,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X388.HK.EQUITY,0,0,0.188970688298973,0.0495943478476571,0,0,0,0,0,-0.0377195840158646,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.484605220203263,0,0,0.0361924629288099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094182383635687,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X601328.CH.EQUITY,0.123459478106418,0.290508430032114,0,0,0,0,0,0,0,0,0,0,0.0476140015946084,0.0681782086944827,0,0,0,0,0,0,0,0,-0.0238608242088205,0,0,0,0,-0.00190461855335309,0,0,0.20822072146863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189613465489005,0,0,0,0.0241136303146331
X601166.CH.EQUITY,0,0,0,0.0754336543353553,0,0.13952836258739,0,0,0,0.0211533617424811,0,0.0230735563408424,0,0.223874801295656,0.0963258383979247,0,0,0,0.200968261929813,0,0,0.0401750970580336,0,0,0,0,0,0,0,0.179612694455442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156224301548888,0,0,0,0
X600000.CH.EQUITY,0,5.55111512312578e-17,0,0.253619733971363,0.056269872072038,0.143437033876927,0,0,0.0683811280224093,0,0,0.123379693061555,0.110817408047266,0,0,0,0,0,0,0,0,0.0146591402359665,0,0,0,0,0,0,0,0.145400202572181,0,0,0,-0.00936098449882777,0,0,0,0,0,0,0,0,0,0,0,0,0.020031516172951,0.00920170584678092,0,0,-0.0178115607896963,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0362540656908932,0,0,0,0,0,0,0.260590886721393,0,0,0,0,0,0,0,0,0,0.0532459989454156,0.161399986405971,0,0.185182729904907,0,0,0,0,0.118619309176876,0,0,0,0,0,0,0,0.0283733805519907,0.0185523825011807,0,0,0,0,-0.0450940198740859,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324590715966616,0.0426893179268404,0,0,0,0,0,0,0,0,0,0.0263921540579555,0,0.00836880895549646,0,0,0.375525292211414,0.0588742084732214,0.105620746656724,0,0.00772312824621707,0,0,0.00434446838166316,0,0,0.0417385474427914,0,0,0.0298192602758542,0,0,0,0.0848073570053789,0,0
X16.HK.EQUITY,0,0,0,0,0.0377047043329373,0,0.134700552834232,0,0,0,0,0,0,0,0,0,0,0.0775162490326842,0,0,0,0.189341123063276,0,0.171834038882065,0,0,0,0,0,0,0,0,0.0888305457087079,0,0,0,0,0,0.340552997488519,0,0.0767659966327328,0,0.0189106910531762,-0.120132084325794,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-0.167340500611752,0.045957138631613,0,0,0,0,0,0,0.5072287114173,0,0,0,0,0,-0.0747710345056742,0,0,0.0607982188194285,0,0,0,0,0.0848783082349479,0,3.46944695195361e-18,0.123356162412562,0,0,0.107355748759587,0,0,0,0,0,0.181740950590242,-0.031184091234929,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.184493874039528,0,0,0.186357092056278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13179050180993,0,0,0.098242735648895,0,0,0,0,0,0.161788133233646,0,0,0,0,0.0378099584490947,0,0,0,0,0,0,0.0354897636665934,0,0,0,0.107318477989887,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149374135555626,-8.67361737988404e-19,0,0,0,0,0,0,0.120977721839959,0,0,0,0.0463622493320687,0,0,0,0,0,0,0.167604000520751,0,0,0,0.152110195623161,0,0,0,0,0.199607893886927,0.0618314478770007,0.344786553935025,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182416835337937,0.0516010356605456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890650885945304,0,0,0,0,0,0,0.0591502051122778,0.0062537679397272,0,0.356419275711004,0,0,0,0,0,0,0,0.074715473679571,0,0,0,0,0,0
X600016.CH.EQUITY,0.0211825214730685,0.0252565949001776,0,0.205443205414543,0,0,0,0,0,0,0,0.239002939659599,0.0473883435803511,0.103584968471753,0,0,0.27682105249941,0,0,0,0,0,0,0,0,0.0568749166168129,0,0,0,0,0.0136988964821989,0,0,0,0,0,0,0,0,0,0,0,0.0797685930407039,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.47367081194749,0,0,0,0,0,0.0164966147098677,0,6.93889390390723e-18,0,0,0,0,0,0.202603434427352,0,0.0669960029632633,0,-1.38777878078145e-17,0,0,0,0,0,0.0699916907092928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257876146363013,0.167309604566948,0,0,0,0,0,0,-0.0428031466319462,-0.0838159654468325,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.102956679948208,0,0,0,0.036348619684621,0,0,0,0,0,0,0,0.00886316640337527,0,0,0,0,0,0.246786538831434,0,0,0,0,0,0,0.0254716119086742,0.162591964461057,0,0,0,0,0,0,0,0.334337050034154,0,0,0,0,0,0,0.00314052018065188,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.182548520080473,0.301995720737753,0,-0.0250791344656711,0,0,0,0,0,0.0668744824654243,0.0334231488461203,0,0,0,0,0,0.196713561277671,0,0,0,0,0,0,0,0.0626782977649762,0.061852137933471,0,0,0,0,0,0,0,0,0.0695584672343494,0,0,0,0,0,0,0,0,0.0478685087880579,0,0
X601998.CH.EQUITY,0,0.29664053167463,0,0.00924656650245464,0.0953534619270219,0,0,0,0.0693128237996056,0,0,0.0614976379768028,0,0.0926785503037081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143865623506959,0.0353064768284118,0.0319149782883067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143241698550105,0,0,0,0,0,-0.045389838292418
X1109.HK.EQUITY,0.221254168134956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00783405667943803,0,0,0,0.232085359102162,0,0.0232355381546119,0,0.0604440678643235,0,-0.0152094597243802,0,0.416932563996348,0,0.028707625772872,0,0.184233375875289,0,0,0,0,0,0,0,-0.0547830599313887,0,0,0.0231713202419393,0,0,0,0,-0.118535398921649,0,0,0,-0.0126147535809172,0
X267.HK.EQUITY,0,0,0.0528738374531569,0,0,0,0,0,0.194816239956526,-0.092816670409359,0.160021831468938,0,-0.0710882999789941,0,0,0,0,0.0394168499211377,0,0.203441017782635,0.201960432229039,0,0,0,0,0,0.172940027254645,0,0,0,0,0.0269817298305391,0,0,0,0.00855674007550942,0,0.0126696217910504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0.0587754962501391,0,0,0.0308445922187433,0,0.0995823582006591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387002867518439,0,0,0,0,0,0.137447274590419,0,0.0626452183741383,0,0,0,0,0,0,0,0,0.162013670979643,0,0,0.0199292242803785,0,0.112306297234265,0,0,0.0369987645823734,0
X601818.CH.EQUITY,0,0,0,0.108325367137288,0,0,0,0,0,0,0.125381205744996,0.433890955415267,0,0.00642551034022998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365771269087474,-0.224756285888353,0.0368615623283756,-0.117418423695805,0.00852920647968951,-0.140918802029292,0,0,0,0,0.230940584090172,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.291287796706559,0,0,0.213970750099306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111239483765073,0.154235779465486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18
X002142.CH.EQUITY,0,0,0,0,0,0.227771594269096,0,0,0.0735659700289535,0,0.0869433819615493,-0.147590660235402,0,0,0.19463771735442,0,0,0,0.0616211328103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551168652751943,0,0,0,0,0,0,0,0.120828005703392,0.168667547998614,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0829782507707198,-0.0552247427812948,-0.0613806979219886,0,0,0,0.196398834147794,0,0,0,0,0,0,0,0,0.365143968243988,-1.38777878078145e-17,0,0,-0.0275192698419767,0.371164916508343,-0.0394838112198233,0,0,0,0,0,0,0.178569532665878,0,0,0,0,0,0,0,0,0,0,0,0.11454263648895,0,-0.0375805251181467,-0.122314673419221,0
X601688.CH.EQUITY,0,0,0,0,-0.016147873007467,0,0,0,0,0,0,0,0,0,0,0.0351464755308616,0,0,-0.0487763716886613,0.114093449644479,0,0,0,0,0,-0.0769310849316931,0,0,0,0,0.0893072531726177,0,-0.0967977625589116,0,0,0.00343732017349961,0,0,0,0,0,0.42149557959548,0.086695583006618,0,0.0804023831901872,0,0,0,0,0.392483972917274,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0757100215583712,0.345414896216567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870184769322198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.271457323701097,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034627092011267,0.356108506460759,0.103249774187673,0,0,0,0.0795025883728661,0,0,0,0,0,0.161501787785204,0,0,0,0,0,0,0.399366145028492,0,0,0,0,0,0,0,0,0,0,0,0,0.0453196425958118,0,0,-2.77555756156289e-17,0,0,-0.104049041759541
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262265442365418,0,0,-4.33680868994202e-19,-0.0997058027396942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909632106819769,0,-0.00903708083548429,-0.0433445924334337,0,0.677737207916497,0,0.0390067850159485,0.0551936152952421,0,-0.142248582562256,-0.199656970398238,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.035134783507593,0,-0.0747408295178673,0.221960017911372,0,0,0,0,0,0,0,0,0.264127492689527,0,0,0,0,0.282800547926017,0,0,0,0,-0.000357376803711516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.127730466359481,0,0,0,0.235007879321011,0,0,0,0,0.0333632692392263,0,0.157629736129425,0,0,0,0.0212143037801175,0,0,0,0.233912133952017,0,0,0,0,0.0110771551528436,0,0,0,0,0,0.0837558825497974,0,0,0,0,0.0752579635537619,0,0,0,-0.0335736397845695,0,0,0.149352894327942,0,0,0.258682805170491,0,-0.0941479798432394
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0667783905683709,0,0,0,0,0,0,0,0,0.174873703274773,0,0,0,0,0.0709431210616562,0,0.0247499212024193,0,0,0.0768704347915952,0.0304155660917943,0,0,0,0,0,-0.282472068198334,0,0,0,0,0,0,0,0,0,0,0,0.198135566495281,0,0,0.015073171029666
X823.HK.EQUITY,0,0,0,0,0,0,0.129103545428119,0,0,0,0,0,0,0,0,0,0.290351688564517,0,0,0,0,0,0,0.287034603817258,0,0,0,0,0,-0.0586710755521778,0,0,0,0,-0.0796320189745205,0,0.096330135864861,0,0,0,0,0,0,0,-0.0685185179083102,0,0,0.294008233425737,0,0,0.0333692047273993,0,0.117137141201294
X600837.CH.EQUITY,-0.0146948533622352,0,0,0,0,0,0,0,0,0,-0.187033429680083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636083761299072,-0.0170936962857789,0,0,0,-0.0137841624667049,0,0,0,0.403992404410953,0,0.184649731343484,0,0,0,0,0.128489471963453,0,-0.0131186905578217,0,0,0,0,0,0,0.312632851599782,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0409718845960324,0,-0.210167638337147,-0.095836641727152,0,0,0,0,0.453569079289916,0,-0.0952826580293359,0.213693328679227,0,0,0,0,0,0.157980295759698,0,-0.11871600861226,0,0,0,0.151196540736745,0,0.182666413490432,0,0,0,0,0,0,0,-0.314707100095565,0,0,0,0,0,0,0,0,0.147811856416683,0,-0.0718272154176622
X601336.CH.EQUITY,0,5.42101086242752e-20,0,0,0,0,0,0.0631990652409034,0,0,0,0,0,0,0,0.00950280120248977,0,0,0,0.335981309995018,0,0,0,0.235096859834065,0.0041310555576095,0.0749049327768926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817710303573486,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119834461714669,0,0.0706336506357841,0,0.0741863415195658,0,0,0,0.164262119838033,0,0,0,0,0.0542180519946841,0,0,0,0,0,0,0,0,0,0,0,0.0383002715355471,0.174812961821346,0,0,0,0,0,0,0,0,-0.0902306686039084,-0.0993394883644451,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379507767915265,0.0113550411187178,0,0,0,0,0,0.0805469543666919,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033275709881555,0,0.4431229258785,0,0,0,0,0,0,-0.0128106968936629,0,0,0,0,0.278473049785679,-0.00660248755340914,0.167645104559835,0,0
X601169.CH.EQUITY,0,0.26845022837872,0,0,0,0,0,0,0,0,0,0,0,0.272061106472124,0,0,0.0330034710482581,0,0,0,0.0908058307735823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240630749495,0,0,0.0797097061142178,0,0,0,-0.00986680011340298,0,0,0,0,0,0,0,0,0,-0.221845380754063
X1997.HK.EQUITY,0,0,0.05117867911934,-0.0685454685716908,0,0,0,0,0.365806588875466,0.104883065338749,0,0,0,0,-0.0855339394321912,0,0,0.151368624154799,0.148301217130728,0.171087191298308,-0.273554546529619,0,0,-0.00215492218969421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310319968700411,0,0,0,0,0,0,0,0,0,0.000581373642058666,0,0
X2886.TT.EQUITY,0,0.115663771175191,0,0,0,0,0,0,0.150636162526023,0,0.023737068530095,0,0.365526340953559,0,0,-0.0817511355107999,0,-0.0505498338863929,0,0,0,0,0,0,0,0,0,0,0.0226764897079519,0,0,0,0.00215285231015802,-0.0318791528410531,0,0,0,0,0,0,0,0,0,0,0,0.430780355213261,0,0,0,0,0.195927756175165,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0.0514173051207789,0,0,0,0,0,0,0,0.00619267025445354,0.148569367189319,0,0,0,0,0,0,0,0.0225374584374035,0,0,0,0,0,0,0,0.0145101079292208,0,0.219926433519211,0,0,0,0,0,0.0161825151100971,0,0.317269427748928,0.00274622468875531,0,0.259332417213253,0,0,0.00666850086541575,0,0,0,0,0
FXI.US.EQUITY,0.293341250880249,0,0,-0.195667920782996,-0.213456357517584,0,0,0,0,0,0,-0.278735186434195,0,-0.269741811846283,0.139331180285047,0,0,0,0.556706728806938,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218610599755072,0,-0.0387819454402742,0,0,0,0.0771890748736017,0,0.257718100882114,0,0.122828387034671,-0.0496947561211099,0,0.149674152431459,0,0,0.251345094293281,0,0,0,0
CN2YR,-0.0813234925735085,0,0,0,0,0,0,0.0165273754418589,0,-0.0528280594736042,-0.00832250821707356,0,0,0,0,0.0153804183847431,0.0767962357863094,0,0,-0.0129301898749064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359822527934431,-0.101015528241376,0,0,0,0,0,0,0,0,0,-0.879813246839029
CN210SLOPE,0,0,0.00909943813871512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104697487033268,0,0,0,0,0,0.015946617552228,0,0,0,0,0,0,0,0,0.0551960856461748,0,0,-0.0965040902144212,0,0,0,0,0,0,0,0,-0.60166381978089,0
