,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601166.CH.EQUITY,0.124640961744563,0,0.175487168254842,0,0,0,0.156246367271247,0,0,0.0591204456140051,0,0.0318269440428816,0,0.182620687618493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506657100437754,0,0,0,0,0,0,0,0,0.0978520926530066,0,0,0,0,0,0,0,0.0332026743959534,2.71050543121376e-20,-0.0245666840287859
X11.HK.EQUITY,0,0,0,0,0,0,0,0.253938567805812,0,0,0,0,0,0,0,0,0.184001499269258,0.140589163888338,0.209604238002484,0.0785139724622531,0,0,0,0,0,0,0,0.153147146465185,-0.159819244286642,0,0.00695204938683815,0,0,0.212963313752283,0,0,0,0,0,0,0,-0.037906694087138,0,0,0.0566260494918805,0,0,0,0.044970751993375,0,0,0.0164089797690307
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.16430251696353,0,0,0,0,0,0,0,0,0,0,0,0,-0.203068884851697,0,0,0,0,0,0.133483340397481,0,0.149358618456078,0.136725972468059,0.300509346013944,0,0.248831572272293,-0.0325987052729743,0,0,0,0.0452050259496883,0,0,0.0843992573832226,0,0,0,0.177226280088508,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0314248851483656,0,0.213199182370738,0.0477849715384253,0,0,0.278040046621905,0.0947234519954573,0,0,0,0,0.058931888427959,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224456381324141,0,0.0189820593453364,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.245023309876348,0,0,0,0,0.0764834054589055,0.0887506772915447,0,0,0,0,0,0,0,0,0,0.25671458024977,0,0,0,-0.307326225458772,0,0.207179718035212,0,0,0,0.177537917427719,0.583938391879128,0,0,0,0.024723189461978,0,0,0,0,0,0,0,0,0,0,0,0.0348749978377693,0
X000002.CH.EQUITY,0,0.0768516238680485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00774965846661153,0,-0.0156550418044158,0,0,0,0,0.0558584298042923,0.0528740146642712,0,0,0.107796104984189,0,0,0.0319950275665977,0,0.609865865188967,0,0,0,0,2.16840434497101e-19,0.0903742619421291,0,0,0,0,0,0,0,0,0,0.0340197409862005,0.0720917913361532,0,0
X2388.HK.EQUITY,0,0,0,0,0.0924690210091221,0,0,0.00724476514521677,0,0,0,0.355037908658125,0,0,0,0,0,0,0,0.111575388388429,0.202445923354937,0,0,0,3.46944695195361e-18,0,0.00604235105633966,0,0,0,0.111802392407079,0,0,0,0,0,0,0,0,0,0,0.10189389357831,0,0,0,0,0,0,0,0,0,0.0775958795051527
X601601.CH.EQUITY,0,0.126623488864778,0.0114735567045402,0,0,0,0.0942149817191952,0,0,0,0,0,0,0,0,0,0,0,0,0.0201233173845601,0,0,0,0,0,0.0958837178661315,0,0,0,0,0,0,0.088382960791247,0,0,0,0,0,0.00545649601877411,0,0,0.0200694521107577,0,0,0,0,0.191195865214667,0,0,0.0278057482452884,0,0
X267.HK.EQUITY,0,0,0,0,0.285802139053048,0,-0.464287222043655,0,0,0,0,-0.0402294898919164,0,0,0,0,0.435138176500525,-0.207266283163039,0,0.313841209246193,0,0,0,0,0,0,0,0.0817176423051401,0,0.340344801094199,0.0525338357154059,0,0,0,0.0212471588639012,0,0,0,0,0,0,0,0,0,0,0.029579541038595,0,0,0,0.0391278410424888,0,0.0851472000417631
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0423999560257305,0,0,0,0.251616508849351,0,0.286393202168386,0,0,0.0156045043283142,0.137074397016085,0,0,0,0,0,0,0.0710216570136541,0,0.259245211405187,0,0,0,0.0513815744806628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587394978698162,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0.045980232349864,0,0.0773562693498714,0,0,0,0,0.157452799150305,0,0,0,0,-0.015355112374384,0,0,-0.0883389431708901,0,0,0,0,0,0,0,0,0.351268902834697,0,0,-0.0337224396272105,0,0,0.0778368876414415,0,0,0,0,0,0,0,0,0,0,0,0,0.188564592258165,0,0,0,0,-0.0287367098769118,0
X601998.CH.EQUITY,0,0,0,0,0,0.0946675878504071,0,0,0,0.380317881584137,0,0,0,0,0,0,0,0,0,0,0.0168382921844542,0,0,0,0,0,0,0,0,0,0,0,0,-0.00754758446135524,0,0,0,0,0,0,0,0,0.276621293377593,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,-0.0205253878183613,0,0.149501454049909,0.296007057046245,0,0,0,0,0,0,0,0.0586583796333554,0,0,0,0,0,0,0,0,0,0.111909930183396,0,0,0,0,-0.010353572422064,0,0,0,0,0,0.0906527743311374,0,0.0159069127480048,0.26215592953934,0,0,0,0,0,0,-0.0236406235460731,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0268505348229881,0,0,0,0.0508173716685955,0,0,0.0150629996175458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044380848597074,0,0.0305629284071556,0,0.631903679411508,0.0558453944161811,0,0,0,0,0.148397354819558,0,0,0,0.00970166469256976,0.0411384420090523,0,0,0
X2007.HK.EQUITY,0,0,0,0.118622167552075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336014482576717,0,0,0,0,-1.38777878078145e-17,0,0,0.188115476125098,0.0450849830303327,0,0,0,0,0,0,0,0,0,0.422960540652357,0,0,0,0,0,0,-0.064021972071686,0.224909070622032,3.46944695195361e-18,-0.0309899495274085,0,0,0,0
X000001.CH.EQUITY,0,0.116937580281294,0,0,0,0.0988662433025016,0,0,0.0572038998663302,0,0,0,0,0,0,0,0,0.15056575015736,0,0.0165490223993293,0,0,0.00541578896775784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186900209383653,0,0,0,0,0.215018516531684,0.0537775578275356,0,0,0,0.00032002237468268,0,0,0,0,0
X1109.HK.EQUITY,0,-0.0925145710181441,0,0,0.132921655867166,0,0,-0.0458563654783142,0,0,0,0,0,0,0,0,0.138881501494642,0,0,0.0221228942712627,0.123243003078795,0,0,0,0,0,0,0.119164406762079,0,-0.0844684831212508,0,0.144576248804403,0,0,0,0,0,0,0,-0.0472194937707126,0,0,0,0,0,0,0,0,0.00843646949473194,0,-0.0561033530835005,0.0294582941304925
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,-0.119037874517467,0,-0.421047743982237,0.226600319471732,0.24908326269693,0,0,0,0,0,0.123270940024586,0,0,0,0,0,0,0,0,0,0,0.0549922535301308,0,0,0,-0.00713924147895297,0,0,0,0,0,0.01581143609855,0,0,0,0.261171390798331,0,0,0,0,0,0,0.0477280717129503,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.250011420938946,0,0,0.236367742106241,0,0,0,0,0,0.100419479863012,0,0,0,0,0,0,0.283984807368553,0,0.0538886259955349,0,0.055199849668673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,-0.0826108746830315,0,0,0,0,0,0.0801175586505783,0,0,0,0,0,0,-0.0146164829642132,0,0,0,0,0.274615613305341,0,-0.215147010588681,-0.112207119340397,0,0,0,0,0,0.46926476310266,0,0,0,0.212995224508774,0,0,0,0,0,0,0,0,0,0.0694386698476057,0,0,0,0,0,0,0,0,0,-0.315867361266767
X823.HK.EQUITY,0,0,0,0,0,0,0.0121265936857348,0,0,0,0,-0.0212672716200081,0.211911059816804,-0.101196185001122,0,0,0,0,0,0,0,0,0,0,0.0939708232619225,0,0.0991216436540515,0.0227762070563589,0,0,0,0,0,0,0.248238206851991,0,0,0,0,0,0,0,0.0196827500237202,0,-0.0929818683855724,0,0,0,0,0,-2.71050543121376e-20,0.324805935181731
X001979.CH.EQUITY,0,0,0,0.136085459247202,0,0,0,0,0,0,0,0,0,0,0.0507956536826102,0.433169790049882,0,0,0,0,0,0,0,0,0,0.0765252268875651,0,0,0,0.0563012902147539,-0.0197267763391409,0,0,0,0,0.0208562769319324,0,0,0.045907288345969,0,0,0.0826851409977938,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0.19499787815868,0,-4.33680868994202e-19,0,0,0,0,0,0,0.155375002466339,0,0.0402539922909799,0,0,0,0.572421956436316,0,0,0,0,0.0761506492679109,0,0,0,0.149591464252313,0,0.00990265648449236,0,0,0,-0.00906615920599777,0,0,0.00933969731743048,0,0,0,0,0,0,0,0,0,0,0,-0.0400699663803756,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0.556527840564524,0.0745324182490531,0,0,0,0,0,-0.417312475899099,0,0.231036349204874,0,0,0,0.0539560483186634,0,0,0,0,0,0,0,0,0,0,0,0,0.0420733970426057,0.164151249615622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309614878738384,0,0,0,-0.0978273064874519
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125414380714128,0.751026048988156,0,0,0,0,0,-0.0420095724746318,0,0,0,0,0,-0.0872168196809369,0,0,0,0,0,0,0.180349852391718,0,0,0,0,0,0,0,0,0.0528194314037934,0.087648839732035,-0.0696356703397529,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.0700615669746061,0,0,0,0,0,0,0,0,0.0227985857919595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00951935427235341,0,0,0,0,0,0,0,0.202491935301606,0,0.037646725528677,0,0.0182393656538166,0.181840235632849,0,0,0.393006570892991,0.120188485773457,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.0209848536776376,0.112804621314821,0.0139144060076639,0,0,0,0,0,0.0629646000741287,0.0704239071598187,0,0,0,0.0613783596418793,0,0,0,0.0497895889873367,0,0.357295426101582,0,0,0,0,0,0,0.0145574411921166,0,0,0,0,0.266129051242078,0,0,0,0,0,0,0,0,0,0.0302823488869852,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.071675776936826,0,0,0,0,0,0,0,0.0171049394162794,0,0,0,0.589699086347277,0,0,0,0,0,0,0,0,0,0,0,0,0.0992571065908906,0,0.027688653005745,0,0,0,0,0.113849965849299,0,0,0.0591173436698298,0,0,0,0,-0.00404211301143479
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309701352657057,0,0.0893422150923646,0,0,0,0,0,0.193120917492939,0,0,0,0,0,0,-0.0198004447005541,-2.16840434497101e-19,0,0,0,0.153294455905373,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.218446294209086,0.143357349484879,0,0,0,0
X601229.CH.EQUITY,0.107540732202135,0.0256219730058556,0,0,0,0,0,0,0,0.0538291734607154,0,0,0,0.400453385846943,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.241190642762617,0,0,0,0,0,0,0.236682362307212,0,0,0,0,0,0,0,0.0316634340324417,0
X601169.CH.EQUITY,0,0,0,0.112561140890911,0,0,0,0,0.244476190730095,0,0,0,0,0,0,0,0,0,0,0,0,0.135841693486113,0,0,0.0653443884486184,0,0,0,0,0,0,0,0,0,0,0.175520649589863,0.0611846897485817,0,0,0.0547265625909341,0,0,0,0,0.0377949398631391,0,0,0,-1.0842021724855e-19,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.129790612392799,0.0243380997875944,0,0,0,0,0,0,0,0,0,0.215446167565752,0,0,0.320792774337199,0,0,0,0,0,0.0317216693368013,0.0445265046326902,0,0,0,0,1.38777878078145e-17,0.254936115514217,0.020589080083464,0,0,0,0,0,0,0.0630544432845791,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.257145343975051,0,0,0,0,0,0,-0.0666943231779644,0,0,0.121041937970906,0,0,0,0,0.303581708698725,0,0,0.11919277026519,0,0.0734900195008685,0,0,0.00602146583231834,0.0224440578067775,0,0,0,0.216493590529967,0,0.106047562677849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108285101409647,0
X000166.CH.EQUITY,0,-0.0665170883242512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228262185265409,0,0,0,0,0,0,0,0,0,-0.0898045624428491,0,0,0,0,0.383042034877029,0,0.698001227076707,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0557841351525693,0,0,0,-0.00574058487534271
X2882.TT.EQUITY,0,0,0,0,0,0,0.0876905071474411,0,0,0,0,0,0,0,0,0,0,0,-0.0179970717066617,0,-0.191706003077805,0,0,0,-0.0236160294985117,0,0,0,0,0.185889401048786,-0.350916797796036,0,0,0,0,-0.0155225397893351,0,0,0,0,0,0,0,0,0,0,0,0,0.998700904349768,0,0,0.0636331315176017
X17.HK.EQUITY,0,0.107914985434202,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.104673760756458,0,0.0705287915796538,0,0,0.0609348321452226,0.274071891990136,0,-0.10863231699584,0,0.0259028826894026,0,0.0194423082164284,0.0191408026247163,0,0,0,0,0,0,0,0,-0.0280029050858148,0,0,0,0,0,0,0,0.0229803665122857,0,0.0402466288309713,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195582248871082,0,0.0165928034833924,0,0,0.0313117600595006,0,0,0,0.459330308801653,0,0,-0.0520503450108002,-0.0222401826631962,0,0,0,0,0,0,-0.03747512122279,0.33551743305976,0,0,3.46944695195361e-18,0,0,0,0,0.199747284046323,0,0,0,0.0382222549894579,0,0,0,0.000538622652829551
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.012032579552826,0,0,0,0,0,0,0.228988192398568,0,0,0,0.0318926755926504,0,0,0,0,0.145305737475632,0,0,0,-0.00606725088960018,0,0.0527358998320868,0,0,0,0.0550366347926626,0,0.147410093868799,0,0,0.418194623240114,0,0,0,0,0,0,0,0,0,-0.0427157488483959,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.106022036267604,0,0,0,0,0,0,0,0,0,0.194002795131788,0,0,-0.194839625925718,0,0,0,0,0,0,0.0797106510399227,0,0,0.138988618417579,0,0,-0.0215977047571688,0,0,-0.038578461789426,0,0,0,0,0,0,0,0,0,0,0.705169480189423,-0.0539101065299811,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0.0609517741153216,0.000331493858998392,0.173975529553196,0,0,0,0,0,0,0,0,0.740081278405197,0,0,0,-0.513908487646036,0,0,0,0,0,0,0,0,0,0,-0.0127099341554721,0,0.168244056671874,0,-0.40687145452509,0,0,0,0,0,0,0.242734410417808,0,0,0,-0.241782364119021,0,0,0,0,0,-0.0821934169166579
CN2YR,0,0,0,0,-0.119411341707001,0,0.248147419596806,0,-0.0560195646969983,0,0,0,0,0,0,0,0,0,0,-0.11232680581277,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.309314128631925,0,0,0,0,0,0.259427836733823,0,0,0,0,0,0,0,0,0,0,0,-0.37408675807056
CN210SLOPE,-0.0674970823218758,0,0,0,-0.0506461539241219,0,0,0.187719329273287,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.21136742988825,0,0,0,0,0.0381621100274781,-0.221855838029497,-0.0785369897906543,0,-0.271730014159416,0,0,0,0,0,0,0.0591170685049037,0,0.166341966432531,0.0709833893680849,0,0,0,0,0,0,0.221763373279851,0,0,-1.73472347597681e-18,0,0,-0.57006043780573,0
