,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601166.CH.EQUITY,0,0,0.0372800529612344,0,0,0,0.468226332014286,0,0,0,0,0,0,0,0,0.214722726372772,0,0.0146652118694554,0,0,0,0,0,0,0,0,0,0,0.0437827215872667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191101063947116,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0100632687863811,0,0,0,0,0.105551943347197,0,0,0,0,0,0,0.347206684743967,0,0,0,0,0,0,0,0,0.151300375330431,0.0737013863480252,-0.133338836369922,0.03189324480002,0.139191827357515,0,0,0,0,0,0,0.0077632125936286,0,0,0,0,0,0,0,0,0,0,0.126018492539916,0.000293300535518153,0.0900010045044099,0,0,0,0,0.0273983681812959,0,0
X600000.CH.EQUITY,0,0.0880381203957652,0,0.0256520796584547,0,0,0.303256344926269,-0.0641380838275839,0,0,0,0.262889826196601,0,0,0.0155330826656502,0,0,0,0,0,0,0,0,0,0.0407077219775057,0,0,0,0.0581377174206434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146196361194178,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.0836702882774709,0,0,0,0.0507301286419693,0,0,0,0,0,0.122190744697155,0,0.00960093908593431,0.216009296694417,0,-0.13989879055901,0,0.0752785027809389,0,0,0,0,0,0,0.18689681383033,0,0,0,0,0,0.27350700428153,0,0,0,0,0,0.0526685002877448,0.077982149774697,0,0,0,0,0,0,0,0,-0.0130317187035761,0
X000001.CH.EQUITY,0,0.0585459196577005,0.0871904200389822,0,0,0,0.0704728741303551,0,0,0,0.169808843705962,0,0,0,0,0.072691785233196,0,0,0,0,0.150019647929056,0,0,0,0,0,0.172642294553879,0,0,0,0,0,-0.224265890174915,0,0.0873019371995565,0.00423299467037422,0,0.068405678470796,-0.148405388545347,0,0,0,0,0,0,0,0,0.274359225362596,0,0,0,0,0
X601601.CH.EQUITY,0,0,2.16840434497101e-19,0,-0.032105887011277,0,0,0,0.320986425943965,0,0.23038743408024,0,-0.0165826260229261,0.0275205844645593,0,0,0,0,0,0,0,0,0,0.40365349795764,0,0,0.0180723879217983,0,0,0,0.26374864499034,0,0,0,0,0,0,0,0.0602333800220986,0.0884440457505505,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.260984526983956,0,0,0,0,0,-0.0860857627578993,0,0,0,0,0,0,0,0,0.0058040709225218,1.0842021724855e-19,0,0,0,0,0,0.364169479740565,0,0.0506118531114188,0,0,0,0.412643850134723,0.00797139578289676,0,-0.0380504925183111,0,0,0,0,0,0,0,0.0328135870022376,0,0,0,0,0,0,0,0,0,0.00714699806764452
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0645066721170464,0,0,0.06118286662805,0,0,0,0,0,0,0,0,0.122102635679722,0,0,0,0,0,0,0,0,0,0,0,0,0.272429802700564,0,0,0,0,0.0297641616650007,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0595843757353627,0.053667279809869
X388.HK.EQUITY,0,-0.288408455707471,0.0918614880151042,0,0,0,0,0.352224224898973,0,0,0,0,0,0,0,0,0.0217038148304489,0,0,0,0,0,0,0,0,0,0,0.0201121242103956,0,-4.33680868994202e-19,0.0572809813960534,0,0,0,0,0,0,-0.211266051861134,0,0,0,0,0.312244256768959,0,0.221158785854423,0,0,0,0,0,0,0,-0.0418927469755026
X688.HK.EQUITY,0,0,0,0.147691310028592,0,-0.262887964807727,0,0,0.110842248630408,-0.00402538678642628,0.0452337315133433,0,0,0,0,0,0.180701262081684,0,0.100234037764804,0,0,0,0,-0.118836089168965,0,0.173773220169734,0.122237063419257,0.243963199178005,0,0,0,0,0,0,0,0,0,0,-0.364002113741871,0,0,0.391026626366451,0,0,0,0,0,0,0,0.172474398700855,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0940941494643898,0,0,0,0.0494597977489587,0,0,0.747410963694647,-0.152292151279183,0,0,0,0,0,0,0.111980335861839,0,0,0,0,0.0622030577992974,0,0,-0.0435862795389167,0,0,0,0,0.139277333220657,0,0,0,-0.0353988019867432,-0.0965840512652374,-0.0539145200248342
X601998.CH.EQUITY,0,0,0,0,0,0.0369169603567412,0,0,0,0,0,0,0.182576539805001,0,0,0,0,0,0,0,0,0,0,0,0.223149992244962,0,0,0,0,0.0200755207540144,0,0,0,0,0,0.220361504210132,0,0,0,0,0.128441268275502,0,0,0,0,0,0,0,0,0,-0.0638174500984608,0,0
X600030.CH.EQUITY,0,0.068388748715875,0,0,0,0,0.0478681565508665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384249035206447,0,0,0.183502548943164,0.0432419940942328,0,0,0.00260869122089139,0.0197037845109736,0,0,0,0,0,0.276257280801278,0,0.219944095658379,0,-0.0898324567202663,0
X267.HK.EQUITY,0.311047514750299,0,0,-0.0875462568399538,0,0,0,0.24497073666848,0.0093136967494177,0,0,0,0,0,0.0283243386967569,0.158608658604859,0,0,0,-6.93889390390723e-18,0.397302089877074,0,0,0,0,0,0,0.152887032384233,0,0,0.0560727866793687,0,0,0,0.043423771875057,0,0,0,0,-0.0179843032065242,0,0,0,0,0,0,0,0,0,0,0.0858511365378626,0,0
X600016.CH.EQUITY,0,0.0449750264482415,0,0,0,0,0,0,0,0.0458645072847115,0,0.363582839545352,0.144874747135726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605814336790479,0,0,0.0150531501220746,0,0,0,0,0,0.152732486700092,0,0.123393212188642,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.248816888780219,0,0,0.258271358120378,0,0,0,0,0,0,0,0,0,0,0,0.271083372761844,0.178296458915669,0,0,0,0,0,0,0,-0.0131156836356864,-0.110774544933591,-0.10483235018677,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.339428063074246,0,0,0,0,0,0,0,-0.0635401901298653
X1109.HK.EQUITY,-0.0310530868738491,0,0,0,0,0,0,0,0,-0.146196005668451,0,0,0,0,0.0503328048504049,0.120979804350358,0,0,0,0,0,0,0,0,0,0,0,0.530809163650838,0,0,0,0,0.184784761527622,-0.246854437130305,0,0,0,0,0,0,0,0,-0.220463872809226,0,0,0,0,0,0,0,0,-0.197086737260047,-0.074568473689843
X2007.HK.EQUITY,0,0,0,0,0,0,-0.00181995077907463,0.103391647409153,0,0.0701522128654335,0,0,0,0,0,0,0.193359757365025,0,0.192459593325984,0.0478701971546606,0,0,0,0,0,0,0.0675295309374623,0,0,0,0,0,0.0364578871696614,0.0761042975054827,0,0,0,-0.0495451768695946,0.0108959405916437,0,0,0,0,0,0,0,0.0454720214299229,0,0,0,0.143038454929544,0,0.0171590661672788
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177525279573846,0,-2.16840434497101e-19,0,-0.108592218293631,0,0,0.203089306152015,0,0,0,0,0,0,0,0.11876108965379,0,0,0,0,0,0.176430673443465,0,0,0,0,0.206452239521287,-0.0590516218568579,0,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0.152297598917623,0,0,0,-0.284712172876071,0,0,0,0,0.387186588039085,0,0,0.170691213794731,0,0,0.049690203721103,0,0.0429070562298344,0,0,0,0,0,0,0.0251310669282251,0,-0.0986798776253125,-0.246999428070686,0,0,0.0514459631092115,0,0,0,0,0.0871018848841527,0,0,0,0,0,0,0,0,0,0,0,0.151413220626928,-0.155416089169725
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.105539504951575,0,0,0,0,0,0,0.0662427924632423,-0.130888368200443,0,0,0,0,0,0,0,0,-0.140981594613225,0,0,0,0,0,0,-0.0113177777451961,0.0860265481353394,-0.048683703887487,0,0,0.278643652151934,-0.147375353834717,0,0,-0.0529927403106788,0,0,0,0.184447896446745,0,0,0.277738920433416,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0746579021977101,0.0335368376911755,0,0,0.073583365705246,0,0,0.0779026968903723,0,0,0,0,0,0,0,0,0,0,0,0.071264604322342,-0.226282277830498,0,0,0.618888560580902,0,-0.0880241254667236,0,0,0,0,0,0.0224264871606154,-0.0450246157322845,-0.0753572249019432
X12.HK.EQUITY,0,0,0,0.189131628809628,0,0.0437919523627373,0,0.427692291232356,0,0,0,0,0,-0.0128007997845316,-0.0889633419386065,0,0.125629165283147,0,0,0.194644342503838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842361981968795,0,0,0,0,0,0,0,0,0,0,0.179713611164479,0,0,0.0470971292146992
X601688.CH.EQUITY,0,0,0,0,8.72589011372601e-05,0,0.0935082770909997,0,-0.0997876305930203,0,0,0,0,0,0,0,0,0,-0.129894431065089,0,0,-0.673125237095379,0.71725664242163,0,0,0,0,0,0,0,0.0973413509411228,0,0.0394273298982857,0,0,0.212066984658936,0.241395931818967,0,0,0,0,0,0,0,0,0,0,0,-0.169400401541018,0.0382839439087984,0,0,0
X002142.CH.EQUITY,0,0.300882759097923,0,0,0,0,0,0,0,0,0,0,0,0,0.339016833098712,0,0,0,0,0,0,-0.0198519152192252,0,-0.0502821739077971,0,0,0,0,0,0,0,0.0825345034134265,0,0,0,-0.109004956174209,0,0,0,0,0,0,0,0,0,0,0,0,0.0107129451201109,0,0,-0.2196141179576,0.0444186058482077
X001979.CH.EQUITY,0,0,0,0,0,0,-0.0575721530167865,0,-0.14765506278581,0,0,0,0,0.385692558379276,0,0,0,0.0440603316050232,0,0,0,0.400916008896338,0,0.0158839017891465,0,0,0,0.0729388360522064,0,0,0,0,0,0,0,0,0,0.254754693021152,0,0,0,0,0,0,0,0,0,0.043964236281981,0,0.0197196137145955,0.0402664280159585,-0.0121582782677333,0.0281336981117484
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0267414422046841,0,0.0647793308050673,0,0,0,0,0,0,0,0,0,0,0,0,0.497397307150387,0.0311184214286767,0,0,0,0,0,0,0,0,0,0.0863794189781758,0,0,0,0,0,0,0,0.0844914274382518,0,0,0,0,0,0.254232012669453,0.2066813174028,0,0,0,0
X600837.CH.EQUITY,0,-0.0875293838766775,0,0,0,0.114214749072652,0,0,0,0,0,0,0,0,0,0,0,0,-0.248116481780498,0,0,0,0.235843635990304,0,0,0,0,0,0,-0.0161098858453899,0.0819958465167094,0.159040778291541,0,0,0,0,0.00872506439084442,0,0,0,0,0,0,0,0.29568191776656,0,0,0,0.109137717588629,0.169031604335429,0,0,0
X823.HK.EQUITY,0.0970490173604136,0,0,0,0,0,0,0,-0.0398102310208235,-0.0231655179441881,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.00423120846382477,0.491833779698966,-0.298818009541368,0,0,0.111098678032579,0,0,0,0,0.0225811645990179,0,0.214934142060694,0.0538842239971566,0,0,0,0,0,0,0,0.0764626634638793,-0.14231307219369,0,-0.0881284447160544,0,0,0,3.46944695195361e-18,0,0,0,0,0.010299980526852
X601229.CH.EQUITY,0,0,0.350000620713517,0.15898283347488,0,0,0,0,0,0,0,0,0,0,0,0.0220938879924033,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.076443722504588,0,0,0,0,0,0.279517098217951,0,0,0,0,-0.162178677197037,0,0,0,0,0,0,0.262325723897621,0,0,-0.0537362342799969,0
X601336.CH.EQUITY,0,0.0960994284057335,0,0,-0.179950351743151,0,0,-0.0778516207597416,0,0,0,0,0,0.00107150577648422,0,0.0377391243266544,0,0,-0.058604778290828,0.0469554933390441,0,0,0,0,0,0,0,0,0,0.0648380782123245,0,0,0,0,0,0.0334299952491695,0,0,0,0,0,0,0,0,0,0.607498310373186,0,0,0.197229223692257,0,0,-0.194802426484098,0
X2882.TT.EQUITY,0,0,0,0,0,-0.0523161588999286,0,0,0,0,0.0452112238422398,0,0,0.00300850878022376,0,0.0505159948794048,0,0,0,0.0905371934462871,0,0,0,0,0,0,0,0,0,0,0,0.162329275255413,0,0,-0.0280558157560968,0,0,0,-0.0212242435417459,0,0,0,0,0,0,0,0.373183460422903,0,0,0,0,0,0
X1997.HK.EQUITY,0.117581916206448,0.153176964255416,0,0,0,0,0,0,0,0,0,0,0,0.0762593035992843,0,0,0.132803864365407,0,0.120989542037017,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.156842428967358,0,0.198812976475143,0.253170954607081,0,0,0,0,0,0.033774776818152,0,0,0,0,0,-0.0869303967476769,0,-0.0200417242477079,0,0,0,0,0,-0.130959756471407
X601169.CH.EQUITY,0,0.0765605710324071,0,0,0,0.074412625501834,0,0,0,0,0.0617313558388532,0.143729274424863,0.175048881953419,0,0,0.165446338571526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121768385106524,0,0,0,0,0,0,0.0124178055381861,0,0,0,-0.0855974279777194,0.477663480232285,0,0,0,0,0,0,-0.0474461909066848
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0255238260480056,0,0,0,0,0,0,0,0,0,0,0.280105267893919,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0631611075861937,0,0.109672373602884,0,0.0414532239351818,0,0,0,0,0,0,0,0,0,0,0,0.394288713876794,0,0,0
X600015.CH.EQUITY,0,0,0.148988919114396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879114858991707,0.0729919100799396,0,0.0626198284661801,-3.46944695195361e-18,0,0,0.142990153158303,0,0.0473955166888033,0,0,0,0,0,0.0320873219351955,0,0,0,0.214294691536844,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.381142623896161,0,0,0,0,0,0,0,0.00976852593529266,0,0,0,0,0,-0.184015982851978,-0.0350248085494358,0,0,0,0,0,0,0,0,0,0.0450143202225261,0,0,0.0715435791813331,0,-0.170377238567388,0,0,0,0,0.105403363352481,0,0,0.124590083885697,0,0.0515997886432154,0.393402688154214,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.215884844352332,0.165029413191682
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.135549879364828,0,0.0657973531868864,0,0,0,0,0,-0.0101076514398457,-0.0371892134433012,0,0,0,0,0.30247995013327,0,0.155204037609377,-0.0657670637780943,-0.22524651831078,0,0,0,0,0,0,0,0.705048680610458,0,0,0,0,0,0,-0.0226095805998843,0.0776821947019232,0,0,0,0,0,0,0.0433528389885697,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294188440589647,0,0,0,0,0,0,0,0.0196358223039739,0,0,0,0,0,0,0.148589861304737,0,0.0599991887419617,0,0,0,0,0.212300467990811,0,-0.0863409546767618,0,0,0.167500082763633,0,-0.178197549528336,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646291316140748,0,0,0,0,0,0.246360427180499,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0640969304792401,0,0,0.0548980791921428,0.0290919222029814,0,0,0,0,0,0,0,0.273718565913391,0,0,0,0.0995576446160718,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,0.200882754651678,0,0.0380465760067289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101323463107431,0,0,0.0877301503492903,0,0,0,0.261847825646819,0,0,-0.0825481041191996,0,-0.0775988613767213,0,0,0,0,0,0,0,0,0,0,-0.033550251304799,0,0,0,0,0
CN2YR,0.0693859159782854,0,0,0,0,0,0,0,0.298435176935514,0,0,0,0,0,0,0,0,0,0,0,-0.216942083804265,0,0,0.0983602290701452,0,0,-0.0240904741143797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00879102645282486,0,0,0,0,-0.13475753567196,0,-1.73472347597681e-18,0,0,0,0.140286193288285
CN210SLOPE,0,0,0,0,0,0,0,0,0.0933304341086483,-0.0968685327362153,0,0,0,0,0,0,0,0,0,0,-0.0160549637109268,0,0,0,0,0,0,0,0.0154413540012542,0,0,0,0,0,0,-0.449473229884379,0,0,-0.154804320117199,0,0,0,0,0,0,0,0,0,0.586253862334408,0,0,0.15303780510851,0
