,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601658.CH.Equity,0.0407842369670601,0,0,0,0,0,0,0.131478199940506,0,0,0,0,0,0.163438158968391,0.0970993437736639,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0261809416629874,0,0,0,0.0878308778843322,0,0,0,0,0,0,6.93889390390723e-18,-0.016513542442044,0,-0.0358185308656294,0,0.135129390769306,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.026080767157051,0,0,0,0,0,0,0,0.0731555909428843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161697836418156,0,0.365691475511515,0,0.0103554796459756,-8.67361737988404e-19,0,0,0,0.0681978376235117,0,0,0,0,0,0,0,0,0.0992095246720604,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584118227739514,0,0,-0.0589102872729883,0.0797183144444855,0.0307682070481591,0,0,0,0,0,0,0,0,0,0,0,0,0.0122221786967514,0,0.0658838362618152,0,0,0,0,0.184398366395223,0,0,0,0.10523659881285,0,0,-0.169183734696635,0,0,0
X000001.CH.EQUITY,0,0.0712556052632101,0,0.0472751765951693,0.568691233730661,0.0202714612257618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548583131895984,0,0.0717659228547122,0,0.0146702277445345,-0.314433726013352,0.111391731696372,0,0.198973899989003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,-0.037329380986836,0,0,0.232421561800343,-0.271076699495501,0,0,0.228655802667852,0,0,0,0,0,0,-0.06462878418373,0,0,0,0,0,0,0,0,0,0,-0.0560184509462394,0.295873142891304,-0.160433082207148,-0.339087970375127,0,0.0769735300018603,0,0,0,0.0764418476713773,0,0,0,0,0,0,0.177982161667568,0,-0.0910357497835642,0,0,0,0,0,0.0209953882709613,0.0312373845368547
X601328.CH.EQUITY,0,0.166521926421012,0,0.0642889263378166,0,0,0,0.0869568711277978,0,0,0,0,0,0,0,0,0,0,0.218311443049556,0,0,0,0,0,0,0.0884969667387762,0,0,0,0,0,0.181329690329973,0,0,0,0,0.0878893867296915,0,0,0,0,0,0,0,0,0,0,0,0,0.0876306474538671,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.00780890879953793,0,0,0,0,0,0.625319382578556,0,0.0687167429299263,-0.0434222074906858,0,0,0,0,-0.0477552775332361,0,0.0469087951458335,0,0,0,0,0,0,0,0,0,0.0239613553173539,0,0,0,0,0,0.134287889534394,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.233144571280923,0,0.150404115294269,0,0.185210654684543,0,0,0,-0.0864533609094281,0,0.143456942565792,0,0.106959638391818,0,0,0,0,0,0,0.296573347013893,0,0,0,0,0,0,-0.0565123143777999,0.0428790135342763,0,0,0.0146115344802411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008524476335658,0.108554011479495
X600000.CH.EQUITY,0,0.17416122758066,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0259624502689201,0,0,0,0.405896407820302,0,0,0,0,0,0,0,0.00428879670109924,0,0,0,0,0,0,0.0541539330853816,0.0223038975712108,0,0,0,0.0196960738906265,0,0,0,0,0.0432803161615523,0,0,0.0513819031103766,0,0,0.0210716773213501,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.070811349067649,-0.170804306257207,0.0576495120748645,0.0117061411948124,0,0,0,0,0,-0.0113225625541895,0,0,0,0,0,0,0,0.073800911072673,0,0,0.0166614723411297,0,-0.00590374468502917,0,0,0.00841867353734234,0,0,0,0,0,0.151713736894745,0,0,0.22637680017358,0.414904781951927,0,0,-0.634134161875163,0.0847911877939304,0,0,0,0,0,0.138364965261769,0
X601319.CH.EQUITY,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.364909797639325,0,0.10003043263,0,0.097239111803234,0,0,0,0,0,0,0,0.0133860000642544,0,0,0,0,0,0.229813115248848,0,0,0,0,0,0.122217607062765,0,0,-0.0447176355394237,0,0,0,0,0,0,-0.035153761408375,-0.0494922871131237,0,0,-0.0395602049667821
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0774350593380522,0,0,0,0,0,0,0,0,0,-0.0350247056055481,0,0,0,0,0,0,-0.0586478154168295,0,0,0,0,-0.0285651035649443,0,0.635427113557946,0,-0.0289396851447465,0,0,0.0848598776968367,0,0,0.00935916988226483,0,0.105681281529068,0,0,0,0,0,0,0.0332100763140954,0
X1109.HK.EQUITY,0,0,0,0,0,0.08379840639957,1.73472347597681e-18,0,0,0.171764890245807,0,0,0,0.0588424910510976,0,0,0,0,0,0.0153563549089269,0,0,0,0,0,0,0,0,0,0,0,0.127929035508043,0,0,0,0.105008560699458,0,0,0,0,0.151289470183342,0,0,0,0,0,-0.0543622875399023,-0.0249754001560836,0.251846483788755,0,0,0.0230576818885934
X601998.CH.EQUITY,0,0,0,0.245024804419309,0,0,0,0,0,0,0,0,0,0,0,0.319621191797102,0.199715575606598,0,0,0,0,0,0,0,0,0.115967814447722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135471220644725,0,0.126721255818796,0,0,0,0,0.145597069791369,0,0,0,0,0.0378329513353737
X2388.HK.EQUITY,0,0,0.0784233802886665,0,-0.0154518917231041,0,0.259960983391071,0,0.193676059708378,0.00344637610445709,0.00360594060890621,0,-0.217635023574433,0,0,0,0,0.104304027958109,0,0,0,0,0,0,0,0,0,0,0,0,0.247896598277438,0,0,0,0,0.211318555629685,0,-0.234222593513677,0,0,0,0,0.212984864656719,0,0,0.0324113200933571,0,0,-0.188758331055574,0,0,0
X600016.CH.EQUITY,0,0,0.194286986707874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.0681424965431886,0.125025717943417,0.015258444447834,0,0,0.0903753337645912,0,0.73266308652211,0,0,0,0.0344255835259098,0,0,0,-0.377739503823597,0,0,0,0.405530310254581,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0.12503203387164,0,0,0,0,0.22814306325057,0,-0.213399309819518,0,0,0.0514436631699347,0,0,0,0,0,0,0,0,0,0,0.619485099638112,0,0,0,0,0,0,0,0,0,0,0.0808161848202291,0,0,0,0,-0.0601727846480474,0,0,0,0,0,0,0,0,0,-0.0427807110688905,0
X2007.HK.EQUITY,0,0.197659974373684,0,0,0,0,0,0.0733094837933109,0.0290207145093989,0,0,0,0,0,0,-0.568518515541018,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.138917331684442,0,0.196104238750094,0,0,0,0.350866658743053,-0.122760265207596,0,0,0,0,0,0,0,-0.108617490264124,0.224602954501816,0,0,0,0,0,0.0991049237013745
X002142.CH.EQUITY,0,0,-0.0762210975016035,-0.133309250010833,0.496648083350046,0,-0.237976457596208,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0107461196094181,0.121655049200001,0,0,0,0,0,0,0,0,0,0,-0.0316814674635752,0.0404898190455535,0,0,0,0,0,0,0.323126122120288,0.0954383502734783,0,0,0,-0.0183805867231579,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.278688434947355,0,0,0,0,0,0,0,0.0817473007942798,0,0,0.196211619813396,0,0,0,0,0.130750727382835,0,0,0,0,0,-0.0513301653720808,0,0,0,0,0,0,0.185819907350706,0,0,-0.02640054502963,0,0,0,-0.0317662126210695,0,0,0.257510301966179,0.177095491469251
X601818.CH.EQUITY,0.171690172894261,0,0.000695337259250322,0,0,0.00517508373250204,0,0,0,0,0.0867441032520875,0.0280590311994574,0,0.0987924815825872,0,0,0,0.0279387260673782,0.00623572062709234,0,0,0,0,0,0,0.0844983246988072,0,0,0,0,0,0,0,0.0641465803295962,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.307980471208868,0,-0.0171272497739644,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0890846106364331,0,0,0,0,0.35584168230377,0,-0.0588959880354129,0,0.084493575312112,0,0,0,0,0,0,0,0,0.19895817447958,0.154319929516403,0,0,0,-0.00744370061267218,0,0,0.0955263457187933,0,0,0,0,0,0,0,0,0.159394061180022,0.0895486164302551,0,0,0,0,0,-0.172797279443949
X600999.CH.EQUITY,0,0,0,0,0,0.109458293668957,0,0,0,0.118463550856963,0.225248910342335,0.0921884467557072,0.374672610800912,0,0,0,0,0,0,0,0,0.104688911911809,0.0459324560693247,0,0,0,0,0,0,0,0,0,0,0.0875614328805901,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.00898675357310262,0,0,0,-0.0928549000350088,0,0,0,0
X601688.CH.EQUITY,0,0,0,-0.0509806360759976,-0.126033066472528,0,0,0,0,0,-0.0401220213995863,0,0,0,0,0,0,0,0,0,0,0.30039112360525,0,0,0,0.399526688994322,0,0,0,0,0,0,0.121288956581863,0,0.0361133889673874,-0.0462868050127697,0.257654674264806,0.107275656112644,0,0.0637167941815575,0,0,0,0,-0.0400435259613734,0,0,0,0,0,0,-0.00368472521138455
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.265721479802652,0,0.021413261301946,0,0,0.144999931899125,0,0,0,0.19511465437729,-0.0827974690451249,0,0,0,0,0,0,0,0,0,0.0277158612667884,0.265884615270164,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.01344415168397,0,0.0214919365134006,0,0
X267.HK.EQUITY,0.114436008024119,0,0,0,0,0,0.0762305667567632,0,0,0,0,0,0,0,0,0,0,0,0.107947812431279,0,0,0,0,0,0,0,0.14102508045221,0,0,0.103158520136698,0,0.0719035085548001,0,0,0,0,0,0.0396403049730669,0,0,0,0,0,0,0,0,0,0,0.298590378739673,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0367401251989783,0,0.0272927886686724,0,0,0,0,0,0.189813366197137,0,0,0,0,0.152276762760325,0.0728597621692944,0.0715566370845078,0,0,0,-0.313434061486699,0,0,0.239529372224907,0,0,0.132045593766438,0.136706634714067,0,0,0,0,0,-0.00584533073829086,0,0.0517378663046419,0,0.139049740320146,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.339268878258531,0,0,0,0,0,0,0,0,0,0,0,0.0862409468359686,0,0,0.0629227268578057,0,-0.0550431995743081,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0517356441029886,0.0967467381991366,0.0519295707374709,0,0,0,0,0,0,0,0,0,0.297021316220853,0,0,0,0,-0.201543840641932,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.188937166253253,0.0183921280936594,0,0,0,0,0,0,0.191875365423867,0,0,-0.00155834510196591,0,0,0,0,0,0,0,0.0574817567956553,0,0,0,0,0,0,0,0,0,0,0,-0.0459642969338804,0,0.630747995929257,0,0,0,0,0,0,-0.109950940170758,0,0,-0.0420692543864364
X1113.HK.EQUITY,0,0,0,0,0,0,6.93889390390723e-18,0,0.0560772557091157,0,0,0,0,0,0,0,-0.0548441855357417,0,0,0.119779434576242,0,0.183637526856922,0,0,0,0,0.157181578941459,0,0,0.182779951441202,0,0,0,0.0565508408765246,0,-6.93889390390723e-18,0,0,-0.30232895435711,0,0.0830751200566119,0,0.098916254943299,0,0,0,0,0.0545444816721483,0.0829587261991965,0,0,0
X12.HK.EQUITY,0,0.00934678494332674,0,0,0.0973761135298055,-0.331803164796657,0.199375961935906,0,-0.0643723605504228,-0.141278571335834,0,0,0,0,-0.158405318709111,0,0.163846318114967,0.174461591234476,0,0.100884791353762,0,0,0,0,0,0,0,0.0657066231416949,0,0,0,0,0,0,0.133560498244249,0,0,0,0,0.673695751392736,0,0,0,0,-0.117252796091388,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.171293282467618,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245593161569226,0.22604192079787,0,0,0,0,0,0,0,0,0,-0.0155296339251017,0.0051692423315925,0.150335476753155,0.0190197453196772,0,0.255693353049845,0,0.126009167216853,0,0,0,0,0.0379067344479525,0,0,0,0,0,0.331411099186677,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.105074351040772,0,0,0.0154553034173433,0,0,0,0.235565963603848,-0.240028928318623,0,-0.0320235788736043,0,0,0,0,0,0,0,0.0510184695830523,0,0,0,0.219222256913878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245873755341926,0.777055879011731,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137399757741637,0,0.172758425304879,0,0,0.0722917615734105,0.119676204488875,0,0,0,0,0,0,0,0,0,0.0888245525338516,0,0.151524322931644,0,0.117597112169462,0,0,0,0,0.219456958047135,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0.135638498808186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567403650108278,0,0.0350285143842347,0,0,0,0,0,0,-0.186923843980774,0,0,0,0.0909399495920638,0,0,0,0,0,0.624944838108916,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0.192364370370681,0,0,-0.10520861198078,0,0,0,0,0.0676646654001858,0.0743584291908023,0.28872552365241,0,0,0,0.105207219257053,0,0,0,0,0,0,0.0308683099998377,0,0,0.20704464030615,0,0,0.0744524566607825,0,0,0,0,0,0,0,0,0,0,0,0,-0.210312412718866,0.00880775858331889,0,0,0
X601229.CH.EQUITY,0,0,-0.131239850000539,0,0,0,0,0,0.123812128271308,-0.256519419534561,0,0.239490962132753,0,0,0,0,0.211128818915031,-0.085286976791458,0,0,0.155192538883619,0,0,0,0,0,0,0,0,0,0.166006164876771,0,0,0,0,0,0,0,0,0,0,0,-0.31327052989797,0,0.0452882420154264,0,0,0,0,0.587330741333447,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0262423360515743,0.0616418586922956,0,0,0,-0.0190166799213308,0,0,0,0,0,-0.0630946347597472,0,0,0,0,0,-0.0553485585194862,0,0.0237406495293033,0,0,0,0.164916791961712,0,0,0.245530441922709,0,0,0,0,0,0,0.714207503261423,0,0.00189384945546814,-0.0876051791731884,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782773758603197,0,0,0,-0.292136053988052,8.67361737988404e-19,0.0168672066507107,0,0,0,0.0268652383227318,0,0,0,0,0,0,0,0,0.226374146932172,-0.0644146043794237,0,0,0,0,0,0.00219493098624067,0,0.333629404746741,0,0,3.46944695195361e-18,0,0,0,0
X601169.CH.EQUITY,0.00746401540510766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164964628891188,0,0,0,0,0.0821189430937056,0,0,0,0,0,0,0.046837003911188,0,0.0596871474745035,0,0.0853610396055251,0,0,0,0,0,0,0.102626210372859,0,0,0,0,0.263004694063369,-3.46944695195361e-18,0,0,0,0
FXI.US.EQUITY,0,0,0,0.176943661847706,0.230851033205945,0,0.110144942053407,0,0,-0.0643037289683222,0,0,0,0,0,0,-0.307311895690132,0,0,0,0,0,0.336806940205593,0,0,0,0,0,0,0.14772578453269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022479229783392,0.152701221476716,0,0,0,0,0,0
CN2YR,0,0.334387217153449,0,0,0,0,0,0,0,0,0,0,0,0.173251754198915,0,-0.379541895712896,0.0580897996637428,0,0,-0.0925699508255063,-4.33680868994202e-19,0.184209853988462,0,0,0,0,0,0.223704028925571,0.120397080137046,0,0,-0.274694846540157,0,0,0,0,0,0,0,0,0,0,-0.0865730486695264,0,0,0,0.151928902436377,-0.0436312469503265,0,0,0,0
