,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601658.CH.Equity,0,0,0,-0.281781697789621,0.25717745135718,0,0.0212139996916779,0.240792011006392,0,0,0.294028068412473,0,0,0,0,0,0.332938777570073,0,0,0.248116881774104,0,0,0,0,0,0,0,0,0.047575940465635,0,0,-0.390323872801119,0,0,0,0,0,0.0938798984518817,0,0,0,0,0,0,0,0,0,0,-0.0191095967432856,0,0.0307944882685501,0
X000001.CH.EQUITY,0,0.168822860559998,0,0.011909427342239,0,0,0,0.237345688701237,0,0,0.45354807441376,0,0,0,0.00740406737637334,-0.0391223653874904,0,0,0,0,0,0,0,0,0.13522071480789,0.33483377235287,0.0169189975733748,0,0,0,0,0,-0.303942802367312,0,0,0,0,-0.100142092066449,0,0,-0.074006666900957,0,0,0,0,0,0,-0.0724279234903811,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0112907134245224,0,0,0,0,-0.0286731616192409,0,0,0.174765791080233,0.147189435208624,0,0,0,0,0,0,0,0,0,0,0,0.0519325177057754,0,0.296787105081992,0.048951767165028,0,0,0.0495670876672731,0,0,0,0,0,0.350581579808801,0,0,0,0,0.00216652217834608,0,0,0
X601601.CH.EQUITY,0,0.49322473490809,0,0,0,0,0,0.128393548416992,0.00220062298269462,0,0,0,0.17688600141899,0,0,0,0,0,0,0,0.20003848550427,0,0,0,0,0,0.0473065579796706,0,0,0,0,0.0565283440885531,0,0,0.0271049258214703,0,-0.111322954469714,0,-0.0686992700754072,0,0,0,0,0,0,0,0,0,0,0.00673705220784695,0,0
X000002.CH.EQUITY,0,-0.0981197056850203,0,0,0,0,0,0,0,-0.137734303482703,0,0.0602530714496947,0,0,0,0,0,0,0,0,0,0,0,0.245436307954429,0,0,-0.0345312903904432,0.14475143176011,0,0,0.427565855143878,-0.0877234900981384,0,0,0,0,0,0,0,0,0,0,0,0.234100556800337,0,0,0,0.0605375193490064,0,0.0278009181887265,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.00845108034629434,0.0575349425460626,0,0,0,0.159673178766833,0,0,0,0,0,0.328926445515637,0,0,0,0,0.0957257317379649,0.0293543849920631,0,0,0,0,0,0,0,0,0,0,0,0.107477959414509,0,0.137041159262465,0,0.00468988236189871,0,0,0,0,0,0,0,0,0,0,0.0538841592522985,0
X600000.CH.EQUITY,0,0,0,0.054160294671604,0,0,0,0,0,0,0,0,0,0,0,0,0.351637218158312,0,0,0,0,0,0.0655818014921475,0.0872829166499386,0,0,0,0,0,0,0.0723839056201267,0,0,0,0,0,0,0,0.103797863282495,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0122020389298934,-0.0815780592636315,0,0,0.0427831798797311,0,0,0,0,0.0752242435111416,0,0.679090251140681,-0.0435993895946059,0,0,0,0,0,0,0,0,0.152704187427586,-0.122079111419475,0,-0.02056090666924,0,0,0,0,0,0,0,0,0,0,0,0.190725149734415,0,0,0,0,0,0,0,0,0,-0.038475283394402,0,0,0.0709882712340036
X300059.CH.EQUITY,0,0,0,-0.0413637655671011,0,0,0,0,0,0.0522118527603564,0,0.0283071601875547,0,0.267830006796696,0.0930105216322265,0,0,0,0.0547625531033704,0,0,0,0,0,-0.122273424278355,0,0,-0.00374544951545367,0,0,0,0,0,0,0,0,0,0,0,0,0.276450606677565,0,0,0.137808209446781,0,0.176542071598276,-0.0149110857210827,0,0,0.133306078354393,0,1.73472347597681e-18
X601319.CH.EQUITY,0,0.066030362027707,0.200401687323906,0,0,0,0,0,0,0,0,0,0,0.242478273265155,0,0,-8.67361737988404e-19,0.0578661084542732,0,0,0,0,0,0.00260468851942204,0,0,0,0,0,0,0.0283855241910206,0,0,0,0.135093482005649,0.021907531334781,0,0,0,0,0,0,0,0.0200764859495626,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.00142583507322965,0,0,0,0,0,0,0,0,0,0,0,-0.0362776507390039,0,0,0,0,0.116708385506768,0,0,0,0.0753355471260354,0,0,0.0616336642301467,0,0,0,0,0,0,0,0,0,0,0,0.537858210347121,0.0992699991639947,0,0.218804768792055,-0.508901510870123,0,-0.0870834632230514,0,0.130610364986194,0,0
X600016.CH.EQUITY,0,0,0.228181371894016,0.173132910357471,0,0,0,0,0,0,0,-0.0933081179631357,0,0,0,0,0.258956268254587,0,0,0,0.12648871805021,0,0,0,-0.101965027773883,0,0,0,-8.67361737988404e-19,0,0,0,0,0.543932551176506,0,0,0,0,0,0,0,0,0.0434026216522798,-0.189924438857669,0,0,0,0,0.0305413097786514,0,0,0.146914495147973
X601998.CH.EQUITY,0,0,0,0,0.353504394370965,0.26991329049782,0,0.0659428904966827,0,0,-0.146678981145609,0,0,0,0,0.0652170662751521,0,0.2063629832208,0.0491467027406491,0,0,0,0,0,0,0,0,0.0782455586605803,0.37354619066374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0881237809199743,0,0,0.0804115137780498,-0.150464017745712,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.0563113999852158,0,0.813569892343417,0.0444371828127975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356194847578082,0.0694655955514769,0.0202001122762728,0,0.111122130084227,0,0,0.0562606281797696,0,0,0,0,0.0864529959965654,0,0,0,0,0,0,0,0,0,0,0,-0.0672837692332305,-0.0509697743250852,0
X002142.CH.EQUITY,0,0,0,0.133951803735612,0,0,0,0,0,0,0.0387989492832409,0,0.0913272060420619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248727927880221,0,0.138247752696427,0,0,0.248787863844984,0,0,0,0,0,0,0,0,0,-0.0504297326803065,0,0.0477840786799516,0,0,-0.012542442219869,0,-0.0473817078351683
X2388.HK.EQUITY,0,0,0,0.230475545696255,0,0,0,0,0.186833876490503,0,0,0,0,0,0,0,0,0,0,0,0,0.122202691056137,0,0,0.267919681565834,0,0,0,0,0.0576155571563453,0,-0.0651224992207087,0,0,0,0,0,0,0,0,-0.153417048243631,0,0,0,0.0973978379125997,0,0,1.73472347597681e-18,0.00286585197979443,0,0,0.0239469355364925
X2007.HK.EQUITY,0,2.16840434497101e-19,0,0.00660043796190223,0.066186462575868,0,0,0,-0.0228567699740476,0,0,0,0,0,0,0.0949975943201117,0,0,0,0,0,0,0,0.132565194820347,0,0,0,0,0,0.116656681101803,0,0,0.197351523778455,0,0,0,0,0,0,0,-0.0769948492881055,0,0,0,0.121868061747979,0,0,0,0,0,0,0
X601818.CH.EQUITY,-0.0733977447295922,0.349706604153186,0,0,0,-0.0493653329176135,0,-0.0343995889102938,0,-0.0278970426835419,0.272551525375376,0.000897126294809092,0,0,0,0,0,0,0,0,0,0.0243722814868216,0,0.275266529450717,0,0.158588721899115,-0.101338313950145,0.218201801991733,0,0,0,-0.0574155469988389,0,0,0,0,0,-0.0433358504753534,0,0.124692022189938,0,0,0.0193682413819218,0,0,0,0.0383462707163248,0,0,0,0,0
X1109.HK.EQUITY,0,-0.0534166811714914,0,0,0,-0.0149901980285844,0,0,0,0,0,0,0.0775005607663605,0,0,-0.0391566430235244,0,0,0,0.0221263678477966,0,0.282031127461881,0,-0.0175535112651906,0,0.241794587327165,0.039947766900843,0,0,0,0,0.1570184908302,0.218585265904647,0,-0.0404024643226999,0,0,0,0,0,-0.0379918947944205,0,0,0,0,0,0,-0.0941067449560962,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0341619249445483,0,0,0,0.468025013353736,0,0.274466008141558,-0.123132964865952,0,0,0,0,0,0,0,0,0,-0.0795219477599231,0,0,0,0,0,0.142844053888348,0,0,0.245430318909953,0,0,0,0,0,0,0,0,0,0,0.229808053567066,0,0,0
X600999.CH.EQUITY,0.0792869894888815,0,0,0.051583460318346,0,0.176791220090763,0,0.0742688474620167,0,0,0,-0.122692363396389,0,0,0,-0.0511525596846946,0,0,0.0723754346110305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240789831012764,0,0,0,0.0869057651554369,0.0876424170178541,0,0.0976075520415464,0,0,0,0,0.0730008962859027,0.0960202342890098,-0.0279503434764627,0.0652864505850564,0,0,0
X688.HK.EQUITY,0.463577371604727,0,0.0219541626272797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18466520437844,-0.0810518214389608,0,0,0,0,0.0188652728659179,0,0,0.242454265008135,0,0.441406109861493,0,0,0,0,0,0,0,0,0,-0.221474689222267,0,0,-0.172416859862084,0,0.076434887993795,0,-0.22722416138121,0,0,0,0,-0.197528589899127
X601688.CH.EQUITY,0,0,0,-0.0295949244469714,0,-0.0550859706564648,0.0480451719075998,0,0,0,0,-0.116615019358748,0,0.292638253717997,0,0,0,0,0,0,0,0.0101469134286212,0.319876759139938,0,0,0,0,0,0,0,0,0,0,0,0.0709952955278275,0.45322673803808,0,0,0,0,0,0,0,0,0,0,0,-0.0112328366051383,0.0294230868298069,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.46694931276727,0,0,0.12334384191998,0,-0.126525756744411,0,0.0539315588492459,0.133737938712635,0,0,0,0,0,0.0365034629773616,0,0,0,0,0.0828789536811481,0,-0.0807887373715875,0,0,0.00283699300435832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184156655318332,0,-0.0210489525603109,0
X601211.CH.EQUITY,0,0,0,0.0405440480696736,0,0,0,0,0,0,0,0,0,0,0.0063126273028827,0,0.222695053097057,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015576062108895,0,0.343232302343941,0,0,0,0,0.0565275322138107,0.0261424667495004,0.0363480539871629,0,0,0,0,0.147144124434015,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0.0844200371938229,-0.291156259079239,0.0192319939357748,0,0,0,0,0,0,-0.0314540055857031,0,0,0,0.216468453299294,0,0,0,0,0,0,0,-0.0627226615210149,0,0,0,0,-1.73472347597681e-18,0,0,0.0847450018739378,0,0.110144902991275,0,0,0.0494106085842936,0,0,0.0297032393818321,0,0,0,0,0.33787489479484,0.159115515525853,0,0,0,0.0728862742421988,-0.127949291784721
X267.HK.EQUITY,0.199378687480109,0,0,0,0,0.0798223143873921,0.282739216289195,0,0,0,0,0,0,0,0.0469911600684302,0,0,0,0,0,-0.471287548357611,0,0,0,0,0.149980072522719,0,0,0,0.178705298125408,0,0,0,0,0,0,0.0248524879173979,0,0,0.0352474007163649,0.308493931868427,0,-0.198357629404363,0,0.181912221126604,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,-0.0208985792517571,0,0.0296526908237574,0,0.185129797918757,0,0,-0.0536557298311903,0,0,0.11148709103971,0,0,0.0509900633660397,0,0,0,0,0,-0.0858082775321976,0,-0.065366188538371,0,0,0,0,0.271248418625486,0,0,0,0.140922652341331,0,0,0,0,0.196774509632731,0,0,0.0337504856030405,0,-0.0319272028616732,0,0,0,-0.202300745860375,0,0.0359679165752181
X2882.TT.EQUITY,0,0,0,0,0,0.320387374404004,0,0,0,-0.0770376559446396,0,0,0,0,0,0,0.0681440879215002,0.0387522787600776,0,0,0,0.097172524017236,0,0,0.0310309160236149,0,-0.0683457432303704,0,0,0,0,0,0.00499728679609429,0,0,0,0,0,0,0,0,0,0.0109643878318356,0,0,0,0,0.537007486705882,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361775270507534,0,0,0,0,0.0710780551280809,0,0,0,0,0,0,0,0,0,-0.0426294221524355,0,0,0.175359745500345,0,0,0,0.0868319961864518,0,0,0.0649595254136631,0,0,0,-0.0362157150173356,0.029679065773786,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0.172271059113614,0,0,0.0205495650456794,0,0.0791486901137638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947607566057073,0,0,0,0,0.224650286113822,0.0267818048293952,0,0,0,0,0,0,0,0,0,0,0,0.278962123931591,0,0,0,0,0.0439398313508072,0,0,0.000886799450902487,0,0,0,0
X823.HK.EQUITY,0.106584634768988,0,0,0.145354660540826,0,0.0142898974190998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.312593304092112,0,0,0.054028726609662,0,0,0,0,0,0,-0.0629976743274845,0,0,0,0,0.136332527881918,0.0562867244655091,-0.0374099816131951,-0.0529412056634722
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209632662332816,0,0.116544593200592,0,0,0,0.149033201267821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710408237214284,0.0543002450168594,0.440439908733461,0,0.0551026060393431,0,0.109772636172042,0,0,0,-0.046284987381666,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0.0317994138054301,0,0,0,0.105478244070981,0,0,0,0,0,0,0,0,0,-0.037004989689449,0,0,0,0,0,0,0,0,0,0,0.13200333805997,0,0,0.266398031744898,0,-0.260373176558625,0,0,0,0,0,0.0733782170176779,0,0,0,0.313427120051394,0,0,0,0,0,2.16840434497101e-19,0,0,0.208025209776668,0
X000776.CH.EQUITY,0,0,-0.0433726951848955,0,0,0,0,0,0,0.0803315928566762,0,0,0,0,0,0,0,0,0.0613713354910308,0.425735913278626,0,0,0,0,0,0,0,0,0,-0.0131079264753806,0,0,0,0,0,0.273740317391266,0,0,0.0522408743386174,-0.0343934607444323,0,0,-0.0562213383951734,0.0409849607560962,0,0,0,-0.037639829792074,0,0.0213204095514431,0,0
X601229.CH.EQUITY,0,0.172711347829573,0,0,0,0,0,0,0.17660994119328,0,0.238833482558558,0.121426748989739,0,0.0423724833296174,0,0,0,0,0.247316546206651,0,0.292110438030442,0,0,0,0,0.252264215937897,0,0,0,0,0,0.0984364773683431,0,0,0,0,0,0,0,-0.0622396313621403,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0.0570832636352514,0.104546490036585,0,0.0607829446680989,0,0,0,0.176291383648225,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194307728973798,0,0,0,0,0.0771317791195813,0,0.565948214370586,0,0,0,0,0,0,0,0,-0.0724254887480883,0,0.0463169421676456,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956284256572077,0,0,0,0,0.097073717441741,0,0,0,0,0,0,0,0.12093563988673,0,0,0,0.226119139934492,0.0945022187283139,0,0.114798294783789,0,0,0,0,0.0651568444149892,0,0,0,0,0,0.228182279842267,0,0,0,0,0.0215288942998978,0,0
X1997.HK.EQUITY,0,0,-3.46944695195361e-18,0,0.0937478698818152,0,0,0,0,0.0643126653594913,0,0,0.106942341787807,0,0,0.11689316462428,0,0,0,0,0,0.0145163824848003,0,0,0,0,-0.105978680139458,-0.0989090600180926,0,0,0,0,0,0,0,0,0,0,0,0,-0.542222810653769,0,0.230598146375023,0,0,0.447954058838159,0,0.0149562761350233,0,0,0.089064618589056,-0.0552712083050735
FXI.US.EQUITY,0,0,0,-0.0400007280156396,0,0,0,-0.0903942472882781,0,0.130189559768983,0,0,0.0937589201884951,0,0.226743671353137,0,0,1.73472347597681e-18,0,0,0,-0.224265769077989,0,0,0,0,3.46944695195361e-18,0,0,-0.0679389023507876,0,-0.18253891080203,-0.281544647054988,0,0,-0.13008339654614,0,-0.0288597286714913,0,0,0,0,0,0,0.402833454347574,0,0,0,0,0,0,0
CN2YR,-0.226706240804944,0,0,0.397492564590478,0,-0.107191146594366,0,0,0,0,0,0,0,0,0,0,0,0.503410219680485,0,0,0,0,0,-0.150627264558068,0,-0.127175253377139,0.0452925573310357,-0.103193674143385,-0.210921958609966,0,0,-0.349489604797955,0,0,0,0,-0.628756809934437,0,0.655852942927964,0,0,0,0,0,0,0,0,0,0,0,0.317600181975529,0
