,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601658.CH.Equity,0,3.46944695195361e-18,0.241719932655103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291240385519473,0,-0.0750739502133358,0,0,0,-0.105556591706716,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342129416793677,0,0,0,0.522300280865614,0,0,-0.0988277066647332,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0454410202792671,0,0,-0.11326432620488,0,0.0883170994074238,0,0,0.238754039911631,0,0,0.0659587793977237,0,0,0,0,0,0,0,0,-0.0418515330705379,0.0760862566479233,0,0,0,0,0,0,0,0.0701615153225215,0,0.216229055543539,0,0,0,0.179445839027432,0,0.052700878961867,0,0.0862898478483607,0,0,0.0659816502149211,0,0.0590122510075143,0,0,0
X601066.CH.EQUITY,0,0,0,0,-0.129878840843121,0,0,0.14304799941494,0,-1.73472347597681e-18,0,0.812495908167437,0,0,0,0.0221731395812618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0781895731453059,0,0,0,0,0,0,0,0,0.115995330491204,0,0,0.000200443291220709,0,0,0,0.023198729451618,0,-0.0113763749486099,0,-0.0295739026968958,0
X601166.CH.EQUITY,0,0,0,0,0,0.0998808096646931,0.222294266235325,0.0378037347305263,0,0,0.044116642790759,0,0,0,0,0,0.0404207472489153,0,0,0,0,0.0725258778234475,0,0,0,0,0,0,0,0,0,0,0.127919827656808,0,0.00882140718842577,0,0,0.0415406826361932,0.00797293743543031,0,0,0,0,0,0,0,-0.0295475481786346,0,0,0.405404736962971,0,0
X601328.CH.EQUITY,0,0,0,0.0463313941207847,0,0.112006624457046,0.0205397590941224,0,0,0,0,0,0,0,0,0,0.0289575679047921,0,0,0,0,0.373207972881619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250134770306147,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.265116066805884,0,-0.03977307894086,0,0,0,0,0,0,0,0.162354551915882,0.0473161299314416,0,0,0,0,0,0,0.100936063529195,0,0,0,0,0,0,-0.0977341993080885,0,0,0.00854461323315131,0,0,0,0,0.100148547373614,0,0,0,0,0,0,0,0.0317388166983485,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.406583417478699,0.0235260863608301,0,0,0,0,0,-0.107676177693963,0,0,0,0,0,0,0,0,0,0,0.156225603451594,0,0,0.125317443092878,0,0,0.00389773001612922,0,0,-0.199731140811067,0,0,0.0280388743487834,0,0.339796819999441,0,0,0,0,0,0.596654395490009,0,0,0,0,0,0,0,0.111730858340834,0,0,0.165340071670791
X000001.CH.EQUITY,0,0,0,0,0,0.384701007962708,0,0,0,0,0,0,0.00946236350461398,0,0,0,0.0358998535395066,0,0,0,0,0.0190380251331568,0,0,0,0,0,0,0,0,0.0773608426782508,0,0,0,0,0,0,0,0,0.250269403532041,0,0,0,0.123268422332339,0.0286419708759522,0,0,0,-3.46944695195361e-18,0,0,0
X601319.CH.EQUITY,0,0,0,0.165575139410894,0,0,0,-0.0683634271748468,0,0,0,0,0,0,0,0.1780171030478,0,0.0234900892165624,0,0.172379932342588,0,0,0,0.00128861013681394,0,0,0,0,-0.0159457961881999,0,0,0,0,0,0,0,0,0,0,0,0,0.140040730435993,0,0,0,0,0,0.242366326662842,0,0,-0.0563804607552131,0
X601601.CH.EQUITY,0,0,0,0,0.348618005088759,0.110648626089291,0,0,0,0,0,0,0,0,0,0,0,0,0.252848698630384,0,0,0,0.0682963874492859,0,0,0,0,0,0.0525931905761725,0,0,0,0,0,0,0,0,0.0364053592706732,0,0,0,0,0,0.359402357001944,0,0,-0.176182321371207,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.254830537138337,0,-0.0291747263621315,0,0,0,0,0,0,0.0137111416863074,0,0,0,0,0,0.0975052860105746,0,0,0,0.0578288534161421,0.0304515283519163,0,0,0.0640552612890501,0,0,0,0,0,0,0,0.0544583372884864,0,0,0,0.445444071960277,0,0,0,-0.0692245797909815,0,0,0,0,0.0374090000411144
X600016.CH.EQUITY,0,0,0,0.0306282958465877,0,0,0,0,0,0,0,0,0,0.105795901842093,0.110564477129067,0,0,0,0,0,0,0,0,0,0,0,0.1348926529869,0,0.211705447554745,0,0.013750419135533,0,0.0136314162731307,0,0.087207814644462,0,0,0,0,-0.0619123354919393,0,0,0,-0.0741959020672733,0.0525296569457856,0,0,0.192167023311327,-0.0224670892430224,0,0,-0.00186784302962583
X688.HK.EQUITY,0.325707049044741,0,0,0,0,0,0,0,0.0150572530050426,0,0,0,0,0,0,0,0,0,0,0.0751708575212466,0.375732947285732,0,0,0,0.314994646959725,0,0,0.00501929798414619,0,0,0,0,0,0,0,0,0,-0.119311196520508,0,0,0,0,0,0,0,0,-0.0013214787625566,0,0,0,-0.0466466045887713,-0.0256601816425995
X601998.CH.EQUITY,0.24414514413104,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0247081065888082,0,0,0,0,0,0,0.0102718184615225,0,0.100498629630315,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158150238486731,0,0,0,0,0,0,0.172414194167255,0,0.525181611339811,-0.0753312331566645,0
X1109.HK.EQUITY,0,0,0,0,0,0.174957057331383,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421663158291747,0,0,-0.0825794808009624,0,0,0,0,0,0.153829391381151,0,0,0,0,0,0,0,0,0,0,0.263697039847073,0,0,0,0,0,-0.0383565552024058,0.0400445022281077,0,0
X300059.CH.EQUITY,0,0,0,0.0453999306283334,0,0,0,-0.137709172725817,0,0.255029301100639,0,0,0,0,0,-0.0237342681366852,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0845238137955135,0,0.0496099804051836,0.0182347578509083,0.604675215202393,0,-1.38777878078145e-17,0,0,0,0.0288770242600764,0,0,0,0,0,0,0.0708192106317116,0,0.0313739648394314,0,-0.0314063328772314,0.0613737021627932
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.104617492116388,0,0,0,0,0,0,0,0,0,0,0,0.246413247753013,0,0,0,0,0,0,0.243902376499588,0,0,0,0.101633066766053,0,0,0,0,0,0,0.125807662456081,0,-0.024914573103133,0,0,0,0.00609254438867556,0.372077312112832,0,0,0,0,0,0
X11.HK.EQUITY,-2.16840434497101e-19,0,0,0,0,0,0,0.0724763821596627,0.423002145510135,0,0,0.0987808235833812,0,0,0,0,0,0,0,0.0412492970426712,0.0276165275921215,0,0.0475088944902344,-0.188402079696781,0,0,0.192014546860692,0,0,0,0.0791113924418547,0,-0.0150555994528486,0,0,0.0289503553638778,0,0,0,0,0,0,0,0,-0.00945737839812367,0,0,0,0,0,0,-0.0157848032033632
X002142.CH.EQUITY,0,0,0,0,0,0.419330833398097,0,-0.287086866332988,0,0.251808862513149,0,0,0.143685735521413,0,0,0,0,0.0184213043002864,0,0,0,0.179414354721311,0,0,0,0,0,0,0,0,0.0866247840976914,-0.213429754235755,0,0,0,0,0,0.360755896885244,0,0,0,-0.242869130999003,0,0,0,0,0,0,0.271611018766713,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0.169755888927261,0,0,0,0.000288328196190525,0,0,0.0499083677872064,0,0,0,0,0,0,0,0.0685872381675959,0,0.0277096098091579,0,0.356736090734866,0,0,0,0,0,0,0.0634920456157233,0,0,0,0,0,0,0,0,0,0,0,0,0.0714937743307861,0.171378258314726,0,0,-0.0329193675162253,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0.077671974009156,0,0,0.00804841561882543,0,0,0,0.0336075380246739,0.741075048612779,0,0,0,0,0.0945559096798301,0,0,0,-0.0303942940830562,0,0,0.0487888557275406,0.104961644368564,0,0,0,0,0,0,0,0,0,-0.144133128566544,0,0,0,0,-0.00306126529257878,0,-0.0150309457817414,0,0,0,0,0,0
X267.HK.EQUITY,0,0.0517617156519535,0,0,0,0,0,0,0,0.148557388791816,0,0,0.119164916788551,0,0,0,0,0,0,0,0,0,0.156059164241043,0,0,0,0.0702783520935218,0,0,0.0845007987995081,0,0,0.171239808773208,0,0,0,0,0,0,0,0,0,0,0,0,0.225637209410206,0,0,0,0,0.0650213864312385,0
X601818.CH.EQUITY,0,0,0.104453936039375,0.0344961902551661,0,0,0.115962114877123,0,0,0,0,0,0,0,0,0,0.0697157467341029,0,0.235661393473089,0,0,0,0,0,0,0.0365664832003126,0,0,0,0,0,0.157610402494616,0,0,0,0,0,0,0,0,0,0.0136642324527118,0,0,0,0,0.0012932062524853,0,0,0,0,0
X601688.CH.EQUITY,0.000320994182732677,0,0,0,0,0,0,0.0246024519820868,0,0,0,0.247062230850169,0,0,0,0,0,0,0,0,0.0276428914601347,0,0,0,0,0.125241065331218,0,0,0,0.0201334405261455,0,0,0,0,0,0.165762063627756,0.203445331860086,0,0.0891323025223894,0,0,0,0,0,0,0,0,0.155218144128253,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0257466772047739,0,0,0,0,0,0,0.63852414085188,0,0,-0.237022436142972,0.273835633981256,0,0,0.0535605077054588,0,0,0,-0.300987151641682,0,0,0.0481014993335492,0.0433784481063199,0,0,0,0.653579328111941,0,0,0,0,-0.85320284866634,0,0,0,0,0,0,0,-0.0275501293877131,0,0,-0.222931823697708
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00945022468894817,0.00870604055782636,0.173064990825094,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0576977081987976,0,0,0,0,0,0,0,0.629176319429961,0,0,0,0,0,-0.0447651603691475,0,0.133273168695803,0.00902654496739812,0,0,0.017364330268298,0,0,0,0,0,0.0363656559611654
X601211.CH.EQUITY,0,0,0,0,0,0.0131313923459215,0.00779382640071109,0,0,0,0,0,0,0,0,0,0,0,0.119685522663602,0,0,0,0,0,0,0.0425907781030518,0,-0.198522851765254,0.0236215269097025,0,0,0,0,0.431979751880358,-6.93889390390723e-18,0,0,0,0,0.0903329365671539,0,0.124639115084256,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392678947564286,0,0,0,0,0,0.117423642328772,0,0,0,0,0,0,0,0,0,0,0,0,0.0820091099430354,0,0,0.00857330710604052,0,0,0,0,0,0.225953502079479,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.588166256424885,0,0,0,0,0,0,0,0,0,0,0,0.127285654098003,0,0,0,0.0351638367192744,0.0361410832832989,0,0,-0.0173526291774218,0,0,0,0,0.281807824270718,0,0,6.93889390390723e-18,0,0,-0.123570858288895,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0275427462099421,0.0641834933712373,0,0.27007851888071,0.040808496075842,0,0.0307122117385392,0,0,0,0,0,0,0,0,0.0806573427065408,0.0990455384447883,0,0,0,0.160710987566191,0,0,0,0,0,0,0,0,0,0,0,0,0.315132853919966,0,0,0,0,0.0144518707700367,0,1.73472347597681e-18,0,0.0540725048290853,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0423962265981254,0,0,0,0,0.0157739292870997,0,0.746233617485862,0,0,0,0,0,0,0,0,0,-0.00164458913685514,0,0,0,0,0,0,0,0,0.0734753573204247,0,-0.134907585926834,-0.00833134849347783,0,0,0,0,0,0,0,0,0,0.0229330168609888,0.126756153075858,0.00157564447978361,0
X000166.CH.EQUITY,0,0,0.0205179652861566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626446179659397,0,0,0,0,0,0,0,0,0.0534927451481911,0,0,0,0,0,0,0,0,0.271463813659517,0.153743265288757,0,0,0,0,0,0,0,0,0.0188551419079275,0.0420599573473492,0.255180556322319,0.0209306998087117,0,0,0
X12.HK.EQUITY,-0.135240595354193,0,0,-0.1470818944727,0,0,-0.0033375701478337,0.111709381418534,0,0,0.604090233528439,0,0,0,0,0,0,0,0,0,0.60884970774732,0,0,0,0,-0.0432347973716137,0,0.206398654078623,0,0,0,0,0,0,-0.0154110363359088,0,0,0,0,0,0,0,0,0,-0.127878567862935,0,0,0,-0.117740677326409,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.326337599906181,0,0,-0.0339247119302232,0,0,0,0.153993166277976,0,0,0.0970156829767547,0,0,0,0,0.0504463661181328,0,0,0,0,-0.133487905934489,0,0,0,0,0,0.0827353087098862,0,0,0,0,0,-0.149943222682729,0,0,0,0.721865037339765,0,0,0
X601229.CH.EQUITY,0.631373053795007,0,0,0,0,0,0,0,0.466465272715165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20035896504307,0,0,0,0,0,0,-0.0817190566037942,0,0.122306277043136,0,0,0,0,0,0,0,0,0,-0.0670902298747391,0,0,0,0,0,0,0.0608833461479697,0
X823.HK.EQUITY,0,0,0,0,0,0,0.037061959603542,0,0,0.1166359154708,0,0,0,0,0,0,0,0,0,0,0.37656017874326,0,0.00081468363505838,0,0.0276671366636516,0,0.0838581439121846,0,0,0.0806457813151772,0,0.11145758688496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680290688364003,-0.339537556490984
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.136403561596206,0,0,0,0,0,0,0,0,-0.023278264670204,0,0,0,0,0.0168373758773241,0,0,-0.19699302182942,0,0,0,0.0826284548392491,0.112746117188903,0,0,0,0.0412388961766096,0,0,0,0.00911376377302899,0,0,0,0,0,0.316180861504064,0.133094712007454,0,0,0.0723757074816062
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455242836455946,0,0,0.170415286793749,0.015193445950496,0,0,0,0,0,0,0,0,0,0,0.00564777390485216,0.00189859292813363,0.192068329756928,0.149040615407683,0,0,0,0,0.114008377444245,0,0,0,0,0,0,0,0,-0.0257641719102925,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.00976303690162522,0,0,0,0,0,0,0,0.134084106601197,-0.4301830324816,-0.0868844796581693,-0.0703763955791245,0,0,0,0.0875200422414882,0,0,0,0,0,0,0.0651226087604077,0,0,0,0,0,0,-0.0144260515879399,0.072424104698556,0,0.323180662518768,0,0.633833392066916,0,0,0.0421222001767552,0,0,0,0.0853674902155357,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.730254200244992,0,0,0,0,0,0,0,0,0.0286084949309897,0,0,0,0,0,0,0.0730397894730409,0.116902736464053,0,0.0405085007409479,0,0,0,0,0,0,0,0,-0.00679168043025539,0,0,0,0,0.0176036021801862,0,1.73472347597681e-18,0,0,0,0,-0.0106721408758676,0,0,0,-2.16840434497101e-19,0.0552445416782982
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0.150862610492541,0,0,0,-0.3675575909599,-0.154146408167495,0,0,-0.0353932153187469,0,0,0,0,0.096608844065263,0,0,0,0,0,0,-0.0208277888298112,0,0,0,0,0,0,0,0,0.0865382312147191,-0.334468220898486,0,0,0.225692626319374,0,0,0.141888137321956,0.408287408894043,-0.0569968349109861,0,0,0,0,0.115654244043873
CN2YR,8.67361737988404e-19,0,0,0,0,0,0,0.429528856842905,0,-0.0700023938836407,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.063563719562349,-0.126763208361599,0,0,-0.0159764426366963,0,0,0,0,-0.182193527527799,0,0,-0.155053616287579,0,0,0.00867790794234612,0,0.15468227350921,0.0908500194384889,0,0,-0.0711471610090907,-0.0836747198411048,0,0.14456950529764,0,0,0.0888708540691915,1.73472347597681e-18,0
