date,BTC,INNBCL,ETH,XRP,BCH,BSV,LTC,EOS,BNB,XTZ,TAGZ5,XLM,LINK,ADA,XMR,LEO,TRX,HT,CRO,STO,DASH,ETC,MIN,HEDG,NEO,ATOM,MIOTA,HEX,ZEC,XEM,MKR,INO,ONT,OKB,DOGE,FTT,BAT,PAX,VET,ELAMA,PLF,DGB,BTG,MWC,CCXX,ZRX,HYN,INB,DCR,TNC,THETA,OMG,DNA,ICX,DOT,WBTC,DAI,YFI,LEND,CEL,SNX,AAVE,UNI,CETH,FIL,CDAI,CUSDC,SOL,ZIL,COMP,HBTC,KSM,WAVES,EGLD,AVAX,SUSHI,UMA,RENBTC,STX,LRC,NEAR,LUNA,NANO,RSR,ALINK,GRT,ESD,ALGO,TUSD,REN,NEXO,BCHA,QTUM,RUNE,HBAR,HUSD,NXM,CHSB,ZEN,AMPL,BTT,AETH,EWT,KNC,XVG,QNT,UST,SC,SNT,LSK,BAND,IOST,BAL
2017-02-10,15973053725,NA,1001069228,232977147,NA,NA,187848135,NA,NA,NA,NA,14959870,NA,NA,166782972,NA,NA,NA,NA,NA,118245389,111682127,NA,NA,6288050,NA,NA,NA,20794715,57041370,NA,NA,NA,NA,22437403,NA,NA,NA,NA,NA,NA,2134884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-11,16229677099,NA,1007694076,234593030,NA,NA,188691480,NA,NA,NA,NA,14753185,NA,NA,170543483,NA,NA,NA,NA,NA,121643291,109644189,NA,NA,6280350,NA,NA,NA,21069267,62929080,NA,NA,NA,NA,22677809,NA,NA,NA,NA,NA,NA,2234292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-12,16146290349,NA,1012466457,232223661,NA,NA,187313756,NA,NA,NA,NA,14602539,NA,NA,171823003,NA,NA,NA,NA,NA,119972246,108822756,NA,NA,6078300,NA,NA,NA,20555585,62097840,NA,NA,NA,NA,22517018,NA,NA,NA,NA,NA,NA,2160196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-13,16010322103,NA,1001304093,231580939,NA,NA,185050282,NA,NA,NA,NA,14443578,NA,NA,170034391,NA,NA,NA,NA,NA,119792467,105978687,NA,NA,5914300,NA,NA,NA,19975916,59713560,NA,NA,NA,NA,22473383,NA,NA,NA,NA,NA,NA,2130292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-14,16237219721,NA,1157709435,232582623,NA,NA,187737973,NA,NA,NA,NA,14603378,NA,NA,181211433,NA,NA,NA,NA,NA,128881207,110862064,NA,NA,5830150,NA,NA,NA,21514772,60566940,NA,NA,NA,NA,22563243,NA,NA,NA,NA,NA,NA,2094343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-15,16286329282,NA,1148742628,227727196,NA,NA,189710832,NA,NA,NA,NA,15541422,NA,NA,189930189,NA,NA,NA,NA,NA,139434876,112136278,NA,NA,5636450,NA,NA,NA,22539417,63837090,NA,NA,NA,NA,22613929,NA,NA,NA,NA,NA,NA,2020894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-16,16610905026,NA,1147726668,223279049,NA,NA,188646305,NA,NA,NA,NA,14944358,NA,NA,182754278,NA,NA,NA,NA,NA,138667708,109817453,NA,NA,6304400,NA,NA,NA,22109327,63350280,NA,NA,NA,NA,22446000,NA,NA,NA,NA,NA,NA,2062899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-17,16916338976,NA,1127915204,219877982,NA,NA,190872607,NA,NA,NA,NA,14626296,NA,NA,185457492,NA,NA,NA,NA,NA,142151492,109373277,NA,NA,6133050,NA,NA,NA,21962774,64019520,NA,NA,NA,NA,22577051,NA,NA,NA,NA,NA,NA,2015451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-18,17051064834,NA,1140211197,206294830,NA,NA,188971684,NA,NA,NA,NA,14123910,NA,NA,186373906,NA,NA,NA,NA,NA,152186840,108572320,NA,NA,6221550,NA,NA,NA,21385242,61767990,NA,NA,NA,NA,21285033,NA,NA,NA,NA,NA,NA,1949756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-19,16946913346,NA,1136008890,217744953,NA,NA,187593272,NA,NA,NA,NA,14071714,NA,NA,181243658,NA,NA,NA,NA,NA,160338105,108831634,NA,NA,6145250,NA,NA,NA,21419596,57168630,NA,NA,NA,NA,22470801,NA,NA,NA,NA,NA,NA,2024405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-20,17468244508,NA,1107158285,217573065,NA,NA,187919323,NA,NA,NA,NA,14340027,NA,NA,170457305,NA,NA,NA,NA,NA,153561066,108963092,NA,NA,6073750,NA,NA,NA,21844673,59029830,NA,NA,NA,NA,22384370,NA,NA,NA,NA,NA,NA,2028936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-21,18041455273,NA,1128781640,216037936,NA,NA,188746827,NA,NA,NA,NA,13951812,NA,NA,172080907,NA,NA,NA,NA,NA,151171689,110717409,NA,NA,6078050,NA,NA,NA,21378232,56931660,NA,NA,NA,NA,22561942,NA,NA,NA,NA,NA,NA,1891282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-22,18077985665,NA,1123050433,217065184,NA,NA,189889068,NA,NA,NA,NA,14028184,NA,NA,178657384,NA,NA,NA,NA,NA,157451540,108020007,NA,NA,6097950,NA,NA,NA,19606968,57488220,NA,NA,NA,NA,21832090,NA,NA,NA,NA,NA,NA,1899447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-23,18877442096,NA,1169783161,218956299,NA,NA,191826642,NA,NA,NA,NA,13465986,NA,NA,180230311,NA,NA,NA,NA,NA,179568058,108971367,NA,NA,5936200,NA,NA,NA,21861137,61681230,NA,NA,NA,NA,22474554,NA,NA,NA,NA,NA,NA,1990208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-24,18992415818,NA,1165715765,211743658,NA,NA,192069643,NA,NA,NA,NA,13174266,NA,NA,167001154,NA,NA,NA,NA,NA,186607034,107756200,NA,NA,6059250,NA,NA,NA,22257296,59136750,NA,NA,NA,NA,22499641,NA,NA,NA,NA,NA,NA,1898060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-25,18511906560,NA,1208911983,210432471,NA,NA,191095953,NA,NA,NA,NA,13139749,NA,NA,166034822,NA,NA,NA,NA,NA,190627335,108051168,NA,NA,5726300,NA,NA,NA,21667772,57056220,NA,NA,NA,NA,21707442,NA,NA,NA,NA,NA,NA,1947162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-26,18860247630,NA,1296040794,210650136,NA,NA,191185638,NA,NA,NA,NA,13104184,NA,NA,166672150,NA,NA,NA,NA,NA,200285014,111374115,NA,NA,5749300,NA,NA,NA,22108246,58023000,NA,NA,NA,NA,21996681,NA,NA,NA,NA,NA,NA,2155299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-27,19101427518,NA,1374757041,208327144,NA,NA,190050516,NA,NA,NA,NA,12392458,NA,NA,167756249,NA,NA,NA,NA,NA,200846103,110128700,NA,NA,5768800,NA,NA,NA,27235557,57734910,NA,NA,NA,NA,22573291,NA,NA,NA,NA,NA,NA,2187130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,19103684801,NA,1412825288,205616367,NA,NA,188519643,NA,NA,NA,NA,12874162,NA,NA,172262143,NA,NA,NA,NA,NA,231783056,110448160,NA,NA,5872150,NA,NA,NA,28537159,63304470,NA,NA,NA,NA,22208026,NA,NA,NA,NA,NA,NA,2005975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-01,19794459608,NA,1550251865,200868980,NA,NA,189965827,NA,NA,NA,NA,12043931,NA,NA,173097741,NA,NA,NA,NA,NA,303396630,125036251,NA,NA,6759850,NA,NA,NA,31975331,70649910,NA,NA,NA,NA,21972152,NA,NA,NA,NA,NA,NA,1979561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-02,20258543188,NA,1701011948,224099076,NA,NA,196290700,NA,NA,NA,NA,12483852,NA,NA,184160815,NA,NA,NA,NA,NA,302789487,121828082,NA,NA,5965050,NA,NA,NA,30912295,79362630,NA,NA,NA,NA,22270265,NA,NA,NA,NA,NA,NA,1928837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-03,20649259919,NA,1739949803,237138723,NA,NA,196175905,NA,NA,NA,NA,12317065,NA,NA,195435669,NA,NA,NA,NA,NA,338099945,128657235,NA,NA,6122200,NA,NA,NA,32876748,79986240,NA,NA,NA,NA,22839080,NA,NA,NA,NA,NA,NA,1864820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-04,20329978338,NA,1665411583,235639831,NA,NA,194382285,NA,NA,NA,NA,12248380,NA,NA,192174814,NA,NA,NA,NA,NA,309643241,128113490,NA,NA,5995050,NA,NA,NA,33051913,86102910,NA,NA,NA,NA,22169040,NA,NA,NA,NA,NA,NA,1832400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-05,20526235270,NA,1727148626,229273937,NA,NA,195313683,NA,NA,NA,NA,12145527,NA,NA,213468083,NA,NA,NA,NA,NA,302400297,125058864,NA,NA,6087850,NA,NA,NA,31578679,102037500,NA,NA,NA,NA,22347509,NA,NA,NA,NA,NA,NA,1747130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-06,20620991547,NA,1754907794,226571294,NA,NA,196360997,NA,NA,NA,NA,13106629,NA,NA,216816646,NA,NA,NA,NA,NA,332409114,127937771,NA,NA,6172500,NA,NA,NA,32571648,97405200,NA,NA,NA,NA,22747588,NA,NA,NA,NA,NA,NA,1834954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-07,19824773912,NA,1691307055,244428566,NA,NA,191407739,NA,NA,NA,NA,14054386,NA,NA,190469260,NA,NA,NA,NA,NA,326686969,122958422,NA,NA,6128650,NA,NA,NA,30996004,98725500,NA,NA,NA,NA,22624812,NA,NA,NA,NA,NA,NA,1975716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-08,18635275050,NA,1491498830,243479929,NA,NA,189185841,NA,NA,NA,NA,12824342,NA,NA,175598359,NA,NA,NA,NA,NA,302767883,115180848,NA,NA,5812100,NA,NA,NA,29392032,83822940,NA,NA,NA,NA,22552762,NA,NA,NA,NA,NA,NA,1774662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-09,19261188310,NA,1590879625,242319059,NA,NA,192365805,NA,NA,NA,NA,12509146,NA,NA,183524505,NA,NA,NA,NA,NA,365306583,118676985,NA,NA,6601300,NA,NA,NA,30455510,81379170,NA,NA,NA,NA,22876686,NA,NA,NA,NA,NA,NA,1741155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-10,18100188612,NA,1732837145,232222991,NA,NA,188096028,NA,NA,NA,NA,12109402,NA,NA,186205885,NA,NA,NA,NA,NA,360873082,116218135,NA,NA,6573800,NA,NA,NA,29572047,82270530,NA,NA,NA,NA,22122295,NA,NA,NA,NA,NA,NA,1634280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-11,19060468862,NA,1925342939,232626476,NA,NA,190446085,NA,NA,NA,NA,12495800,NA,NA,207044020,NA,NA,NA,NA,NA,522094004,124068475,NA,NA,7107100,NA,NA,NA,33514828,88519860,NA,NA,NA,NA,22924270,NA,NA,NA,NA,NA,NA,1809952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-12,19801195767,NA,2102276260,233249975,NA,NA,192734982,NA,NA,NA,NA,12905116,NA,NA,236820858,NA,NA,NA,NA,NA,551935261,127662841,NA,NA,7028750,NA,NA,NA,34167724,89044380,NA,NA,NA,NA,24888451,NA,NA,NA,NA,NA,NA,1991184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-13,19974334865,NA,2565583285,238098132,NA,NA,209247492,NA,NA,NA,NA,13732761,NA,NA,255839816,NA,NA,NA,NA,NA,534459469,147817121,NA,NA,6848950,NA,NA,NA,40901276,98223300,NA,NA,NA,NA,26803461,NA,NA,NA,NA,NA,NA,1997986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-14,20107761880,NA,2572014998,237960156,NA,NA,203517141,NA,NA,NA,NA,13400724,NA,NA,250687310,NA,NA,NA,NA,NA,632243715,148495984,NA,NA,6684050,NA,NA,NA,39044996,104530500,NA,NA,NA,NA,25823123,NA,NA,NA,NA,NA,NA,2096203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-15,20265831337,NA,3147689118,235454225,NA,NA,208884338,NA,NA,NA,NA,13646328,NA,NA,268074511,NA,NA,NA,NA,NA,681490306,161676131,NA,NA,6432650,NA,NA,NA,39896292,101137500,NA,NA,NA,NA,26366682,NA,NA,NA,NA,NA,NA,2115700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-16,19265847025,NA,4162873752,238733559,NA,NA,212779672,NA,NA,NA,NA,13768047,NA,NA,317627084,NA,NA,NA,NA,NA,643838615,191547631,NA,NA,6593350,NA,NA,NA,42902409,99920700,NA,NA,NA,NA,25505568,NA,NA,NA,NA,NA,NA,2013981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-17,17847435957,NA,4207676009,228362151,NA,NA,203699159,NA,NA,NA,NA,13675884,NA,NA,315882927,NA,NA,NA,NA,NA,710915998,171120124,NA,NA,6995100,NA,NA,NA,42796732,106093800,NA,NA,NA,NA,24237031,NA,NA,NA,NA,NA,NA,2138578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-18,15798760668,NA,3070500515,250547339,NA,NA,199360039,NA,NA,NA,NA,13114874,NA,NA,283701922,NA,NA,NA,NA,NA,783576996,152534342,NA,NA,7949350,NA,NA,NA,57373585,107617500,NA,NA,NA,NA,23733953,NA,NA,NA,NA,NA,NA,1960661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
