,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X600000.CH.EQUITY,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.387345388983408,0,0,0,0,0.336449943043258,0,0,0,0,0.0678148452592013,0,0,-0.0686320492174319,0,-0.183499003299972,0,0,0,0,0,0.0401945036000792,0,0,-0.0498105182712442,0,0,0,0,0,0,0,0.595484700122723,0,0,0,0,0,0.24905607542266,0,0,0.0272644307979874,0
X601319.CH.EQUITY,0,0.0349515641375686,0,0.0393594858500832,0,0,0,0,0,0,0,0,0,0.315612643264115,0,0.079444987141668,0.0577782904988876,0,0,0,0,0,0,-0.0087346735548875,0,0,0,0,0.240836383647263,0.149860775022092,-0.0518311743875393,0,0,0,0,0,0,0,0,-0.0553518423562239,0,0,0,0,0,0,0,0,-0.0362486306459441,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.0471914961541096,-0.173333221485254,0,0,0,0,0,0,0,0,0,-0.0554974345032707,0,0,0,0,0,0,0,0,0,0,-0.110544844962145,0,-0.0614967429275174,0.365534703350579,0,0,0,0,0,0,-0.0425991693078521,0,0,0,0.0201613208617025,0.156574158604564,0,0.201094142595495,0,0,0,0,0.280602990011206,0,0.0609232651550389
X600016.CH.EQUITY,0.0186791283436151,0,0,0.0994526415514134,0,0,0,-0.0385479114659889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257898940442523,0,-3.46944695195361e-18,0.132049181925431,0,0,0.302073171112905,0,0.00617923095934652,0.11104749613684,0,0,0,0,0.0889584827528728,0,0,0,0,0,0,0,0.0390204762881209,0,0,0.0327040290272496,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.200865280006624,0,0,0,0,0,0,0,0.260427845522178,0,0,0,0,0.329604228539237,0,0.0145119234194272,0.0247880565097379,0,0,0.0648197240342384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352387953241614,0.184739274214134,0,0,0,0,0,-0.138581630459405,-0.0484886963324137,0
X1109.HK.EQUITY,0,0,-0.0257830360159959,0.148032548495231,0,0,0,0.0800579931589455,0,0.0272602414818221,0,0,0,0,0,0,0.136102786942119,0,0,0,0.202208943739238,0,0,0,0,0,0,0,0.0547436545847006,0,0,0.0716036160738411,0,0,0,0,0.152233610775367,0,0,0,0,0,0,0,0,0,0,0,-0.0730343806464755,0,0,-0.0145333343394849,0
X300059.CH.EQUITY,0,0,0,0.0822446215350102,-0.0102309480320729,0,0,0,0,0.0356176346824429,0,0,0,0,-0.0586280707807084,-0.0582584410276799,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290619110042593,0,-0.0161207214513117,0,0.289457781328036,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111752586965836,0.0747197462125154,0,0,0.468236876772703,0,0.0274836043402968,-0.00778809765164615
X002142.CH.EQUITY,0,0,0,0,0,0.499290955576377,0.0217570229499427,-0.281211341503339,0,0,0.0821639675744093,0,0,0.158322576388179,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,-0.211679375213482,0,0.0719557284281322,0,0,0,0,0,0,0,0,0.132762786030667,0,0,0.125961785847478,0,0
X2388.HK.EQUITY,0,0,-1.73472347597681e-18,0,0,-0.0605043805465036,0,0,0.301096027004878,0.184025085001923,0.216656078901672,0,-0.114189430293421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154786269659485,-0.191217332194891,0,0,-0.0638747187832703,-0.210407113583703,0,0.286766746968104,0,0,0.123513773182685,0,0,0,0,0,0,0,0,0.0946819352377815,2.16840434497101e-19,0,0.138214732396474,-0.0825257831365367
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.413028784366417,0,-0.110304506937161,0,0,0.172133458805966,0.128238217896969,0,0,0.075144547371324,0,-0.0442639366581376,0,0,0,0.00416215909510578,0,0,0.370251347242679,0,0,0,0.0606000557951263,0,0,0,-0.235613408944942,0.0315465525834895,0,0,0,0,0,0,0,0,0,0,0.0922678168947442,0,0,0,-0.00834431750219213,0,0.0326321880663366
X600048.CH.EQUITY,0,0.0426984392899748,0,0,0.0275018914701312,0.0988548892862788,0,0,0,-0.0280368566481232,0,0,0,0,0.464960874699324,0,0,-0.0887051459013193,0,0,0,1.73472347597681e-18,0,0,-0.0186616580127552,0,0,0,0,0,0.273478681825926,0,-0.052052552512174,-0.0189634962412241,0,0,0,0,0,0,0,0.107260772041529,0,0,0,0.018121745343584,0,0.314336944084339,0,0,0,0,0
X601818.CH.EQUITY,0.231369686281108,0.0111794982458379,0,0,0,0,0,0.0118450045681117,0,0,0.0386788643840327,0.129789676652687,0,0,0,0,0,0.0243237271570022,0,0,0,0.0724304761243097,0,0,0,0.029225266519472,0,0,0,0,0,0,0.0932288817716092,0,0,0,0,0,0,0,0,0,0,0,0.159645723641847,0,0,0.142129746895194,0,0,0,0,0
X2007.HK.EQUITY,-0.269353694868433,0.298178104764739,0,0,0,0,0.262813067753794,0,0,0,0,-0.0249874442750401,0,0,0,-0.766098655667782,0,0,0,0,0,0,0,0,0.116692865840959,0,0,0,0.348968748034864,0,0,0.356845301671265,0,0,0,0,0.451665464179481,0,0,0,0,0,0.0556224367164695,0,0,-0.0690011049059103,0,0,0,0,0,0,-0.104849719150087
X688.HK.EQUITY,0,0,0,0,0,0,0,0.0144584014019889,0,0.115365339065138,0,-0.218515152408189,0,0,0,0,-0.0545488738686104,0,0,0,0.325294243439715,0,0,0.105061110604311,0,0,0,0.00959695250589866,0,0,0.304448873012491,0,0,0,-0.0524530317704713,0,0.289768379060416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0724428402688383,0,0,0.0894321438411672,0,0,0,0,0,0.0425400632930278,0,0,0.160556480960343,0.0595327510146421,0,0,0,0,0,0,0,0.0834968853090021,0,0.0479688789044427,0,0.030425985663577,0,0.0563155976153459,0.243182510262268,0,0,0.07374562217178,0,0,0.215772847804299,0.00930888278145429,0,0.0160855408022596,0,0,0
X600999.CH.EQUITY,0,0,0,0.179932560494279,0,0,0,0,0,0,0,0.147242402295166,0.138739335406606,0,0,0,0,0,0,0,0,0,0,0.11970490817875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807837654501171,0,0,0,-0.0721281971672562,0,-0.0110583420570857,0.0619668418604804,0,0.122196299503702,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.378451650882987,0,0,0,0,0.0478632128317864,0,0,0,0,0,0.105973883353982,0,0.113867908057797,0,0,0.00552389276744527,0,0,0,-0.14768306262368,0,0,0,0,0,0,0,0,0.115589132879879,0,0,0.0404108598410984,0.16813478410774,0,0,0,0.141127094115659,0,0,0,0,0,0,0,0,0,0,0,-0.101755524882608
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.240254286815935,0,0.0128713488975369,0,0.108113678465346,0,0,0.0370733513033239,0,0,0,-0.0699830839801783,0.209302779449933,0,0,0,0,0,0,0,0.237746729217791,0.0373168083364549,0.00353545977842087,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00670667213346295,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.231769756098503,0,0,0,0,0.13078898048473,0,0,0,0,0,0.0474718913770662,0,0,0,0,0,0,-0.0440910953826221,0,0,0,0.00849731962547208,0,0,0.0952399923212048,0.298834792836305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121907692243122,0,0,0.135196478586351,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.0586630709813047,0,0,0.0190379559228807,0,0,0.0602783237727943,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.362739693954046,-0.0758696989460376,0,0,0,0.101130125163257,0,0,-0.0819780334389507,0,0,0,0,0,0.147290850068204,0,0,0,0,0,0,0.150940280336625,0,0,0,0,-0.0703414912989289,0,0,0,1.73472347597681e-18,0,0,0
X002736.CH.EQUITY,0.117831547282009,0,8.67361737988404e-19,0.137448504692776,0,0,0,0,0,0.0685704858345797,0,0,8.67361737988404e-19,0,0,0,0,0.126118509559697,0,0,-0.0115461455275978,0,0,0,0,0.0909723372194311,0,-0.0408573708177367,0,0,0,0,0,0.0856403407873837,0,0,0,0,0,0,0.257831369425324,0,0,0,0,0,0,0,0,0.116776929558885,0,-0.0501980812733512,0
X12.HK.EQUITY,0,0.15182497952595,0,0,0,0,0,0.371236475775768,-0.0974029703462415,0,0,0,0,0,0,0.0610105936940761,0,0,0,0,0.44704126023133,0,0,-0.0247204813273645,-0.0588985458517668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229205656562268,0,0,-0.0827130319440817,0,0,0,0,-0.0150641560226398,0.00234451952628638,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.176295402058017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137131344402363,0,0.10536781811802,0.413738112804872,0,0.231409580210196,0,0.0717476720858544,0.0610342343785052,0,0,0,0,0,0,0,0.0084372567649316,0.0159482018401624,0,0.207114232127519,0,0.11336958309742,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0485295496537918,0,0,0.00880922204621122,0,0.108545867476375,0,-0.147689312445768,0.175132504664333,0,0,-0.20940998315286,0,0,0,0,0,0,0,0.140582826682174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651639293000679,0,0.155610587660885,0,0,0.711508389813455,0,0,-0.0189030230889905,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.180208606070113,0,0,0,0,0,0,0,0,0.703873224424519,0,0,0,0,-0.0133032077196101,0,0,-0.0493662887708322,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0550599028262793,0,0,0,0,0,0,0,0,0.00951980666889932,0,-0.138432105055532,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.168851559340655,0,0,0,0,0,0,0,0,-0.317910105274451,0,0,0,0,0,0.0243411754415365,0,0,0,0,0,0,0,0.331301219371146,0.803104166237286,0,0.104806813969051,0,-3.46944695195361e-18,0,-0.67198714687087,0.0899484884181626,0,0.323581867395382,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,-0.11945261225633,0,0,0,0,0,0,0,0,0.432352820036698,0,0,0,0,-0.355927791533312,0.0790377964579813,0,0.363031222143339,0,0,0,0,0,0.228288586348492,0,0,0,0,0,0,0,0,0,0,-0.076424483077666,0,0,0,0,-0.115381209057835,0,0,0,0,0,0.465062712628032,0,0,0,0,-0.0165530943674239
X823.HK.EQUITY,0,0,0,0,0.273079610488637,0,0,0,0,0,0,0,-0.210399815915719,0,0,0,0,0,-0.000308293561358732,0,0.204452150380826,0,0,0,-0.0701296807212593,0,-0.274179465405941,0,0,0,0,-0.252077721235978,0,-0.059042534542569,0,0,0.219877178864336,0,0,0.232241460294319,0,0.230237386928617,0,0.286060071923349,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0.0127298785059071,0,0,0,0,0,0.3307033545411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983258140377151,0,0,0.360449210179967,0,0,0,0,0.145943688362075,0,0,0,0,0,0,0,0,0.171263634090852,-0.0222076532822187,0,0.090304011169915
X601169.CH.EQUITY,0.0461648981379281,0,0,0,0.0449375554212084,0,0,0,0,0,0.124217704062282,0.00245817044310083,0,0,-0.0599328902598985,0.110737802790967,0,0,0,0,0,0,0.0556396013895892,0,0,0.00293221428765545,0,0,0,0,-0.00840225047925093,0,0,0.0429162753894781,0,0,0,0,0.0281796337214372,0,0,0,0,0,0.296401971516617,-0.00644468638192167,0.161049508315818,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104465508808134,-0.000320323850387169,0,0,0,0,-0.396199324368059,0,0,0,-0.113122050165448,0,0,0,0.0240308686722906,0,0,0,0,0,0.0655424845641082,0,0.0904011579236821,0.281367982248038,0,0,0,0.147978464683635,0.559381246886402,0,-0.125671817777636,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.154229059480125,0,0,0,0,0,0,0,0,0,0,0,0.477970815655571,0,0,0,0,0,0,0,0.0498753897552575,0,0,0,0,0.0753259871091561,0,0,0.155868558717905,0,0,0,0,0,0,0,0,0,-0.0484730701330514,0,0.0862264687925458
FXI.US.EQUITY,0,0,0,-0.189082975516906,0,0,-0.171677725106509,0.0244126752277005,0.181894339238462,-0.322411784567807,0,0,0,0.00572194722534741,0,0,0,-0.239893721013614,0,0.124474230099828,0,0,0,0.209887663592411,0.28836714547752,0.146586290412664,0,0,0,0,0,0.193423607919087,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.00935620498535457,0,0,0,0,0,0,-0.529500863572357,0.105887852530843
VXFXI.INDEX,0.10284832650821,-0.055545178030956,0,-0.10152935663379,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592090467712227,0.0127094096565848,0,0,0,0,0,0,0,0,0.177216794195056,-0.646082988288856,-0.0662592682071969,0,0,0,0,0,0,0,0,0,0,0.129963472179468,0,0,0,0,0,0,0,-0.409745443162634,0.355255058734691,-0.493940764307899,0,0
CN210SLOPE,-0.488560159019828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115304901090535,0.0957210148382554,0,0.226239745960995,0,0,0,0,0,0,0,0,0,0.423685830809814,0,0,0,0,-0.0908021546364446,-0.374377396550383,0,0.163434109224504,0,0,0.164188478280175,0,0,0
