,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601319.CH.EQUITY,0,0,0.115578161967678,0,0,0,0,0,0,0,0,0,0,0,0.0159475285287263,0,0,0,0,0,0,0,0,0,0,0,0.0579079466363401,0.139525368160218,0,0,0,0,0,0,0,0.346881502803007,0,0.0793538772096686,0,0,0,0,0.180698194338279,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.121736706035039,0,-3.46944695195361e-18,0.0409503836094203,0,0,0,0,0,0.306399971123717,0,0,0.157415664401866,0,0,0.26658263455885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050409053659071,0,0,0,0,0,0,0,0,0,0,0.0476782085828651,0.099766732104237,0,0,0,0.013474725629892,0,0,0,0.0263984703406117,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.212694539361813,0,0,0,0,0,0.0836228513303474,0,0,0,0,0,0,0,0,0,0,0.441597234666949,0,0,0,0,0,0,0,0,0,0,0.162193562346639,0,0,0,0.0576279278128384,0,0,0,0,0,0.0827218814747377,0,0,0.0189235948252763,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.102995220305716,0.261003889965897,0.0336646217873858,0.0406926078574365,0,0,0,0,-0.0664761788585877,0,0,0,0,0.149039642052605,0,0,0.481289868041878,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0773354646651069,0,0,0,0,0,0,0,0,0,0,0,0.00271716174017998,0,0,0.0852324632795574
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.00178998231731316,-0.0589153554545468,0,0,0,0,0,0,0.50272422418713,0,0,0,-0.0122115332166831,0,0,0,0,0,0,0,0,0.105961187774701,0,0,0,0,0,0,0.311019366296008,0,0,0,0,0,0,0,0,0,0.0252803126182203,0,0,-0.00520307492237174,0,-0.0868277501868076,0
X601998.CH.EQUITY,0,0.265627253372971,0,0,0.0840543575680167,0,0,0.0292822338910223,0,0,0.05374379575442,0,0,0.171939583137223,0,0,0,0,0,0,0,0,0,0,0.0206867596757759,0,0,0,0,0.0968022619623379,0.0577105791543065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297013050206172,0.0964909638056044,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.224643135690713,0,-0.0222780195332187,0,-0.142733186289631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572475674486809,0,0,-0.00195580437539512,0.0930594925313762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109790038610818,-0.00929471344426176
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0126931188122356,0,0,0,0,0.141378803927493,0,0,0,0,0,0.211613190723027,0,0,0,-0.0736771983615012,0,0.325529653526093,0,0,0,0,0,2.77555756156289e-17,0,0.24551559547264,0,0.0625983895481171,0,0,0,0,0,0,0,0,0,-0.029804304830922,0,0,0.0960184336633114,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0402158993586479,0,0,0,0,0,0,0.0600657491784926,0,0,0,0,0,0.0679224707555808,0,0,0,0,0.481567624829608,0,0,0,0,0,0,0,0,0,0,0,0.0133261900226197,0.0878109251055958,0,0,0,0,0,8.67361737988404e-19,0.184656792875682,0,0,0,0
X601818.CH.EQUITY,0.082274231219609,0,0,0.295644648425153,0,0,0,0.0632250674049962,0,0,0.0157512986808295,0.30272202086914,0,0,0,0,0,0.0463790607831141,0,0,0,0,0,0,0,0.0474984740219654,0,0,-0.131447924943025,0,0.144824563397842,0,0,0,0,0,0,0,0,0,0,0,0.011425418373155,0,0,0.0556181449267122,0,0,0,0.0434638040008749,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.209161154145751,0,0,0,0,0.36499810699523,0,0,0,0.0201459486555684,0,0,0,0,0,0,0.117728724386688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239211915978637,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.069298663466611,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.415177816317865,0,0.150475693257581,0,0,-0.180589608340081,0,0.0941557845413768,0,0.2536075764381,0,0,0.0433336674522855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969067965849328,0,0.126418133357635,0,0,0,0,0,0,0,0,-0.0540980238695089
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0318740333790696,0,0,0.0627724546254333,0,0,0,0.0541770406465117,0,0,0,0.179268920134463,0,0,0,0.109019743829963,0,0,0,-0.0710689111284762,0,0.153862663829022,0,0,0,0,0,0.343461476233918,0,0,0.126589187815738,0.0274617610434847,0,0,0,0,0,0,0,0,0,0,0.013987761486562,0.105074043282294,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.063210688322692,0,0,0,0,0,0,0,0,0.124103071443786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193546173886543,0,0,0.0224472739411235,0,0,0,0.613175046742947,0.230873069842186,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242275449096987,0,0.403897140674076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215372358819612,0,0,0,0,0,-0.0649653311615344,0,0,0,0.152084150016022,0,0,-0.182296997513305
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.267157452609116,0,0,0,0.0356057987902711,0.144358655326192,0,0,0,0,0.145754522499564,0,0,0,0,0,0.028596243938836,0.0391881032806233,0,0,0,0,0,0.362345288396217,0,0,0,0,0,0,0,0,0,0,0,0,0.0034412699378896,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.271023359653506,0.000265006071685621,-0.144304414426639,0,0,-0.175812795104043,0.169808608482122,0,0,0,0,0,0,0,0.044019163488262,0,0,0,0,0,0.492472287272133,0,0,0,0,0,0,0,0,-0.0115053758602975,0,0,0.0762381905784256,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,-0.0837730438032254,0,0,0.0694603643559116,0,0,0,0,0,0,0,-0.0229527429192342,0,0,0,0,0,0,0,0.0350767723075828,0,-0.0118612624436139,0,0.0100440602330942,0,0,0,0.0396837530437408,0,0,0,0,0.126347188129566,0,0,0,0,0.553021311058045,0,-0.0804391275556139,0,0.222682246380838,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.113624159420176,0,0,0,0,0,0.124314007127063,0,0,0,0.319645907232939,0,0,0,0,0,0.185901749869753,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.05818975010728,0,0,0,0,0,0,0,-0.121603091509874,0,0,0,0,0,0.24391463439703,0,-0.104220480795534,0.0814817774399493
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231504713575391,0.795645900120551,0,0,0,0,0,0,0,0,-0.090480069251861,0,0,0,0.18340060507816,0,0,0,0,0,0,0,0,0,0,0,0.0923376847570002,0,0,0,0,0.0510115655437051,0,0,0,0,0,-0.115675380732589
X601336.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0.271048210611491,0,0,0,0,0,0.0231147243558853,0,0,0,0.192363749537722,0,0.064005782358837,0,0.306745045136963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125437717508118,0,0,0.0512621418535048,0,0,0,0,0,0.055997688439402,0,0,0,8.67361737988404e-19,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.140235529056994,0,0,0,0,0,0,0,0,0,0,0.0520434569196128,0.274050977941291,0.0386248686401469,0,0,0,0,-0.111071663924241,0,0,0.528036059130798,0,0.210838907408509,0,-0.0377410942035058,0.142201249632891,0,0,0,0,-1.73472347597681e-18,0,0.0020781433575592,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0739679984486764,0,0,0,0,0,0.0526392281674753,-6.93889390390723e-18,0,0,0.303705090770939,0,0,0,0,0,0.0898621311064365,0,0,0,0,0.00371500570135241,0,0.288287464508863,0,0,0.174639026064501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.03597352943723,0,0,0,0,0,0,0,0.0680665775198286,0,0,0,-0.013401634048546,-0.0691935967779589,0,0,0,0,0,0,-0.102833989870384,0,0,0.0658681331159265,0,0,0.486838099897917,0,0,0,0,0,0,0,0,0,0.351691836885184,0.0332301221678083,0,-0.0774050824931605,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.226231430378787,0,0,0,0,0,0,0,0,0,0.0593611486674071,0,0,0,0,0,0,-0.149273035137578,0,0,0,0,0,0,0,0,0,0,0,0.782595525962648,0,0,0,0,0,0.0197760241180714,0,0,-0.0116688073700519,0.0333227033209442
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.030435541968924,0,0,0,0,0,0.0426894007497603,0,0,0.133880918521346,0,0,0,0,0,0,0.0698136804068479,0,8.67361737988404e-19,0.0795179880945417,0,0.197098317506697,0,0,-0.16672692086501,0,0,0,0,0,0,0,0.169912188066015,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0406142437498564,0,0,0,0,0,0,0,0.136824840744146,0,0.106522658295994,0,0,0,0,0,0,0,0,0,0.0148448418409572,0,0,0,0,0,0,0,0,0,0.0546928962883764,0,0,0,0,0,-0.0260884043260029,0,0,0,0.229466233950042,0,0,0,0,0,0.112295867781562,0,0.378037451421925,-0.00769185803977717,-0.125732603292867
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.0109332166177323,0.042776820579826,0,0,0,0.0204203097874253,0,-0.138161234266833,0,0,0,0,0,0,0,0,0,0,0,0,0.259219266023344,0,0,0.0417007133574452,0,0,0,0,0,0,0,-0.0173373278331234,0,0,0,0.537583587282987,0,0,0.0905580438578272,0,0,0.159295878248143,-0.183342342377767,0
X1997.HK.EQUITY,0,0,0.219961100099089,-0.0129362150348989,0,0,0,0.281116251077859,0,0,0,0,0,0,-0.0966786861652107,0,0,0.148956557084266,-0.144376753830784,0,0,0,0,0,0.16928864529078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318594105429112,0,0,0,-0.0685097058745571,0,0,0,0,0,0,0,-0.0655542392983559,0
X600015.CH.EQUITY,0,0.23456844093628,0,0,0,0,0,-0.051111897430932,0,0,0,0.500647843619109,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305375309438155,0,0,-0.0156670406330028,0,0,0,0,0,0,-0.0239081365946331,0,0,0,0,0,0,-0.0973224709307479
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165453295168697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134991514055238,0,0.102813526515622,0,-0.180944292611531,0,0,0,0,-0.180948892631443,0.238985731221231,0,0,0,0.0733676582603217,0,0,-0.19781431678501
CN210SLOPE,0,0,0,0,0,0,0,-0.143922108042964,0,0,0,0,0.00371117828638602,0,0,0,0,0,0,0,0,0,-0.063248989839124,0,0,0,0,0,0,0,0.105699935333632,-0.026378774356459,0,0,-0.0855196413290566,0,0,0,0.198778326740637,0,0.180995113410371,0,-0.371875448661314,0,0,0.180138776411343,0,0,0,0,-0.086147413841928,0
