,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN210SLOPE
X601658.CH.Equity,0.0905917255596152,0.0764907441428838,0,0,0,0,0,0.111481343423601,0,0,0,0,0,0.0878104663217848,0,0.291694254602522,0,0,0.0514045179006665,0,0,0,0.0362356449400819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714401157489407,0,0,0,0,-0.11633051875813,0,0,9.92841889474287e-05,0.199746011697077,0.0386064902179411,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303606925941022,0,0.00783503357367022,0,0,0,0,0.0574224091944143,0,0,0,0,0,0.327362312447561,0,0,0,0.0622897466929067,0,0,0,0,0,0,0,0,0.0771123726233129,0,0.227852576561993,0,0.205825424868881,0.00748197252613131,0,0,8.67361737988404e-19,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172517945794894,0,0.474560371391539,0,0.0829478681543662,-0.0722668169120191,0,0,0,0.0797028885205778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165378223075509,0,0,0.0667652386143285,0,0,0,-0.0236981615257974,0,0,0,0.181090654762804,0,0.0221192540261915
X000001.CH.EQUITY,0,0,0.0363049913238243,0,0.00332085915374736,0.552476354250249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254885043105397,0.0538376275336055,0.0555138052895991,0,0,-0.248060758108342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,-0.0766392386256442,0,-0.375914805916011,0,0.0469435269577453,0,0,0.163892834131106,0,0,0.075854196098489,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2503648337659,-0.113622756102551,0,0,0,0.250779636579761,0,8.67361737988404e-19,0,0,0,0.103658837201466,0,-0.0397028247634364,0,0,0,0,0,0,0,0.0165657024308043
X601328.CH.EQUITY,0,0,0.0350168377528617,0,1.0842021724855e-19,0.00578992376685848,0.113168164171063,0,0,0.0525405466701318,0.164707452729836,0,0,0.0193784944839659,0,0,0.138217789054323,0,0.11940110298612,0,0,0,0,0,0,0,0,0,0.0349508085383194,0,0,0,0.235325005976565,0,0,0,0.0661773050888352,0,0,0,0,0,0,0,0,0,0,0.0100176075594582,0,0.0295177542983313,0,0
X601601.CH.EQUITY,0,0.436880880309757,0,0.121795035671812,0,0,0,-0.0328413515364087,0,0,0,0.128847419159603,0,0,0,0,0,0,0,0.265332860178551,0,0,0,0,0,0,0,0,0,0,-0.144558581509995,0,0,0,0.188315842538781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000877305856154558
X601066.CH.EQUITY,0,0,0.00332600065455604,0,0,0.0416571910608573,0,0.00573967518297994,0,0,0,5.42101086242752e-20,0.70676648042197,0,0.0937327358033613,0,0,0,0,-0.151875936249134,0,0,0,0.050017158986047,0,0,0,-0.018547054002718,0,0,0,0,0,0,0,0,0,0,0.143682382650986,0,0,0,0,0,0.0149741317520963,0,0,0,-0.0389093903954785,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.387345388983408,0,0,0,0,0.336449943043258,0,0,0,0,0.0678148452592013,0,0,-0.0686320492174319,0,-0.183499003299972,0,0,0,0,0,0.0401945036000792,0,0,-0.0498105182712442,0,0,0,0,0,0,0,0.595484700122723,0,0,0,0,0,0.24905607542266,0,0.0272644307979875,0
X601319.CH.EQUITY,0,0.0349515641375686,0,0.0393594858500832,0,0,0,0,0,0,0,0,0,0.315612643264115,0,0.079444987141668,0.0577782904988876,0,0,0,0,0,0,-0.0087346735548875,0,0,0,0,0.240836383647263,0.149860775022092,-0.0518311743875393,0,0,0,0,0,0,0,0,-0.0553518423562239,0,0,0,0,0,0,0,0,-0.0362486306459441,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.075750270961517,-0.059662215071267,0,0,0,0,-0.220862292691051,0,0.00189873823935151,0,0,-0.12420409694851,0,0,0,0,0,0,0,0,0,0,-0.320508762244531,0,0,0.357730082362326,0,0,0,0,0.093799492877592,0,0,0.0987509963106859,0,0,0.144121341974684,0.154493869278304,0,0.214979475561131,0,0,0,0,-0.181731995970585,0.0152569276765391
X600016.CH.EQUITY,0.0186760261791544,0,0,0.0994619119138267,0,0,0,-0.0385520537876784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257916321025523,0,0,0.132028565941443,0,0,0.302070490473336,0,0.00618729090269693,0.111033058840046,0,0,0,0,0.0889652217640695,0,0,0,0,0,0,0,0.0390193506344806,0,0,0.0327180311323545,0,0,0,0
X601998.CH.EQUITY,0,0,0.1731166911957,0,0,0,0,0,0,0,0.0539754858983912,0,0,0,0,0.349208511514113,0,0.121079672855128,0.0675173544951867,0,0,0.0268530005657026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898764170374998,0.258342806165201,0,0,0,0,0,0,-0.0550459951808677
X1109.HK.EQUITY,0,0,-0.0257846613023945,0.14803057232689,0,0,0,0.0800581269750552,0,0.0272633105181204,0,0,0,0,0,0,0.136100374500991,0,0,0,0.2022042726798,0,0,0,0,0,0,0,0.0547452450144869,0,0,0.0716014206851057,0,0,0,0,0.152236843282711,0,0,0,0,0,0,0,0,0,0,0,-0.0730345654080369,0,-0.0145332291561194,0
X300059.CH.EQUITY,0,0,0,0.0822446215350102,-0.0102309480320729,0,0,0,0,0.0356176346824429,0,0,0,0,-0.0586280707807084,-0.0582584410276799,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290619110042593,0,-0.0161207214513117,0,0.289457781328036,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111752586965836,0.0747197462125154,0,0,0.468236876772703,0.0274836043402968,-0.00778809765164615
X002142.CH.EQUITY,0,0,0,0,0,0.642627225434049,0.103611935311288,-0.216631019348507,0,0,0.0484815446824931,0,0,0.133093584168612,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,-0.22094018754416,0,0.0471551188596333,0,0,0,0,0,0,0,-0.0921743790079305,0.16324756340925,0,0,0,0
X2388.HK.EQUITY,0,0,1.73472347597681e-18,0,0,-0.0604977833756451,0,0,0.301090205582568,0.184032776863937,0.216678755648293,0,-0.114181328740933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154759128887506,-0.191192722330748,0,0,-0.0638852346809196,-0.210430550730861,0,0.286763062076238,0,0,0.123506289482176,0,0,0,0,0,0,0,0,0.0946762434859918,0,0.138223002770356,-0.0825363404568282
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.414479005327665,0,-0.106735828241462,0,0,0.175263594260429,0.129332390939192,0,0,0.0641431939945513,0,-0.0479256839782419,0,0,0,0.00716350699300815,0,0,0.357363738905702,0,0,0,0.0688050613396022,0,0,0,-0.231324528386958,0.0288924580243498,0,0,0,0,0,0,0,0,0,0,0.0936254197997966,0,0,0,0,0.0313081480675837
X600048.CH.EQUITY,0,0.0426962879259747,0,0,0.027504741834733,0.0988573212411231,0,0,0,-0.0280357320526033,0,0,0,0,0.464963180906491,0,0,-0.0887037402986188,0,0,0,0,0,0,-0.018662044348373,0,0,0,0,0,0.273476451766406,0,-0.0520503106037137,-0.0189622950177799,0,0,0,0,0,0,0,0.107258219377677,0,0,0,0.0181244483822729,0,0.314332254082605,0,0,-3.46944695195361e-18,0
X601818.CH.EQUITY,0.231370672541808,0.0111947401929234,0,0,0,-4.33680868994202e-19,0,0.011829387789661,0,0,0.0386679532972149,0.12980093390017,0,0,0,0,0,0.0243463398958589,0,0,0,0.0724441428401679,0,0,0,0.0292231274016443,0,0,0,0,0,0,0.0932215398280656,0,0,0,0,0,0,0,0,0,0,0,0.159645572853722,0,0,0.142089938242385,0,0,0,0
X2007.HK.EQUITY,-0.269363620952697,0.298169673059825,0,0,0,0,0.262822159499749,0,0,0,0,-0.0249760415483937,0,0,0,-0.76610243564481,0,0,0,0,0,0,0,0,0.116694167791564,0,0,0,0.34896352250648,0,0,0.356852586327765,0,0,0,0,0.451658803003581,0,0,0,0,0,0.0556262897005225,0,0,-0.0690014346072729,0,0,0,0,0,-0.104847584341599
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.109715780547885,0,-0.220852793584967,0,0,0,0,-0.0768146546482207,0,0,0,0.331711679244522,0,0,0.13488694897512,0,0,0,0.0304454847340154,0,0,0.305718966831206,0,0,0,-0.0300558019822926,0,0.267616270205887,0,0,0,0,0,0,0,0,0,0,0,0.0047941086767783,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0724428402688383,0,0,0.0894321438411672,0,0,0,0,0,0.0425400632930278,0,0,0.160556480960343,0.0595327510146421,0,0,0,0,0,0,0,0.0834968853090021,0,0.0479688789044427,0,0.030425985663577,0,0.0563155976153459,0.243182510262268,0,0,0.07374562217178,0,0,0.215772847804299,0.00930888278145429,0,0.0160855408022596,0,0
X600999.CH.EQUITY,0,0,0,0.179932560494279,0,0,0,0,0,0,0,0.147242402295166,0.138739335406606,0,0,0,0,0,0,0,0,0,0,0.11970490817875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807837654501171,0,0,0,-0.0721281971672562,0,-0.0110583420570857,0.0619668418604804,0,0.122196299503702,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.378451650882987,0,0,0,0,0.0478632128317864,0,0,0,0,0,0.105973883353982,0,0.113867908057797,0,0,0.00552389276744527,0,0,0,-0.14768306262368,0,0,0,0,0,0,0,0,0.115589132879879,0,0,0.0404108598410984,0.16813478410774,0,0,0,0.141127094115659,0,0,0,0,0,0,0,0,0,0,-0.101755524882608
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.240256541747126,0,0.0128700800864041,0,0.108111705429581,0,0,0.0370759156427735,0,0,0,-0.0699822041898789,0.209301551557943,0,0,0,0,0,0,0,0.237743013134427,0.0373172389611693,0.00353595384300307,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00670584748492934,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.231802051185694,0,0,0,0,0.130779610818053,0,0,0,0,0,0.0474537338866544,0,0,0,0,0,0,-0.0440986756496591,0,0,0,0.00848037410920311,0,0,0.0952450678974802,0.298840858593055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121890624331497,0,0,0.135191221904827,0,0,0
X601211.CH.EQUITY,0,0,0,0.0586635868449336,0,0,0.0190382814220326,0,0,0.0602779340515489,1.73472347597681e-18,0,1.73472347597681e-18,0,0,0,0,0,0,0.362739606785181,-0.0758695293437474,0,0,0,0.10113032877979,0,0,-0.0819781692669259,0,0,0,0,0,0.147290968344356,0,0,0,0,0,0,0.150939626346206,0,0,0,0,-0.0703413818325718,0,0,0,0,0,0
X002736.CH.EQUITY,0.117831547282009,0,8.67361737988404e-19,0.137448504692776,0,0,0,0,0,0.0685704858345797,0,0,8.67361737988404e-19,0,0,0,0,0.126118509559697,0,0,-0.0115461455275978,0,0,0,0,0.0909723372194311,0,-0.0408573708177367,0,0,0,0,0,0.0856403407873837,0,0,0,0,0,0,0.257831369425324,0,0,0,0,0,0,0,0,0.116776929558885,-0.0501980812733512,0
X12.HK.EQUITY,0,0.0832900296761847,0,0,0,0,0,0.459441654246621,-0.0913666288268501,0.0303652195785755,0,0,0,0,0,0.0988036057258457,0,0,0,0,0.423531171089072,0,0,-0.0163473392211651,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.183892919588636,0,0,-0.101839903061984,0,0,0,0,0.0238596572257622,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.176295401527358,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137110627977467,0,0.105365408052438,0.413734978714103,0,0.231408941788958,0,0.0717497689444256,0.0610331528851645,0,0,0,0,0,0,0,0.00844285238916013,0.015947848014031,0,0.207112885988059,0.113367861118048,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0485267737173123,0,0,0.0088228667237379,0,0.108548086329433,0,-0.147690390671626,0.175119222681731,0,0,-0.209406078595263,0,0,0,0,0,0,0,0.140581866048474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651580274278731,0,0.15560971212695,0,0,0.7115064005678,0,-0.0189047172299298,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.180217428363723,0,0,0,0,0,0,0,0,0.703867921045684,0,0,0,0,-0.0133025503425882,0,0,-0.0493617451237306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550727160393112,0,0,0,0,0,0,0,0,0.00950788617678832,-0.13844090028547,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.168854708830874,0,0,0,0,0,0,0,0,-0.317910012201642,0,0,0,0,0,0.0243449256087185,0,0,0,0,0,0,0,0.331298322872108,0.803100626507378,0,0.104804316954378,0,0,0,-0.671985212392093,0.0899510256392965,0,0.323582502027251,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,-0.119454288735391,0,0,0,0,0,0,0,0,0.432352303474155,0,0,0,0,-0.355930564598621,0.0790406457482125,0,0.36303216502771,0,0,0,0,0,0.228289827048401,0,0,0,0,0,0,0,0,0,0,-0.0764180597287067,0,0,0,0,-0.11538593334389,0,0,0,0,0,0.465058184387964,0,0,0,-0.0165531691203368
X823.HK.EQUITY,0,0,0,0,0.273079130871757,0,0,0,0,0,0,0,-0.210400126292271,0,0,0,0,0,-0.000308999819803679,0,0.204453794880256,0,0,0,-0.0701282934115816,0,-0.274178963028751,0,0,0,0,-0.252077686399764,0,-0.0590430687599487,0,0,0.219877418944338,0,0,0.232240534836386,0,0.230237715714767,0,0.286059706405608,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0.049108187953415,0,0,0,0,-0.0260747886760478,0.310117830476322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128251941340804,0,0,0.38526995920594,0,0,0,0,0.0859612086861759,0,0,0,0,0,0,0,0,0.190646279307216,0,0.0620811689486236
X601169.CH.EQUITY,0.0461840625123866,0,0,0,0.044929364657187,0,0,0,0,0,0.124198614649551,0.00242712971346566,0,0,-0.0599369878830658,0.110739117292861,0,0,0,0,0,0,0.0556968566551903,0,0,0.00293494039092655,0,0,0,0,-0.00840996008687293,0,-3.46944695195361e-18,0.0429525878672872,0,0,0,0,0.0281289322239046,0,0,0,0,0,0.296399456804638,-0.00643796231053625,0.161047481781467,0,0,0,-1.73472347597681e-18,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104464841928888,-0.000320003529219834,0,0,0,0,-0.3961985412464,0,0,0,-0.11312279900373,0,0,0,0.0240320589126641,0,0,0,0,0,0.0655407641773361,0,0.0904003024991395,0.281368073341975,0,0,0,0.147981656012653,0.559381003599537,0,-0.125672195077114,0,4.33680868994202e-19,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.196144071864548,0,0,0,0,0,0,0,0,0,0,0,0.393047014524745,0,0,0,0,-0.0241512326830017,0,0,0.042479401857488,0,0,0,0,0.0548048066431238,0,0,0.234119200581158,0,0,0,0,0,0,0,0,0,0,0.0812762046775703
VXFXI.INDEX,0,0,0,-0.248288656214637,0.396977751937929,0,0.334080672104276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.691463750148705,-0.148048117533508,0,-0.0606667775173355,0,0,0,0,-0.0593308102503049,0,-0.148842492892377,0,0.483655714927775,0,-0.217546063502659,-0.150218484609683,0,0,0,0,-0.338944580210154,0.0219942532322648,0,-0.226667610434261
CN210SLOPE,-0.488560159019828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115304901090535,0.0957210148382553,0,0.226239745960995,0,0,0,0,0,0,0,0,0,0.423685830809814,0,0,0,0,-0.0908021546364444,-0.374377396550383,0,0.163434109224504,0,0,0.164188478280175,0,0
