,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR,CN210SLOPE
X600048.CH.EQUITY,0,0.0426980127789275,0,0,0.0275054397007365,0.0988561315780592,0,0,0,-0.0280360705779975,6.93889390390723e-18,0,0,0,0.464965315763779,0,0,-0.0887003096104104,0,0,0,-1.73472347597681e-18,0,0,-0.0186655757033564,0,0,0,0,0,0.273474703644419,0,-0.0520475271509709,-0.0189644570052862,0,0,0,0,0,0,0,0.107255578370301,0,0,0,0.0181256173279643,0,0.314331637235563,0,0,0,1.73472347597681e-18,0
X601818.CH.EQUITY,0.231352221226807,0.0112061517506012,0,0,0,0,0,0.011839000228713,0,0,0.0386738296370584,0.129799665793698,0,0,0,0,0,0.0243456192380233,0,0,0,0.0724519114261974,0,0,0,0.0292220756242158,0,0,0,0,0,0,0.0932073321953613,0,0,0,0,0,0,0,0,0,0,0,0.159648820847706,0,0,0.142096324594377,0,0,0,0,0
X2007.HK.EQUITY,-0.20351182047692,0,-0.059469112118781,0,0,0,0.25928383240244,0,0.128679449721575,0,0,-0.0936516774412652,0,0,0,-0.58134536495414,0,0,0,0,0,0,0,-0.149027687199044,0.150164109918836,0,0,0,0.353356588912184,0,0,0.292475134993298,0,0,0,0,0.431598240455318,0,0,0,0,-0.132833389873795,0.174371906839225,0,0,0,0,0,0,0,0,0.193291672561047,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.0144624704535399,0,0.115364751293631,0,-0.21851341004585,0,0,0,0,-0.0545410904061814,0,0,0,0.32529432011903,0,0,0.105053398590678,0,0,0,0.00959203889190446,0,0,0.304443484161313,0,0,0,-0.0524607443974116,0,0.289774678230558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0724428402688383,0,0,0.0894321438411672,0,0,0,0,0,0.0425400632930278,0,0,0.160556480960343,0.0595327510146421,0,0,0,0,0,0,0,0.0834968853090021,0,0.0479688789044427,0,0.030425985663577,0,0.0563155976153459,0.243182510262268,0,0,0.07374562217178,0,0,0.215772847804299,0.00930888278145429,0,0.0160855408022596,0,0,0
X600999.CH.EQUITY,0,0,0,0.179932560494279,0,0,0,0,0,0,0,0.147242402295166,0.138739335406606,0,0,0,0,0,0,0,0,0,0,0.11970490817875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807837654501171,0,0,0,-0.0721281971672562,0,-0.0110583420570857,0.0619668418604804,0,0.122196299503702,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.378451650882987,0,0,0,0,0.0478632128317864,0,0,0,0,0,0.105973883353982,0,0.113867908057797,0,0,0.00552389276744527,0,0,0,-0.14768306262368,0,0,0,0,0,0,0,0,0.115589132879879,0,0,0.0404108598410984,0.16813478410774,0,0,0,0.141127094115659,0,0,0,0,0,0,0,0,0,0,0,-0.101755524882608
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.2402568394743,0,0.0128718248052937,0,0.108114945503666,0,0,0.0370710531304589,0,0,0,-0.0699831453604379,0.209302848675508,0,0,0,0,0,0,0,0.237743823820092,0.0373164908743914,0.00353834786224203,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00670711511907055,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.231752721766096,0,0,0,0,0.130792598744066,0,0,0,0,0,0.0474708674954594,0,0,0,0,0,0,-0.0440868199582552,0,0,0,0.00849564225735612,0,0,0.0952387480977779,0.298836947183407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121919606176826,0,0,0.135199138359765,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.0586639786182142,0,0,0.0190380440376674,0,0,0.0602780331065333,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.362739751741907,-0.0758695563298171,0,0,0,0.101130215902623,0,0,-0.0819784305829977,0,0,0,0,0,0.147290151514298,0,0,0,0,0,0,0.150940339661194,0,0,4.33680868994202e-19,0,-0.0703414297619465,0,0,0,0,0,0,0
X002736.CH.EQUITY,0.128062328927223,0,0,0.134057197795341,0,0,0,0,0,0.0308939813392204,0.0551621423705308,0,8.67361737988404e-19,0,0,-0.0436831723060746,0,0.10182640305187,0,0,-0.0390920497691849,0,0,0,0,0.0383145418096665,0,-0.0417188385707644,0,0,0,0,0,0.220135484400678,0,0,0,0,0,0,0.173416263460235,0,0,0,0,0,0,0,0.0327845683304612,0.106181370654044,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0.0270104407465459,0,0.456714314547763,-0.0739981760889755,0,0,0,0,0,0,0.113556743989216,0,0,0,0,0.379077515338202,0,0,-0.0302205644290652,0,0,0,0,0,0,0,0.0404081288610805,0,0,0,0,0,0,0,0,0,0,-0.205821060653621,0,0,-0.0741831037220195,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.153831946400146,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100847203237155,0,0,0,0,0,0,0,0.00883298775687627,0.377198808441666,0,0.279718458460768,0,0.161223568055866,0.0160211903500548,0,0,0,0,0,0,0,0.0218631303681609,0.0658612957724727,0,0.0937459212772314,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0729669812783186,0,0,0,0,0.111122810558809,0,-0.084020040427347,0.194800763202996,0,0,-0.276058078462094,0,0,0,0,0,0,0,0.0541466228476654,0,0.0684107872553089,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0991991329563895,0,0.180841181177423,0,0,0.737309104612368,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,-0.0774434501198403,0,-0.0474709846835556,0,-0.0938325430668617,0,0,0,0,0.0431331920087884,0,0,0,0.78451430611852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102821323333648,0,0,0,0,0,-0.119118825585253,0,0,0,0,0,0,0,0,0.036905564539211,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.198060445106574,0,0,0,0,0,0,0,0,-0.352012954418013,0,0,0,0,0,0.0585887995703326,0,0,0,0,0,0,0,0.324051818629316,0.805864372727525,0,0.0796522649220335,0,-3.46944695195361e-18,0,-0.63726344010539,0.0735258199744258,0,0.297083962296651,0,0,0,0,0,0,0,0,0,-0.0387716396895095,0
X601229.CH.EQUITY,0,0,-0.119455751162439,0,0,0,0,0,0,0,0,0.432354892255992,0,0,0,0,-0.355921378123956,0.0790356522436556,0,0.363018970906435,0,0,0,0,0,0.228293452305518,0,0,0,0,0,0,0,0,0,0,-0.0764243933180242,0,0,0,0,-0.115385079355503,0,0,0,0,0,0.465068757155581,0,0,0,0,-0.016556435227029
X823.HK.EQUITY,0,0,0,0,0.428593789843457,0,0,0,-0.0294543892866758,0,0,0,0,0,0,0,0,0,0,0,0.177492554385416,0,0,0,-0.136903217602028,0,-0.286059799797592,0,0,0,0,-0.269956096825498,0,-0.0976923490959635,0,0,0.218334080545461,0,0,0.160031586325489,0,0.056838047425466,0,0.469531820323003,0,0,0,0,0,0,-0.0237245036288247,-0.207190653943126,0
X000776.CH.EQUITY,0,0,0,0,0.0127285014180569,0,0,0,0,0,0.330709564278745,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983187386810432,0,0,0.360455219291531,0,0,0,0,0.145940206282068,0,0,0,0,0,0,1.73472347597681e-18,0,0.171268661172407,-0.0222010691444216,0,0.0902959326860984
X601169.CH.EQUITY,0.046179202520576,0,0,0,0.0449282889957622,0,0,0,0,0,0.124213745188346,0.00244159785482934,0,0,-0.0599387578113939,0.110757204225382,0,0,0,0,0,0,0.0556568127528045,0,0,0.00292333333057728,0,0,0,0,-0.00840872970398665,0,0,0.0429337267068296,0,0,0,0,0.0281626369420963,0,0,0,0,0,0.296406325601067,-0.00644379376872001,0.161037986460228,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135484245082555,-0.0948784390019561,0,0,0,0,-0.312471418225587,0,0,0,-0.0829375973810201,0,0,0,0,0,0,0,0,0,0,0,0.0494061740568807,0.240893046127093,0,0,0,0.222818395763421,0.487496769942064,0,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.154229059480125,0,0,0,0,0,0,0,0,0,0,0,0.477970815655571,0,0,0,0,0,0,0,0.0498753897552575,0,0,0,0,0.0753259871091561,0,0,0.155868558717905,0,0,0,0,0,0,0,0,0,-0.0484730701330514,0,0.0862264687925458
FXI.US.EQUITY,-0.159307009321865,0,0,0,0,0,0,0.0668561665241133,0.0847946768443613,-0.160473031452296,0,0.226906030353409,0,0,0,0,0,-0.513054255454192,0,0.1296959892496,0,0,0,0.128240929877027,0.234329380188007,0.213979295626208,0,0,0,0,0,0.240820974577401,0,0,0,0,0,0,0,0,0,0.0997793933786054,0,0,0,0.32733169242935,0,0,0,0,0,0,0.0307094042693592
CN2YR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23676153065244,0,0.149494568715903,0,0,0,0,0,0,0.0174214165102068,0.0418688133846824,0,0,0,0,0.118995183748842,0.0352036759739284,0,0,0,0,0,0,0,0.0976900868364966,0.237513785513392,-0.0884262393071376,0.137544479108589,0,0.057024261849413,0,0,0,-0.151412000218675,0,0,0,-0.558607313926355
CN210SLOPE,-0.356520389615259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169956566895233,0,0,0,0,0,0,0,0,0,0.372563222914767,0.113262579290255,0,0,0,-0.00344542463288438,-0.4022399398378,0,0.210078746672773,0,0,0.100302614628412,0,-0.237923440824773,0
