,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X2388.HK.EQUITY,0,0,0.063304680594758,0,0.570713603492082,0,0,0.0677881884438908,0.0576231573265811,0,0,0,0,0,0,0,0,0.185826534962195,0,0,0,0,0,0.0767510785169683,0,-0.0180906632245272,0,0,0,0,0,0.140676820602936,0,0,0,0,0,0,0,0.0591515594279908,0,0,0,0,0,0,0,0,0,0,0,-0.179642977966314
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.349282713381386,0,0,0,0,0,0,0.0783654431110313,0,0,0.120030390844767,0.157399099582091,0,0,0.0133494715998324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150037496697256,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344301002809302
X600030.CH.EQUITY,0,0,0,0,0,0.0281678106632215,0,0,0,0.137668487290462,-0.0697303139462882,0,-6.93889390390723e-18,0,0,0,0,0.0223808692872332,0,0.155728089122272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153148729009988,0.422156249174008,0,0,0.0508652156774083,0,0.067630861842002,0,0,0.041481442189967,0,0.0337012664189244,0,0,0,-0.0407715572204567,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,-0.0275520496769219,0.190158996495166,0,0,0.164947808900216,0,0,0,0,0,0,0,0,0,-0.000215842220113308,0,0,0,0,0,0,0.149778685484846,0,0,0,0,0,0,0,0,0,-0.0611768019269888,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276005548422021,0,0,0,0,0,0.00368365950517683,0,0,0,0,0,0,0,0,0,0,0.22241462195146,0,0,0,0,0,0.154566790369398,0,0,0,0,0,0,0,0,0.0844966189778747,0.0629107386427866,-0.148291772756602
X1109.HK.EQUITY,0,0,0,0,0,0,0.0126839353985154,0,0,0,0,0,0.360808369083359,0.157919790967859,0.166958997571961,0,0,0,0,0,0,0,0,0.355674605409784,-0.119677883756514,0,0.0615165125151101,0,0.0172392447302551,0,0,0,-1.38777878078145e-17,0.147543409065772,0,-3.46944695195361e-18,0,0,0,-0.303530177435798,0,0,0,0,0,0,0,0,0,0,-0.0658468196054247,-0.0746849442152254
X600048.CH.EQUITY,0,0,0,-0.00199024441063265,-0.069672979088759,0,0,0,0,0,0,0,0,-0.108277837978429,0,0.354162500642195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134995692176264,0,0,0.277689077006786,0,0,0,0,0,-0.102696561640273,0.107624212597129,0,0,0,0,0,-0.0105630670602903,0,0,0,0,0.00775656074029298,-0.0655693454863888
X1113.HK.EQUITY,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.165320584603558,0,0,0,0.172718629672002,0.0466860515355931,0,0.274706500264952,0,0,0.15435356128315,0,0,0,0,0,0,0,0,0,0,0,0.0689398403505329,0,0,0.0317185108639804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493704645411428
X12.HK.EQUITY,0.0571326167639371,0,0,0,0,0,0,0.0899401813271339,0,0,0,0,0,0,0.214999304206598,0,0,0.155519402360308,0,0.0634388441399122,0,0,0,0,0,0,0,0,0.0216887874607071,0.191629386794855,0,0.360687104919057,0,-0.0790056832365862,0,0,0,0,0,0,0.0202464059630153,0,0,0,0,0.00955670727927493,0,0.0489519239686355,0,0.0731504364487582,-0.103511766621564,0
X823.HK.EQUITY,0,0,0,0,0,-0.0312691937531007,0,0.0895848650349476,0,0,0,0,0,-0.030218855162224,0,0,0,0.245220805443184,-0.161200317516478,0,0.0727015091437822,0,0.179690502492144,0,0,-0.0312449302865393,0,0,0,0,0.0566831156792342,0,0,0,0,0,0,0,0,0.0681528449047947,0,0,0,0,0,0,0,0.268249722592302,0,0,0.129189178214651,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306681643734293,0.133507620184481,0,-0.156724611152874,0,0,0,0,0,0,0,0,0,0,-0.133582951482585,0.379149044117396,0.03023100498451,0,0,0,0.203130856059495,0,0,0,0,0,0.0479869184069867,0,0.216885694535715,0,0,0,0.0505054977813445,0,0,0,0,0.118152630373742,0
X002142.CH.EQUITY,0.089530478535768,0.124727361018527,0,0,0,0.0433862474417361,0,0,0,8.67361737988404e-19,0.138471358188283,0,0,0.242027577199511,0,0.128837317572645,0,0,0,0,0,0,-0.0339809867928375,0,0,-0.0495481208363252,0,-0.0404608242544696,0,0,0,0,0,0,-0.0728442890182373,0,0,0,0.0852715136403319,0,-0.0363231988819726,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0429022109207297,-0.0290746957449479
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0461261112015784,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.177449703734491,0,0,0,0,0,0,0,0,-0.0537807970638514,-0.0857817981102258,-0.0915304401043575,0,0,0,0.018681586533198,0,0.112942049185367,0.085428835573893,0.0367640023145521,0,-0.0934772076031069,0,0,0,0,0,-0.0836486163503784,0.258556979035625,0,0,0
X601688.CH.EQUITY,0.0103484888182433,0,0,-0.324556235241955,0,0,0.162046094137008,0,0,0,0,0,0,0,0,0,0,0.201845693782993,-0.376216716391397,0,0,0,0,0,0,0,0.337564735725127,0,-0.142309013181218,0,0,0,0,0,0,0,0.518230654426396,0.357987192454043,0,0,-2.16840434497101e-19,0,0,0,0.104865845879401,-0.0946619515553033,0,0.0581341675565831,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450942300747335,0,0.230034886037863,0,0,0,-0.103261312665504,0,0,0,0,0,0,0,0,0.0876360264263127,0,0,0,0.0563089595673371,0,0,0,0,0.434884671541334,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759322060355168,0,0,0,0,-0.0805205119098613,0,0,0,0,-0.040149973828527,0.0364269452150193,0,0.347276069818033,0,0,0,0,0,0,0,0.346104900076084,0,3.46944695195361e-18,0,0.229894373365982,0,0.0264766752105747,0
X601229.CH.EQUITY,0,0,0.393307076234317,0,0,0,0,0,0,0,0,0,0,0.0950730660303106,0,0,0,0,0,0,0,0.10918021797981,0,0,0,0.0442704971631089,-0.0987893149350595,0,0.0151669816867061,0,0,-0.034142661992579,0.154219182000976,0,0.0907172308372321,0,0,0,0,0,0,1.73472347597681e-18,0.19030877683442,0,0,0,0,-0.0205029712036901,0,-0.0418915534222854,0,0
X601336.CH.EQUITY,0,0,0,0.00653922475559202,0,0,0.220599133445893,-0.0604571958730264,0,0,0,0,0.0365971949146823,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.102912711358494,0,0,0,0.328505944671971,0,0,0,0,0,0,0,0,0.1962153685595,0,0,0.284810284476902,0,0,0,0,0,0,0.137843931587706
X1997.HK.EQUITY,0.0817033013160388,0,0,0.0140011671743984,0,0.0597252824559242,0,0,0,0,0,0,0,0,0,0,-0.122724646810564,0,0,0,0.111962448695034,0,0.133209691665576,0,0,0,5.42101086242752e-20,0,0,0.0493345313997033,-6.93889390390723e-18,0.39118077373284,-0.109098020916652,0,0,0.0158810971159199,0,0,0.011446249310377,0,0,0,0,0,0,0,0,0.211082184081166,0,0,-0.0820069546896606,-0.0192225621130371
X2882.TT.EQUITY,0,0,0,-0.0814402682963019,0.0148596559204106,0,0,0,0,0,0,0,0.209149327809416,0,0,0.227854057601971,0,0,0,-0.0737241195526621,0,0,0.0749695881201707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424761269318607,0,0,0,0,0,0,0,0,0.368565643676058,0,0,0,0.131691696683635,0,-0.147661952919793
X600015.CH.EQUITY,0,0,0.00149920635965654,0,0.051800934385183,0,0,0,0,0.00249059402515509,0,0,0,0,0,0,0,0.0507059536280459,0,0,0,0.107104894769311,0,0,0.0304473263355547,0,0,0,0,0.0715073138957258,0,0,0,0,0,0,0,0,0.123844381059242,0,0,0,0,0.399202306468264,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0370629876838735,0,0.245519440714507,0,0,0,0,0.162407455360116,0,0,0.119007423599709,0,0,0,0,0,0.0538845654903312,0,0,0,0,0,0,0.0890424179182025,0,0.0267633766852581,0,0,0,-0.0261912546774687,0,0.0444253565117327,0,0,0,0,0.121357466589265,0.00562569722270549,0,0,0.286028995902517,0,0,0,0,0,0,0.0551901994514354,0.129837932413645,0
X000166.CH.EQUITY,0.10757562858322,0,0,0,0,0,0,0,0,0,0,0,0.0075780987634319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373011780750585,0,0.132641427791007,0,0.0157013282424881,0,0.073054908828407,0,0,0,0,0,0,0.284651995817113,0,0.43024910941116,0,0,0
X2881.TT.EQUITY,0.182814401551197,0,0,0,0,0,0,0.111433178600822,0.127203630231527,0,0,0,0,-0.144876171996232,0,0,-0.0864375035897865,0.0762148898854593,0,0,0,0,0,0,0,-0.0770154364107438,0,0,0,0,0,0.0592365106883818,0,0,0,0,0,0,-0.0114056664163142,0.0599026024665927,0,0.482346527739853,0,0,0,0,0,0,0,0,0,-0.0382103092448246
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0238913754811049,0.25555803409002,0,0.133626435229494,0,0,0,0,0.0225829512386583,0,0,0.15945015582552,0,0,0,0,0,0,-0.192125250096909,0.0268669934156734,0,0,0,0,0,-0.0198157846726831,0,0,0.326880130208598,0.24113680737654,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370045355692303
X17.HK.EQUITY,0.0751214733387976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872901076586746,0,0,0,0,0,0,0,0.0172871667732016,0,0,0,0,0,0,0,0.199855868070251,0,0,0,0,0,0,0,0,0,0.229424519223437,0,0,0.174032462566223,0,0,0,0,0,0.0865985782534829,0.064447138941794,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.15546716024087,0.0530016098092531,0,0,0,-0.0545386892749845,0,0,0.101661752754737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234209550453849,0,0.02185876531371,0.209801766706434,0,0,0,0,0,0,0,0,0.222624026190082,0,0.142614800682389,-0.0394144360394751,0,0,0.0666899524139029,0.122257498992572
FXI.US.EQUITY,0,0,0,0.630712101736824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311843361132225,0,0,0,0,0,0,0,0,-0.169436299010021,0,0,0,0,0,0,0,-0.681821924181157,-0.48295141507485,0.38171332371983,0,0,0.435973796672246,0,-0.0265863790124878,0.162004264458135,0,0,0.157767332931791,0
CN2YR,0,-0.37455061451217,0,0,0,0.184517989370685,0,-0.124185987085662,0.0396817382286978,0,0,0,0,0,0,0,0,0,0,0,0.000224094756812631,0.201588469431822,0,0,0,0,0,0,0,0,0,0.0458268660876057,0.412399177263274,0,-0.63685652853889,0,0,0.281341376487659,0,0,0,-0.100514304536775,0,0,0,0,0,0,0,0,0,0
CN210SLOPE,-0.0156036410389128,0,0,0.123539496281158,0,0,0,-0.00989643782563711,0,0,0.236281164282009,0,0,0,0,0,0,0,0.118543073705252,0,0.0880463436551576,0,0,0,0,-0.155557079914364,0,0,0,1.73472347597681e-18,0,0,-0.146280834811731,0,0,-0.261536064372959,0,0,0.0398345268296489,0,0,0,0.115821036421209,0,0,0,0,0,0,-0.129174169249832,0,0
