,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X600606.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X600030.CH.EQUITY,0,0,0,0,0.0454453433001803,0,0,0,-0.0306785115136595,0.0836786232395819,0,0,0.254106903631706,0,0,0,0,0,0,0,-0.0215501781670932,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.239040665907113,0,0,0,0,0,0.0760826545286052,0.278874721053425,0,0.0869264520480716,0,0,0.0560501415781753,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.665361796154947,0,0,0,0.0693721070163554,0,0,0,0,0,0,0,0,0,0,0,0.0494850725418714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692494346172979,0,0,0.0271114051360784,-0.0119236366772889,0,0,-0.0457771041998064,0,0.00303801162421534
X601166.CH.EQUITY,0,0,0,0,0,0.127210790413324,0.199032791247442,0,0,0,0.0540891111022171,0,0,0,0,0,0.0252631359458775,0,0,0,0,0.072637602068051,0,0,0,0,0,0,0,0,0,0,0.108848906286402,0,0,0.0109360503762736,0.0271141726072421,0,0.011055607542732,0,0,0,0,0,0,0,-0.0125351842475836,0,0,0.433334966279379,0,0,0
X601328.CH.EQUITY,0,0,-6.93889390390723e-18,0.0462659020631279,0,0.113159089438868,0.020475338596889,0,0,0,0,0,0,0,0,0,0.0288994051597568,0,0,0,0,0.37361103630133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243947657108293,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.209473891160005,0.0246910184072216,-0.170536358076409,0,3.46944695195361e-18,0,0.258056721366474,0,0,0,0.305131619924927,0.0860163913510285,0,0,0,0,0,0,0,0,0,0,0.00653847189071143,-0.183997103547804,0,0,0,0,-0.0780244594311311,0,0,0,0.0820479303594356,0,0,0,0,0,0,0,0,0.0544431632172385,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.428774182214824,0,0,0.110345451961645,0,0,0,-0.0449538927504048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0329745381698666,0,0,0,-0.00834801139057262,0,0.254832003445785,0,0,0,0.694621658501248,0,0,0,0,0,0,0,-0.130434798149813,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.140187033559691,0,0,0,0,0,-0.00108862707904474,0,0,0.00347913756711349,0,0,0.119479283588252,0,0,0,0.264397059394437,0,0,0,0,0,-0.00400811576138618,0,0,0,0,0,0,0,0,0,0,0,0.0697341475879952,0,0,0.267322192046593,0,0,0,0,0,0,0,0.0868168627157372,0,-0.0394015587276797,0,-0.0931374156722715
X000001.CH.EQUITY,0,0.156925801012333,0,0,0,0.0143069103213685,0,0,0,0,0,0,0,0.117739649084887,0,0,0.158788784215704,0,0,0.127043991956738,0.0370784345139217,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.17176686236887,0,0.0608561901425518,0,0,0,0,0,0,0.0127500301819146,0,0.00648239042835562,0,0.0510460203624449,0,0.0462627965499661,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,-2.77555756156289e-17,-3.46944695195361e-18,0,0.114309332400928,0.0522132078066336,0,0,0,0,0,0,0,0,0,0,0,0.103138763487867,0.530820886825004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114908018027857,0,0,0,0,0,0,0.270488030683485,0,0,-0.0952658500399449,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.139488969684184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162194561293986,0.0913956450413699,0,0.101711582512616,0,0,0.10550294601188,0,0,0,0.020098517136558,0,0,0,0.00521390678991398,0,0,0.338538590673361,0,0,0.094068968826443,-0.0630996095859202,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0119713160738635,0,0,0,0,0,0,0,0,0,0.134256661270149,0.123127906405186,0,0,0,0,0,0,0,0,0,0,0,0.109881927279901,0,0.00675967631728643,0,0.232118733865504,0,0.0600407079271678,0,0,0,0,0,0,0,0,-0.110508984134065,0,-0.033454337564023,0.0205995965978311,0,0,0,0.200586050690203,0,0,0,0.118977506277088
X688.HK.EQUITY,0.255046119329066,0,0,0,0,0,0,0,0.0210037865397501,0,0,0,0,0,0,0,0,0,0,0,0.14765146143861,0,0,0,0.200213358291055,0.0711985293763518,-0.0519221600679065,0,0,0.360387181983978,0,0,0,0,0,0,-0.0213662268160346,0,0,0,0,0,0,0.0719660112644067,0,0,0,0,0,0,-0.164476660681714,-2.16840434497101e-19,0.0742270878649379
X601998.CH.EQUITY,0.255378801200544,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0136411726684917,0,0,0,0.0208133333640269,0.117618413367388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100704523654506,0,0,0,0,0,0,0,0,0.171449996618354,0.528652602618234,-0.0759320703528051,0,0
X1109.HK.EQUITY,0,0,0,0,0,0.112074457469739,0,-6.93889390390723e-18,0.154702785185207,0.0371191772918014,0,0,0,0,0,0,0,0,0,0,0,0,0.616275118724423,0,0,0,0,-0.0633917343804224,0,0,0.158331340443857,0.0445990556076877,0,0,0,-0.0930169050881781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402435058827354,0,0,0
X11.HK.EQUITY,-0.0526760076605705,0,0,0,0,0,0,0.059385894420643,0.34909877169474,-0.0971566781740356,0,0,0,0,0,0,0,0,0,0.0421034126153829,0.153215794367978,0,0,0,0,0,0.195695537319733,0,0,0,0,0,0,0,0.0899171334452,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.115493523242761,0.00688394014920301,0
X2388.HK.EQUITY,0,0,0,0.0436475271571939,0,0,0,0,0.106327311926175,0,0,0,0,0,0,0,0,0,0,0,0.031110160726465,0,0,0,0,0.351503353340468,0,0,0,0,0,0.0641166330412377,0,0,0,0,0,0,0,-0.0401873823964381,0,0,0,0,0,0.406447998314287,0,-0.110790796158564,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.118890063820386,0,0,0,0,0,-0.157620072762272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594126682268265,0.205849733154815,0.0301613592308612,0.0801818510311438,0,-0.0915311584187954,0,0,0,0,0,0,0,0.0662000644359769,0,0.43355075460365,0,0,0,-0.229064367559401
X600048.CH.EQUITY,0,0.133770754217244,0,0,0,0,0,0.104118140757591,0,0,0,0,0,0,0,0.680506996125261,0,0,0,0,0.0747556123143234,0,0,0,0,0,0,0,0,0,0.0555224974588774,0,0,0,0,0,0,0,-0.00936631578133699,0.0457847385714354,0,0,0,-0.140055779087685,0,0,0,0,0,0,-0.0024347372375945,0,0
X2007.HK.EQUITY,0.0528717906138021,0,-6.93889390390723e-18,0,0,0.100742739369733,0,0.368984015550924,0.0715364063792531,0,0,0,0,0,0,0,0,0,0,0,0,0.0415381091006373,0,0,0.12757540040207,0,0,0.0939985428887691,0,0,0,0.00450996286003568,0,0,0,0,0,0,0,0,0,0,0,0,0.0314581112409614,0.107257120483887,0,0,0,0,0.0181409811657729,0.0470703866172966,0
X002142.CH.EQUITY,0,0,1.73472347597681e-18,0,0.0125488669524947,0.47399989410499,0,0,0,0.197507368088514,0,0,0,0,0,0,0,0,0.208239653961297,0,0,0.126465630196707,0,0,0,0.0236295292542837,0,0.062289895102248,0,0,0,-0.205575350251883,0,0,0,0.0781678759858968,0.350715155130872,0,0,0,-0.377535716831224,0,0,0,0,0,0.168114888547851,0,0,0,0,0.00602321147847596,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.186273625034239,0,0,0,0,0,0,0,0,0,0,0,0,0.521362880741795,0,0,0,0,0,0,0.0950013898537794,0.130563545977268,0,0.0324768632754003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239441295018922,0,-0.119740890263679
X601818.CH.EQUITY,0,0,0,0.279194974250656,0,0,0.0681105495204106,0,0,0,0,0,0,0,0,0,0.0825447802973005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000912066814972796,0,0,0,0,0,0,0,0,0.10214418021556,0,0,0,0,0,0.0518640399428714,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0435874687285281,0,0,0,0.210519225857028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153821902162115,0,0.0234541545347612,0,0,0,0,0.209062462147578,0,0,0.151511133938876,0.105671261838973,0,0.00610521606698566,0,0,0,0.0361456663685871,0,3.46944695195361e-18,-0.0277678345028452,0.203208557530108,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0559219674553194,0,0.189873485795075,0.0592146204193856,0,0,0,0,0,0,0,0,0,0,0,0,0.0904427045053178,0,0.015958578173691,0,0,0,0,0,0.461229727814562,0,0.00938182803412282,0,0,0.0300267570090762,0,0.0496180283019989,0,0,0,0,0,0.0211067188212288,0,0.0851273524234128,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.1308666691174,0,0,0,0,0,0,0.0155334496027599,0,0,-0.35217547991877,0,0,0,0,0,-0.00670780210673774,0,1.38777878078145e-17,0,0,1.38777878078145e-17,0.23859991727757,0,0,0.404942999486434,0,0,0,0,-0.0933356643231059,0,0,0,0,0,0,0,0,0.128785620883434,0,-0.0641690567128332,-0.0353459868936678,0.382982394746152
X601336.CH.EQUITY,0,0.110560141535642,0,0,0.224380623359652,0,0,0,0,-0.0218593601568184,0,0,-0.0452268659722465,0,0,0,0,0.230407360869207,0,0,0,0,0,0,0,-0.0380319474104971,0,0.00754858329563539,0.0490907109325996,0,0,0,0,0.0103691965250335,0,0,0,-3.46944695195361e-18,0.17055214717555,0,0,0,0,0,0,0,0.000740274422180588,0.0145995965416887,0.250294291940304,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0.0405388316817409,0,0.0879392850390627,0,0,0,0,0,0,0,0,0,0,0.251057552699587,0,0,0,0,0,0,0,-0.061037262548915,0,0.121294929986106,0,0,0,0,0,0.218584401907897,0,0,0,0,0,0,0.145530652491863,0.0509077906764093,0,0,0,0,0.0294739445637257,-0.028095812536119,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0831365894337171,0,0,0,0,0,0,0,0.647847087495643,0,0,0,0,0,0,0,0,0,-0.0213441634153519,0,0,0.14539229577865,0,0.152435853052115,0.481556965740078,0,0,0,0,-0.182012700963781,0,0,0,0,0.151679417908066,0,0,0,0,0,-0.335574808876333
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74999607739721,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381015225157969,0,0,0,0.02515684196415,0,-0.0881858722173278,0,0,0,0,0,0,0,0,0,0,0.0767563346228844,0,0.101374672846054,0,0.00362092430615754,0
X000166.CH.EQUITY,0,0,0.0105744462860751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089198081059595,0,0,0,0,0,0,0,0,0.0569579551784383,0,0,0,0,0,0,0.14160970169647,0.243014424374048,0,0,0.154810997422762,0,0,0,0,0,0,0,0,0.0404276393455631,0,0.184491259200768,0.0255047439333893,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.057026048988687,-0.0262576088314376,0.031631070586298,0,0.288952067784675,0,0,0.164876520717904,0,0,0,0,0,0,0,0,0,0,0,0,0.261801084047562,0,0,0,0,0,0,0,0,0,0.116544790835561,0,0.0744249883519189,0.022387834520907,0,-0.0149746186782816,0,0,0,0,0.00411884192157103,0.0433520776018866,0.122586993274767,0.0323512354028644,0,0
X12.HK.EQUITY,-0.077880660085524,0,0,0,0,0,0,8.67361737988404e-19,0.0275932284350874,0.0157706675102959,0.506621285582926,0,0,0,0,0,-0.0984773567519115,0,0,0,0.693816926682698,0,0,0,0,0.18556437505086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115975236840098,-0.171891730975639,0,-0.0508819777160555,0,0,0,0,0.0325339562477596,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,3.46944695195361e-18,0.327795986998368,0,0,0.030260495844293,0.37442456174555,0,0,-0.335762858482493,0,0,0,0.251662803891715,0,0,0.306407970786999,0,0,0,0,0,0,0,0,0,-0.434619390025138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189666909110352
X601229.CH.EQUITY,0.236536118200694,0,0,0,0,0,0,0,0.508831285948143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117564624645255,0,0,0,0,0,0,-0.0759745343040534,0,0.0925573733311731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115425976661248
X823.HK.EQUITY,0,0,0,0,0,0,0,0.0507663516465496,0,0,0,0,0,0,0,0,0,0,0,0,0.286839284296186,0,0,0,0,0,0.175033056797133,0,0,0.0392338760475612,0,0.0666913338402298,0,0,0,0,0,0,0.330558143711542,0,0,0,0,0,0,0,0,0,0,0,0.0564673910634211,0,0.266039207951376
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.174229333809876,-0.014009648539814,0,0,-0.00843804474962032,0,0,0,0,-0.0542780316141731,0,0,0,0,0,0,0,0,0,-0.175721497926805,0,0.0211096454810241,0.211648793730539,0,-0.0434581394048132,0.0587964579076818,0,0,0,0,0,0,0.0248445199419855,0,0,0,0,0.335490020017893,0,0,0.00447652239491974,0
X600606.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.119861593602482,0,0,0,0,0.022216755226624,0,0,0,0,0,0,0,0.016632922944094,0,0,0,0,0,0,0,-0.0405182857829243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310655916795021,0,0.38249586936853,0.0523395268146027,0.162628450933628,0.099162924655281,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196019758943088,0,0.338799203113515,0,0,0,0.165817076397262,0,0,0,0,0,0,0,0,0,0,0,0.310115499436584,0.0419045653008993,-5.42101086242752e-20,0.0179130990661526,0,0,0,0.0709847247110221,0,0,0,0,0,0,0.149583691094577,0,0,-0.0528768721164283,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.767097898239107,0,0,0,0,0,0,0,0,0.069304038752334,0,0,0,0,0,0,0.0309291319183946,0.0689426527572883,0,0,0,0,0,0,-0.0140471180545041,0,0,0,0,-0.00960138152044159,0,0.0234651889376249,0,0,0.041795343489155,0,0,0,0,0,0,0,0,0,-0.0224036641559439,0.0450424445474615,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0.0423235375751332,-0.0510590801314712,0,0,-0.0838628721226462,0,0,0,-0.110234752731389,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0629297311850922,0,0,0,0,0,0,0,-0.208345444569003,0,0,0,0,0,0.106086920406565,0.477024908447177,0,0,0,0,0,0.118951894589384,0.101770809142833
CN2YR,-0.0575464906633661,0,0,0,0.202572777875573,0,0,0.321554730966088,0,0,0,0,0,0.0583349217592223,0,0,0,0,0,0,0,0,-0.117313368298893,0,0.0433322392782574,0,0,0,0,0,0,-0.0800799868720174,0,0,0,-0.0879340809976034,0,0,0,0,0,0,0,-0.0623143776769881,0,0,0.151867921070659,0,0,3.46944695195361e-18,0,0,-0.31591024091138
CN210SLOPE,0,0,0,0,0,0.0529247124363924,0,0,0.104801545232194,0,0,0,0,0,0,0,0.0412043726879932,0,0,0,0,0,0,0,0,0.0532964872848154,0,0,0,0,0,0,0,0,0,0.0954466923843331,0.0114472966885462,0,0,0,0,0,0,-0.106170865459042,0,0,-0.0592450878169485,0.0935348937183108,0,0,0,-0.60709932021968,0
