,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,CN2YR,CN210SLOPE
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.290059587043094,0,0,0.0562497187205938,0,0,0,0,0,0,0.0507267899409644,0,0,0,0,0.015382265876903,0,0,0,0,0,0.102683855404169,-0.008059294339518,0,0,0,0,0,0,0.28304592072172,0.129118058939296,0,0.0529429701560081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37667934548735e-05
X601166.CH.EQUITY,0,0.0597266316930516,0,0,0,0.167477178237671,0,0,0,0.016356091128807,0,0,0,0.0335734091234979,0,0,0,0,0,0,0.01962205040835,0.213722361102112,0,0,0,0,0,0,0,0.312028101609392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144700871873185,0,0,0
X600000.CH.EQUITY,0,0,0.0720157599163495,0.156996625410043,0,0,0,0,0.0164634606204753,0,-8.67361737988404e-19,0,0.221230080084561,0,0,0,0,0,0,0,0.0123424487603201,0.0527726012000354,0,0,0,0.193866249638996,0,0,0.0907650898907006,0,0,-0.059800141777525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08096133576871,0,0,0.0212568075658902,0
X000002.CH.EQUITY,0,0,0.0918459706075406,0,0,0,0,0,0,0,0.0150165302685733,0,0,0,0,0,0,0,0,0,0.11581319662356,0,0,0,-0.0297991273196021,0,0,0,0,0,0.333482696157339,0.258182595892624,0.228081501130751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.252368843746064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181781770381221,0,0.0175682639437656,0,0,0,0,0,0,0,0,0.0124776889549565,0,0,0,0.396972696929387,0,0,0,0.157927280240292,-0.0950323086310677,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,-0.0236232554919582,-0.0906072366838664,0.106223439031036,-0.0503147829990365,0,0,0,0,0,0,0.229259555565039,0,0,0,0,0,-0.0421598430920235,-0.0342213053789574,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.199742582916864,0,0,0.498299280843163,0,0.0842233310259764,-0.0854796839573048,0,0,0,0.0373485744610206,-0.0629188069712142,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0701228802432236,0,0,0,0,0,0,0.0728937764799975,0,0,0,0,0,0,0,0,0,0,0,0.0552977368015674,0.306518980682659,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0657214218120715,0,0.13893268247987,0,0,0,0,0,0,0,0,0,0.21422632980481,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.204174378584279,0,0,0.0777273321396258,0,0,0.321925837108308,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981457251627511,0,0,0,0,0,0,0,0,0,0,0.135172461051895,0,0.152116703107397,0.00408579609265204,0,0,0,0,0,0.378824346361226,0,0,0.0789608548805184,0,0,0,0,0,0,0,0,0.236172314682418,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.10548061956346,3.46944695195361e-18,0,0,0,0,0,0,0.343965867414679,0.116190709395749,0.0204456849121721,0,0,0.304571205480682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798862043000763,0,0,0,0.00474740749068054,0,0,0,0
X601601.CH.EQUITY,0,0,0.769987307352042,0,0,0,0,0,0,0,0.0063747819918336,0,0,0,0,0,0.218225758493827,0,0.00148856855444807,0,0,0,0,0,0.146309924223238,0,0,0,0,0,0,0,0,0,0,0,0,0.267259777206419,0,-0.0482640330912119,0,0,0,-0.264380691349481,0,0,0,0,0,-0.120736048778164,-0.0155286274768744,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.124618887484943,0,0,0,0.027000260023223,0,0,0,0,0,0,0,0,0.0106455081563117,0,0,0,0,0.264424928861185,0,0.0245667530654653,0,0,0,0,0,0.131748547933709,0,0.0138022982212651,0,0,0,0.0106627092483592,0,0.327011463953779,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.319127261144255,0.23182473073524,0,-0.0335893765720939,0,0,0,0,0,0.0151229263798808,0.0160876118007521,0,0,0,0,0,0.168079287207802,0,0,0,0,0,0,-0.0166894391123884,0,0.0663529375560512,0,0.0194177758846184,0,0,0,0,0.181884033201344,0,0,0,0,0,0,0,0,0,0,0,0.0851740143473393
X601998.CH.EQUITY,0,0.349263995222256,0,0,0.0256840049938147,0,0,0.0476064327402748,0,0,0,0,0,0.28626526347501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121078172260737,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.135078518126557,0.0840821195187702,0,0,-0.0214547813073428
X267.HK.EQUITY,0,0,0,0,0,0,0,0.196105346609391,0,-0.0569640791168308,0.124010538933222,0,0,0,0,0,0,0,0.122079493188326,0.251241468723108,0,0,0,0,0,0,0,0.227379089895223,0,0,0,0,0,0,0,0.0707668786092656,0,0,0,0,-2.16840434497101e-19,0,0.00761584150056599,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0.249658289886008,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.220976374614851,0.0288885760419076,0,0,0,0,0,0.362593600587348,0,0,0,0,0,-2.77555756156289e-17,0,0.174841490149747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0.106869967408019,0.0143059515959749,0,0,0,0,0,0,0,0,0,0.0643180462470291,0,0,0.0494249723826192,0,0,0,0,0.0512164903110921,0,0.37419376794719,0,0,0,0,0.0698969393900325,0.0388617390538987,0,0,0,0,0,0,0,0.0447433393975296,0,0,0,0,0,0,0.300727219877913,0,0.0589169911676451,0
X601818.CH.EQUITY,0.216335874985708,0,0,0.204564107238549,0,0,0,0.0184905405491688,0,0,0,0,0.314055903936373,0,0,0,0,0,0,0,0,0,0,0,0,0.108121134589352,0,0,-0.0807485332860909,0,0.0622932773014715,0,0,0,0,0,0,0.00460291991943834,-0.0153559529656013,0,0,0,0.0604764624114276,0.0267182294852102,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.252003541143254,0,0,0.213255217765143,0,0,0,0,0,0,0.130244464303777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358174064091314,0.221690083164825,0,0,0,0,0,0,0,-0.0653736234472931,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249114227947788,0,0,0,0.133679792649256,-0.12655219360758,0,0,0,0,0,0,0,0,0,0,0,-0.0159748237691784,0,0,0.339638698125347,0.0978638538050046,0,0,0.0756924638564673,0,0,0,0.0171589860136467,0.136409711105936,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.106461033098889,0,0,-0.0133174285944404,0,0,0,0.206127817380517,2.16840434497101e-19,0,0,0,0,0,0,0,0.206138446595479,0.0297161198173166,0,0,0,0.296916960309092,0,0,0,0,0,0,0,0.175843040089545,0.18287877733395,0,0,0,0,0,0,0,0,0,0,0,0.0165309140998135,-0.0552002092839727,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133370063941406,0.419409388695259,0,0,0,0,0,0,0,0,0,0,0,0,0.0679314156232081,0,0,0.317061948942094,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0405865713850277,0.083400727490294,0,0,0,0,0,0,0.0592404923854747,0,-0.171733961715207
X002142.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.462587368000615,0,0.114297371435252,-8.67361737988404e-19,0,0.047805842210024,-0.28021624251318,8.67361737988404e-19,0,0.30959601241175,0,0,0,0,0,0.15556541967771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395637901192954,0.0295968272143436,0,0,0,0,0,0,0.110933035596773,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261563747824601,0,0.0255974083084548,0.211789318196641,0,0,0,0,0,0,0,0,0.119978423223009,0,0,0,0.37546843077758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102588042405417,0,0,0,-0.124248237039662
X12.HK.EQUITY,0,0,0,0,0,-0.019257068403598,0.0809419612711311,0,0,0.164896761302526,0,0,0,0,0.16826424601001,0,0.299019180463758,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0522615432457433,0,0,0,0,0,0,0,0,0,0,0.213527466186283,0,0,0,0,-0.086066488663241,0,0.278781468787633,0,0,0,0,-0.206425810603099
X2882.TT.EQUITY,8.67361737988404e-19,0,0,0,-2.16840434497101e-19,0,0,0,0.0504023982845052,0,0,-0.0153722741342391,0,0,0,0,0,0,0,0,0,-0.104792944005847,0.261081276227218,0,0,0,-0.0556571436017097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322219087334488,0,0,0,0,0.686418120492855,0,0,0.0665051375102366,0,-0.155423370119144,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00596884761960893,0,-0.0289590319567065,0,-0.064633623999004,0.22612016708597,0,0,0,0,0,0,0,0,0.288664220094918,0,0,0,0,0.267199350967488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0178920592774821,0,0,0,0,0,0,0.00300711999115653,0,0,0,0,0,0,0.136753506482197,0,0,0,0,0,0,0,0,0,0,0.345467909781577,0,0,0,0,0.128826438411716,0,0,0,0.0365573752742263,0,0.0792932848985531,0,0,0,0,0.0841871425027099
X823.HK.EQUITY,0,0,0,0,0,0,0.204554461485887,0,0,0,0,0,0,0,0,0,0.322344730839998,0,0,0,0,0,0,0.211102971202236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337044380291914,-0.0537974160424922,0,0.224376433367176,0,0,0,0,0.16215812959624
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.129857790806249,0,0,0,0,0,0,0,0,0,0,0.209295656934837,0,0,0.0650203306505542,0.157887660055628,0.0487042077139187,0.20441794714781,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00660822309243634,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.163268997165486,0,0,0,0,0.0455110835068347,0.00178008210380231,0,0,0,0,0,0,0,0.0850456252984041,0.0359301015186919,0,0,0,0.0157012865161972,0.0687128666633675,0,0,0,0,0,0,-0.0910253884403225,0.0207959393277497,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.284067788216444,-0.0737204347739049,0,0,0,0,0.173450970954336,-0.0131889174314349,0,0.0565203780157366,0,0.0991011725151801,0,0,0,0,-0.142377272598767,0,0,0,0,0.107156877787883,0,0,0.199173933798467,0,0,6.7762635780344e-21,0,-0.0541986790184254,0.435535504597521,0,0,0,0,0,0,0,-0.00125369302050377,0,0,0
X000166.CH.EQUITY,0,0,0.00628785108797506,0,0,0,0,-0.0221898531035076,0,0,0,0,0,0,0,0.230065142479402,0,0,0,0.059600963806309,0,0,0,0,0,0,0,0,0,-0.130768652453133,0.00548646587616544,0.0316814590140359,0,0,0,0,0,0,0,0.240223009606154,0.11866480753042,0,-1.35525271560688e-20,0,0,0,0,0,0,0,-0.0341053850536369,0
X2881.TT.EQUITY,0.0235619593859151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421187106437876,0,0,0,0,-0.0806809313841719,0,0,0,-0.0267911180096982,0,0,0,0,0,0,0,-0.0633112880248291,0,-0.0762884999332125,0,0,0,0.568145612823611,0.100000138126191,0,0.107454459431304,0,0,0,0,0,0,0,0.332502785066669,-0.0382007607963332,0,0
X1997.HK.EQUITY,0,0,0.0309784347295698,-0.0987585933348196,0,0.0996778956601058,0,0.330989272486594,0,0.116318799730947,0,0,0,0,-0.0445842797781828,0,0,0.176299621431201,-0.282079865278446,0.147775976748583,0.148654515449845,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0352648669782257,0,0,0,0,0,0,0,0,0,0.331859631276155,0,0,-0.00516377589845057,0,0,0,0,-0.0445559982189082,0,0.00208432425120828,0
X601169.CH.EQUITY,0,0.25449149994437,0,-3.46944695195361e-18,0,0,0,0,0,0.206511784924737,0,0,0,0.0322486738969615,0,0,0.0715463704018886,0,0.151866021336079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299175929377285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566049943578082
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.0204773407419869,0,0,0,0.0973365490123168,0,0,-0.282701482982456,0,0,0,0,0.09382250058398,0,0,0,0,0.0747031625769098,0,0,0.298674951469627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633292212728052,0,0.131915800269955,0,0,0,-0.160991047886478
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN2YR,-0.0823800941958957,0,0,0,0,0.0248694098539914,0,0,0,0,-0.00739481315409225,0,0,0,0,0,0.0767227818892149,0.0275446714625806,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342757201955341,0,0,0,0,0,0,0,0,0.00325530316661785,0,0,-0.0593093701939231,0,0,0,0,0,0,0,-0.880758362300682
CN210SLOPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.114198879540379,0,0,0,0,0,0.0176043076690938,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0543527783083013,-0.107107849910588,-0.00326687746058859,0,0,0,0,0,-0.593697868621007,0
