,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,CN2YR,CN210SLOPE
X000001.CH.EQUITY,0,0,0,0,0,0,0.230910343823397,0,-0.144979517831405,0,0,0,0,0,0.0109232474514888,0,0,0,0,0.105483248905384,0,0,0,0,0.0837032824882133,0.0480070650577743,0,0,0,0.254744010217029,0,0,0,0,-0.0343982829704438,0,0.256501431761372,0,0.0909788220639121,0,0,0,0,0,0,0.153771021062267,0,0,0.0316565586558712,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0194314249884363,0,0,0.123834181314103,0,0,0,0,0,0,0.0341606295242094,0,0,0,0,0,0,0,0.608701611305496,0,0,0,0,0,0,-0.0468747930952443,0,0.0849258081726993,0,0,0,0,0,0,0,0,0,0,0.0414990957508127,0,0,0,0,0,0,0,0,-0.0406666857667882
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.143095266661056,0.397639479432134,0,0,0.0450393974958469,0,0.0943952773555282,0.0766890484452994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691511570093438,0,0,0,0,0,0.209543875909945,0.0898332366465821,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209955038623792,0,0,0,-0.0713941673060157,0,0,0,0,0,0,0.179710127888756,0,0,0,0,0,0,0,0,-0.0991600814107687,0,0.0816749287591568,0,0.609333501023999,0,0,0,0,0,0,0,0,0,0.00621897450260365,0
X688.HK.EQUITY,0,0,0,0.0141384871495968,0,0,0,0,0.169621585985164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674456212734592,0,0,0,-0.0210678727977547,0,0,0,0,0,0,0,0,0.146376087341642,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229495314461935,0,0.139763210774706,0,0.4355094392651,0,0.0925269116744283,0,0,0.040255208923613,0,0.0130112506652484,0,0,0,0,0.165082746920277,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0575293140033676,0,0.0248876606992733,0.0561774214221888,0,0.370531702824481,0,0,0,0,0,0,0,0.0918249581150264,0,0,0.0800543705521881,0,0,0.117797206602782,0,0,0,0,0,0,0,0,0,0,0.0408892793486525,0,0.063248391148971,0,0,0,0.0941804650117934,0,0,0
X600016.CH.EQUITY,0,0,0,0.0343015267414034,0,0,0,0,0,0,0.468575953823353,0.0285300989799143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462488856636939,0,0,0,0,-6.93889390390723e-18,0,0.268119187820176,0,0,0,0,0,0.153178578486484,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.0367053727578158,-0.0207199985465585,0,0,0,0.109881763898058,0,0,0,0,0,0,0,0,0,-0.113269430939399,0,0,0.343189949105505,0,0,0,0.0532770625407382,0,0.088825620408825,-0.0405982492398469,-0.0681786959209718,0.0663315009553223,0,0,0,0,0,0.0690190532401327,0,0.121589737679548,0,-0.0503478972941224,0,0.402036809727893,0,0,0,-0.0411342585029883,0,0,-0.0654911714896389
X267.HK.EQUITY,0,0,0,0,0,0.0150938006806049,0,0,0,0,0,0.021135402707096,0.0620154015964043,0,0,0,0,0,0,0,0.111953783831458,0,0.192293503993228,0,0,0,0,0,0.250678266734971,0,0,0.138599429949485,0,0,0.16283744409933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.26364704805489,0,0,0,0,0,0,0,0,0.146756495286425,0,0.109220977842881,0,0,0,0,0,0,0.13712846767551,0.733353297530212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134984807378367,0,0,0,0,-0.0203508482526716,0,0
X601066.CH.EQUITY,-0.0322686669893149,0,0,0,0,0,0.0941473966445006,0,0.260529355796322,-0.11893297669139,0,0,0,0.118161315232944,0,0,0,-8.67361737988404e-19,0,0.01161639495298,0,0,0,0,0,0,0,0,0,0,0,0,-0.125203932925412,0,0,0,0.0238864746490961,0.668643147083583,0,0,0,0,0,0,0,0.231862094062224,0,0,0,-0.0616711591105592,0,0
X2007.HK.EQUITY,0,0,0,0,0.0752535276056571,0.100770949860978,0,0,0,0.0185348312140223,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.088927781370671,0,0.0149776338750482,1.73472347597681e-18,0,0.108515504743895,0.218531944718355,0,0,0,0,0.132494218230643,0,0,0,0,0,0,0.121630306854189,0,0,0.130454147509197,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,-0.118004066877944,-0.0846581455378618,0,0,0,0,0,0,-0.021060593346478,0.54684738570067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131936589509653,0,-0.0935112798884479,0,0,0,0,0,0.0943869336931516,-0.100179425845309,0,0,0,0,0.386355123866096,0,0,0,0,0,-0.0762675477869704,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230978102296417,0,0.0527382386131906,0,0,0,0,0.0291855774642105,0,0,-1.38777878078145e-17,0,0,0,0,0,0.286679647765713,0,0,0,0,0,0,0,0,0,0,0,0.191619437763828,0,0,0,0,0,0.0743512359465869,0,0,0,0
X1113.HK.EQUITY,0,0.141907957816014,0,0,0.0404284347121393,0,0,0,0,0.0435359261578537,0,0,0,0.0912396718000625,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.345315091453136,0,0,0,0,0,0,0,0.170270741195445,0,0,0,0.152278856829657,0,0,0,-0.0534973288615506,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.194802425642768,0,0,0,0,0,0,0,0.339153136860753,0,0,0,0,0,0,0.119689421515853,0,0,0.0370385692986255,0,0,0,0,0,0,0,0,0.105203436719273,0,0,0,0,0,0,0.134728594885001,0.083017040538415,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.037243785637278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216220950241211,0,0,0,0,0.362848296839116,0,0,0,0,0,0.0658746928272576,0,0.150812422437289,0,0.0998297804200399,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0.124154917473529,0,0,0,0,0,0,0,0,0,0,0,0.0537615761213898,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623189804837288,0,0,0,0,0,0,0.00988819495760821,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0945632787266059,0,0,0,0,0,0,0,0,0.0058051654898461,0,0.284507328135157,0,0,0,0,0,0,0,0,0.102390791963648,0,0,0,0,0.165613037170011,0,0,0,0.0293312835887297,0,0,0,0.244243778161343,0,0.0582415308790803,0,0,0,0
X002142.CH.EQUITY,0,0.284498036960854,0,0,0,0,0.516577969990486,0,0,0.145050435602261,0,0,0,0,0,0,0.0935574295186182,0,0,0,0,0,0,0,-0.0258490634780312,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118037091855751,-0.242323058965988,0.265317621257204,0,0,0,0,-0.100529855643239,0,0,-0.0413639290810134,0,-0.128373312247297,-0.111934146853873
X600837.CH.EQUITY,0,0,0.100381989269591,0,0,0,0.038816647859786,0,0,0,0,0,1.38777878078145e-17,-0.00928787757390156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507664999399711,0,0,0,0,0.139339754919834,0.414118117052236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280726690484314,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292564498903705,0,0,0.0396906034873481,0,0,0.0186723956127069,0,0,0,0,0.02894388287784,0,0,0,0,0,0,0,0,0,0,0,0,0.0648107242685673,0,0,0,0,0,0,0.204110144172078,0.111233674656704,0,0.192614966069798,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0624188575053915,0.138292237493498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152061533208209,0,0,0,0,0.220646184809168,0,0.0282995873339289,0,0,0,0,0,0,0,0,0,0,0,0,0.286276158785932,0,0,0.0918813194500693,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0288849046224709,0,0,0,0,0,0,0,0,0.0262031490295776,0.110979960579186,0,0,0,0,0,0,0,0.045596097102876,0,0,0,0,0,6.93889390390723e-18,0,0,0.0688030930347959,0,0,0,0,0.0368275686741059,0,0,0.393715172916774,0,0.12482932151508,0.172688269645786,0,0,-0.132976828921026,0
X601229.CH.EQUITY,0,0,0.202079998827478,0,0,0,0,0,0,0.124749504195217,0.421651494703227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298893534753792,0,0,0,0,0,0,0.240351974445424,0,0,0,0,0,0,-0.114607549430741,0,0
X1997.HK.EQUITY,0,0.0180642328082532,0.0944321674305953,0,0,0,0,0,0,0,0,0,0.0843034343613453,0,0,0,0,0,0,0,0,0,0,0,0,0.116478387465338,0,-0.0217489769242885,0,0,0,0.153351432513413,0.448003528092647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346041092841561,0,0,-0.0193705188063305
X601169.CH.EQUITY,0.212383190919042,0,0,0,0,0,0,0,0,0,0.0554105933767967,0.0401996708324285,0.245538713128492,0,0,0,0.0211479666332464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.135172469846951,0,0,0.192793968789582,0,0,0,0.0642626916671494,0,0,0.0347362107612955,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.250667099383008,0,0,0,0,0,0,0,0,0,0,0.023264359908492,0,0,0,0,0,0.147886771817214,0.129111129269194,0,0,0,0,0.0749232360411519,0,0,0.10060565281196,0,0.228925243825896,0,0,0.0315912711238461,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.0407667956275858,0,0,0,0.0751839959556329,0,-0.103050909066468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118672730954646,0,0,0,0,0,3.46944695195361e-18,0,0.798138692683629,-0.0764438968997333,0,0.0860591307216896,0.0574770491578854,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.258176945646413,0.0115807770574279,0,0,0,0,-0.0288842770607218,0,0,0,0,0,0,0,0,0,0,-0.0940041368310035,0,0,0,0,0,0,0,0,0,-0.105260447235373,0,8.67361737988404e-19,0.0148544020438354,0,0,-0.130656416665747,0,0,0,0,0.163950950079304,0.459013249451474,0.161758310440238,0,0,0,0,0,0,0,0.101440760483954,0,-0.139415174835186,-0.0220378075599337
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0882586940140263,0,0,0,0,0,0,0.0907297017086902,0,0.152271309716755,0,0,0,0,0,0,0,0,0,0,0,0.136142542976429,0,0.193784042421469,0,0.175397381227685,0,0,0,0,0,0.0954872375456687,0,0.076231205422087,0,0,0.0131419589042989,0,0.0759729983560498,0
X2891.TT.EQUITY,0,0,0.619978622125913,0,0,0,0,0,0,0,0,0,0,-0.177473476075512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19259043557628,0.239924896916822,0,0,0,-0.0685888545208099,0,0,0,0,0,-0.113427489122918,0.133653610924544,0,0,0,0,0,0,0,0.376244208775644,0,0
X2886.TT.EQUITY,0,0,0,0,0.0718906498082441,0,0,0,0,0,0,-0.136614998646999,0,0,0.134458660701697,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.315750074721343,0,0,0,0,-0.211345727900214,0,0,0,0,0,-0.231657206272783,0,0,-0.0141117092873084,0.510718920197814,0,0.105420787680504,0,0.0790187267986084,-0.229343822080404
CN2YR,0,0,0,0,0,-0.524701432408771,0,0.207184557476152,0,0.25666878165722,0,0,0,0,0,0,0,-0.00154043693052348,0,0,0,-0.0321218648948211,0,0,0,0,0,0.255226935598582,0,0,0.332465226523815,0,0,-0.234212274267185,0,-0.381374235202817,-8.67361737988404e-19,0,0.383590605165475,0,0,0,0,0,0,0,0,0.229599782848396,0,0,0,0.745944531027029
CN210SLOPE,-0.51937080335355,0,0,0,0,0,0,-0.0325909389313739,-0.103096635716965,-0.0950293262708998,0,-0.248407815003267,0,-2.77555756156289e-17,0,0,-0.0725786997451798,0,0,0,0.179949747351052,0,0,0,0,0,0,0.224866799224978,0,0.283850379739571,0,0.0922699565897624,0,0,0,0,0,0.408097907379582,0,0,0.114303531630049,0,0,0,0,0,0,0,0,-0.142960054528509,0.749955540313688,0
