,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X688.HK.EQUITY,0,0,0.239957403280739,0,0,0,0,0,0,0,0,0,0,0,0.0654931157870076,0,0,0,0,0.100986713074422,0,0,0.0927196180771759,0,-0.144676895853367,0,0,0,0,0.455508593502911,0.279005433785296,0,0,0,0,0,0,0,0,-0.151872627865047,0,0,0,-0.0825010309333054,0.0908447390001203,0,0,0,-0.234957022849197,0,-0.230194421349261,0
X601688.CH.EQUITY,0,0,0,-0.0590539466689612,0,0.0107220665238195,-0.0685880039573601,0,0,0,0,-0.09072063273106,0,0.273480740621098,0,0,0,0,0,0,0,0.0358541204125077,0,0,0.337241875383591,0,0,0,0,0.0234920930771263,0,0,0,0,0.127232294010774,0.42403416423846,0,0,0,0,0,0,0,0,-0.047382839808413,0,0,0,0.0721338463652783,0,0.0101861214872186,0
X601336.CH.EQUITY,0,0,0,0,0,0.551941918674369,0,0,0,0,0.0188716668014839,-0.10692189653652,0,0,0,0,0,0,0,0,0.33399352697133,0,0,0,0,0,0,0,0,0,-0.0701831597040696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00974404109994412,0,0,0.171365774286106,0,0,-0.0552397592663592
X601211.CH.EQUITY,0,0,0,0.0291005865417228,0,0,0.0798863575451615,0,0,0.0104813902252964,0,0,0,0.318508271501107,0,0,0,0.0837935052906723,0,0,0,0,0,0,0.00333541826978984,0.084183004849938,0,0,0,0.0770124839936616,0,0,0,0.282568747292741,0,0,0,0,0,0,0,0.0161968721274535,0,0.0411270208986035,0,0,0,0.0220155363936115,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110985133256195,0,0,0.0969114662547532,0,0,0,0,0,0,0,0,0,0,0,0,-0.069907674521362,0,0,0,0.0608548866857715,0,0,0,0,0,0,0,0,0.139878396385765,0,0,0.111602902778013,0.186613784908748,0,0,0,-0.0473253963137392,0
X267.HK.EQUITY,0.174043236985617,0,0,0,0,0,0,0,0,0,0,-0.0121382873732066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019393049192703,0,0,0,0,0,0,0,0,0,0,0,0,0.117429887283792,0.432456987772293,0,-0.4152403188787,0,0,0,0,0,0.195596052286858,0,0,0
X1113.HK.EQUITY,0,0,0,0.00816376549303875,0,-0.0857968307222411,0.294869260892591,0,0.144785773002733,0,0,0,0,-0.105855009944541,-0.0323335328063259,0,0,0,0,0,0,0,0,0,0.0333635246384223,0,0,0,0,0.0473896915312751,0,0,0,0,0,0,0,0.125105195260558,0,0.105840525578241,0,0,0.193876643061781,0,0,0,-0.0509037940027567,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0.0240159841003547,0,0,0.150050785933562,0,0,0,0.0302372686382334,0,0,0,0,0,0.0158645839593264,0,0,0.0151955346526665,0,0,0.192821700999083,0,0,0,0.132434743715063,0,0,0,0,0,-0.025634767760209,0,0,0,0,0.0292075899375086,0,0,0,0,0.0522104847138023,0,0.703688247210224,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0.194055615818115,0,0,0,0,0,-0.0229867617406414,-0.0484926651402191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498765143500403,-0.135590041021793,0,0,0,0,0.125968099419422,0,-0.322540987453065,0.00847916227887723,0,0,0,0,0.0876718273751927,0.297938753695507,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.131924302166621,0,0,0,0,0.179225441689382,0,0,0.0266321705455102,-0.158655829913142,0,0,-0.163387572149956,0,0,0,0,0,0.0738018553886459,0,0,0.146022302402135,0,0,0,0.171836375692975,0,0,0,-0.169682797332927,0,0,-0.143189497875835,0.185928809543869,0,0,0,0,0,0,0,0.221427516823701
X823.HK.EQUITY,0.0961455014890033,0,0,0.0746727253088388,0,0,0,0,0.0761040495309966,0,0.0367886316338691,0,0,-0.144668795573551,0,0,0,0,0,0.0761261195523926,0,0,-0.125519121636828,0,0,0,0,0,0,0,-0.119088395738614,0,0,-0.339904646259376,0,0,0.0316010940132507,0,0.11827131744944,0,0,0,0,0,0,0,0,0,0.390746172158469,0,-0.163558287776767,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0797550545946389,0,0,0,0,0,0,0,0,0.236530906277231,0,0,0,0,0.0664096630189035,0,0,-0.0104556665447088,-0.0475820126654282,0,0,0,0,0.247555823052404,0.141017190561904,0,0,0,0,0.205759543852142,0,0,-0.0597956494174685,0,0.216644131615173,0.00990514694111476,0,0.0874008677553256,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0892655419214602,0,0,0,0,0.095707129166083,0,0,0,0,-0.0820665523500136,0,0,0,0,0,0.0744746952201734,0,0,0,0,0,0,0.0836998816685932,0,0,0,0,0.150359794878214,0,0.553257248879115,0,0,0,0,0,0,-0.0108040952221045,0,-0.0782663948316659,0,0.108100982532085,0
X601229.CH.EQUITY,0,0,0,0,0,-0.043618129195707,0,0,0,0,-0.214198576229827,0,0,0,-0.015397209193112,0,0,0,0.248003817392786,0,0.217901402697508,0,0,0,0,0,0.138369667276221,0,0.335715753312923,0,0,0,0,0,0,0,0,0,0.0252114990965133,-0.200975846524965,0,0,0,0,0,0,0,0,0,0.471942262182171,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334149456566955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275839287994205,0,0.0180809928901595,0,0.153177230433485,0,0,0,0,0,0.0240897461483578,0,0.0343444272785251,0,0,0,0.0337703506392958,0,0,0,0.0246516249289415
X000776.CH.EQUITY,0,0,-0.0209800828227254,0,0,0,0,0,0,0,0.0555744920553904,0,0,0,0,0.0216066624689762,0,0,0.0806483744195148,0,0,0.431414560393919,0,0,0,0,0,0,0,0,0,0,-0.0195944683806805,0,0,0.22975515966425,0,0,-0.0341190480217076,0,0,0.153315401725604,0,0,-0.0499958709461618,0,0,0,-0.0608821873978109,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0.122836823530274,0,0,0,0,0,0.234450660542612,0,0,0,0,0.065846050639329,0,0.00472857566629924,0,0,0.0301685738403083,0,0,0,0.167024893356528,0,0.0269008826163156,0,0,0,0,0,0,0,0,0,0,0.3211023623784,0,0,0,-0.0913835775228808,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.128405946659339,0.0359662228212814,0.330623988020379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866254844871954,0,0,0,0.396690725517314,0,0,0,0,0,0,0.0802914600810033,0,0,0,0,0,0,0,0,0,0,0,0,-0.206021377621481,0.0307878693611146,0,0,0,0,0,-0.114001205007711
CN2YR,0,0,0.120941230266556,0,0,0,-0.16247322520585,0,0.122359388334525,0,-0.134569578070015,0,0,0,0,0.0954817354484728,-0.261741224596179,0,0,-0.0264502730540666,0,0,0,0.0491621533889689,-0.0885552733448011,0,0,0,0,0,0,-0.103982506587996,0,0,0,0,0,0,0,0,0.155376568048157,0.162624326720812,0,0.351530299480515,0,0,0,0,0.0735255169599962,0,0,-0.704193459092497
CN210SLOPE,0,0,0,0,0,-0.0111925846329224,0,-0.356220538069143,0,0,-0.0498054610299817,0,0,0,-0.0763647817023356,0.299425041392863,0,0,0.162009951202633,0,0,0,0,0,0,0,0,0,0,0.0824946228830004,0,0.326435780284122,0,0,0,0,0,0,0,0,0,0.12261193335756,0,0,0,-0.456062515030845,0,0,0,0,-0.225635791086361,0
