,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X2388.HK.EQUITY,0,0,0,0,0,0,0.205076306088818,0,0,0,0,0.0843377996561242,0,0,0,0,0,0,0,0,0,0,0,0.443472641451718,0,0,0,0,0,0,0,0,0,0,0,0.144472741388179,0,0,0.0744298117576394,0,0,0,0,0,0,0.0726507817877627,0,0.0237933020829456,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.079227837782293,0.110857374146074,0.283673567576649,0,0,0,0,0,0,-0.0345219291392689,0,0,0,0,0.126616735534429,0,0,0.440739057213072,0,0,-0.0150511991788445,0,0,0,0,0,0,0.0944209549771818,0,0,0,0,-0.13386097666529,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0420480570534861
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0608624972729378,0,0,0,0,0,0,0.523870116188354,0,0,0,-0.0130694989696316,0,0,0,0,0,0,0,0,0.091653587015715,0,0,0,0,0,0.285618236642819,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.0235313720096639,0,0,0,0.0277568364663802,0,0,-0.091052339567381,0,0.00700416395775067
X601998.CH.EQUITY,0,0.277642344714072,0,0,0.0771054209317444,0,0,0.0280777627501775,0,0,0.0479019723955452,0,0,0.185920709826395,0,0,0,0,0,0,0,0,0,0,0.0308321428295088,0,0,0,0,0.0892907797303907,0.0665817892156781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280484622581529,0.093657953201094,0,0,0,0,0.0340708767708077,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211807106496824,0,0,0,0.111859711920657,0,0,0.276741685922081,0,0,-0.0297727535004714,0,0,0.295589449716298,0,0,0,0,0.141788569617546,0,0,0,0,0.0424924622201026,0,0,0,0,0,0,0,0,-0.210594532918896,0,0.0570263936499346,0.0939972281065229,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.224256405679302,0,-0.0215111556076522,0,0,-0.134830983508681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577700094767721,0,0,0,0,0.0555583121760765,0,0,0,0,0,0.00590526181708006,0,0,0,0,0,0,0,0.00497320778205691,0,0,0,0,0.0462274776493021,-0.073116464755087,0,0
X2007.HK.EQUITY,0,0,0,1.73472347597681e-18,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0311255522410307,0,0,0,0,0,0.0631387815764492,0.0247151663283638,0,0,0.444801129322458,0,0,0,0,0,0.0890627937355332,0,0,0,0,0,0,0.0362054391616417,0.049682014654109,0,0,0,0,0,0,0.237576015956276,0,0,0,0,0.0287527101170817,0
X601818.CH.EQUITY,0.193544574039842,0.0468951207561837,0,0.156773777504809,0,0,0,0,0,0,0.155027295951627,0,0.246212405708288,0,0,0,0,0.0452036692672614,0,0,0,0,0,0,0,0,0,0,0,0,0.00937975244694488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033486633548222,0,0,0,0,0,-0.100767928161982,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.435329656397359,0,0,0,0.131506473466272,0,0,0.0276163221680746,0,0,0.225682621733663,0,0,0,0,0,0,0,0,0,0,0,-0.0535715657680051,0,0,0,0,0.254525135682156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611640785412902
X002142.CH.EQUITY,0,0,0,0,0,0.16696324397076,0,0.0346150395797008,0,0,-0.113432965154012,0.066597118897552,0,0,0.405488862057731,0,0,0.0150453611243303,-0.0235746540597823,0,0,0,0,0.188520334980236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140497748265767,0,0,0,0,0,0,0,0,0,0,0.0795130011366617,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0534702742940121,0,0,0.130938584794396,0,0,0,0,0,0,0,0.221495393499357,0,0,0,0,0,0.263632161121698,0,0,0,0,0,0,0.27117061137,0.0153313635403124,0,0,0,0,0,0,0,0,0,0,0,0.109121893695931,0.0400366952699176,-0.0901646189722026,0,-0.143691121435181,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0577497134346931,0,0,0,0,0,0,0,0,0.207524953135029,0,-0.0266877396536675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359082345548504,0,0,0,0,0,0.22919322992866,0.596854525921542,0.00211953244925326,0,0,0,0,0,0,0,0,0.0418741669865326,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0600997114551764,0,0,0,0.0807057814173111,0.146333061060431,0,0,0,0,0,0.0241742437695338,0,0,0.00752765433261213,0.0767672890572519,0.0747465354911236,0.0458970736786296,0,0,0,0,0,0.584912970788161,0,0,0,0,0,0,0,0,0,0,0,0,0.0918448438494051,0,0.00798216627769346,0,0,0,0,-0.00626461489080617
X12.HK.EQUITY,0,0,0,0,0,-0.107767585733658,0,0,0,0.249030427399538,0,0,0,0,0.200587707792149,0,0.421940705025585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169080370608778,0,0,0,0.24833953204912,0,0,0,0,0,0,0,0,-0.0115731976924405,0,0,0,0,0,-0.00574596647533596
X2882.TT.EQUITY,0,0.0328299475637733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00306764326244983,0,0,0,0,0,0,0,0.026495489511341,0,0,0,0,0,0,-0.0716822657879391,0,0,0,0,0,0.0381029943480258,0,0,0.100787588674564,0,0.437143805920128,-0.10867509285922,0,0,0.259724922036012,0.0895907091868904,0,0,0,-0.155991904312207,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.281706765881578,0.0143645292706397,-0.11432191628286,0,0,-0.128654876069028,0.0918294913919962,0,0,0,0,0,0,0,0.141798761396796,0,0,0,0,0,0.385834669621404,0,0,-2.16840434497101e-19,0,0,0,0,-0.00413781005842251,0,0,0,0.061867494182801,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0.136617429733357,0,0,0,0.0516567397298304,0,0,0,0,0.0296889579387761,0,0,0,0,0.679697538963641,0,-0.120827433842179,0,0,0,0.141838222846264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117201516343026,0,0,0,0,-0.288439472895009,0.145538278946366,0,0,0,0,0,0,0,0.143945997730581,-8.67361737988404e-19,-0.050952555460867,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139684441123087,0.772526267327716,0,0,0,0,0,0,0,0,0,0,0,0,0.140647295582881,0,0,0,0,0,0,0,0,0,0,0,0.195951248660344,0,0,0,0.0950092120958894,0,0,0,0,-0.346058641522949,0,0.0241352575471616,0,-0.143747720662778
X601336.CH.EQUITY,0,0,0,0,0,0.421498396468562,0,0,0,0,0,0,0,0,0,0,0,0.139944970422627,0,0.0621161209095493,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.035239001455598,0,0,0,0,0,0,0,0,0.0930451197901139,0,0,0,0.0974736606306136,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0732590220222303,0,0,0,0,0,0.0558073791840816,0,0,6.93889390390723e-18,0,0.304098236441822,0,0,0,0,0,0.0852657634478091,0,0,0,0.00289924068595064,0,0.288753480380663,0,0,0,0.174487877138552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.132706045216033,0,0,0,0,0,0,0,0,0,0,0.0633076596052242,0.0622877421348193,0.301642802787039,0,0,0,0,0,0,0,0,0.419374724863833,0.127727859189809,0.0163180952490251,0,0,0.0583817439386872,0,0.0518028993750905,0,0,0,0,0.0240393831299339,0.0336453526931218,0,-0.106453740371619,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941099845285749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403873154425407,0,0,0,0.0236262215829303,0.487796677358014,0,0,0,0,0,0,0,0,0,0,0.301544214308489,0,0,0.142822472134746,0,0.00128908539283128,0
X600999.CH.EQUITY,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.101746996967788,0,0,0,0,0,0,0,0,0,0.00976680298723491,0,0,0,0,0.0357500560006332,0,0,0.0852426733546048,0,0,0.0895643158721038,0,0.195337243926425,0,0,0,-0.105326909899488,0,0,0,0,0,0,0,0.154494841857327,0,0,0,0,0,0,-0.0636403019685703,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.161855686873112,0,0,0,0,0,0,0,0,0,0,0.104576499168796,0,0,0,0,0,0.0590575007778402,-0.149200481788421,0,0,0,0,0,0,0,0,0,0,0,0,0.674809095502341,0,0,0,0,0,0,0,0,0,-0.0465661609410605,0
X601169.CH.EQUITY,0,0.0658194319292377,0,0,0,0,0,0,0,0.0827520908247358,0,0,0,0,0,0,0,0,0.0289418417601353,0,0,0,0,0,0,0,0,0,0,0,0,0.0394742791306996,0,0,0,0,0,0,0,0,0,0,0.313505913504838,0,0,0,0,0.130803850030949,0,0.423581270178514,0,0,0,-0.0679280402740714
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.0257026905916572,0,0,0,0.0347427172970957,0.148461899400764,0,-0.0288515808166052,-0.179459471028403,0,0,0,0,0,0,0,0,0,0,0,0,0.102202992146701,0,0,0.0921166815799707,0,0,0,0,0,0,0,-0.016753092516792,0,0,0,0.47045136075441,0,0,0.231805582255631,0,0.0841310410776384,0,0.154221231917396,0,0,0
X2891.TT.EQUITY,0.115077910107029,0,0,0,0,0,0,0,0,-0.0830141794191413,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440533548975279,0,0,0,0,0,0.0463840395923871,0,0,0.0989522457715537,0,0,0.0821254860167249,-0.0246693403553923,0,0,0,0,0,0,0,0.542151020874833,0,0.0897315720595404,0.175971090442001,0,0,0
X600015.CH.EQUITY,0,0.269619327690419,0,0,0,0,0,-0.0146264651817705,0,0,1.73472347597681e-18,0,0.46825885514786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103772717931061,0,0,0,0,0,0.288229877318062,-0.00499568421370364,0,0,0,0,0,0,0,0,-0.0695180321423514,0,0,0,0,0,0,0,-0.0967133247306063
FXI.US.EQUITY,0,0,0,-0.165506522136365,0,0,0,-0.155719829215905,0,0.0253237372954044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195411614181595,-0.116004143847133,0,0,0,0,0,0,0.0220905390295,0,0,0,0,0,0,0,0,-0.10225858105634,0,0.115831261985521,0.0659894187032508,0,0,-0.801480365759866,0,0
VXFXI.INDEX,0,-0.121592940094918,0,0,0,0,0,-0.0514539105111153,0,0,0.0654323255115186,0,0,0,0,0,0,-0.166760682426775,-0.0390024036822577,-0.0715426238226638,0,0,0,0,0,0,0,0,0.0950171211687624,-0.012688909886408,0,0,0,0,0,-0.0569813321042711,0.0785802174604582,0.129507037587541,0,0,0,0,0,0,0,0,0,0,0,0,-0.780835043793917,0,0,-0.100589732768196
CN2YR,0,0,0,0,0,0,0.0629697156703198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137167321726502,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213158686438003,0,0,0,0,0,0,0,0,0,0,-0.106052176694091,0,0.00848292714472553,0,-0.0959697408659333,0,-0.188674865775587,0,-0.94537359885456
CN210SLOPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057375214321841,0,0,0,0.0588156409958176,0,0,0.0527064566292052,0,0,0,0,0,0,0.0110627259391535,0,0,0,0,0,-0.104943383978688,0,0,0,0,-0.0845139231189522,0,0,0.0693864972139675,-0.151574674420365,0,0,0,0,0,-0.194987764725698,-0.592110187939429,0
