,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X600000.CH.EQUITY,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.129324755512437,0.746057977063796,0,0,0,0,0,0,0,0,0.161178854288238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167326861910144,0,-0.156403080320238,0,0,0,0,0,0,0,-0.0103127163727627,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0366443609122918,0,0,0,-0.111514908544725,0,0,0.139502213726337,0.0628749727427595,-0.211828361567347,0,0,0,0,0,0,-0.0293964245133777,-0.0424926722458792,0.0503451682294949,0,0,0,0,0,0,0,0.239737671255487,0,0,0,0,0,0,0.439375058871668,0,0,0.115245472101448,0,0,-0.115726224506113,0.0029964273761631,0.027846736090422
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244678921029122,0.0951036541671269,0,0,0,0,0,0,0,0,0.191409545185348,0,0,0,0,0,0,0.232922415369778,0.315327528701921,0,0,0,0,0,0,0,0,0,0.182155232614043,0.13264109133628,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0.100944771502677,0,0,0.0763374137392325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251010473387623,0,0,0,0,0,0,0.489859646677246,0.0475227357342755,0,0,0,0,0,0.0102964546577623,-0.0827316592950681,0,0,0.241830038498719,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.163675027463737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318140800258015,0,0,0,0,0,0,0,0.484590962746279,0,0,0,0,0,0,0,0,0,0.00703920043681735,-0.311928889469062,0,-0.149988780004537
X601601.CH.EQUITY,0,0,0,0,0,0,0.151235722877327,0,0.229083486372464,0,0,0,0.0158131957546022,0,0,0.0315577422093669,0,0,0,0,-0.144593547789275,0,0,0,0,0.282769695808034,0.0225123014607645,0,0,0,0,0,0,0.079585505402902,0,0,0,0,0,0,0.0231388579883243,0,0,0,0,0,0,0,0.0329738829439167,0,0.0740163985067317
X388.HK.EQUITY,0,0,0,0,0.0155782322137833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629584573551181,0.0797949112527066,0,0,0.0422780314495029,0,0,0,0,0.150065445128634,0,0,-0.0667489274471,0,0.0497068545499636,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.133891995291228,0,-0.27705288653549,0,-0.449222975472326,0,0,0,0,0,0,-0.0297507424545233,0,0,0,0,0.901658547885221,0,0,0,0,0,0,0,0.00337946728976279,0,0,0,0,0,-0.245074295139793,0.259036117909586,-0.250401328410947,0,0,0,-0.00190027254311739,0,-0.243728819852814,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.00723017105384443,0,0,0,0,0,0.17570970066255,0,-0.0340618996759111,0,1.73472347597681e-18,0,0,0.0419698411651012,0,0,0,0,0,0.0687819889543453,0,0.122602845113442,0,0,0,0.201398015424704,0,0,0,0,0,0,0,0,0,0,0,-0.0305798531259811,0,0.340610372115962,0,0,-0.0746057040375523,-0.256135417424828,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.00819663773717729,0,0,0,0,0,0.0252919217453336,0,0.149965486720383,0,0,0,0.243393184487345,0.046783351196972,0,0,0.0492219502763899,0,0,0,0,0.158648801111535,0,0,0,0,0,0,0,0,0.0366271506864318,-0.401987979450921,0,0,0,0,-0.283376063394287,0,0,0,0,0
X600030.CH.EQUITY,0.0314246740885204,0,0,0,0,0,0,0,0.0812137024769702,0,0,0,0,0.0321027102299716,0,0,0,0,0,0,0,0,0,0,0.00367331178929378,0,0,0,0,0,0.303888883115403,0,0,0,0.221762194032966,0,0.293952164520667,0,0,0,0,0,0,0.0505924902615685,0,0,0.0207279641214706,0,0,0,0
X601998.CH.EQUITY,0,0,0.0047780532701179,0,0,0,0,0,0,0,0.0867810093764402,0,0,0,0,0.180178883198147,0,0,0,0.125680213756428,0.233172434905579,0.143080215813882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348790711099074,0.0838896990575684,0,0,0.108748971109022,0,0.0265722251012223,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0908235642911834,0,0,0,0,0,0.153906281032383,0,0,0,0,0,0,0,0,0.0119214335801094,0,0,0,0,0.10531073612226,0,0,0.4298553348323,0,0,0,0,0,0.0843976036035151,0,0,0,0,0,0.0233572799768044,0,0,0,0,0,0,0,0.0244022946365868,-0.0522665713175436,0
X000001.CH.EQUITY,0,0,0,0,0,0.107693816411267,0,0,0.174296656817884,0,0.133018889220896,0,0,0,0,0,0.0461021727758834,0.0126967956333285,0,0,0,0.00649377451342157,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.176574225137969,0,0,0.161767952796303,0,0.0971809340745345,4.33680868994202e-19,0,0,0,0
X2007.HK.EQUITY,0,0,0,-0.0496005321610615,0,0,0,0,0,0,0,0.109330541033631,0,0.0224371287881637,0,0,0,0,0.0996631016906201,0,0,0,0.0866778199683326,0,0,0,0.11755855157817,0.334015696379507,0,0,0,0,0.285329295665145,0,0,0,0,0,0.00207279173127791,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0456697004848823,0,0
X1109.HK.EQUITY,0,0,0,0,0.248679377553491,0,0.0204639946011128,0,0.0103885177817215,0,-6.93889390390723e-18,0,0,0.159834762563782,-3.46944695195361e-18,0,0,0,-6.93889390390723e-18,0.272173005984433,-0.0695718703499203,0,0,0,0,0,0,0,0,0,0,0.0798304363198624,0,0.216366069779872,0,0,0,0,0,0.00555200755765613,0,0,0,0.0524105259254363,0,0,0,0,0,0.197330002587141,0
X1113.HK.EQUITY,0,0.164098975183318,0,0,0,0,0,0.0789352539661262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173452762032671,0,0,0,0.034593615639083,0,0,0.0845547306522697,0,0,0,0,0.0554970925928944,0,0,0,0,0,0,-0.144600882739863,0,0,0,0,0,-0.162599711715094
X601818.CH.EQUITY,0,0,0,0,0,0,0.443228081613479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170348053659083,0,0,0,0.291008521607543,0,0,0,0,0,0.0820124304538002,0,0,0,0,0,0,0,0,-0.0623376978340963,0,0.0762902324276626
X12.HK.EQUITY,0,0,0,0,0.229569663012049,-0.394701468623376,0,0.338930682720082,0,0,0,0,0,0,0,0,0,0,0,0,-0.182232700612027,0,0,0,0,0,0,0,0,0,0,0,0,0.1932989011995,0,0.521435750595984,0,0,0,0,0,0,0,0,0,0,0,0.0445778750769193,-0.229031689796552,0,0.116119262951951
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0949729216376676,0,0,0,0,0,0,0,0,0.523553645085793,0,0,0,0,-0.098040969191989,0,0.0348277015775259,0,0,-0.0189515709011154,0,0.087451611904521,0,0,0.0395316274361018,0,0,0.0607875984311257,0,0,0,0,0,0.0545089730170257,0,0,-0.0495310524839305,0,0
X823.HK.EQUITY,0,0,0,0.033483821587457,0,-0.0434456983169064,0,0,0.191333028048675,0,0,-0.144187613526164,0,0,0.110756662928856,0,0,0.0885736726127323,0,0,-0.113045760062222,0,0,0,0,0,0,0.210469145080419,0,0.0331712934556797,0,0,0,0,0,0,0,0.193616335542449,0,0,-0.228536552591925,-0.0241896694513134,0,0,0,-0.106015426532727,0,0.139447923210101,0.0997677405159929,0,-0.0785460579012376
X600048.CH.EQUITY,0,0,0,0,0,0,0,-0.246633478711501,0,0,0,0,0,0.036624665802175,0.0412302957253247,0.136390855113334,0,0,0,0,0,0,0,0,0.406304429029922,0,0,0.18800301149614,0,0,0,0,0,0,0,0,0.19132578055938,0,0,0,0,0,0,0,0,0,0,0,0,-0.106488105136286,-0.161215829234569
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259063736781708,0,-0.129711181706986,0,0,8.67361737988404e-19,-0.00453383767925971,0,0,0,0,0,0,0,0,0,0.0582848029392184,-3.46944695195361e-18,-0.142247955592428,0.0392718746262047,0,0,0,0,0,0,0,0,0.475215217649537,0,0,0,0,0.0459513628210476,0,-0.0744144306977742,0,0
X601211.CH.EQUITY,0,0.0534582323231677,0,0,0,0,0,0,0,0,0,0,0.0604501237108816,0,0,0,0,0,0,0,0,0.418564470577708,0,0.0292562417395915,8.67361737988404e-19,0,0,0,0.0708651313940861,0,0,0,0,0,0,0.00284603477465231,0.0707229772354559,0,0,0.00631835011950385,0,0,0.0609000906347662,0.0154402546054889,0.00472946312855572,0,0.229306662365657,0,0,0,0
X601336.CH.EQUITY,0,0.103399493594469,-0.0803849958716469,0,0,0,0,0,0.150961321162143,0,0,0,0.150921071367175,0,0,0,0,0.0616885066641319,0,0,0,0.217472345448712,0,0,0,0.0228101741416492,0,0,0,0.0667243131772114,0,0,0,0,0.0957961613066204,0,0,0,0,0,0.151160743603332,0,0,0,0,0,0,0,0,0,0.071608587158093
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.15655713909054,0,0,0,0,0.0294836587397178,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390846758488422,0,0,0.562775703999736,0,0.00171735355763367,0,0.191402166988257,0,0,0,0,0,0,0,0.00507498196352751,0,0,0,0,0.0649261772734899,0,0,0
X1997.HK.EQUITY,0,0,0.0618820656349993,0,0.0644758036981656,0,-0.125737657719253,0,0,0,0,0,0,0,0,0.217540021393168,0,0.175394894113307,0,0.0125624012531124,0,0,0,0,0,0,0,0.275152162614734,0,0.223719385489833,0,0.297360985806413,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357298515696777,0,0,0.0758225180108423,0.00447009768801045,0,0
X601229.CH.EQUITY,0.366409230064994,0,0,0,0,0,0,0,0,0,0.114819650852872,0.0268143280918198,0,0,0,0,0.0811692058518634,0,0,0,0.0381314976884217,0,0.0191343782517127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240644085975913,0,0.0389148381423845,0.135281968118036,0,0,0.00667984011764847,0,0.053558064189498,0,0.0585311190533385
X601066.CH.EQUITY,-0.248813310373083,0,0,0,-0.029043054197237,0,0,0,0,-0.129184426339623,0,0,0,0,-0.329278707897162,0,0,0,0,-0.161193718079952,0,0,0,0,0,0,0,0,0.138915692541649,0,0.742158029869518,0.299958898078132,0,0,0,0,0,0,0,0,0,0,0.170712669148649,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.261635035643434,0.255340787490796,0,0,0.0987350383944211,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326232107272043,0,0,0.0565493712530453,0,0,0,0,0,0,0,0,0,0,0,0.241763733043267
X601169.CH.EQUITY,0,0,0,0,0,0,-0.184896227852219,0,0,0,0,0,0,-0.0525888418814841,0,0.0499925393320209,0,0,0,0,0,0,0.0610285211668282,0,0,0,0,0,0,0,0,0.0742156302200689,0,0.621664070828819,0,0,0,0.0124806939686181,0,0,0,0,0,0.928240391974468,0.0910858680405944,-0.134390866530855,0,0,0,0.0614559831503892,0
X000166.CH.EQUITY,0,-0.128498809514546,0,0.0695486133306702,0,0,0,0,0,0,0,0,0.269405723940383,0,0.196619737092159,0,-0.0497701032609142,0,0,0,0,0,0,0,0,0,-0.0611643399945965,0,0,0,0,0,0,0,0.300108970034676,0,0.249376756073338,0,0,0.0817633419695362,0,0,0,0,0,0.264124003563086,0,0,0,0.0750694959250635,0
X600015.CH.EQUITY,0.248491149405793,0,0,0,-0.308491309361066,0,0.324612178373476,0,0,0,0,-0.384125733021897,-0.082202131547415,0,0,0,0,0,0,0,0,0,0.145390586011824,0,0.499217295250855,0,0,0,0,0,0.0766110765408191,0,0,0.185706241570749,0,0,0,0,0,0,0,0.10342261955425,0,0,0,0,0,-0.212130772768338,0,0,0
X2882.TT.EQUITY,0.00371617783026373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128952461301366,0,0,0,0,0,0,0,-0.0250177023803373,0,0,0.13592286244342,0,0,0,0,0,0,0,-0.128870532678172,0,0,0.109861881378301,0,0,0,0,0,0,1.09220479435316,-0.0494784054225177,0
X002736.CH.EQUITY,0,0,0.0358930388605819,0,0,0.0470362934693567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148094499649132,0,0.381435140948849,0.0470965201422041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0323748638142855,0,0.446300617907863,0.0389587651940322,0.017897243116106,0,0,0,0,-0.0666913789606668,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363452179957143,0,0,0.219687601927085,0,0,0,0,0.0122757746850593,0,0,0,0,0,0,0,0.50133825607164,0,0,0,0,0.071164787357289,0,0,0.087541665399613,0,0,0.0535616590580876,0,0,0,0,0
X17.HK.EQUITY,0,0,0,0,0,0,0,0.266898487865958,0,0,0,0,0,0,0.0339727118925457,0.215777331553428,0,0,0.0695439433807506,0,0,0,0,0,0,0,0,0,0,0,0,0.227020715141128,0,0,0,0,0.0946751444475439,0.206405382074169,0,0,0,0,0,0,0,0.164340774840982,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.0790008285010618,-0.0561020872429782,0,0.149158584005135,0,0,0,0,0,0,0,-0.344000391248228,0,0,0,-0.0557347831497451,0,0,0,0,0,-0.0780782351857118,0,0,0,0,0,0,-0.27357514591918,0,0,0,0,0,0.125710906998656,0,0.135992235141324,0,0,0,0.524711414330376,0,0,0,0,0,0
VXFXI.INDEX,0,-0.181130669004355,0,0,0,-0.0662835867801789,0,0,0,0,0.200867132773077,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.138371728121318,0,0,0,-0.140452074166987,0,0.659415962393817,-0.494667530587562,0.20699626856072,0,0,0,0,0,0,-0.0224466990703294,0,0.253405706499018,0,-0.30726867171776,0,0,0.444724733599475,0,0,0.0588129262931285,0,0,0,0,-0.0281009343750262
CN2YR,0,0,0,0,-0.437746861959411,0,0.153231729233347,0,0,0,0,0,0,0,0,0,0.317832472554527,0.027447060321184,0,0,0,0,0,0,0,0,-0.128944827462123,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.191120152908248,-0.160766228139079,0,0,0,-0.0700850458834721,0
