,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X600030.CH.EQUITY,0,0.0744385985474473,0,0,0,0,0,0,0,0.00815325096904451,0,0,0,0,0,-0.0369785934842131,0,0,0.145495670787627,0.197771487875805,0,0,0,0,0,0,0,0,0.0342600535337342,0,0,0,0.143067544094846,0,0,0,0.0529935564846477,0,0,0,0,0,0,0.214600145850562,0.136042739830948,0,0.0577923896157348,0,0,0.0791638871228126,0,0,0
X601601.CH.EQUITY,0,0.475483145020311,0,0,0,0,0,0.141471946656798,0,0,0,0,0.238327186022383,0,0,0,0,0,0,0,0,0.168117980185348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0851523156109594,0.0474375729468949,0,0,0.010047437425796,0,0,0,0,0,0.0376626037430441,0,-1.0842021724855e-19,0,0.0446391010898601
X000002.CH.EQUITY,0,-0.0151143964127453,0,0,0,0,-0.0614593055067303,0,0,-0.145699128193235,0,0.0672260042524298,0,0,0,0,0,0,0,0.0212706198649101,0,0,0,-0.0650283318074183,0.167746669668018,0,0,0,-0.245055636158165,0,0.102004898731587,0.479407049458695,0,0,0,0.0655315161954884,0,0.0397294203972604,0,0,0,0,0,0.300606149022263,0,0,0,0.0809492362876921,0,0,-0.0736194821050709,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.00234220687647073,0.0534402280896623,0,0,0,0.166038041040068,0,0,0,0,0,0.323145695554538,0,0,0,0,0,0,0.0317978016422456,0.0973973009842669,0,0,0,0,0,0,0,0.113648097831946,0,0,0,0.141652790063379,0,0,0,0,0,0,0,0,0,0,0,0,0.051069569367246,0,0
X600000.CH.EQUITY,0,0,0,0,0.102679010908833,0,0,0,0,0,0,0.00378842247941973,0,0,0,0,0.462616086493927,0,0,0,0,0,0,0,0.073942686293818,0,0,0,0,0.027912465775452,0,0.0301803873916761,0,0,0,0,0,0,0.0604629593023027,0,0,0,0,0,0,0,0.0160995739537603,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0739605544261079,0,-0.00710965748717375,0,0.022539749007146,0,0,0,0,0.0537674028319905,-0.0565985803369998,0.525445706408774,-0.146885835520882,0,0,0,0,0,0,0,-0.129167995131881,-3.46944695195361e-18,0.144770461367344,0,0,0,0,0,0,-0.117607760374272,0,0,0,0,0,0,0.142597994982314,0,0,0,0,0.111744101714948,0,0,0.0660685414387273,0,0,0,0,-0.161223246937233,0
X300059.CH.EQUITY,0,0,0,0,-0.0333529556771,0,0,0,0,0.0598102891362823,0,0.0578356365483419,0,0,0.0750380171584865,0,0,0,0.237175086403952,0,0,0,-0.0665856726763922,0,0,0,0,0,0,0.00484931626589551,-0.0561152127611332,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.407562753880145,0,0.221294717064647,0,0,0.00522544516729961,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161946955490443,0,0,0,0,0,0.00258382719704762,0,0.0298093652484042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358777678254868,0,0.112934221849161,0.50315644628089,-0.0106322997223555,0,-0.428112820262367,0,-0.114493213252046,0.020266085826071,0.0484617369913611,0,0,0
X601319.CH.EQUITY,0,0.0687949109259595,0.209044735298583,0,0,0.0139283708454093,0,0,0,0,0,0,0,0.26619380779841,0,0,0,0.085148648849261,0,0,0,0,0,0,0.00941053603326276,0,0,0,0,0,0,0,0,0.00665493116232323,0,0,0.130079602655805,0,0,0,0,0,0,0.0126266990309232,0,0.0124742996073338,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,-0.155296333222324,0,0,0.0405022305501379,0.0994299710062547,0,0.637048808535101,0,-0.025496999457996,0,0,0,0,-0.0421038315811748,0,0,0,0,0.001125857475143,0,0,0.133546978752476,0,0,0,0,-0.0213111236424899,0.0298879529850159,0,0,0,0,0,0.140976733691714,0,0.179598445663618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352816143400427,0
X2388.HK.EQUITY,0,0,0,0,0.146230942106259,0,0,0,0.0236778360284988,0,0,0,0,0,0,0,0,0,0,0,0.112935162786783,0,0.491998570441774,0,0,0.133254467169642,0,0,-0.149034507750741,0.124969164367428,0,0,0,0,0,0,0,0,0,0.0106394541179364,0,0,0,0,-0.219159359767691,0,0.0192880487310006,0,0,0.168556744719462,0,0,0
X601998.CH.EQUITY,0,0,-0.0349070705145473,0.167835912287928,0,0.0925635798267024,0,0.313320616515341,0,0,0,0,0,0,0,0.214240476124928,0,0.057026362189079,0.184401797333572,0,0,0,0.0570479695028272,0,0,0,0,0.156054659038737,0,0,0,0,0,0.0600463942908585,0,0,0,0,0,-0.0888932891068162,0.094145232647616,0,0.0602116388953567,0,0,0,0,0,0,-0.0615264302431137,-0.0585480228148768,0,0
X600016.CH.EQUITY,0,0,0.214208521950815,0,0.0527487336956536,0,0,0,0,0,0,-0.193308423188758,0,0,0,0,0.310560175278609,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.490650160851935,0,0,0,0,0,0,0,0,0.12972052681614,0,0,0,0,0,-0.0406970217011062,0,0.0590602475604581,0,-0.0731818345457036,-0.23779388249151
X002142.CH.EQUITY,0,0,0,0,0.128794538387303,0,0,0,0,0,0,0,0.0472245851242059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172691856551444,0,0,0,0,0,0,0,0.213887100536686,0,0,-0.0542346634777527,0,0,0,0,0,0,0.0676412477249013,0,0,0,0,0.0542585238621856,0
X601818.CH.EQUITY,-0.0266050628822667,0.322814369657581,0,0,0,0,0,0,0,0,0.233372715352802,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738552633336989,0.207034957656298,0,0.163688340474594,0,0,0,0.215535986742483,0,0,0,0,0,0,0,0,0,0.0545246866055631,0,0,0,0,-0.0059402801612691,0,0,0.0547349276315987,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0641509361480427,0.158443478530495,0,0.107791786409759,0,0,0,-0.114299189529067,0,0,0,-0.00445979460836989,0,0,0.0700656534536528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25329225362521,0,0,0,0,0.0897434555977178,0.134536432845395,0,0,0,0,0,0.0729542710912602,0,0.111497920255873,0,0,0.0406648208915212,0,0,0
X1109.HK.EQUITY,0,-0.159228639190755,0,0,0.00228402212564129,0,0.0216322160365738,0,0,0,0,0,0.188767210679089,0,0,0,0,0,0,0,0,0,-0.00578580253519,0.100937571019788,0,0,0.05427919133898,0,0,0,0,0,0,0,0,0.260741628523304,0,0,0,0,0,-0.0357487548567194,0.177026959889216,0,0,0,0,0,0,0.147596101736717,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0469670517209068,-3.46944695195361e-18,0,0,0,0,0.130729261126752,0,0,0,-0.0402531648532971,-0.0668153659241136,0,0,-0.0513332496998018,0,0,0,0,0,0.223220249727484,0,0.199576820496798,0,0,-0.0411690420866163,0.154935623230345,0,0,0,0,0,0,0,0,0,0,0,0.065069696991848,0,0,0,0,-0.111078284751573
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00460889816721325,0.121275020245185,0,0,0,0.369386063094963,0,0.285843719116484,-0.175365618939807,0,-0.0665439629462354,3.46944695195361e-18,0,0,0,0,0,-0.133490184904031,0,0,0,0,0,0,0,0.109732515793254,0.189491236843689,0.141512660383713,0,0,0,0,0,0,0,0,0,0,0,0.347972888886867,0.0344085980346816,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0129386237442336,-0.0697157892771369,0.0717575354802194,0,0,0,0,-0.129068103978898,0,0.293285594385184,0,0,0,0,0,0,0.0202486155166671,0,0,0,0,0.272747130603122,0,0,0,0.0168471102864221,0,0,0,0.46675034875147,0,0,0.0875531695424209,0,0,0,0,0,0,0,0,0,0,-0.0105820317179933,0,0,0,-0.0511142977093556,0
X601211.CH.EQUITY,0,0.010964991077614,0,0,0,0,0,0,0,0,0,0,0,0.0391226369035585,0,0,0.194897849881879,0,0,0,0,0.0241394881772961,0,0,0,0,0,0.0592174693498664,0.0345176590226212,0,0,0,0.322888716073285,0,0,0,0,0,0.0544369600759961,0,0.0640191876782815,0,0,0,0.0444639547806627,0.131551111254005,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,-0.0557372994860746,0,0.145653968186982,0,0,0,0,0,0,0,0,0,0,0.0596599870635528,0,0,0,0,0,0,0,0,0,0,0,0,-0.0768730513293989,0,0,0.149158697411784,0.0883223477499368,0,0,0.0334717262615565,0.0498051365416938,0,0,0,0.0438058069165995,0,0.031894378114463,0.0953532726062225,0.171212680489466,0.136766147595504,0,0,0,0.127701536732027,0,0
X688.HK.EQUITY,0.318147757066582,0,0.130333989106306,0,0,0,0,0,0,-0.0982686778498937,0.0196326061168313,0,0,-0.232928589798499,0,0,0,0,-0.0411382064968198,0,0,0,0,0.18996015537976,0,0,0,0,0,0.274896753383716,0.48436223655823,0,0,0,0,0,0,0,0,0,-0.188106800067745,-0.0752330376924442,0,0,0,0,-0.202156660682591,0,-0.0567487133821989,0,0,0,0.0284049261096559
X601336.CH.EQUITY,0,0,0,0,0,0.0764125012135547,0.470940286479962,0,0,0,0.0755242555659657,-0.15168487272911,0,0.15548664064627,0.201182816658,-0.145052954495613,0,0,0,0,0,0.0197270342697239,0,0,0,0,0,0,0,0,0,0.235663197772739,0,0,0,0,0,0,0,0,0,0,0,0.0166991259290608,0,0,0,0,0,0.0254821341579271,0,0.053838433701293,0
X267.HK.EQUITY,0.203415516018719,0,0,0,0,0.0940048125025292,0.304986971436608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.488909856213397,0,0,0,0,0.149549670842335,0,0,0.220058761949975,0,0,0,0,0.00331160785804655,0,0,0,0,0.220895445477369,0,-0.188955669283733,0,0,0.277428341882085,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.000913571504273848,0,0.175978233984158,0,0,-0.0518076758811992,0,0,0,0,0,0,0,0,0,-0.133976526937525,-0.0112154672707914,0.0634950908194003,0,0,0,0.157004750703551,0,0,0,0,0.199932393362095,0,0,0,0,0,0,0,0,0,0.0909348343507316,0.238331532669355,0,0,0,-0.219083535404154,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0.0349460160993742,0,0,0.0508906997750538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123824014386375,0,-0.0470445267142071,0,0,-0.0454921822255626,0.144754790712422,0,0.0802400557430616,0,0,0,0,0,0.0151485470850676,0,0,0,0,0.333341356575379,0,0,0,-0.0534051756668293,0,0,0.0787405543478173,0.285199513958934,0,0
X2882.TT.EQUITY,0,0,0,0,0.00165417314684876,0.314007059881511,0,0,0,-0.0686762574821318,0,0,0,0,0,0,0.0852227780351918,0.00906505522618415,0,0,0.0118717697068181,0,0,0,3.46944695195361e-18,0,0,0.0329390686728525,0,0,0,0,0,0,0,0,0,0.0431495829009722,0,0,0,0.0574232253194966,0,0,0,0,0,0.512789310406929,0,0,-0.0211158035295673,0,0
X823.HK.EQUITY,0.135963031201649,0,0,0,0,0.0461888713694541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278792865161887,0,-0.0460149187529554,0,0,0,0.206328725845513,0,0,0,-0.00515335520431198,0,-0.39622246160962,0,0.118838895456111,0,0,0.0229350585840124,0,0,0,0,0,-0.0307686243805814,0,0,0,0,0.0731660933846906,0.046852425974681,0,0,0.0620604061084931
X1113.HK.EQUITY,0.0723078230865346,0,0,0,0.0459931375071792,0.0613136578274778,0,0,0,0.0207202096779355,0,0,0,0,0,0,0,0,0,0,0.0129725315783281,0,0,0.219206064821681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367316403710923,0.304307843360531,0.0938346347736514,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151057485926843,0,0,0,0,0,0.194605219061977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224147725144647,0.235708327367131,0,0.0436310009573428,0,0,0,0,0,0,0,0.221199286544112,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0.142477299363654,0,0,0,0,0,0,0,0,0.282400811334892,0,0,0,0,0,0.00887026776306318,0,0,0,0,0,0,0,0,0.0341384588365865,0,0,0,0.0542493890657485,0.0121618935966222,0,0,0,0,0.155585634650844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.102251223710519,0,0,0.00467163586749743,0.101099648367315,0,0,0,0,0.108792041099706,0.366807423935893,-0.0984734075361873,0,0,0,0,0,0,0,0,0,0,0,0,0.189894493789971,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0477867097537946,0.0273910506015293,0,0,0,-0.0477909788343446
X601229.CH.EQUITY,0,0.117078222741232,0,0,0,0,0,0,0.141526232701789,1.73472347597681e-18,0.0831133146246329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250663021014339,0.501815175518026,0.362070404315414,0,0,0,0,-0.00197924233850718,0,0,0,0,0,0,-0.122070659587943,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0.118443050915163,0,0,0,0,0,0.0728044910063365,0,0,0,0,0,0,0,-0.0472847620285423,0,0.00400389204351661,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664398826783399,0,0,0.209595766436667,0,0.276981978355809,0,0.0185597671358593,0.569085012730562,-0.0683761573889052,0,0,0,0,0,0,0,0,0.0310179097970723,0.0942513276231218,0
X1997.HK.EQUITY,0,0,0,0.0426879950580954,0,0,0,0,0,0.104736669026693,0,0,0.194873168207528,0,0,0,0,0,0,0,0,0,-0.0580330153317082,-0.0790745255950627,0,0.0842866948429545,0,4.33680868994202e-19,0,-0.0178863895128784,0,0,0,0,0,0,0,0,0,0,0,0.305667615078307,0,0,-0.564075825682141,0.330015090944264,0,0,0,0,0.0602880211988103,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336793922840534,0,0,0.394849668843771,0.219697600113237,0,0,0,0,0,0.0153635105704168,0,0,0,0,0,0,0,0,0,0.166307017649562,0,0,0,0
FXI.US.EQUITY,0,0,0,0,-0.0183387612068303,0,0,-0.0692345584296516,0,0.0975261832067905,0,0,0.256546655900307,0,0,0,0,0,0,0,-0.055155269275077,0,0,0.0879528905320155,0,-0.199711449611757,0,0,0,-0.23047156513892,0,0,0,0,0,-0.067245171574472,0,0,0,0.340752497993141,0,0,0,0,0,0,0,0.0401969465230858,0.0976920270777596,0,0,-0.346330302051211,-0.0830783567062854
VXFXI.INDEX,0,0,0,0,0,0,-0.0725221048373504,0,0,-0.0497791539491186,0,0,0,0,0,0,0,0.275591103215017,0,0,0.248032761543209,0,0,0,0,-0.042546671711408,0,0,0,0,-0.319121572456675,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.182353033740594,0,0,0.0825431821195343,0,-0.0939991524920652,-0.598710744098385,0,-0.133097119124841
CN210SLOPE,0,0,0,0,0,0,-0.0881530737244483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296507861875358,0,0.172984445453172,0,0,0,0,0,0,0,0.349091905273417,0,0.421977091802803,0,0,0.0843299518637928,0,0,-0.554012540025794,0,0.219204825009001,0,-0.419848596154394,0,0
