,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601658.CH.Equity,0,-3.46944695195361e-18,0.241719303039061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291242692533863,0,-0.0750746016682965,0,0,0,-0.105549603046388,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0342136605923441,0,0,0,0.522292776698054,0,0,-0.0988253305492668,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0381932216847965,0,0,-0.0973599666216916,0,0.0826117099689208,0,0,0.207492664448906,0,0,0.0541101595483746,0,0,0,0,0,0,0,0,-0.0400283854835276,0.0825635184932637,0,0,0,0,0,0,0,0.152665961855544,0,0.175723522382569,0,0,0,0.197020756283466,0,0.0324878675592291,0,0.137411109372976,0,0,0.0506007119034286,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.658434786742035,0,0,0,0.0305501770636812,0,0,0,-0.030104084288636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333623939345646,0,0.136252614122615,0,0,0.0535453718452261,0.00704126138055838,0,0,0,0,0,0,0,-0.014915839473291,0
X601166.CH.EQUITY,0,0,0,0,0,0.0998761444127825,0.222294975818113,0.0378039603492815,0,0,0.0441169560729302,0,0,0,0,0,0.0404220946747917,0,0,0,0,0.072524472218892,0,0,0,0,0,0,0,0,0,0,0.127922855356604,0,0.00882170201873209,0,0,0.0415432073409093,0.00797267368675255,0,0,0,0,0,0,0,-0.0295473533377923,0,0,0.405403662303908,0,0,0
X601328.CH.EQUITY,0,0,0,0.0463277599456838,0,0.11201848599383,0.02053677287824,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0289639501613324,0,0,0,0,0.373201156558497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250125458818555,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.275683516000259,0,-0.0635469565815267,0,0,0,0.0747720939767143,0,0,0,0.139672340130447,0.047179148367651,0,0,0,0,0,0,0.112772752189323,0,0,0,0,0,0,-0.151354323575762,0,0,0,0,0,0,-0.021495988192957,0.142073065361681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134600169846091,0,0,0
X600000.CH.EQUITY,0,0,0.406576235428641,0.0235327546749869,0,0,0,0,0,-0.10767557189368,0,0,0,0,0,0,0,0,0,0,0.156224955960191,0,0,0.12531619972988,0,0,0.00389685022571526,0,0,-0.199729742129106,0,0,0.0280395167138417,0,0.339797193003893,0,0,0,0,0,0.59665491901793,0,0,0,0,0,0,0,0.111730799401934,0,0,0,0.165340685253825
X000001.CH.EQUITY,0,0,0,0,0,0.384701533577123,0,0,0,0,0,0,0.00946605735587429,0,0,0,0.0358991594416902,0,0,0,0,0.0190379775857508,0,0,0,0,0,0,0,0,0.0773640961155,0,0,0,0,0,0,0,0,0.25026633414692,0,0,0,0.123268748161604,0.0286358544761518,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.202692714412795,0,0,0,0,0,-0.010771809838956,0,0,0,0,0,0.0964384318614133,0,0,0,0.134724236278649,0,0,0,0.0725532747882292,-0.0361437561807487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288586536915535,0,0,0.324134835223216,0,0,-0.0323518848665037,-0.00522708262104245,0
X601601.CH.EQUITY,0,0,0,0,0.348618005088759,0.110648626089291,0,0,0,0,0,0,0,0,0,0,0,0,0.252848698630384,0,0,0,0.0682963874492859,0,0,0,0,0,0.0525931905761725,0,0,0,0,0,0,0,0,0.0364053592706732,0,0,0,0,0,0.359402357001944,0,0,-0.176182321371207,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.254852326666908,0,-0.0291883376989167,0,0,0,0,0,0,0.0137163720751815,0,0,0,0,0,0.0974999138183417,0,0,0,0.057803441233837,0.0304453825329949,0,0,0.064051434708241,0,0,0,0,0,0,0,0.0544658645529564,0,0,0,0.445469791052559,0,0,0,-0.0692229214940432,0,0,0,0,0,0.0374026887511423
X600016.CH.EQUITY,0,0,0,0.0306344901340601,0,0,0,0,0,0,0,0,0,0.105791707106388,0.110563300750512,0,0,0,0,0,0,0,0,0,0,0,0.13489425106816,0,0.21170146835159,0,0.0137457331629276,0,0.0136300629468178,0,0.0872124206554959,0,0,0,0,-0.0619043433295914,0,0,0,-0.0742012086474107,0.0525246492301961,0,0,0.192159808336687,-0.0224605510148497,0,0,0,-0.00186641542615648
X688.HK.EQUITY,0.325704926146006,0,0,0,0,0,0,0,0.0150627942320502,0,0,0,0,0,0,0,0,0,0,0.0751707724741168,0.375731085070123,0,0,0,0.314980600100868,0,0,0.00501952425730077,0,0,0,0,0,0,0,0,0,-0.119298528750947,0,0,0,0,0,0,0,0,-0.00132193211921751,0,0,0,-0.0466482917823971,0,-0.0256531671182992
X601998.CH.EQUITY,0.237375776444187,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0591253375492792,0,0,0,0,0,0,0.0191072668254143,0.0149322682082688,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0294244729722752,0,0,0.196157122679621,0,0.527245519925173,-0.0691572506687797,-0.0418706874498894,0
X1109.HK.EQUITY,0,0,0,0,0,0.174979370826959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421655821233183,0,0,-0.0825810587418054,0,0,0,0,0,0.153838406392384,0,0,0,0,0,0,0,0,0,0,0.263690478700764,0,0,0,0,0,-0.038361975179458,0.0400450381172388,0,0,0
X300059.CH.EQUITY,0,0,0,0.0480234009703481,-0.0609237142399777,0,0,-0.0427841453852121,-0.0555630211343525,0.284151879666237,0,0,0,0,0,-0.0345439065139367,0,-0.0729609084449158,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.612694220988175,0,0,0,0,0,0.00861956380964419,0,0.119449230093765,0,0,0,0,0.107205842711736,0,0,0,-0.0947599162735229,0.135363192075251,0.0438124149046681
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.104645477618271,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.246445053588627,0,0,0,0,0,0,0.243874011675006,0,0,0,0.101601822735419,0,0,0,0,0,0,0.125799745923473,0,-0.0249180599310504,0,0,0,0.00610623710212428,0.372080185646974,0,0,0,0,0,0,0
X11.HK.EQUITY,-0.00175156736983544,0,0,0,0,0,0,0.0722755124471176,0.427108661959802,0,0,0.0919337155294653,0,0,0,0,0,0,0,0.0384155402299709,0.0267733764591155,0,0.0520974593287164,-0.187774704881276,0,0,0.191899872005054,0,0,0,0.0772013759109195,0,-0.020330575655263,0,0,0.0278714729031339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160418214962048
X002142.CH.EQUITY,0,0,0,0,0,0.419330833398097,0,-0.287086866332988,0,0.251808862513149,0,0,0.143685735521413,0,0,0,0,0.0184213043002864,0,0,0,0.179414354721311,0,0,0,0,0,0,0,0,0.0866247840976914,-0.213429754235755,0,0,0,0,0,0.360755896885244,0,0,0,-0.242869130999003,0,0,0,0,0,0,0.271611018766713,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0.169760329714685,0,0,0,0.000287340401690855,0,0,0.0499057510757695,0,0,0,0,0,0,0,0.0686091620616296,0,0.0277029565252847,0,0.356751351412077,0,0,0,0,0,0,0.0634661764421623,0,0,0,0,0,0,0,0,0,0,0,0,0.0714947982965347,0.171368999226737,0,0,-0.0329131787234807,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0.077671974009156,0,0,0.00804841561882543,0,0,0,0.0336075380246739,0.741075048612779,0,0,0,0,0.0945559096798301,0,0,0,-0.0303942940830562,0,0,0.0487888557275406,0.104961644368564,0,0,0,0,0,0,0,0,0,-0.144133128566544,0,0,0,0,-0.00306126529257878,0,-0.0150309457817414,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0.106230260301816,0,0,0,0,0,0,0,0.179463749347834,0,0,0.101896105524786,0,0,0,0,0,0,0,0.0302955769502855,0,0.0990378770963879,0,0,0,0,0,0,0,0,0,0.164906915770399,0,0,0.0211834004721418,0,0,0,0,0,0,0,0,0,0.263918545686496,0,0,0,0,0,-0.0586661190986636,0
X601818.CH.EQUITY,0,0,0.104459172301494,0.0344897840838136,0,0,0.115963763522567,0,0,0,0,0,0,0,0,0,0.0697160500001215,0,0.235665750548004,0,0,0,0,0,0,0.0365628304359824,0,0,0,0,0,0.157610509750201,0,0,0,0,0,0,0,0,0,0.0136636848772053,0,0,0,0,0.00129213430136885,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.015866719088917,0,0,0,0.245389321094776,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.128703943189854,0,0,0,0.0299836622678474,0,0,0,0,0,0.187302183646144,0.186585855959875,0,0.101243346796702,0,0,0,0,0,0.00964253661710753,0,0,0.146609245194595,0,0,0,-0.00936072426998488,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0185862513190479,0,0,0.0264713208600599,0,0,0,0.138341390048981,0,0,-0.096984509725205,0,0,0,0,0,0,0,-0.0656171091385951,0,0,0,0.172600353345209,0,0,0,0.443678958876034,0,0,0,0,-0.177586931793882,0,0,0,0,0,0,0,-0.0659149164145238,0,0,0.175585273959814,-0.187224467648699
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00945022468894817,0.00870604055782636,0.173064990825094,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0576977081987976,0,0,0,0,0,0,0,0.629176319429961,0,0,0,0,0,-0.0447651603691475,0,0.133273168695803,0.00902654496739812,0,0,0.017364330268298,0,0,0,0,0,0,0.0363656559611654
X601211.CH.EQUITY,0,0,0,0,0,0.0131313923459215,0.00779382640071109,0,0,0,0,0,0,0,0,0,0,0,0.119685522663602,0,0,0,0,0,0,0.0425907781030518,0,-0.198522851765254,0.0236215269097025,0,0,0,0,0.431979751880358,-6.93889390390723e-18,0,0,0,0,0.0903329365671539,0,0.124639115084256,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392678947564286,0,0,0,0,0,0.117423642328772,0,0,0,0,0,0,0,0,0,0,0,0,0.0820091099430354,0,0,0.00857330710604052,0,0,0,0,0,0.225953502079479,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.588164987859415,0,0,0,0,0,0,0,0,0,0,0,0.127288668285165,0,0,0,0.0351656733965594,0.0361567784561793,0,0,-0.0173588074361999,0,0,0,0,0.281819892313489,0,0,-6.93889390390723e-18,0,0,-0.123588686062913,0,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0484617147444645,6.93889390390723e-18,0,0.318010236479754,0,0,0.0292748358173583,0,0,0,0,0,0,0,0,0.0753899933950583,0.107434252285498,0,0,0,0.168895802325554,0,0,0,0,0,0,0,0,0,0,0,0,0.317063243577457,0,0,0,0,0.00554976477561005,0,1.73472347597681e-18,0.00918346539150458,0.0398681467889936,-0.0798920069007727,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0634039413929527,0,0,0,0,0.0233698491167226,0,0.73891735676871,0,0,0,0,0,0,0,0,0,-0.00590152801981866,0,0,0,0,-0.00858413353520927,0,0,0,0.0683813860132335,0,-0.122091821919876,0,0,0,0,0,0,0,0,0,0,0,0.126015902090221,0,-0.00749870050643314,0
X000166.CH.EQUITY,0,0,0.0205179652861566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626446179659397,0,0,0,0,0,0,0,0,0.0534927451481911,0,0,0,0,0,0,0,0,0.271463813659517,0.153743265288757,0,0,0,0,0,0,0,0,0.0188551419079275,0.0420599573473492,0.255180556322319,0.0209306998087117,0,0,0,0
X12.HK.EQUITY,-0.135637400080531,0,0,-0.148384036152486,0,0,0,0.111382005776526,0,0,0.603972396347955,0,0,0,0,0,0,0,0,0,0.608800492301667,0,-3.46944695195361e-18,0,0,-0.044254528724682,0,0.205583545693563,0,0,0,0,0,0,-0.0144756906764802,0,0,0,0,0,0,0,0,0,-0.128740128611341,0,-4.33680868994202e-19,0,-0.117738149397751,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.32633687813406,0,0,-0.0339268084405978,0,0,0,0.153993682843885,0,0,0.0970169039421076,0,0,0,0,0.0504476384625183,0,0,0,0,-0.133486234476197,0,0,0,0,0,0.0827322823202294,0,0,0,0,0,-0.149944169483379,0,0,0,0.721864536331733,0,0,0,0
X601229.CH.EQUITY,0.631380935131325,0,0,0,0,0,0,0,0.466463537393279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200358780596178,0,0,0,0,0,0,-0.0817188701088282,0,0.122308110892279,0,0,0,0,0,0,0,0,0,-0.0670941441574379,0,0,0,0,0,0,0.0608839740772981,0,0
X823.HK.EQUITY,0,0,0,0,0.00477758834990745,0,0.0576411912188066,0,0,0.089049937831937,0,0,0,0,0,0,0,0,0,0,0.362369478176943,0,0,0,0,0,0.0676644340676909,0,0,0.147134326524615,0,0.0630893652296005,0,0,0,0,0,0,0.0598351898619956,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610991386713591,-0.337730583505677
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.136403105815818,0,0,0,0,0,0,0,0,-0.0232790775837627,0,0,0,0,0.0168383002184459,0,0,-0.19699484651965,0,0,0,0.0826269667384682,0.112750901255488,0,0,0,0.0412402432863329,0,0,0,0.00910940592119316,0,0,0,0,0,0.316183118038762,0.133092498062171,0,0,0,0.0723721390055728
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453293867040649,0,0,0.173570392413613,0,0,0,0,0,0,0,0,0,0,0,0.00670245929401412,0.00477491918017635,0.19887875268547,0.149394519158927,0,0,0,0,0.113322181179521,0,0,0,0,0,0,0,0,-0.0255187408373071,-0.00654285380238884,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0097651032251035,0,0,0,0,0,3.46944695195361e-18,0,0.134087987664186,-0.430186790189091,-0.0868831892601439,-0.070377735957558,0,0,0,0.0875213162868911,0,0,0,0,0,0,0.0651239697303669,0,0,0,0,0,0,-0.0144295914779833,0.0724182380914211,0,0.323187763428119,0,0.633835639093736,0,0,0.0421209471527052,0,0,0,0.0853659732557178,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.730254714343816,0,0,0,0,0,0,0,0,0.0286091352416008,0,0,0,0,0,0,0.0730411420825987,0.116902787156181,0,0.0405077677923331,0,0,0,0,0,0,0,0,-0.00678514778465044,0,0,0,0,0.0175995802600951,0,0,0,0,0,0,-0.0106726050433464,0,0,0,0,4.33680868994202e-19,0.0552468474482678
FXI.US.EQUITY,0.0469035632803661,-0.139475194063927,0,-0.103282834234432,0,0,0,0,0,0,0,0,-0.0729378932075388,0,0,0,6.93889390390723e-18,0,0,0,0,0.164470227279495,8.67361737988404e-19,0,0,0,0,0,-0.10695807707534,0,0,0,0,0,-0.152320717368854,0,0,0,-0.0994786333041232,0,-0.0913111343307173,0,0,0,0.39716775664237,0,0.0174544334127128,0,0,0,0,-0.43936193242527,0.0881916387362831
VXFXI.INDEX,0,-0.177516159034726,0,0,0.078097652146257,0,0,-0.132446189724673,0,0,0,0,0.140331637602628,0,0,0,0,0,-0.0300688468215994,0,0,0,-0.203673179406174,0,0,0,0,-0.117507532880234,0,0.0346922649578745,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,-0.0895587441658562,0,0.114472954938857,0,0,-0.0562236870841385,0,0.00766972928115943,0,-0.0368466948245649,0,0.0258025264427522
CN2YR,0,0,0,0,0,0,0,0.416567240029383,0,-0.0702374635982567,0,0,0,0,0,0,0,0,0,0,0,0,-0.0498103412519861,-0.16972218032635,0,0,0,0,0,0,0,-0.210072540505484,0,0,-0.155343253730616,0.0293455153458278,0,0.053376745974496,0,0.0790229412438832,0.0660903510314049,0,0,0,-0.0468451627876169,0,0.0736612453146402,0,0,0.127284604812867,0,0,0
