,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71907767955563,0,0,0,0,0,0,0,0,0,0.138304416205664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631903990222181,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.388179168035317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354907800290748,0.0594673365275088,0,0,0,0,0,0,0,0,0,0,0.0783874006821083,0,0,0,0,-0.109031223681501,0.178587102820498,0,0.117430384137612,-0.0155878386645612,0,0.000526290353216
X000002.CH.EQUITY,0,0,0,0.126561994130567,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032358369435065,0,0,0,0.568433812900051,0,0,0,0,0.0174951177229464,0,0,0.0968254367605384,0,0,0,-0.0668791196268667,0,0,0,0,0,0,0,0.0353442316776802,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.347104923876586,0.00797348532461861,0,0,0,0,0.171272926338299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300972685513055,0,0,0,0,0.0967342207300002,0.0755103122557896,0,0.178991297714062,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0416720292110293,0,0,0,0.0921452710233101,0.0281442757182357,0,0,0,0,0,0,0.122368274112045,0,0,0,0,0,0.0557638361163675,0.355898943954114,0,0,0,0.0210026177572021,0,0,0,0,0,0,0,0,0,0,0,0,0.0950459545409537,0,1.73472347597681e-18,0,0,0,0,0.0462134324592365,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0867815741666307,0,0,0,0,0,-0.121325005064235,0,0,0,0,0,0,0,0,0.0906352844018575,0,0,0,0.129168825665434,0,0,0,0,0,0,0,0.00790714743157678,0.00596013804750091,0,0.2747162165375,0,0,0,0.0364911387783253,0,0,0,0,0,0.17604826198233,0,0,0,0,0.165068497881241,0,0,0,0
X000001.CH.EQUITY,0,0.0327433053853595,0.00901398007125746,0,0,0.0214230092585226,0.0643286508197229,0,0,0,0,0.244720825845303,0,0,0.0979426437135654,0,0,0,0,0,0.102437134263795,0,0,0,0.194708071998387,0,0,0,0,0,0,0,0,0,0,0.190122664779476,0,0,0,0,0,0,0.0175767300831027,0,1.38777878078145e-17,0,0,1.73472347597681e-18,0.0820897370699899,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.145528727565981,0.241113617406156,0,0,0.328778982205777,0,0,0.0729755272480173,0,0,0,0,0,0,0,0,0,0,0,0.0263654372681779,0,0,0,0,0,0,0,0,0,0,0,0.232746975824295,0.0173364732527453,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.126507544421533,0,0,0,0,0,0,0.0253741013154789,0.0417530105703901,0,0,0,0,0,0,0.583477881586738,0,0,0,0,0.0598637582564626,0,0,0,0,0,0,0,-0.126840852093801,0,0.0307243324717051,0,0,0,0,0,0.160612887755863,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0362788319758897,0,0,0,0,0.17178271072009,0,0.0491423778617336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674321880171294,0,0,0.0434906211983898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0900193291788076,0,0,0,0.210561967928873,0,0,0,0,0,0,0,0,0,0,0.195705563910051,0,0,0,0,0.0603177747843331,0,0,0,0,0,0,0,0.380780641912454,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117616570500916,0,0,0,0,0,0,0,0,0.152924056457204,0,0.523393720937946,0,0.0466693749607578,0,0,0,0,0,-1.38777878078145e-17,0.0216672115115807,6.93889390390723e-18,0.141467416244899,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0704450684409324,0,0,0,0,0,0,0.1018351213195,0,0,0,0.0747922949548703,0.0940709294483693,0,0,0.249423101141714,0,0,0,0,0,0,0.122751973323534,0,0,0,0,0,0.0454375367537581,0,0.068333166629375,0,0,0,0,0,0,0,0,0,0.134498008632015,0,0,0,0,0,0.00821918236387246,0,0,0
X600016.CH.EQUITY,0,0,0.00159212987651483,0,0,0,0,0,0,0,0.484864721903183,0,0,0,0,0,0,0,0,0.0768900988705465,0,0,0,0,0.129640935287282,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.270439321226561,0,0,0,0,0,0,0.038441440998694,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0676046758214986,0,0,0,0,-0.0313306440231144,0,0,0,0.0331623946556116,0,0,0.0840271866016174,0,0,0,0,0,-0.156042355115365,0,0,0,0.193310546825928,0,0,0,0,0,0.130167856952687,-0.114455896414197,0,0,0,0,0,0,0,0.222408942534934,0,0.194691006406607,0,0,0,0,0,0,0.308159165433833,0,-1.73472347597681e-18,0,0,0
X267.HK.EQUITY,0,-3.46944695195361e-18,0,0,0,0.000366759224317887,0.0829025276868574,0,0.0516625674759555,0,0,0.045002810202323,0,0,0,0,0,0,0,0.167640260014882,0,0,0.126119615657148,0,0,0,0,0,0.115837716462546,0,0,0.0827144839791742,0,0,0,0,0,0.242945810859729,0,0.0684883955286215,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.261452403797827,0,0,0,0,0,0,0,0.159478369612634,0,0,0,0,0,0,0,0,0,0,0.601584498915872,0,0.0684608796206755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0.169903632936051,0,0,0.0229341184726638,0.0545479522116086,-0.0577866894995519,0,0,0.0555803482712761,0,0,0,0,0,0,0,0,0.36814240601139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194580370707483,0,0,0.332650891803246,0,0,0,0,-0.278921955374332,0,0
X2007.HK.EQUITY,0,0,0,0,0.103225701979397,0.0776887045649748,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0972199418128061,0,0,0.0278250994710638,0,0,0.0830293803986151,0.228549633502184,0,0,0,0,0.0627277540459255,0,0,0,0,0,0,0.074928140606317,0,0,0.114343205238392,0,0.0526656372462174,0,0,0,0.0709567939608197,0,0,0,-0.0315579664276602,0
X601818.CH.EQUITY,0,0,-6.93889390390723e-18,0.13437256414478,0,0,0,0,0,0,0,0,0,0,0,0.00320887950039829,0.229128778619733,0,0,0,0,-0.0387673746758731,0,0,0.0970811675749726,0,0,0,0,0,0,0,0,0,0,0.0961136317910829,0,0,0,0,0,0,0,0,0,0,0,0.355090420207151,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.302969404774594,0,0,0.0482043746532993,0,0,0,0.117194293594178,0,0,0,0,0,-0.0481936215103734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117298777758699,0,0.284013664774173,0,0.0316274501596476,0,0,0.014066632306865,0,0,0,0,0,-0.0393967378165658
X1113.HK.EQUITY,0,0,0,0,0,0,0.0930583573613878,0,0,0,0,0,0.142885686055397,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635549286268697,0.0809030484756003,0,0,0,0.18820574347567,0,0.182156486408143,0,0,0,0.126101008697358,0,0,0.121367742342116,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.00803922948129074,0,0,0,0,0.0370935966310111,0,0,0,0,0.00428248104445417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234549741015695,0,0,0,0.314967610342558,0.0147245315510867,0,0,0,0,0,0.0732848713157741,0.128741163773871,0,0.106360577363471,0,0,0,0.00429415586560285,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.0512569670512242,0,0,0,0,0,0,0,0,0.0785901756014846,0.12674951781976,0.00742321734744466,0,0,0.133804366598874,0,0,0,0,0,0,0,0,0.48272328515942,0,0,0,0,0,0,0,0,0,0.0282738891372263,0,0.0601132123620492,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00721760934135941,0,0,0,0,0,0,0,0,0,0,0,0.113373313014651,0,0.242882799816554,0,0,0,0,0,0,0,0,0,0.0728559889878066,0,0,0.0334985042273733,0,0,0,0,0,0.190047557592281,0,0.149298348587961,0,0,0,0.20575468106449,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.38287418600448,0,0.234997758562811,0.178575026789167,0,0,0,-0.0994664414977256,0,0,0.29840124414625,0,0,0,0,0,0,0,-0.0281003117313019,0,0,0,0,0,0,0,0,0,-0.0490770853223897,0,0,0,0,-0.131436448583996,0.223438828709766,0,-0.131609797730447,0,0,0,0,0,0,0,-0.0821103822141379,0,-0.237902083022157
X600837.CH.EQUITY,0,0,0.00537909805435267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285425487416234,0,0.0104275621738647,0,0,0,0.067497171040822,0.128679849591394,0,0,0.012244006176476,0,0.0238549993809608,0.206505563192223,0,0,0.245489989334242,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0698474120659442,0,0,0,0,0.0373355541168301,-3.46944695195361e-18,0,0,0.312214687849624,-0.0633645994225843,0,0,0,0,0,0.0451977331131232,0,0,0,0,0,0.0853960696466484,0,0,0,0,0,0,-0.142598970066401,0,0,0,0,0.566217470729614,0,0,0,0,0,0.0422236978023975,0.0811507273000877,-0.0257638148123676,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.248814696586852,0,0,0,0,0,0,0,0.0260446528604674,0,0,0,0.00905208211737896,0,0,0,0,0,0.119311885029556,0,0,0,0,0,0,0,0,0,0,0,0.13299154877078,0,0,0.115656326150199,0,0.302702849855909,0,0,0,0,0.00563973394420792
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0458497796808197,0.0621440828964512,0,0.111598772010138,0,0,0,0,0,0.342353856445103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335979902237059,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,3.14745015092084e-05,0,0,0,0,0.0665131544868851,0,0,0,0,0,0,0.0850377102240652,0,0,0.0423787041445376,0,0,0.0297688591390765,0,0,0,0,0,0.0247405657367017,0,0,0,0,0,0.114336953515524,0,0,0.0275876323328587,0,0,0,0,0,0,0.0967397146486946,0,0.320731312656442,0.157359843219067,0,0,0,0
X601229.CH.EQUITY,0,0,0.0597617501824108,0,0,0,0,0,0,0.103586508111732,0.158892971595691,0.144652674715459,0,0.0595408842587074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106067567330163,0.0179731545681536,0,0,0.229368619593566,0,0,0,0,0.175745088638578,0,0,0,0,0,-0.110589292723156,0,0,0
X600999.CH.EQUITY,0,0,0,0.0260794693614249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024685206285944,0.116276578743434,0,0,0,0,0,0,0.320139488456922,0,0.208495768034141,0,0.0360626755684493,0,0.0909294330570026,0,0,0,-3.46944695195361e-18,0.173510605820222,0,0.0376571925751759,0,0,0,0,0
X1997.HK.EQUITY,0,0.0462861660393639,0.00579672534693486,0,0,0,0,0,0,0.0879910739717596,0,0,0,0,-0.0185004368025132,1.38777878078145e-17,0,0,0.147858102266665,0,0,0,0,0,0,0,0,-0.133200919251817,0,0,0,0.396791079976433,0,0.282042894200715,0,0,0,0,0,0.0504526398644262,0,0,0,0,0,0,0,0,0,0.04708103166341,0,0,0
X601169.CH.EQUITY,0.101777878707812,0,0,0,0.0995659227519703,0,0,0,0,0,0.00759744423753511,0,0,0.200810383703608,0,0,0.132490605722435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142996004304576,0,0.0630148081269584,0,0,0,0.0924027263229746,0,0,0,0,0.0439134671917105,0,0.127189106287463,0.0151385402603251,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220353950954396,0,0,0,0,-0.0121860952015594,0,0.0320952693494406,0,0,0,0,0,0,0.0197048060199391,0,0,0,-0.0251484878249697,0.0790579598428584,0,0.135760675448206,0.0363768937262961,0.270962689825389,0,-4.33680868994202e-19,0,0,0,0.108430228933938,0,0.101389242318879,0,0,0,0.0390726735830007,0,0,0,0.0837134319313823
X2881.TT.EQUITY,0,0,0.31877945808689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552002685511016,0,0,0,0,-0.0502682045230838,0,0,0.0311752553450399,0,0,0,0,0.131568062269946,0,0,0,0.312617124649994,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.072084847283479,0,0,0.0676006658427302,0,0,0,0,0,0,0,0.372546917361151,0,0.0225988151611188,0.0283213191247476,0,0,0,0,0,0,0,0.166391335443065,0,0,0,0,0.0149925334955909,0,0,0,0,0.0461553539278007,0,0,0,0.0585179974938839,0,0,0,0.108753857121229,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,-0.121631298368117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512594392357229,0,0,0.0103294447304243,0,0,0.00546321589557375,0,0,0,0,0,0.0818783274678825,0,0,0,0,0,0,0,0,0.531745660754446,0,0,0,0.236146632698811,0,0,0,0,0.12161840736379,-0.0135808214107008,0,0,0,0,0,0.0360055629119158
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0858038277950581,0,0,0.0583252558867614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136040098770572,0,0,0,-0.00210864424328142,0,0,0,0.652508919957794,-0.0224187323683458,0,0,0,-0.0377500394112784,0
FXI.US.EQUITY,0,0.0430724577388394,0,0,0.0647532746499067,0,0,0,0.141478301820717,-0.0148751716335714,0,0,0,0,0,0,0,0,0,0,0.00401765228862376,0,0,0,0,0,-8.67361737988404e-19,-0.0419756312868811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137029879482342,0,-0.817917463841665,-0.0165943952936789
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076169080352007,0,0,0,0,0,0,0,0,0,0,-0.0608031875424002,-0.000834653209571254,-0.152036542904848,-0.131827756865808,-0.0253034197780439,0,0,0,0,0.132233481658056,0,0,0,0,0,0,0,0.0718802704459229,0,0,0.180211175034893,0,0,0,-0.944110493997043,0,0
CN2YR,0.103092452490431,0,-0.75753327791937,0,0,-0.160403169374571,0,0.45606998623289,-0.432771485270292,0,0,0,-0.841113960991747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250963093480446,0,0,0,0,0,0,0,-0.404590223694806,0,0,0,0.121254238339868,0,0,0,0,0,1.48430547205494,0,0,0,0.278935757502936,0,0,0
