,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X000002.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231852201495081,0,0,0,0.324131155927617,0,0,0.428940117525105,0.0199177880091474,0,0.0568007976192906,0.11984460335249,0,0,0,0,0,0,0,0,0,0.0224205026374321,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365689307107203,0,0,0,0,0,0,0.256794365819031,0,0,0,0,0,0,0.00359421394639317,0,0.21492102651306,0,0.26746038435563,0.0565289016977463,0,0.0691472463272399,0.0807036982070085,0,0,0.010000767553538,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.0081245385798337,0,0.26434846621001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197470475474839,0,0,0.049535311446857,0,0,0,0.0212260991901368,0,0,0,0,0,0.395005000191278,0,0,0,0.156795252264358,0,-0.135628594241437,0,0,0,0,0,0,0,0,0,0,0.0083232218524153,0
X000001.CH.EQUITY,0,0,0.28411558382941,0,0,0,0,0,0,0.115409845699183,0,0,0,0,0.10090011348445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627139667796682,0,0.184995733949828,0.128351247904419,0,0,0,0,0,0.0747390813467832,0,0,0,0,0,0,0,0,0,0,0.110586799445199,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.0103728222578459,0.135415433360071,0,0,0,0.109343349575372,0.119995942635198,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.299969355036865,0,0,0,0,0,0,0,0.227867884031432,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.757504791856283,0,0,0,0,0,0,-0.108515360016409,0,0,0,0,0,0,0.124725567279018,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00286705654577275,0,0,0,0,0,0,0,0.00449050911513948,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0209474890188928,0,0,0,-0.0588219853343544
X601319.CH.EQUITY,0,0,0.115578756365875,0,0,0,0,0,0,0,0,0,0,0,0.0159448298328365,0,0,0,0,0,0,0,0,0,0,0,0.0579091930508251,0.139522283348199,0,0,0,0,0,0,0,0.346885119383608,0,0.0793566873702407,0,0,0,0,0.18069441599261,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0226017979475806,0.100560799657504,0,0.0248571994787053,0,0,0,0,0,0,0.233059166218852,0.0393947518099777,0,0.202610432673016,0,0,0.269694497717568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778994838688964,0,0,0,0,0,0,0,0,0,0,0,0.0765081446327581,0,0,0,0.0268221509379299,0,0,0,-0.0511853473936348,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.212697692291924,0,0,0,0,0,0.0836262373096537,0,0,0,0,0,0,0,0,0,0,0.441596187438455,0,0,0,0,0,0,0,0,0,0,0.162199857698943,0,0,0,0.0576199511033663,0,0,0,0,0,0.0827196378790824,0,0,0.0189231354340471,0,0,-8.67361737988404e-19,0,0
X11.HK.EQUITY,0,0,0,0,-0.0592675094501459,0,0.0756848691658533,0.272805718116891,0.0581402512820016,0.0725559746233697,0,0,0,0,-0.0208287359996124,0,0,0,0,0.130352123454724,0,0,0.457576282018317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110528062533313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.00178998231731318,-0.0589153554545468,0,0,0,0,0,0,0.50272422418713,0,0,0,-0.012211533216683,0,0,0,0,0,0,0,0,0.105961187774701,0,0,0,0,0,0,0.311019366296008,0,0,0,0,0,0,0,0,0,0.0252803126182203,0,0,-0.00520307492237173,0,0,-0.0868277501868076,0
X601998.CH.EQUITY,0,0.265621590262817,0,0,0.084058469892265,0,0,0.0292814680103789,0,0,0.0537456916007559,0,0,0.171938542921408,0,0,0,0,0,0,0,0,0,0,0.0206885289538055,0,0,0,0,0.0968074291388346,0.0577076692683536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297014743813331,0.0964865924640568,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.223931883525812,0,-0.0155405709422928,1.73472347597681e-18,-0.134204359644576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575463118573065,0,0,0,0.0555614166900803,0,0,0,0,0.00587241857735437,0,0,0,0,0,0,0,0.00494561876676087,0,0,0,0,0,0.0463136346934366,-0.0733310256778153,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0126934029011634,0,0,0,0,0.141380781381959,0,0,0,0,0,0.21161351524342,0,0,0,-0.0736760364146455,0,0.325530200448699,0,0,0,0,0,0,0,0.245509014032011,0,0.062599850359192,0,0,0,0,0,0,0,0,0,-0.0298085077525057,0,0,0.0960239620897848,0,0,0
X2007.HK.EQUITY,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0402262621492861,0,0,0,0,0,0,0.0600650725597443,0,0,0,0,0,0.0679216848958735,0,0,0,0,0.481574210431067,0,0,0,0,0,0,0,0,0,0,0,0.0133255384109356,0.0878061338725534,0,0,0,0,0,0,0.184638326548871,0,0,0,0,0
X601818.CH.EQUITY,0.11203648667437,0,0,0.275832657368939,0,0,0,0.0534275531715818,0,0,0.0307215477803004,0.277969137832829,0,0,0,0,0,0.0508821907732256,0,0,0,0,0,0,0,0.0419798673423771,0,0,-0.107509000233262,0,0.132867696452355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538804271069225,0,0,0,0.0494527236771998,-0.0237859597655815,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.209161154145751,0,0,0,0,0.36499810699523,0,0,0,0.0201459486555684,0,0,0,0,0,0,0.117728724386688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239211915978637,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.069298663466611,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.179323660027842,0,0.037739022549116,0,0,-0.116793404060028,0,0.0657572040546685,0,0.397326252035767,0,0,0.0283134377754611,-0.03290676797921,0,0,0,0,0.179371383902169,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.140242807194321,0,0,0,0,0,0,0,0,0,0.0787916107170073
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120451832780507,0,0.146302713867589,0,0,0,0.0585439243485107,0,0,0,0.179648831747932,0,0,0,-0.126042007797379,0,0.266248853371383,0,0,0,0,0,0.350310797666121,0,0,0.0114636365818176,0,0,0,0,-0.0846455857748511,0,0,0,0,0,0,0.0783684352100425,-0.0568169408218193,0,-0.0973209410095458
X601688.CH.EQUITY,0,0,0,0,0,0,0.0632059896649458,0,0,0,0,0,0,0,0,0.124115288828263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193655203938859,0,0,0.0224486368022122,0,0,0,0.613163161648303,0.230870815478496,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.0385933377953479,0,0,0,0,0,0,0,0.040879091153133,0.23339122628676,0,0.418764744897441,0,0,-0.0321252589657862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593266360582919,0.149440442334107,0.023336635212589,0,0,0,0,-0.13115223618814,0,0,0,0.273578890428427,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.197687033106107,0,0,0,0.0754399522002329,0.142934955687136,0.0236515550824559,0,0,0,0.107156192371704,0,0,0,0.0693780111145349,0,0.0919842662608018,0,0,0,0,0,0,0.321166048299149,0,0,0,0,0,0,0,0.0266687541559213,0,0,0,0,0.0723314095247634,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.271023510776266,0.000264641062078748,-0.14430478550576,0,0,-0.175812565682252,0.169808230731752,0,0,0,0,0,0,0,0.0440190200689318,0,0,0,0,0,0.492472839097378,0,0,0,0,0,0,0,0,-0.0115050951988715,0,0,0.0762381414628429,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.00897257732014052,0.0577939710156393,0,0,0,0,0,0,0,-0.0422639597970635,0,0,0.0416525394997046,0,0,0,0,0.0802689586249077,0,0,0,0,0,0,-0.0886294084106858,0,0,0,0,0,0.0489852801200048,0,0,0,0,0.473962138404274,0,-0.0337998155997015,0,0.27751385460301,0,0,0,0,-0.145236981758518
X823.HK.EQUITY,0,0,0,0,0,0,0.0936616123080991,0,0,0,0,0,0.115035245697616,0,0,0,0.305291423296188,0,0,0,0,0,0.243631789254483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320303441099533,0,0,0,0,-0.14195023352242,0,0,0,0,0,0.284268373237192,0,0.137375028832346,0,-0.066409926250503
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.345613030533765,1.12389917958492,0,0,0,0,0,0,0,0,-0.357556674472299,1.0842021724855e-19,0,0,0.108633612423875,0,0,0,0,0,0,0,-0.00116453733686649,0,0,0,0.148921185851181,0,0,-6.93889390390723e-18,0,0.051756599613805,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0.309328181233551,0,0,0,0,0,0,0,0,0,0.211177292531407,0,0.10200427780146,0,0.237231594674309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057219428180904,0.0449713369664188,0,0,0,0,0.0222876150829891,0,0,0,8.67361737988404e-19,0,0,0,-0.033452264486305,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.140235529056994,0,0,0,0,0,0,0,0,0,0,0.0520434569196128,0.274050977941291,0.0386248686401469,0,0,0,0,-0.111071663924241,0,0,0.528036059130798,0,0.210838907408509,0,-0.0377410942035058,0.142201249632891,0,0,0,0,-1.73472347597681e-18,0,0.0020781433575592,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0739656335190577,0,0,0,0,0,0.0526414361138762,0,0,0,0.303698385509945,0,0,0,0,0,0.0898565422537845,0,0,0,0,0.00371442083316001,0,0.288291264901151,0,0,0.174640636912298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930556638864942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496891427046906,0,0,0.0239077337727142,0,0,0.485075283540674,0,0,0,0,0,0,0,0,0,0.31122968528519,0.00787377975775373,0,0.131198503623005,-0.00943863814684346,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.16213343719748,0,0,0,0,0,0,0,0,0,0.105110332922935,0,0,0,0,0,0.059386232390639,-0.149257715159819,0,0,0,0,0,0,0,0,0,0,0,0.67595324976842,0,0,0,0,0,0,0,0,0,0,-0.0468414751211541
X600999.CH.EQUITY,0,0,0,0,0,0,0.0521310507606256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261267452271369,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.320859497920744,0,0,0,0,0,0,0,0,0,0,0.0488762466692297,0,0,0,0,0,0,0,-0.0196294218412051
X601169.CH.EQUITY,0,0,-0.0201114379493366,0,0,0,0,0,0,0.174494789341814,0,0.184521468890641,0,0,0,0,0,0,0,0,0,0.0317122373563101,0,0,0,0.0195859795268559,0,0,0,0,0,0.115525281300538,0,0,-0.0355010894243413,0.012657286837658,0,-0.0615293936343198,0,0,0,0.183325178398558,0,0,0,0,0,0.0271583109017986,0,0.45755463387309,0,0,0.0736990615293342
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.0201526400947331,0,0,0,0.238560955389573,0.0609289517437682,0,-0.0832237844238668,-0.0281460772294599,0,0,0,0,0,0,0,0,0,0,0,0,0.063996651960239,0,0,0.110108106063368,0,0,0,0,0,0,0,-0.0570783642240731,0,0,0,0.505065486282277,-0.0785317267280472,0,0.159596679611844,0,0,0,0.230790909085157,0,0
X1997.HK.EQUITY,0,0,0.162714687732158,0,0,0,0,0.287514282533596,0,0,0,0,0,0,0,0,0,0.0772499621127742,-0.107861507107819,0,0,0,0,0,0.120411663739991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344037435877224,0,0,0,-0.117930178062355,0,0,0,0,0,0,0,0.0452355681382008,0,0
X600015.CH.EQUITY,0,0.153959136699165,0,0,0,0,0,-0.071242923088221,0,0,0,0.408115553644669,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,6.93889390390723e-18,0,0,0,0.10293100647294,0,0,0.308239524001266,0,0,-0.062735896842704,0,0,0,0,0,0,0,0,0.137184896360047,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,-0.15852194049789,0,0,0,-0.160148900625117,0.0713989842593357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112135760519644,-0.164833382641315,0,0,0,0,0,0,0,0.0657710850774415,0,-0.00578563154639344,0,0,0,0,-0.105125948019327,0,0,0.194058276014896,0.0207320014886906,0,0,-0.786329141870627,0
VXFXI.INDEX,-0.0879064095631586,0,-0.0576242110271193,0,0,-0.101097912896277,0,-0.0552018646678884,0,0,0.115027105462801,0,0,0,0,0,0,-0.0845070609432264,-0.00731184183903576,0,0,0,0,0,0,0,0,0,0.0255881241610602,0,0,0,0,0,-0.129121578331984,0.018286195431322,0.214857359817243,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.764451654854445,0,0.0825608321074694
CN2YR,0,0,0,0,0.206466341851019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737935580788509,-0.0116039567913568,0,0,0,0,0,0,0,-0.257098351757164,0.0277846601891663,0,0,0,-0.0861125993187753,0,-0.019714014607922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254376121466322,0
