,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601166.CH.EQUITY,0,0,0.00693135738852385,0.0330836541414297,0,0.0946756459046924,0.109806807185231,0,0,0,0,0,0,0,0,0.00788720275115073,0,0.00735314278212881,0,0,0,0.07686092038706,0.0168407466076536,0.217647271800191,0,0,0,0,0,0.020843810633532,0,0,0,0,0,0,0,0.126608834875556,0,0,0,0,0,0,0,0,0,0,0.376232805335839,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.00844704426436315,0,0.0143216382812749,0,0.628261304530889,0,0,0.0365670136623967,0,0,0,-0.0597561660192476,0,0,0,0.00401909827328819,0,0,0,0,0,0,0,0,-0.0118590532697461,0,0,0,0,0,0,0,0.160265535573205,0,0,0,0,0,0.0259835444697179,0,0,0,0,-0.0332794263183636,0,0
X000002.CH.EQUITY,0,0,0,0.189254090890779,-0.191470863053419,0,0,0,0.255251266474894,0,0,0,0.162640497999015,0.386219666093819,0,0,0,0,0,0,0.0352449931364304,0,0.0254243389578507,0,0,-0.0206529906913351,0,-0.175159306532495,0,0,0,0,0.00780302049174714,0,0,0,0,0,0,0,0,0,0,0,0,0.024547224798941,0,0,0,0,0.00290295195865033,0.0510308310346257,0.0268544360470159
X000001.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.589315251512342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152989247948679,0,0,0,0,0,0.148048127946704,0,0.101869743630098,0,0,-0.202420061659603,0,0,0,0,0,0,0,0,0.20146132232092,0.0112335232376314,0,0,0,0.0179436648892075,0,0,0,0,0,0,-0.0371616576878104,0
X601328.CH.EQUITY,0.115970894076645,0,0,0.126507093204474,0,0,-8.67361737988404e-19,0,0,0,0,0.0566236752947346,0,0,0,0,0,0.0864822000785247,0,0,0,0.389211766227156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219392324829009,0,0,0,0,0.0786828181368734,0,0,0,0.00588837844707937,0,0,0,0
X600000.CH.EQUITY,0,0,0.0943520213053917,0.0183289012210117,0,0.329931064697999,0,0,0,-0.0555814112252759,0,0,0,0,0,0,0,0,0,0.121321359148584,0,0,-0.0395204402350105,0,0,0,0,0,0.126790697026241,0,0,0,0,0,0.019201657797737,0,0,0,0,0,0.623681001466731,0,0,0,0,0,0,0.179870175136359,0,0,0,0,0
X601601.CH.EQUITY,0,0.0854435858544703,0,0,0.343308113539901,0,0,0,0,0,0,0,0,0,0.132651902887265,0,0,0,0,0.25514120120683,-0.0191287317253748,0,0,0,0.117537540737273,0.0615932268687771,0,0,0,0,0,0,0,0,0,0,0.118125179817321,0,0,0,0,0,0,0,0.0291853000500101,0,0,0,0,0,-0.0537891059706994,-0.036594876620129,0
X601319.CH.EQUITY,0,0,0,0.117328519024712,0,0,0,0,0,0,0,0,0,0,0.37069734939156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00646219039878004,-0.0733089996044846,0.0723078415115042,0,0.14885637177688,-0.0124712946442214,0.188602358262688,0,0,0,-0.0380049346814622,-0.0511079459398942,0
X16.HK.EQUITY,0,-0.0397571593529577,0,0,0,0,0,0,0,0,0,-0.12566386377413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312398832571236,0,0,0,0,0,0.174250300556711,0,0,0,0,0.020117336773604,0,0.021162983808974,0.266311441198655,0,0,0,0.221501003914163,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0819926014317831,0,0,0,0,0,0,0,0,0.101609061689761,0,0,0,0.126342328410134,0,0,0,0,0,0.0272564190841009,0,0,0.0947883580671443,0,0,0,0,0,0.169741403397824,0,0,0.104040970724464,0,0,0,0,0,0,0,0,-0.0263835054436598,0,0,0.0177788152020036,-0.00256577346915407,0,0,0,0,0.0385574509250439
X1109.HK.EQUITY,0,0,0,0,0.0602818419874159,0,0,0,0,0.0848460149270923,0,0,0,0,0,0,0,0,0,0,0.0420011496032102,0,0,0.00136399597119833,0,0,0,0.281976268698798,0,0.0667581857330698,0,0,0,0.231651683407337,0,0,0,0,-0.0327904250429742,0,0,0.198023279529742,0,0,0,0.14969070183161,0,-0.0708363152494104,0,0,0.296708532687137,0,0
X601998.CH.EQUITY,0.228050566034366,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0919104460426276,0,0,0,0,0,0.0118893652850646,0,0,0,0.0694580467897852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115039813112683,0.0197816411433648,0,0,0,0,0.173946147420598,0.0127384735538631,0.535336843193181,0,-0.0893542998665501,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.222815873386474,0,0,0,0,0,0,0,0,0,0,0,0,-0.040532191039429,0,0,0,0,0,0,0,-0.0178720236881011,0,0.325421063607559,0,0.0221839930007245,0.132161837054266,0.0139618796946795,0,0,0,0.0119915712588393,0,0,0,0,0,0.0870970981283148,0,0,0.126019383194828,0,-0.00221342379269847,0
X002142.CH.EQUITY,0,0,0,0,0,0.699120007376277,0,-0.279920661111726,0,0.141403799490902,0,0,0,0,0,0,0,0,0,0,0,0.244559971793696,0,0,0,0,0,0,0,0.0974377294497787,0,0,0,-0.0443005368867894,0,0,0,0,0,0.244945871017727,0,0,-0.240285084785978,0,0,0,0,0.103967621587505,0,0,0.0148216962233368,0.108414170011624,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.112469341469405,0.520806222822083,0,0,0.136433175125139,0,0,0.0614024185754201,0,0,0,0,0.00573373000502472,0.0737545093402044,0.0217384359514535,0,-0.207767241873199,0,0,0,0.0146786621294283,0.194346271958274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442882342373994,0,0,0,0.0635695114436415,0,0,0
X688.HK.EQUITY,0.385565933817849,0,0,0,0,0,0.074521476015898,0,0,0,0,0,-0.136713337035275,0,0,0,0,0,0,0,0.434318218217454,0,0.236800199740447,0,0,0.0157310448629732,0.0571686881973188,0,-0.131000553877522,0,0.176159338090471,0,0,0.181751207144147,0,0,-0.168958897034867,0,0,0,0,3.46944695195361e-18,0,-0.030671997667012,0,-0.0196516114832293,0,0,0,0,-0.0146314208632897,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.121074110834157,0,0.219182137924313,0,0,-0.0705431280097739,0,0,0,0,0,0.186893797221594,0,0,0.249814814029406,0,-0.282513704966264,0,0,0,0,0,0,0,-0.0170080606035959,0,0,0.210038941987209,0,0,0,0,0,0,-3.46944695195361e-18,0,0.103471983514408,0,0,0,0,0,0,0,0,-0.326832912537148,0
X600048.CH.EQUITY,0,0.076466928573747,0,0,0,0,0,0,0,0,0,0,0,0,0.698466294147588,0,0.0442972180947475,0,0,0,0,0,0,0,0,0.0765312302409741,0,0,0,0,0.0409267422942704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931562133761687,0,0,0,0,-0.144421141149305,0,0
X2007.HK.EQUITY,0,0.0527843214970277,0,0,0,0,0,0.242324187228731,0.0968992044922887,0,0,0,0,0,0,0,-0.14751599957722,0,0,0,-0.325651957845075,0.156549298165421,-0.114896144819199,0,0,0,0,0.455776934872999,0,0,0,0,0,0.516615367145111,0,0,0,0,0.0743603112827551,-0.034584656471599,0,0,0,0,0.0516719872290373,0.0694823938643871,0,1.73472347597681e-18,0,0,0,0.325323127532443,0
X601818.CH.EQUITY,0,0.139164127080156,0,0.153879507159266,0,0,0.0693267546258384,0,0,0,0,0,0,0,0,0,0.00176987463369516,0.0698127922457842,0.0716306043822036,0.0889253057167464,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0211813975864782,-0.0277532159489106,0,0,0,0,0,0,0.0492789459600154,0.11264068359849,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.228131266638467,0,0,0,0,0,0,0,0,0.0147062906911408,0,0,0,0.151449649057067,0,0.00730145086535907,0.0167249036725527,0,0,0,0,0,0,0,0.233341382225544,0,0.137131238004074,0.0703321241916397,0,0,0,0,0,0.000203468608505763,0,0.138432637634807,0,0,2.16840434497101e-19,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0457875965991293,0.0525924949113462,0,0,0,-0.21148866316039,0,0,0,0,0,0,0,0,0,0,0,0,0.114747377145636,0,0.128232831760511,0.186528676846373,0,0.181397894781016,0.120971679836223,0,0,0,0,0.110721024820757,0,0,0.0803993738804832,0,0.225801231126858,0,0,0,0.0256697404562627,0,-1.73472347597681e-18,0,0,0,-0.132707179604196,0
X600999.CH.EQUITY,0,0,0,0,-0.010283108812806,0,0,0,-0.0702155934279712,-0.0100908593105657,0,0,0,0.0472672594475343,-0.25250621235159,0,0,0,0,0,0,0,0,0,0.144704472421023,0,0,0,0.0995393266574623,0,0,0,0,0,0,0.298289156511711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232736722467411,0,0,-0.10151646976585
X600837.CH.EQUITY,0,0,0,0.014761690541599,0,0,0,0,0,0,0,0.237176912874857,0,0,0,0,0,0,0.0586780072252579,0,0.00967527340155116,0,0,0,0,0,0,0,0,0,0,0,0.466996186332677,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0169365907220718,0,0,0,0.107024029023353,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425531332726437,0,0,0,-0.152610650026615,0,0,0,0,0,0,0,0,0,0.294194510932963,0.0630131711364865,0,0,0,0,0.0754369241301007,0,0,0,0.00138929699916147,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0438039903040919,0.090299152561161,0,0,0,0,0,0,0,0,0,0,0,0.150338117782807,0,0,0,0,0.0893278841753088,0,-0.122396135015875,0,0,0,0,0,0.219159759208767,0,0.126400733322156,0,0,0,0,0.0852308932015645,0,0,0.0505873624348526,0,0,-0.0133649001056828,0.0287848147077391,0,0,0.0143986862292795,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.431170080267101,0,0,0,0,-0.0789547611130609,0,0,0,0,0,0,-3.46944695195361e-18,0,0.26328259372755,0,0,-0.163025461210938,0,0.0136754196852419,0,0,0,0,0.363293433371215,0,0.272732576803285,0,0.0948475896640413,0,0,-0.380623491974965,0,1.38777878078145e-17,0,0.115508626271854,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.0310000597297021,0,0,0,0,0,0,0.27874925631668,0,0,0,0.104145794121642,0.0217166594036793,0,0,0,0,0,0.00683613967765981,0,0,0.102331970353952,0,0,0,0,0,0,0,0,0.195864396346047,0,0,0,0,0,0,0,0.149565148730674,0,0,0,0,0,0.0912038257293334,0,0.0436029037645422,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0442467660357699,0,0,0,0,0,0,0.0538602506087534,0.722619922956213,0,0,0,0,-0.0283535245597152,0,0,-0.108174635154277,0.0170576948954953,0.0427804691760876,-0.0632859676670921,0,0,0,0,0,0,0,-0.0164768531797899,0,0,0,0,0,0,0,0,0,0,0,0.157221304712888,0,-0.00785063535389285,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0.146337532718864,0.0548525426520986,0,0,0,0,0,0,0,0,0,0,0,0,0.507605579514421,0,0,0,-0.156138693557207,0,0.162508184297561,0,0,0,0.167292988782132,0,0,0.16968595093949,0,0,0,0,0,0.0182640125739437,0,0,0,0,0,-0.157259816085318,0,0.0171320752830355,0,0,-0.0546836149742481,0,0
X000166.CH.EQUITY,0,0,0.0579796803808859,0,0,0,0,0.09945981293763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47579555591945e-05,0.0320297077686514,0,0.0173475008931979,0.233678235042598,0,0.252160763725089,0,0,0,0,0,0,0,0,0.146862391809352,0,0,0.0454777930606125,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.02457780352238,0,0,0,0.312562222808465,-0.0814374822632766,0,0,0,-0.0799449849650289,0,-0.0680124407198981,0,0,0,0,0,0,0,0,0,0.112102347610349,-0.131615175925393,0,-0.0456571758932879,0,0,0,0,0.0518701348742684,0,0,0,0,0,0,0,0,0.765064283442835,0,0,0,0,0
X601229.CH.EQUITY,0.0364796813932063,0,0,0,0,0.399391188823972,0,0,0.260225541859,-0.0319264361534843,0,0,0,0,0.210509135773066,0,0,0,0,0,0,0,0,0,0,0,0,0.13892949342275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0981203738168778,0.140487460067006
X823.HK.EQUITY,0,0.101170151772904,0,0,0,0,0,0,0,0,0,0,0.0479074325326215,0,0,0,0,0,0,0,0.247966479395354,0,0,0,0,0,0,-0.0314767361741934,0.111611973161021,0.0288595024021639,0,0,0,0.228956825314162,0,0,0,0,0.148793723738683,0,0,0,0,0,0,0,0,0,0,0,0,-0.154564684219581,0.02133509935891
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470641203400665,0.00655640318121173,0.1575643054291,0,0,0,0,0,0,0,0,0,0,0.160667950654994,0,0,0.0906450592495796,0,0,0,0,0,0,0.158148512147403,0,0,0,0,0,0,0,-0.0163367863355679,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.0790932446603222,0,0,0,0,0,0,0,0,0,0,0,-0.189307412318057,-0.0108777236822438,0,0,0,0,0,0,0,-0.0714421934089675,0,0,0,0,0,0,0,0,0,-0.0720578843329132,0.192481191241234,0,0,0.233453117245495,0.666545782754448,0,-0.0614873442323406,0,0,0,0,0,-0.165827593374536,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.720406572453292,0,0,0.00655613740809622,0,0,0,0,0.0735925240896308,0,0,0,0,0,0,0,0.0139109509871709,0.133317430483996,0.0169864253335116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033665869054393,0,0.0538370953016742,0,0,0,0,0,0,0,0,0,0.0427178800907611,0
X600918.CH.Equity,-0.0548024473524142,0,0,0,0,0,0,0.0884147207589019,0,-0.055485371859469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173430059970456,-0.221760807881615,0,0,0,0,0,0.150278549402205,0.11222768857328,0,0,0.20812333533826,0,0,0,0,0,0,0,0,0,0,0.389951294881147,0.038123820500881,0,0,0,0.130997571153121,0.200523339812231
FXI.US.EQUITY,-0.109405695133722,0,0,0,0,0,0,0,0.0396091696308528,0,0,0,0,-0.233915148434495,0,0.113747807141708,0,0,0,0.0654616784995167,0.155994733911107,0,0.266891089677997,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736438967603902,0.0156518793374435,0.0314154880513144,0,0,0,0.0311354597939795,0,0.0488240495619523,0.266443608662031
CN2YR,0,0,0,-0.253272878792408,0,0,0,0.197372314390368,0,0,0,0.0145245052912907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548519587217256,0,0,0,-0.116744370642309,0,0,0,0,0,0.0547368649701264,0,0.0812853299025916,0,0,0,0,0,0.110230923552191,0.261779233935962,0.0206939001562998,0,-0.500904233367363
CN210SLOPE,0,0,0,0,0,0,0,0,0,0.146948041750944,0,0,0,0,0.0932369400310782,0,0,0,0,0,0,0.00679235455395236,0,0,0,0.00657405232939706,0,0,0,0,0,0,0,0,0,0,0,0,-0.100121904619626,0,0,0,0,0,0.147520478334491,0,0,0,0,0,0.458870360001748,-0.530609581937334,0
