,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601658.CH.Equity,0.0905883345496416,0.0764953570025378,0,0,0,0,0,0.111491004328714,0,0,0,0,0,0.0878240900594227,0,0.29168886642117,0,0,0.0514127597074722,0,0,0,0.0362123302419047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714382257070125,0,0,0,0,-0.116331973842835,0,0,0.00010958119781191,0.199742319926432,0.0386057562344714,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569791237111318,0,0,0,0,0,0,0,0,0,0.0382255602491273,0,0,0,0,0,0.323838572307065,0,0,0,0.0299105267768804,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0604061805116523,0,0.19530644567968,0,0.204829220085408,0.0614321179479238,0,0,0.0216667156310034,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172517945794894,0,0.474560371391539,0,0.0829478681543662,-0.0722668169120191,0,0,0,0.0797028885205778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165378223075509,0,0,0.0667652386143285,0,0,0,-0.0236981615257974,0,0,0,0.181090654762804,0,0,0.0221192540261915
X000001.CH.EQUITY,0,0.0353118582103987,0,0,0,0.579616837594246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175522760047971,0,0.229347026546135,0.0702243419541268,0.0427183340276136,0,0,-0.256959227384177,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.00657186654218705,0,0,0,-0.0129656900543977,0
X000002.CH.EQUITY,0,0,0,-0.400529898890725,0.0217384205242732,0,0,0,0.261813662459247,0,0,0,0,0,0,0,0,0,0,0,0,0.13830603167416,0,0,0,-0.00471097663011496,0,0,0,0,0.068265539216466,0,0,0,0,0.21515797135081,0.0123693025065514,-0.0728717546609177,0,0,0,0.174879678959414,0,-0.0294699445498521,0,0,0,0,0,0,0,0.157494858546598,3.46944695195361e-18
X601328.CH.EQUITY,0,0,0.0350084619260788,0,0,0.00578627164997759,0.113171180232446,0,0,0.0525316061866836,0.164709910424415,0,0,0.0193725363179433,0,0,0.138214205859285,0,0.119396502536595,0,0,0,0,0,0,0,0,0,0.0349404235343664,0,0,0,0.235316607401302,0,0,0,0.0661878902874434,0,0,0,0,0,0,0,0,0,0,0.0100535676683724,0,0.0295179349483974,0,0,0
X601601.CH.EQUITY,0,0.435519409166808,0,0.123094506129587,0,0,0,-0.0325971192177784,0,0,0,0.129748472376393,0,0,0,0,0,0,0,0.263988166350752,0,0,0,0,0,0,0,0,0,0,-0.144599471807381,0,0,0,0.188553847631345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875690734535771,0
X601066.CH.EQUITY,0,0,0.0156670005750593,0,0,0,0,0.0083624942397568,0,0,0,0,0.708209102854172,0,0.0918524193321146,0,-0.0184690312399267,0,0,-0.153687788898952,0,0,0,0.079353769314998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151772208043398,0,0,0,0,0,0.0287727075845477,0,0,0,-0.0161437032106401,0,-0.0769625153094469,0,0
X600000.CH.EQUITY,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.390092863854009,0,0,0,0,0.328357192236363,0,0,0,0,0.15809252098765,0,0,-0.0433587432221477,0,-0.200577710403899,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768627434786909,0,0,0,0.546039833538054,0,0,0,0,0,0.273243810618323,0,0,0.0407347914379528,0
X601319.CH.EQUITY,0,0,0,0.0632197525228098,0,0,0,0,0,0,0,0,0,0.307300095400492,0,0.0373362773512757,0.0377930696384682,0,0,0,0,0,0,-0.00383754416930907,0,0,0,0,0.269877810755787,0.187320668463429,-0.0332408019675806,0,0,0,0,0,0,0,0,-0.0462320540269922,0,0,0,0,0,0,0,0,-0.0196989088644576,0,0,-0.0236800890706738,0
X16.HK.EQUITY,0,0,0,0,0,0,0.0472042512836652,-0.173310905738124,0,0,0,0,0,0,0,0,0,-0.0555126099061811,0,0,0,0,0,0,0,0,0,0,-0.11057310893623,0,-0.0615097702771805,0.365535447387756,0,0,0,0,0,0,-0.0426058560020853,0,0,0,0.0201748252581851,0.156566270803659,0,0.20109157663387,0,0,0,0,0.280596659757274,0,0.0609362724502949
X600016.CH.EQUITY,0.01867781451403,0,0,0.09944450575114,0,0,0,-0.0385498038018217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257902306719139,0,0,0.132049758823706,0,0,0.302077514098919,0,0.00617363492900941,0.111054804112421,0,0,0,0,0.088957088621842,0,0,0,0,0,0,0,0.0390164547441326,0,0,0.0327117938428668,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.205225674577677,0,0,0,0,0,0,0,0.193300631307728,0,0,0,0,0.393653951260371,0,0.0574412328356846,0,0,0,0.0401746533842136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521062150085767,0.203145405924901,0,0,0,0,0,-0.0698897159988336,0.0478310032010232,0
X1109.HK.EQUITY,0,0,0,0.161367554145044,0,0,0,0.0767070278785948,0,0,0,0,0,0,0,0,0.125649681843722,0,0,0,0.232403878184503,0,0,0,0,0,0,0,0.0460785479817722,0,0,0.0865857035522882,0,0,0,0,0.132305168106447,0,0,0,0,0,0,0,0,0,0,0,-0.0677331184748353,0,0,0,0
X300059.CH.EQUITY,0,0,0,0.0895393662332168,0,0,0,0,0,0,0,0,0,0,-0.0327226154132057,-0.0240803564816733,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359413372131417,0,-0.0107889952429717,0,0.254446154241612,0,0.00457284825261585,0,0,0,0,0,0.0250917445062674,0,0,0.0148420412687017,0,-0.017542489449115,0,0,0,0.506061556818107,0,0.0204340331696202,0
X002142.CH.EQUITY,0,0,0,0,0,0.723352126015806,0.077787110160823,-0.22524320483334,0,0,0,0,0,0.150925550379991,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,-0.200485680329364,0,0,0,0,0,0,0,0.0266811217207877,0,0,0.017565891997418,0,0,0,0,0
X2388.HK.EQUITY,0,0,0.0189011527527444,0,0,0,0,0,0.333660550225888,0.177616041651929,0.389232380375524,0,-0.00772850953455507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0921321219465473,0,0,-0.123444693695923,-0.488371121208432,0,0.26609128292045,0,0,0.101246940649489,0,0.00868050387156379,0,0,0,0,0,0,0,0,0,0,-0.0432538717959092
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.413026285839245,0,-0.110306323943393,0,0,0.172133904450072,0.128237450007856,0,0,0.0751434904887078,0,-0.0442594141549724,0,0,0,0.00416180132985512,0,0,0.370252049803083,0,0,0,0.060600869038001,0,0,0,-0.235615568664868,0.0315477987225819,0,0,0,0,0,0,0,0,0,0,0.092266390539435,0,0,0,-0.00834386695892235,0,0.0326317082058499
X600048.CH.EQUITY,0,0.0426949486711522,0,0,0.027506052108921,0.0988560690524639,0,0,0,-0.0280371967304037,0,0,0,0,0.464960611881571,0,0,-0.0887078775441562,0,0,0,0,0,0,-0.0186594094787799,0,0,0,0,0,0.273477974460954,0,-0.0520479078424028,-0.018963892403391,0,0,0,0,0,0,0,0.107261562219988,0,0,0,0.018122718213668,0,0.314334407094523,0,0,0,1.73472347597681e-18,0
X601818.CH.EQUITY,0.231354743998785,0.0112229598276344,0,0,0,0,0,0.0118168966690386,0,0,0.0386667558311793,0.129809791922449,0,0,0,0,0,0.0243679259304282,0,0,0,0.0724640382528281,0,0,0,0.0292091246907184,0,0,0,0,0,0,0.0931910501534033,0,0,0,0,0,0,0,0,0,0,0,0.159644676291307,0,0,0.142074332550724,0,0,0,0,0
X2007.HK.EQUITY,-0.203515836087737,0,-0.0594695394871785,0,0,0,0.259289398575485,0,0.128675594508312,0,0,-0.0936475259797458,0,0,0,-0.581348957776879,0,0,0,0,0,0,0,-0.149025336630888,0.150164106539839,0,0,0,0.353356579361789,0,0,0.292476951477304,0,0,0,0,0.43159686506234,0,0,0,0,-0.132832713137079,0.174369039365023,0,0,0,0,0,0,0,0,0.193290675006278,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.0144670923276618,0,0.115368604057295,0,-0.218513423258922,0,0,0,0,-0.0545321657540645,0,0,0,0.325290928842295,0,0,0.105041750131946,0,0,0,0.0095816287672461,0,0,0.304452354584379,0,0,0,-0.0524683278407282,0,0.289777628226942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0724428402688383,0,0,0.0894321438411672,0,0,0,0,0,0.0425400632930278,0,0,0.160556480960343,0.0595327510146421,0,0,0,0,0,0,0,0.0834968853090021,0,0.0479688789044427,0,0.030425985663577,0,0.0563155976153459,0.243182510262268,0,0,0.07374562217178,0,0,0.215772847804299,0.00930888278145429,0,0.0160855408022596,0,0,0
X600999.CH.EQUITY,0,0,0,0.179932560494279,0,0,0,0,0,0,0,0.147242402295166,0.138739335406606,0,0,0,0,0,0,0,0,0,0,0.11970490817875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807837654501171,0,0,0,-0.0721281971672562,0,-0.0110583420570857,0.0619668418604804,0,0.122196299503702,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.378451650882987,0,0,0,0,0.0478632128317864,0,0,0,0,0,0.105973883353982,0,0.113867908057797,0,0,0.00552389276744527,0,0,0,-0.14768306262368,0,0,0,0,0,0,0,0,0.115589132879879,0,0,0.0404108598410984,0.16813478410774,0,0,0,0.141127094115659,0,0,0,0,0,0,0,0,0,0,0,-0.101755524882608
X600837.CH.EQUITY,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.240257240833847,0,0.0128711175957742,0,0.108112986413012,0,0,0.0370743327644458,1.73472347597681e-18,0,0,-0.0699830758931511,0.209301720255202,0,0,0,0,0,0,0,0.237741167531587,0.0373174925579444,0.00353714622728272,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0067063541700819,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.231795479451785,0,0,0,0,0.130789955138472,0,0,0,0,0,0.0474658297483734,0,0,0,0,0,0,-0.0440892864876096,0,0,0,0.00847156523828192,0,0,0.095235886387651,0.298844454733844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121898281515932,0,0,0.135194750506999,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.0586640510974478,0,0,0.0190380000236833,0,0,0.0602780289360809,0,0,0,0,0,0,0,0,0,0.36273983845047,-0.0758696950570556,0,0,0,0.101129941576089,0,0,-0.0819782894334547,0,0,0,0,0,0.147290021640077,0,0,0,0,0,0,0.150940782961401,0,0,0,0,-0.0703415723405119,0,0,0,0,0,0,0
X002736.CH.EQUITY,0.128062328927223,0,0,0.134057197795341,0,0,0,0,0,0.0308939813392204,0.0551621423705308,0,8.67361737988404e-19,0,0,-0.0436831723060746,0,0.10182640305187,0,0,-0.0390920497691849,0,0,0,0,0.0383145418096665,0,-0.0417188385707644,0,0,0,0,0,0.220135484400678,0,0,0,0,0,0,0.173416263460235,0,0,0,0,0,0,0,0.0327845683304612,0.106181370654044,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0.0270209436649919,0,0.456709064534434,-0.0739960205521889,0,0,0,0,0,0,0.113550772951699,0,0,0,0,0.379081132714288,0,0,-0.0302274404617567,0,0,0,0,0,0,0,0.0404031661402346,0,0,0,0,0,0,0,0,0,0,-0.205824827012019,0,0,-0.0741760955074877,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.153832362408991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100854573966036,0,0,0,0,0,0,0,0.00882472785796878,0.377197328704582,0,0.279716693504213,0,0.161229017007226,0.01602017661164,0,0,0,0,0,0,0,0.0218612184888935,0.0658642620053698,0,0.0937452278416247,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0729694592255384,0,0,0,0,0.111124470835318,0,-0.0840108729932076,0.194797805483657,0,0,-0.276057939857314,0,0,0,0,0,0,0,0.0541390138384835,0,0.0684080739521218,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0991977929664224,0,0.180840734636613,0,0,0.737308352922821,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,-0.0774416484053555,0,-0.0474722043123374,0,-0.0938343000771431,0,0,0,0,0.043131061813481,0,0,0,0.784513848539231,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.102821174256951,0,0,0,0,0,-0.119116571166026,0,0,0,0,0,0,0,0,0.0369053613505064,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.198070532366429,0,0,0,0,0,0,0,0,-0.352027297876205,0,0,0,0,0,0.0585816946324641,0,0,0,0,0,0,0,0.324045749193203,0.80586396650692,0,0.0796531579186154,0,0,0,-0.637247012333733,0.0735324743300029,0,0.297084702267572,0,0,0,0,0,0,0,0,0,-0.03875965806407,0
X601229.CH.EQUITY,0,0,-0.119452784100534,0,0,0,0,0,0,0,0,0.432352007996591,0,0,0,0,-0.355937097979557,0.0790405391450347,0,0.363033736891776,0,0,0,0,0,0.228289091573269,0,0,0,0,0,0,0,0,0,0,-0.0764176116375039,0,0,0,0,-0.1153831270374,0,0,0,0,0,0.46505972117601,0,0,0,0,-0.0165529205907143
X823.HK.EQUITY,0,0,0,0,0.42859393739419,0,0,0,-0.0294546006858355,0,0,0,0,0,0,0,0,0,0,0,0.177492222560011,0,0,0,-0.1369044116593,0,-0.286059381162541,0,0,0,0,-0.269955600980897,0,-0.0976918639403568,0,0,0.218333959060285,0,0,0.160031228251213,0,0.0568380775106453,0,0.469531072334122,0,0,0,0,0,0,-0.0237246661153937,-0.207190722515506,0
X000776.CH.EQUITY,0,0,0,0,0.0127420158478527,0,0,0,0,0,0.330702286288452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983162631297356,0,0,0.360471751129239,0,0,0,0,0.145916817442809,0,0,0,0,0,0,-1.73472347597681e-18,0,0.171276814545284,-0.0221940083668406,0,0.0902925382262868
X601169.CH.EQUITY,0.0461815906310077,0,0,0,0.0449200315112383,0,0,0,0,0,0.124215570464546,0.00244436237748854,0,0,-0.0599474683758548,0.110756500962175,0,0,0,0,0,0,0.0556425529752631,0,0,0.00293695267355387,0,0,0,0,-0.00839964612186308,0,0,0.0429317108741669,0,0,0,0,0.0281592485988214,0,0,0,0,0,0.296396978332975,-0.00644287192570475,0.161057095368843,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135482177277678,-0.0948728733289832,0,0,0,0,-0.312474230553817,0,0,0,-0.0829373161217911,0,0,0,0,0,0,0,0,0,0,0,0.0494102670932039,0.240892955068696,0,0,0,0.222814422252286,0.487498708828044,0,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.154229059480125,0,0,0,0,0,0,0,0,0,0,0,0.477970815655571,0,0,0,0,0,0,0,0.0498753897552575,0,0,0,0,0.0753259871091561,0,0,0.155868558717905,0,0,0,0,0,0,0,0,0,-0.0484730701330514,0,0.0862264687925458
FXI.US.EQUITY,-0.159296720301256,0,0,0,0,0,0,0.0668678616786079,0.0847862131989296,-0.160478466416591,0,0.22690643702049,0,0,0,0,0,-0.513070206431729,0,0.129713915779339,0,0,0,0.128237314827009,0.234335286869973,0.213951396743094,0,0,0,0,0,0.240822931580474,0,0,0,0,0,0,0,0,0,0.0997943555349428,0,0,0,0.327324312852651,0,0,0,0,0,0,0.0307169171680117
CN2YR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23676153065244,0,0.149494568715903,0,0,0,0,0,0,0.0174214165102067,0.0418688133846827,0,0,0,0,0.118995183748842,0.0352036759739282,0,0,0,0,0,0,0,0.0976900868364965,0.237513785513392,-0.0884262393071373,0.13754447910859,0,0.0570242618494129,0,0,0,-0.151412000218675,0,0,0,-0.558607313926355
CN210SLOPE,-0.356520389615258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169956566895233,0,0,0,0,0,0,0,0,0,0.372563222914767,0.113262579290255,0,0,0,-0.00344542463288421,-0.402239939837801,0,0.210078746672773,0,0,0.100302614628412,0,-0.237923440824773,0
