,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601998.CH.EQUITY,0.244149614196264,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0247084762141208,0,0,0,0,0,0,0.0102772950668066,0,0.100519372069812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015804506349391,0,0,0,0,0,0,0.172396391913356,0,0.525188717602953,-0.0753306079084002,0,0
X1109.HK.EQUITY,0,0,0,0,0,0.17496269978198,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421652921187829,0,0,-0.0825782205929477,0,0,0,0,0,0.153828729532785,0,0,0,0,0,0,0,0,0,0,0.263706498237729,0,0,0,0,0,-0.038359466870812,0.0400448002091543,0,0,0
X300059.CH.EQUITY,0,0,0,0.00819854958789796,0,0,0,-0.0793803385038834,0,0.26506747999593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327598931746408,0,0,0,0.537361413520121,0,0,0,0,0,0.0503843364115493,0,0.0711527953532415,0,0,0,0,0.0826308988700509,0,0.0301915071376924,0,-0.0931115423789965,0.0214512804130278,-0.0444946684625126
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.104628314380564,0,0,0,0,0,0,0,0,0,0,0,0.246471756560585,0,0,0,0,0,0,0.243867391595469,0,0,0,0.101589551758976,0,0,0,0,0,0,0.125804490640265,0,-0.0249132554498882,0,0,0,0.00611316674022647,0.37207161213103,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0838746622348331,0.438866282305985,0,0,0.082033544226525,0,0,0,0,0,0,0,0,0,0,0.0953154185542585,-0.178353938455541,0,0,0.197977583696368,0,0,0,0.0587918716392713,0,0,0,0,0.00855074223021066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235098671935847
X002142.CH.EQUITY,0,0,0,0,0,0.44557116645974,0,-0.256455137392884,0,0.118959922777567,0,0,0.0741067808984607,0,0,0,0,0,0,0,0,0.161951653796333,0,0,0,0,0,0,0,0,0.334556494535246,-0.175326054974346,0,0,0,0,0,0.311026444376968,0,0,0,-0.173560866624526,0,0,0,0,0,0,0.24458436333522,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0.169759041237904,0,0,0,0.00028812325158353,0,0,0.0499120963202885,0,0,0,0,0,0,0,0.0685951984527328,0,0.0277118724941283,0,0.356736851970013,0,0,0,0,0,0,0.063470754308145,0,0,0,0,0,0,0,0,0,0,0,0,0.0714869174633755,0.171378242564651,0,0,-0.0329119813949224,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0.077671974009156,0,0,0.00804841561882543,0,0,0,0.0336075380246739,0.741075048612779,0,0,0,0,0.0945559096798301,0,0,0,-0.0303942940830562,0,0,0.0487888557275406,0.104961644368564,0,0,0,0,0,0,0,0,0,-0.144133128566544,0,0,0,0,-0.00306126529257878,0,-0.0150309457817414,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.200481689317797,0,0,0.232917110506975,0,0,0,0,0,0,0,0,0,0.117469523040932,0,0,0,0,0,0,0,0,0,0.091967481937639,0,0.0322472831617207,0,0,0,-0.0244740853749152,0,0,0,0,0,0,0.370136588213947,0,0,0,0,0.0246145562631741,0,-0.147736335912404
X601818.CH.EQUITY,0,0,0.104458642969306,0.0344920510208009,0,0,0.115961421471095,0,0,0,0,0,0,0,0,0,0.069715940407677,0,0.235656852450008,0,0,0,0,0,0,0.0365653828319161,0,0,0,0,0,0.157614488070861,0,0,0,0,0,0,0,0,0,0.0136659082609073,0,0,0,0,0.00129245094762495,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0243857785668283,0,0,0,0.247223392481297,0,0,0,0,0,0,0,0,0.0273424487698001,0,0,0,0,0.124825223519986,0,0,0,0.0204791735188743,0,0,0,0,0,0.165357703954283,0.204094804718277,0,0.0892855569296245,0,0,0,0,0,0,0,0,0.155309760616523,0,0,0,0,-7.90225072862339e-05
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00142622234541967,0,0,0,0,0,0,0.377906480159576,0,0,0,0.245367085474167,0,0,0,0,0.182152272692413,0,-0.65289214808092,0,0,0.0387064258432316,0.141484833896575,0,0,0,0.0918013635449765,0,0,0,0,-0.570737332682427,0,0,0,0,0,0,0,0,0,-0.0319035415359152,0,0.230954185480127
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00945022468894817,0.00870604055782636,0.173064990825094,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0576977081987976,0,0,0,0,0,0,0,0.629176319429961,0,0,0,0,0,-0.0447651603691475,0,0.133273168695803,0.00902654496739812,0,0,0.017364330268298,0,0,0,0,0,0.0363656559611654,0
X601211.CH.EQUITY,0,0,0,0,0,0.0131313923459215,0.00779382640071109,0,0,0,0,0,0,0,0,0,0,0,0.119685522663602,0,0,0,0,0,0,0.0425907781030518,0,-0.198522851765254,0.0236215269097025,0,0,0,0,0.431979751880358,-6.93889390390723e-18,0,0,0,0,0.0903329365671539,0,0.124639115084256,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392678947564286,0,0,0,0,0,0.117423642328772,0,0,0,0,0,0,0,0,0,0,0,0,0.0820091099430354,0,0,0.00857330710604052,0,0,0,0,0,0.225953502079479,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.588163562013399,0,0,0,0,0,0,0,0,0,0,0,0.127286839086015,0,0,0,0.0351654037906633,0.0361351467586386,0,0,-0.0173569309854985,0,0,0,0,0.281812492963201,0,0,0,0,0,-0.123570540252235,0,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0473536144834361,0.062538529325925,0,0.301689973224638,0,0,0.0219888283248474,0,0,0,0,0,0,0,0,0.0524680069098379,0.118723696673361,0,0,0,0.196105793947226,0,0,0,0,0,0,0,0,0,0,0,0,0.320795818539696,0,0,0,0,0,0,1.73472347597681e-18,0,0.0413540418685356,0,-0.0747606801682801
X001979.CH.EQUITY,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0423961266603835,0,0,0,0,0.0157736825964908,0,0.746233694112536,0,0,0,0,0,0,0,0,0,-0.00164518763596542,0,0,0,0,0,0,0,0,0.0734743868531443,0,-0.134908046671869,-0.0083297335179127,0,0,0,0,0,0,0,0,0,0.0229306093590365,0.126757522277072,0.00157605117495755,0,0
X000166.CH.EQUITY,0,0,0.0205179652861566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626446179659397,0,0,0,0,0,0,0,0,0.0534927451481911,0,0,0,0,0,0,0,0,0.271463813659517,0.153743265288757,0,0,0,0,0,0,0,0,0.0188551419079275,0.0420599573473492,0.255180556322319,0.0209306998087117,0,0,0,0
X12.HK.EQUITY,-0.135241121748168,0,0,-0.147080011956424,0,0,-0.00333787616465006,0.111707951728561,0,0,0.604091451088292,0,0,0,0,0,0,0,0,0,0.608847978518831,0,0,0,0,-0.0432353009660229,0,0.206397739567755,0,0,0,0,0,0,-0.0154110581675161,0,0,0,0,0,0,0,0,0,-0.127878705143854,0,0,0,-0.117739963496944,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.326337024947402,0,0,-0.0339259691307005,0,0,0,0.153993568804975,0,0,0.0970170996284804,0,0,0,0,0.0504457608359,0,0,0,0,-0.13348737387801,0,0,0,0,0,0.0827343124260157,0,0,0,0,0,-0.149943161873721,0,0,0,0.721864598913217,0,0,0,0
X601229.CH.EQUITY,0.309073184982017,0,0,0,0,0,0,0,0.446809717841788,0,0,0,0,0,0,0,0,0,0,0,0.0610704438989259,0,0,0,-0.169900084643226,0,0,0,0,0,0,-0.0977575503619381,0,0.115974435623181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158255080061304
X823.HK.EQUITY,0,0,0,0,0.105303370226644,0,0.0110463801592633,0,0,0.0732018823686745,0,0,0,0,0,0,0,0,0,0,0.210321483001502,0,0,0,0,0,0.155234595806917,0,0,0,0,0.0896998005932015,0,0,0,0,0,0,0.11292842657488,0,0,0,0,0.0960162005388732,0,0,0,0,0,0,0,-0.147164885191821,0.203966775499766
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.136400839939419,0,0,0,0,0,0,0,0,-0.0232777818262657,0,0,0,0,0.0168366599903682,0,0,-0.196991993754528,0,0,0,0.0826271159230366,0.112746472596399,0,0,0,0.0412387563682116,0,0,0,0.00911286743779356,0,0,0,0,0,0.316185671438825,0.13309213118121,0,0,0.072374611772861,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455232909911031,0,0,0.170420106919966,0.0151809799102742,0,0,0,0,0,0,0,0,0,0,0.00565755781682449,0.00189949601425929,0.19207403171297,0.149049437306819,0,0,0,0,0.114003069767666,0,0,0,0,0,0,0,0,-0.0257667122812472,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0140038105641037,0,0,0,0,0,-0.0513467679514505,0,0.167125505456773,-0.462285075909413,0,-0.0879918674456351,0,0,0,0.109423054694858,0,0,0,0,0,0,0.0641811160744395,0,0,0,0,0,0,-0.0354067403590493,0.0178098842411849,0,0.380348475620815,0,0.623719607342454,0,0,0.0350311187707442,0,0,0,0.085386237342437,0,-0.0363575788271007
X601169.CH.EQUITY,0,0,0,0,0,0,0.732140022066833,0,0,0,0,0,0,0,0,0.039836316578749,0,0,0,0,0,0,0.0628806020799101,0.112958120988651,0,0.0359303117803389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144460069013063,0,0,0,0,0,0,-0.00828501200645145,0,0,0,-2.16840434497101e-19,0.0522893685668332,-0.00456514611147582
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0.113415178119087,-0.0191268675807244,0,0,-0.204121859183993,0,0,0,-0.0963305230124853,0,0,0,0,0.0351780625710068,0,0,0,0,0,0,-0.0468381637317659,0,0,0,0,0,0,0,0,0,-0.264623801972686,0,0,0.193396051909322,0,0,0.129155622780068,0.45346383426322,-0.0849688480812804,0,0,0,0,0.133278298006684,0.0974146269316802
CN2YR,0,0,0,0,0.162408823483576,0,0,0.41479868078401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146216882742097,0,0,0,0,0,0,0,0,-0.085309772774735,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0615774136602281,0.102022133037995,0,0,0.0375974652855341,0,0,-0.284568068776771
CN210SLOPE,0,0,0.0733577641927283,0,0,0.0677591678523681,0,0,0.143527181055463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571470773657804,0,0,0.127081706740879,0,0,-0.102920179492121,0,0,-0.0675735959187311,0,0,-0.0629834441907426,0,0,0,0.0155028019015105,-0.654021190886825,0
