,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261358560993213,0,0,0,0.124089503256072,-0.132683108622521,0,0,0,0,0,0.0105194957896925,0,0,0,0,0,0,0,0,0.348510493283131,0.0951428964902213,0,0,0.0502339864377217,0,0,0,0.00995432776431769,0.115956416753187,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0605825685753098,0,0,0,0,8.67361737988404e-19,0,0.200966525531513,0,0,0,0.0132043123277454,0,0,0,0,0.196402859990066,0,0,0,1.38777878078145e-17,0.243408117882405,0,0,0,0,0,0,0,0.183288155221546,0.198865869068838,0,0,0,0,0,0,0,4.33680868994202e-19,0.00471911421084273,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432848398977482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194683643519328,0,0,0.0222234975289019,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.645016354709651,0,0,0,0,0.223679405138938,-0.328638942282735,0,0,0.153597170732975,0,0,0,0,0,0.0604517880933543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531563044858123,0.206825944239897,0.0263402672826725,0.163965810299244,0,-0.0919409767922069,0,0,0,0,0,0.0428841191215259
X601211.CH.EQUITY,0,0,-0.0714654683091017,0,0,0,0,0,0,-0.0502734276771933,0,0,0,0,0.14572961920554,0.22011226662087,0.165093827166927,0,0.00123220027329331,0,0,0,0,0,0,0,0,0.214173609493227,0,0,0,0.333433141566705,0,0,0,0,0,0,0,0.151614110298598,0,0,0,0,0,0,0,0.0426539700379124,0,0,0,-0.0869367866170275
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.131655157078201,0,0,0,0,0.209435423165196,0,0.22110053321493,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578029428602853,0,0,0,0.117335460993114,0,0,0,0,-0.105223128878174,0,0.35594262741007,0,-0.0188241022735049,0,0,-0.0867888365035625
X2882.TT.EQUITY,0,0,0,0,0,0,-0.129620109364347,0,0.0210647451530296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316656136536314,0,0,0,-0.164030968534089,0,0,0.0216297510880549,0,0,0,0,0,0,0,0,0,0,0.137808379701178,-0.218915245311343,0,-0.00978449890851147,0,0.85670392602295,0.0819499533115354,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00596797909526516,0,-0.0289595748412041,0,-0.0646345910655839,0.226121282708934,0,0,0,0,0,0,0,0,0.288663033494502,0,0,-8.67361737988404e-19,0,0.267201737575382,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.06098880076046,0,0,0,0,0,0,0.228337069924336,0,0,0,0,0,0.0225082433266538,0.104255728707252,0,0,0,0,0,0,0,0,0,0,0.220145025199732,0,0,0,0,0.177938040917509,0,0.0011380144497823,0,0.105815999977528,-0.1400182285481,0.0897738657946651,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.116615536251185,0,0,0,0,0,0,0,0,0,0.354960447393685,-0.101176585230391,0,0,0,0,0,0.258117091987728,0,0,0,0,0,-0.0671764325250379,0,0,0,0,0,0,0,0.108213068849928,0,0,0,0,0,-0.00244572095207202,0,0,0.294180056254197,0,0,0,0,-0.0554544962952729
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.129857790806249,0,0,0,0,0,0,0,0,0,0,0.209295656934837,0,0,0.0650203306505542,0.157887660055628,0.0487042077139187,0.20441794714781,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00660822309243634,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.163268997165486,0,0,0,0,0.0455110835068347,0.00178008210380231,0,0,0,0,0,0,0,0.0850456252984041,0.0359301015186919,0,0,0,0.0157012865161972,0.0687128666633675,0,0,0,0,0,0,-0.0910253884403225,0.0207959393277497,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,-0.0985105254933794,0,0,-0.109094561355361,-0.00776255888804568,0,0,0,0,0,0,0,0.0029384019411761,0,0,0,0,0,0,-0.0411987419210122,0,0,0,0,0.136297803558586,0,0,0.189159780432731,0,0,0,0,-0.10901215523406,0.367893577039835,0,0,0,0,0,0,0,0,0,0.0600453255093346,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0438697692251184,0,0,0,0,0,0.1378253939469,0,0,0,0.018691973516321,0,0,0,0,0,0,0,0,0,-0.181436888377318,0,0.148411039330408,0,0,0,0,0,-0.0246375161441508,0,0.176973748092212,0.208890785178755,0,0.00548952095140224,0,0,0,0,0,0,0,-0.107665978370793,0
X2881.TT.EQUITY,0.0977622074726071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199001956594788,0,0,0,0,-0.0277383861509844,0,0,0,0,0,0,0,0,0,0,0,-0.0286228852700455,0,-0.0827524686309774,0,-0.0130660985859007,0.133431696206468,0.523369090290045,0,0,0,0,0,-0.0558859712588406,0,0,0,0,0.245904202079392,-0.0406513954882725,0.0834513018240188,-0.0474247746066213
X1997.HK.EQUITY,0,0,0.111193041370505,0,0,0,0,0.394118883967142,0,0.0880330626060883,0,0,0,0,0,0,0,0.169072497058496,-0.247893683715469,0,0.0847274680146443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274629652425073,0,0,0,0,0,0,0,0,0,0.0323396983471151,-0.00238544602427704
X601169.CH.EQUITY,0,0.252657569780306,0,-3.46944695195361e-18,0,0,0,0,0,0.170393549706665,0,0,0,0,0,0,0.0432713744339849,0,0.182676385044018,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.332243992454106,0.00366937779999896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.0615219870752229,0,0,0.0671782532599721,0,0.287739409918795,0.0948008756895242,0,-0.172291761134309,0,0,0,0,0,0,0,0,0,0.0343510849079049,0,0,0.116886402224095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431865288077868,0,0,0,0,0.237949989269773,0
X600918.CH.Equity,0.0584081055684116,0,0,-0.0273149001135831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186264113889917,-0.00284936540600723,0,0,0,0,0,0,0,0,0,0,0,-0.00946692321417395,0,0,0,0,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,-0.018210374385752,0,0,-0.062985111853684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348572610556062,0,0,-0.0168512217282193,0,0,0,0,0,0,0,0.0271398331583627,0,0,0,0,0,0,0,0,0,0,0.0786389911365883,0,0,-0.825050979023364
VXFXI.INDEX,-0.0735896522772761,-0.026214594346948,0,0,0,0,0,-0.116605135869471,0,0,-3.46944695195361e-18,0,0,0,0,-0.114443234250588,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114868502949391,0,0,0,0,0.336243834615841,0,0,0,0.100584495567345,0,0,0,0,0,0,0,0,0,0,0.0208662601241504,-0.907006298805171,0
