,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0955998742679953,0.497526228795529,0,0,0.0900350312091177,0,0,0,0,0,0,0.0722092179863306,0.0393955427390524,0.0291140890458367,0.0144113849705956,0,-0.187726296669973,0,0.10724034080319,0.15764342068954,0,0,0,0,0,0,0,0,0,0,0,0.00388827526703709,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0374909593309884,0,0,0,0.606782285223158,0,0,0,0,0,0,0,0,0,0,0,0.0645597590586135,0.102719052506884,0,0,0.0892193007434791,0,0,0,0,0,0,0,0,0,0.142144363725673,0,0,0,0,0,0,0,0,0,-0.135666647025194,0,0
X2007.HK.EQUITY,0,0,1.73472347597681e-18,0,0,0.042463106718422,0,0.163676042466855,0,0.0611301573257007,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.175435248223689,0,0,0,0.0813924167893442,0,0,0,0.352778587548156,0,0,0,0,0,0,0,0,0,0.0686511256564119,0.0115557614236971,0.0897742362199932,0,0.0342344208481175,0,-0.144645288616937,0,0,0
X601818.CH.EQUITY,0,1.73472347597681e-18,0,0.175211419697117,0,0,0.0947409514273722,0,0,0,0,0,0,0,0,0,0.0925574724407779,0,0.138996395006466,0,0,0,0,0,0.0413040642651342,0,0,0,0,0,0,0,0,0.0798376090391388,0,0,0,0,0,0,0,0.040050121482802,0,0,0,0,0.0725651188302008,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.240460529860273,0,0,0,0,0,0,0,0,0.0181301178535376,0,0,0,0.155675796264071,0.0265464937320706,0,0,0.00920942869862412,0,0,0,0,0,0,0.222059143750061,0.13757095232062,0,0.0818246959528417,0,0,0,0,0,2.71050543121376e-20,0,0.118662360347323,0,0,0,0,-0.00125321045583795,0
X267.HK.EQUITY,0,0.200060195749629,0,0,0,0,0,0,0,0.116003844541885,0,0,0.0505120724684315,0,0,0,0,0,0,0,0,0.0215157935532766,0,0,0,0.173794526011444,0.436895749641841,0,0,0,6.93889390390723e-18,0.0970484465495819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025307371528425,-0.0975857860947123
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0873243518311732,0,0,0,0.268872927589491,0,0,-0.218590541792997,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.239440471216186,0,0,0,0,0.143001814038606,0,0.665718874861174,0,0,0,0,-0.285645055688356,0,0,0,0,0,0,-0.159067511225123,0,-0.0513795008679369,0,0.199306039827817,-0.387629478930849
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0543266636524526,0.231222288990858,0,0,0,0,0,0,0,0.0293148695171824,0.0380315885868893,0,0,0,0.037993093718322,0,0,0,0,0,0,0,0.477565408375836,0,0.032685359848851,0,0,0,0,-0.0164880936363076,0,0,0,0,0,0,0,0.0973191443573923,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0.0514762195637751,0.0514132815477149,0,0,0,0,0,0,0,0,0,0,0,0.185033847956393,0,-0.0058795120048117,0,0,0,0.115322831719401,0,0,0,-0.141634978240817,0,0,0,0.29120220789882,0,0,0,0,0,0,0.0649383644110067,0,0.0606137459777273,0,0,0,0,0,0.0687457753195187,0,0,-0.0369177223930777,0,0
X601336.CH.EQUITY,0,0.139505931351377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221262143135969,0,0.346905503549407,0,-0.0955134906893115,0,0,0.0189361189713871,0,0,0,0,0,0,0,0.246387532678167,0.0546229893513115,0,0,0,0,0.0784112613836497,0,0.0491663483138974,0,0,0,0,0,0.0142512766172803,0.127626139898816,0,0,0,0,-0.00389032922652698
X1113.HK.EQUITY,0,0,0,0,0,0,0,-6.93889390390723e-18,0.473863062121835,0,0,0,0,0,0,0,0,0,0,0,0.0913626105578114,0.105389906893606,0,0,0,0,0.0560199291314714,-0.102628977858629,0,0,0,0,0,0,0,0,0.287695839759287,0.0253358295971058,0,-0.0858457884123254,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.102870273086914,0,0,0.0988283431105814,0.0993269517286096,0,0,0.0911302739227487,0,0.132778911932943,0,0,0,0.0719200523937067,0,0.0760385222082592,0,0,0,0.111729766089669,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.293220235605808,0,0,0,0,0,0.177075650217446,0,0,0,-0.0211053835403491,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0885478226905101,0,0,0,0,0,0.0491273074735983,0.67836813071552,0,0,0,0,-0.0154954528760176,0,0,0,0,-0.042113270779458,-0.0705804909917929,0,0,0,0,0,0,0,0,0,-0.0247541332441628,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.151578658479226,0,0,-0.0387880524413988,0
X000166.CH.EQUITY,0,0,0.0897022727530671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093806199823473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456418192507188,0,0,0,0.234605375555657,0,0.00147527497773516,0,0,0,0,0,0,0,0.112605959237553,0.148905793026869,0,0,0,0,0
X12.HK.EQUITY,-0.0116263037744957,0,0,0,0,0,0,0,0.0567143164172553,0,0.540840297959019,0,0,0,0,0,0,0,0,0,0.252575093485955,0,0,0,0,0,0,0,0.519689088196012,0,0,0,0,0,0,0,0,0,0,0,-0.139700305064699,0,0,0,-0.0825924956774586,-0.0661728239567549,0,-0.175320390540614,0,-0.100814233489398,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0745285214230461,0.379750122035465,0,-0.0523379042824999,0,0,0,0,0.0875008568233349,0,0,0,0,0,0,0,0,0.111391789110033,0,0.167173939062576,-0.0830200917603811,-0.226655603496494,-0.188298323965078,0,0,0,0,0.213369143695886,0,0,0,0,0,-0.154529755488315,0,0,0,0,0.768858485939264,-0.0549538566854179,0,0
X601229.CH.EQUITY,0.755814305295557,0,0,0,0,0,0,0,0.211772326011489,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.00186877057728165,0,0,0,0,0,0,0,0,0,0,0,0.216112835086917,-0.240980484503064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843812320870491,0,-0.164658245880152
X823.HK.EQUITY,0,0,0,0,0,0.112878821234639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160946203517468,0,0,0,0,0,0.248436044596366,0,0,0,0.0010354515728705,0,0,0.223294621092834,0,0,0,0,0.0729100077831236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426771427770392,0,0.0148215050207993,0,0.180386961837177,0,0,0,0,0,0,0,0,0,0,0,0,0.234057388641877,0.125350778864763,0,0,0,0,0.134024575833885,0,0,0.0179518338947717,0,0,0,0,0,-0.0321543967858962,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726738101158915,0,0,-0.13646268764323,0,0,0,0.0128046801141961,0,0,0,0.243002433008008,0,0,0,0,0,0,0,0,0,0,0.562767167005621,0,0,0,0,0,0.0114859850607919
X601169.CH.EQUITY,0,0,0,0,0,0,0.713087049165743,0.00310280673349809,0,0.0109345784594972,0,0,0,0,0.0933692938595582,0,0,0,0,0,0,0.0255822058610072,0,0.146462403874874,0,0.0646515621481837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019712332565322,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0504899959547181
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.122467591604371,0,0,0,0,0.0514274326563218,0,-0.0491686430130767,0,0,0,-0.159079826143808,0,0,0,0,0,0,0,-0.00611527937346713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235542467694153,0,0.615203370239722,0,-0.0348312605095855,0,0.0953987582328613,0,0,0,0,-0.0874218506745939
FXI.US.EQUITY,0,-0.245170313601288,0,8.67361737988404e-19,0,0,0,0,0,-0.0682883690732075,0,0,0,-0.0111935594728498,0,0,-0.0749713418283958,0,0,0,0.0301602654521026,0,0.104834374653773,0,0,0.0914978639628452,0,-0.0401982065378053,0,0,0,0,0,0,-0.110756557721723,0,0,0,0,0,0,0,0,-0.0406862674465154,0.304381621844546,0.00407170863433322,0,0.0642975197621774,0,0,0,-0.437480931520473,0.0364799563778576
VXFXI.INDEX,0,0,0,0,0,0,0,0,-0.130820291801685,0,0,0,0.0760047727410695,0,0,0,0,0,-0.164427329981258,0,0.142656156181739,-0.00178438394432167,0,0,0,-0.0485504033603026,0,0,0,0,0,0,0,0.143779379427114,0.0234677294153052,0,0,-0.0837278554802831,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353225931805784,0,0
CN2YR,0,0,0,0,0,0,0,0.46110319566917,0,-0.0889241225001947,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154872521913592,0.0870849262183918,0,0,0,0,0.0540543324594927,0,0,0,-0.253636586201552,-0.184080397070535,0.10531543514714,0,0,0,0,0.12057752929214,0,0,0,0,0,0,0.0105446203751491,0.0684219939936672,0,0,0,0
