,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X2891.TT.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0.181774073250633,0,0.0552446535214276,0.294785078426223,0,0,0,0,0.107282303778356,0,0,0,0,0,0.0620226363483298,0,0,0.388969626105404,0,0,0,0,0,0,0,0,-0.0539620249127063,0,0,0,0,0,0,0,0,0,0,0,0.0749678985493302,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143685308262731,0,0.0788479518644007,0.691561441023367,0,0,0,0,0,0,0,0,0,0,-0.0588806335022657,0,0,0,0,0,0.2021727618279,0,0,0,0,0,0.178509132530128,0.0775542591966268,0,-0.0864921065991234
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424137350553044,0,0,0,0,0,0,-0.026872445505091,0,0,0,0.340549319540014,0.302393653090203,0.0104769404687694,0,0,0.268399137394213,0.0754992077373997,0,0,0,0,0,0,0,0.0384251728212898,0,0,0,0,0,0,0.0381985611074213,0
X000776.CH.EQUITY,0,0,0,0.0238591824030122,0,0,0,0,0,0,0,0,0,0,0,0,0.00423815131349021,0,0,0,0,0,0,0,0,0.158307869236766,0,0,0.0521234932526605,0,0.102516678312883,0,0,0,0,0.400461651896874,0,0.0229253382923549,0,0.0901561637381592,0.0594264120465727,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.115689117540639,0.168002517451568,0,0,0,0,0,0,0,0,0.0731837135702641,0,0,0,0,0,0,0.0585036192813057,0,0,0,0,0,0,0.174536657223779,0.369051772205637,0,0,0.131122353131445,0,0,0,0,0,0,0,0,0,0,0.133440175019227,0,0.103830561505841
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0348568098984214,0,0,0,0,0,0,0.0955308586476323,0,0,0,0,0,0,0,0,0,0,0,0,0.241687913887853,0,0,0.0518639523559796,0,0,0.242941705559032,0,0,0,0,-0.0260858300874213,0,0.161277303378476,0,0,0.0062532589981689,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0749205014322964,0.149086896735224,0,0,0,0,0.00587084174062681,0,0,0,0.0850529036117543,0,0,0.00814363468628608,0,0,0,0,0,0,0,0.100219761668104,0,0,0,0,0.219898776316688,0,0.226705392991488,0.0217147547325001,0.27254886062467,0,0.056536357371363,0,0,0,0,0,0,0,0.0285167890052355,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0615469240572119,-0.126953280437091,0,0.0318595897583486,0,0.0467551838949473,0.388534150499251,0,0,0.215774992566679,0.0424259365672368,0,0.00969947504485667,0,0.198691641857719,0,0,0,0,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0.0897871757055143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019235877623768,-0.0462072411915949,0.24990324980366,0,0,0,0,0.177149673661188,0,0.14082896648521,0.0870116644741516,0.131250049473662,0.154569019516154,0.0917715783892176,0,0,0,0,0,0,0,0,0,0,0.0540606045978589,-0.0433790176327581
X600999.CH.EQUITY,0,-0.00229348782396846,0,0.184979917052297,0,0,0,0,0,0,0,0,0,0,0,0,-0.121868144882189,0,0,0,0,0,0,0.0846237664694912,0,0,0,0.0140066654091993,0,0,0.083738802086856,0,0,-8.67361737988404e-19,0.484490024536054,0,0.0939468147290641,0.0418738862446285,0,0,0,0.17492365002003,0,0,0,0,0,0,0
X601066.CH.EQUITY,0.045684187308428,0,0,0,0,0,0,0,0,0,0.114477700295619,0,0,0,0,0,0,0,0,-0.0381101584909481,0,0,0,0,0.107460536974672,0,0,0.148756921471351,0.246794680373304,0,0,0,0,0,0,0,0.175850430037706,0,0,0,0,0,0,0,0,-0.126463094526842,0,0,0
X601211.CH.EQUITY,-0.0452935305488291,0,0,0,0,0,0,0,-0.046579270936168,0,0,0,0,-0.0465601914761518,0,0,-0.0207681689444247,0,0,0,0,0,0.039481186940223,-0.0467620933854745,0,0,0,0,0.15951809070748,0.181696298167873,0.074521783522954,0.198055045736769,0.355780564201656,0,0,0,0.0680566414803577,0,0,0,0,0,0,0,0,0.00312928471454188,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0.0917628500126209,0,0,0.150273256959524,-0.0529917039993622,0,0,0,0,-0.0754782177700253,0,0,-0.334649276780482,0,0,0,0.12545315035234,0,-0.101424153321318,0,0.0408574716533132,0.801360421116546,0,0,0,0,0,0,0,0,0,0.358849290825454,0,0,0,0,0,-0.352133469207209,0,-0.00231845723345579,0,0,0,-0.0632709675823351
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0733042933941929,0,-0.0480033864162068,0,0,0,0,0,0,0.0634412293276722,0,0,0,-0.0233689472888907,0,0,-0.0286815936531436,0,0,0.0045946059611762,0.288318069526044,0.420723003270781,0,0,0,0.0231869498948434,0,0.0828698171223566,0,0,0,0.057185073776068,0,0,0,0,0,0,0.215679804876028,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103613841197604,0,0.069527133453047,0,0,0,0,0.0171709723481701,0,0,0,0,0,0,0,-0.469917537421218,0,0.419840865587001,-0.00352998121021423,0,0,0,0,0,0,0,0.11164449116062,0,0.530095132388561,0,-0.0352925766474286,0,0.0766793431753649,0
X601318.CH.EQUITY,0,1.73472347597681e-18,0.101654930056554,0,0,3.46944695195361e-18,0,0.0218769842520769,0,0.0405095897076594,0,0,0,0,0,0,0,0,-0.0119602085097603,0,0,0,0,0.0882909851024613,-0.0501896122256267,0,0,-0.0176357068691291,0,0,0,0,0,0,0,0,0,0,0,0,0.414521872132366,0.270500498598686,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0.0296794958764465,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0415896522683943,0,0,0,0,0.0538365313556219,0,0,0.0516381945307623,0.312635789372291,0,0,0,0,0,0.0438922610651775,0,0,0,0.126289295920827,0,0,0,0,0,0.215970536996396,0,0,0,0,-0.140870513235526,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0869531172283269,0,0.0968120504482861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435194105358446,0,0,0,0,0,0.0596581026109451,-1.38777878078145e-17,0.036040820905809,0,0,0,0,0,0,0,0,0,0,0.239920248163369,0.118829638055665,0,0,0
X601601.CH.EQUITY,0.362905610385729,0.123097566938904,0,0,0,0.0430764892481956,-0.174978169412264,0,0,0,0,0,0,0,0.120641882921735,0,-0.191040267397438,0,0,0,0,-0.0404976906580508,0,0.188758719717037,0,0,0,-0.0540598012990763,0,0,0,0,0,0.0901801539958702,0,0,0,0,0,0,0,0,0.286024354471597,0,-0.00963710073017595,-0.0880488866865162,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0.038325231448021,0,0,0,0,0,0,0,-0.103154611744613,0,0,0.0459012001898182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133121779353044,0,0,0.100416897890348,0.239359800424466,0.263254513357814,0,0.0659459075253985,0,0,-4.33680868994202e-19,0,0
X1299.HK.EQUITY,-0.144339738134227,0.0645909815614171,0,0,-0.00804361220095445,0,0,0,-0.162381117984482,0,-0.192302665085143,0,0,0.0150517334140537,0,0,0,0,0.276193692625176,0.0752630649531401,0,0,0,0.0149124488655141,0,0,0,0,0,0,0,0,0,0,0,-0.00255676766645701,0,0.364055247924817,0.241226683812452,0,0,0,0,0,0.0871940744502232,0,0.164483601967597,0,-0.021685332919044
X2881.TT.EQUITY,-0.224596979560463,0,0,0,0,0,0,0,0.129638821184567,0,-0.0272929872499844,0,0,0,0,0,0,0,0,0.0354919592989172,-1.73472347597681e-18,0.274783930080734,0,0.106764990782687,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0938897324952045,0,0.0379706773644769,0,0,0.307278251840901,0,0,-0.147137833703655
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0398182219180013,0.1264253449941,0,0,-0.29073269219389,0,0,0,0.149431604671326,0,0,0,0,0,0.0493966433877606,0.0756858101839901,0,0,0,0,0,0,0,0,0,0.143724405615934,0,0,-0.0495553074943029,0,0,0,0.0290083263023302,0,0,0.323715424485526,0,0,-0.00262915271724469,0
X267.HK.EQUITY,0,0,0,0,1.73472347597681e-18,0.0409097196453488,0,0,0,0.0989400029929678,0,3.46944695195361e-18,0,0,0,0,0,0.0540763893559629,0,0,0,0,0.0170970315847451,0,0.187966794771859,0,0,0.0388478203476986,0,0,0,0,0,0,0,0,0.0836744881799447,0.156296781862605,0,0,0.0570130381190459,0,0,0.127897079349656,0,0,0,0.136474557329351,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714928740514662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790571987062339,0,0,0,0,0,0,0,0
RealEstateDiff,0,0,0,0,0,0,0.154302353768916,0,0,0,-0.306962757013832,0,-0.135570610942827,0,0,-0.0350962939773416,0,0,0,0,0,0,0,0,0,0,0,0.293087371439249,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516258767360954,0,0,0,0,0.0373565842981803,0,-0.0677159777103097,0
