,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601328.CH.EQUITY,0.00882566646966046,0,0,0.265940154704575,0,0,1.0842021724855e-19,0,0,0,0,0.0433849391213023,0,0,0,0,0.0660650861447916,0,0,0,0,0,0.330618421845316,0,-0.0538841868335362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115737140113716,0,0,0,0,0.113345901393589,0,0,0,0,0.00713193885411173,0,0
X600000.CH.EQUITY,0,0,0.1125452180673,0.230648316610293,0,0.149408759552046,0,0,0,-0.0243660610452552,0,0,0,0,0,0,0,0,0.0013435354933431,0,0,-0.0740863254140051,0,0,0,0,0,0,0,0,-0.0482201916176613,0,0,0,0.290301627680675,0,0,0,0,0,0,0.714499509931603,0,0,0,0,0,0,0.0842317974847882,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.366692840250464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973768420031923,0.0215068090902487,0,0,0,0,0.0101888339683295,0,0,0.0903654878156075,0,-0.145153196015147,0,0,0,0,0,0,0,0,0.300022281109363,0,0.0906157839829572,0,0.031693945979384,0,0,0,0,0,0,0,-0.138077020861425
X601319.CH.EQUITY,0,0,0,0.176676108292738,0,0,0,-0.112592806281079,0,0,0,0.0882258138373474,0,0,0.346458364526815,0,0,0,0,0.0699997295945033,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0671211857695086,0,0,0,0,0,0,0,0.0536220298024995,0,0,0,0.0324700153865958,0,-0.0251288828923272,0,0.050642676669666,-0.0038459448749956,0.154766408880314,0,0,0,-0.0623823613155757,0
X601601.CH.EQUITY,0,0,0,0,0.271515582943651,0.019130548787191,0,0,0,0,0,0,0,0,0,0,0,0.037164109022085,0.554767489920519,0,0,0,0,0,0,0.0237473414444442,0,0.18109591884026,0.108493190982905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280025056121588,0,0,0,-0.0879427446472697,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0782882328163483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39835276055947,0,0,0,0,0,0,0,0.0299211770556687,0,0,0,-0.054608798774251,0.0912828562381391,0,0,0,0.136171808936995,0,0,0.260041996605216,0,-0.0447838859688616,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0.233171576983183,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579418558973114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106218154066707,0,0.023442268760699,0,0,0.0884910455192387,0,0,-0.0164280756812943,0.0112587985309389,0,0
X600016.CH.EQUITY,0,0,0,0.0438353073942514,0,0,0,0,0,0,0,0,0,0.080576776186157,0,0.111253870916279,0,0,0,0,0,0,0,0,0,0,0.0704699862863093,0,0.0291555438035414,0,0.0210058782906391,0.203090766435325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682856577375374,0,0,0,0,0
X601998.CH.EQUITY,0.223836599346322,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242617212830717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538274712128575,0,0,0,0,0.252473790650377,0,0,0.487020143535719,-0.064457500215369,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.288129375509873,0,0,0,0,0,0,0,0,0,0,0,-0.086621209563382,0,0,0,0,0,0,0,0,-0.0415257899345559,0,0.269099077199023,0,0.0452456197316707,0.0839392226600314,0,0.00839044832528996,0.0124936999176497,0,0.112557301073333,0,0,0.00438068586208271,0,0,0.0172675146419954,0.236795622622846,0,0.0559383130657732,-0.0589550399926694,0
X688.HK.EQUITY,0.294667075911242,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343442160657516,0,0,0,0,0,0,0.399842570619485,0.0111534325762104,0,0,0,0,0,0.0521402779085252,1.73472347597681e-18,0,0.292086853266352,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127777258013443,0,-6.93889390390723e-18,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.00453978519164443,0.0361933040358945,0,0,0,-0.167668880266094,0,0,0,0.0588981743590076,0,0,0,0,0,0,0,0,0,0,0.410446314725846,0,0,0,0,0,0.0810795635627671,0,0,0,0,0.148897223090015,0,0,-0.0477159398958658,0.161176160397809,0,0.148691848490091,0.273807143925237,0,0,0,0,-0.0110377786377064,-0.203723359081685
X11.HK.EQUITY,0,0,0,0,0,0,0,0.04637113503777,0.41910013927132,0,0,0.131879863559013,0,0,0,0,0,0.00510271484255605,0.00250466797689117,0.0469200213686659,0.0631527984248691,0.0364236798035264,0,-0.193605462486532,0,0.0190800313048176,0.180811215838137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00382021752178486,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.198015073519851,0,-0.288742466496357,0,0,0,0,0,0,0,0,0,0.239302860366051,0,0,0,0,0.0688002193246619,0,0,0,0,0,0,0.432362285786144,0,0,0,0,0,0,0,0.0737660200935719,0,0,0,0.166505833086524,0,0,0,0,0,0,0.0877987795018302,0,0.0705781565867658,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0153944646500563,0,0,0,0.716682796665877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105160280989903,0,0,0,0,0,0,0,0,0,0,0.0848438593754045,0,0,0,0,0,0,0,0,-0.0839248528832444,0
X2007.HK.EQUITY,0,0,0.0104659878461105,0,0,0.0722249166633593,0,0.164501929289434,0,0.0625389525471967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194417691994974,0,0,0,0.0360102495781628,0,0,0,0.295575075208936,0,0,0,0,0,0,0,0,0,0,0,0.0951716416482395,0,0.0641516447704441,-0.102099984248333,0,0,0
X601818.CH.EQUITY,0,0,0,0.22446229258495,0,0,0.104117080673923,0,0,0,0,0,0,0,0,0,0.0969092125302315,0,0,0,0,0,0,0,0.00627124019463078,0,0,0,0,0,0,0,0,0.147264727075009,0,0,0,0,0,0,0,0,0,0,0,0,0.0609663134678207,0.0946088825429204,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0148767620218195,0,0,0,0.223645090684902,0,0,0,0,0,0,0,0,0.0154037347952239,0,0,0,0.135531951598373,0.0103981664319494,0,0,0,0,0,0,0,0,0,0.215952978009239,0.158585999798946,0,0.0799735860111701,0,0,0,0,0,0.00350125278823255,0,0.151735625719377,0,0,0,0,0
X267.HK.EQUITY,0,0.082358392436268,0,0,0.143453049722709,0,0,0,0,0.091322029300894,0,0,0,0,0,0,0,0,0,0,0,0.00862536889235694,0,0,0,0.193337540544167,0.470498842305341,0,0,0,0,0.132316744102791,0,0,0,0.0311799577045852,0,0,-0.0418107379876223,0,0,0,0,0,0,0.0325448595565496,0,0,0,0,0,-0.0904591285536667
X600999.CH.EQUITY,0,-0.0670095652306257,0,0,0,0,0,0,0,-0.0643388470161269,0,0,0,0,0,0,0.580987155620036,0,0,-0.219632268068902,0,0,0,0,0.00821842987132804,0,0,-0.225167901218192,-0.0786612786841448,0,0,0,0,0.00571773258970458,0,0.834462179195348,0,0,0.0636692710944692,0,0,-0.694594935837863,0,0,0,0,0,-0.151098870004202,0,0,-0.165507217032238,-0.215893652314511
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.013611909403376,0.252725982023541,0,0,0,0,0,0,0,0.0167626475474866,0.0547350263449603,0,0,0,0.0209717324143245,0,0,0.00632719854753194,0,0,0,0,0.439053696198329,0,0.0685687279271709,0,0,0,0,-0.0540028271945748,0.16201449265935,0,0,0,0,0,0,0.033135825174229,0,0,0,0.0959168871662392
X601211.CH.EQUITY,0,0,0,0,0,0,0.0378160824349116,0,-0.0639384423431007,0,0,0,0,0,0,0,0,0,0.136916510878949,0,0,0,0,0,0.139429296964959,0,0,-0.0863142060131955,0,0,0,0,0.277572310145743,0,0.0654197639313377,0,0,0,0,0.0698909266025134,0.0427832092236481,0,0,0,0,0,0,0.0281284941259291,0,0,-0.00781877929799286,0
X601336.CH.EQUITY,0,0.232788923904338,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.00383978922375441,0,0.27404551473286,0,-0.0847229157764592,0,0,0.0453525225546281,0,0,0,0,0,0,0,0.267268072760179,0,0,0,0,0,0.0881022849440222,0,0,0,0,0,0,0,0,0.0904922384265935,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.410363052003098,0,0,0,0,0,0,0,0,0,0,0,0.0363547054310905,0.140779396250098,0,0,0,0,0.122485696849359,0,-0.0143069777640809,0,0,0,0,0,0,0,0.183171430402863,0,0,-0.0641367740888253,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.0648940205442611,0,0,0,-0.00830028630087636,0,0,0.185407002980479,0.027479858530899,0,0,0.0818399913983494,0,1.0842021724855e-19,0,0,0,0.106259180210687,0,0.0934534417231358,0,0,0,0,0.097525121782428,0,0,0,0,0,0,0,0.065461511802027,0,0,0,0.315269977638243,0,0,0,0,0,0,0.182535543970792,0,0,0,0
X000166.CH.EQUITY,0,0,0.0740972250255848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534817996628549,0,0,0,0,0,0.0848269310087355,0,0,0,0,0,0,0,0,0,0,0,0.14524871126085,0.130103144502119,0,0.0340232561755347,0,0,0,0,0,0,0,0.114759568921395,0.155965383653435,0.0329479045369062,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,-0.0195015546558975,0,-0.0352333157170132,0,0,0,0,0,0.0479578677041218,0.690043838831756,0,0,0,0,-0.00527657619203035,0,0,0,0,-0.00305566035279322,0,-0.117492470178125,0,0,0,0,0,0,0.0431334183681817,0,-0.0363067939209352,0,0,0,0,0,0,0.0074268135008754,0,0,0,0,0.137262739391316,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0176102709880588,0.462459526042494,0,0,0,0,0,0,0,0,0,0.123804361030347,0,0,0,0,0,0,0.562150806053238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0688882382416307,0,-0.142040425325984,-0.160071132926432,0,-1.73472347597681e-18,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.10826261535163,0,0.119856790905858,0.428522739972953,0,0,0,0,0,0,0.195687709602831,0,0,0,0,0,0.0597835812320599,0,0.0322273267519459,0,0.0224958306845727,0.049957394509083,-0.16709814986601,-0.34754871786873,0,0,0,0,0,0.0999526920626125,0,0,0,0,0,-0.0597370612725294,0,0,0,0.791202477236,0,-0.0152040574918016,0
X601229.CH.EQUITY,0.860712526332708,0,8.67361737988404e-19,0,0,0,0,0,0.250743953668009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.214965188598822,-0.17216515555296,0,0,0,0,0,0,0,0,0,-0.178627451008764,0,0,0,0,0,0,0.0505556684897077,-0.11701191318425
X823.HK.EQUITY,0,0,0,0,0,0.0607181154695727,0,0,0,0,0,0,0,0,0,0,0,0,0.0667255618977069,0,0.191228090783063,0,0,0,-0.0448467065310637,0,0.238239011716162,0,0,0,0.103440765694659,0,0,0.220253406306379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421647945959376,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435815858791092,0,0.0603335363239068,0,0.188082923601631,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.258169364497072,0.0325744510889979,0,0,0,0.190329794075063,0,0,0,0,0,0,0,0,0,-0.0302282477558752,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712540399628998,0,0,0,-0.134139752041696,0,0,0.0125855685182669,0,0,0,0.238790778038327,0,0,0,0,0,0,0,0,0,0,0.55279946206992,0,0,0,0,0.0118065825374764
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.144687542908256,0,0,0,0,0.102245964892459,0,-0.055859253756626,0,0,0,-0.158638441589329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122376931641408,0,0,0.592296755327735,0,-0.025940292440398,0,0.152342343748409,0,0,0,-0.0697661388401756
X601169.CH.EQUITY,0,0,0,0,0,0,0.695165530579081,0,0,4.33680868994202e-19,0,0,0,0,0.077819931707021,0,0,0,0,0,0,0.0669371902084347,0,0.167779556055617,0.00972915559673925,0.0412239675246713,0,0,-0.00422055338255681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143014499371421,0.0656446943910753
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0.0672448604442332,-0.0259265466683368,0,0,0,-0.160556805892431,0,0,-0.14188041959779,0,0,0,0,0,0,0,0,0.0667750569791682,0,0.0584066147544727,-0.069225647998154,0,0,0,0,0,0,0,0,0,-0.255059290750191,0,0.34007574734079,0,0,0,0.11847690904059,0.465943829356076,0,-0.191331212995939,0,0,0,0
CN2YR,0,0,0,0,0,0,0,0.43078329463394,0,-0.0846360292057168,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148269562759496,0.0830689797803644,0,0,0,0,0.0519174459944561,0,0,-6.93889390390723e-18,-0.245641432103893,-0.176001717030746,0.100684467353224,0,0,0,0,0,0.115340919686112,0,0,0,0,0,0.0102587329367146,0,0.0654546243404047,0,0
