,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY
X601601.CH.EQUITY,0,0.00252217713603539,0,0,0,0,0,0.0591894609494736,0,0,-0.0151450791306893,0,0.378714922101033,0,0,0,0,-4.33680868994202e-19,0,0,0.161588997070721,0,0,0,0,0,0,0.0609845256039631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053936989035558,0,0,0,0.280465419735225,0,0,0,0
X000002.CH.EQUITY,0,-0.0120968431106699,0,0,0.0461173492640198,0,0,0,0,0,-0.0501747564961073,0.128620716950159,0,0,0,0,0,0,0,0,0,0,0,-0.173325556922864,0.341309998811165,0,0,0.488607747921848,0,0,0.0604950206879895,1.0842021724855e-19,0,0,0,0,0,0,-0.0259161580233218,0,0,0,0,0.0596754218784556,0,0,0,0,0,0.00750985412570863
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.142568919118492,0,0,0,0,0,0.294957547574143,0,0,0,0,0,0.12807783591845,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.149460525908005,0,0.0199520815171181,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0270222778332736,0,0,0.142525235717291,0,0,0,0,0.00667172881316747,0,0,0,0,0.0193921262266446,0,0.507354210862673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626268257257362,0,0,0,0,0,0,0.0167648314516876,0,0,0,0
X601066.CH.EQUITY,0,0,0.0447632238624601,0,-0.192290071482531,-1.73472347597681e-18,0,0,0,0,0,0,0,0.655932687056332,-0.00936884219954708,0,-0.145123621579056,0,0,0,0,0,-0.0806832620207495,0,0.317891755120575,-0.0241017276568409,0,0,0,0,0,0,0,0,0,0,0,-0.0932592390302668,0.249448993157041,0,0,0,0,0,0,0.0206311664828318,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.0524781719845776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853997315936733,0,0.217341362732458,0,0,0,0.16142850978741,0,0,0,0,0,0,0,0,0,0,0.239363826591282,0.0447400476360004,0.183590449790163,0,0,0,-0.58940976843049,-0.0856000019084339,0.143584464116275,0.152746211762635
X601319.CH.EQUITY,0,0.134657646161939,0.158082073008643,0,0,0,0,0.0630072753639108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157744289822845,0,0.0294730995494937,0,0,0,0.0453612717868703,0,0,0,0,0,0,0.145288514001623,0.139735126762451,0,0,0,0,0,0,0,0,0.0588744973072452,0.00146902008639114,0,0,0,0
X300059.CH.EQUITY,0,0.0320423040277258,0,0,0,0.102970516066423,0,0,0,0,0.0186626772305307,0.0946966254815108,0.00944393824534071,0,0,-0.0746352300170119,-0.112812031098664,0,0.0231125401883122,0,0,0,-0.035218784919001,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.409258409123126,0.257730462035109,-0.0395373165766565,0.292149670042919,0,0,0.0922041526639347
X11.HK.EQUITY,0,0,-0.157509551500668,0.0911239239516573,0,-8.67361737988404e-19,0,0,0.698647838460316,0,0.0584217554250449,0,0.103444372439532,0,0,0,0,0,0,0,0,0,0,0,0,0.214494149506608,-0.0361673268511116,0,0,0.074934372447768,0,0,0.0400810311196536,0,0,0,0,0.195924655128429,0.0473624634886275,0,0,0,0,0,0,0,0,0,-0.0711228395821047,0
X600016.CH.EQUITY,0,0,0.0267693951503122,0,0,0,0,0,0,0,0,-0.0786527509463192,0,0,0,0,-6.93889390390723e-18,0.299289841815964,0,0,0,0,-0.0303078137228506,0,0,0,0,0.0599705362235233,0.0397183840426075,0,0.0614665047022292,0,0,0.48981647365764,0,0,0,0,0,0,0,0,0,-0.117402766991794,0,0,0,-0.040409071471898,0.323114917791688,0
X601998.CH.EQUITY,0,0,0,0.234624649282378,0,0,0.203876381127064,0.138498483386434,0,-0.142981909115667,0,0,0,0,0,0.174357419721592,0,0.141654415267617,0.0260564774915232,0,0,0,0,0,0,0,0,0,0.352265107936688,0,0,0,0,0,0,0.13019069767738,0,0,0,0,0.032940533876661,-0.0236395623241305,0,0,0,0,0,0.0880708823288067,-0.197000700484688,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0953426999591251,0,0.0312234944752276,0.0369892674566071,0,0,0,0,0,0,0.0553897716244749,0,0,0.445912978070725,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0710062770833673,0,0,0,0,0,0,0,0,0,-0.073658660024154,0,0,0,0.420428330522528,-0.000580482201648555
X002142.CH.EQUITY,0,0,0,0,0.163071206758663,0,0,0,0,0.0735359724492118,0,0,0.063159983846982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00784865050834619,0,0.130786388504842,0,0,0.285485405277614,0,0,0,0,0,0,-0.0767561448738969,0,1.0842021724855e-19,0,0.0331354170333772,0,0,0,-0.019878813674393
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0971730881514325,0,0,0,0,0.566293098363495,0,0.0911402767487221,-0.144199542398153,-0.0233897361318893,0,0,0,0.130602055497356,0,0,0.0644397610403959,0,-0.0957442556052191,0,0,0,0,0,0.141578282157622,0,0,0.227418963620426,-0.0672503385679303,0,0,0,0,0,0,0,0,0,0.214022665297127,0
X601818.CH.EQUITY,-0.0545185642507797,0.102770695935859,0,0.0957694625207422,0,0,0,0,0,0.256867860988441,0,0,0,0,0,0,0,0.00474115939932472,0,0,0,0,0,0,0.180143160792623,-0.0611065485941242,0.332760689360227,0,0,0,0.104026704265724,0,0,0,0,0,0,0,0,0.157513376502282,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,-0.0753230617328858,0,0,0,0.0501791687439932,0,0,0,0,0,0,0.0302275600463865,0,0,0,0,0,0,0.13054975481475,0,0,0,0,0,0,0.169186690193994,0,0,0,0,0.208446467205063,0.231514552279045,0,0,0,0,0,0,0,0,0,0,0,-0.173601424869938,0,0,-0.00226987537264536,0.00233409385049519,0
X2007.HK.EQUITY,0,0,-0.0208682278926961,0,0,0,0,0,0,0,0,0,0,0,-0.0942908967186192,0,0,0,0,0,0,0,0,0,0.0493087908436378,0,0,0.241380776365099,0,0,0,0,0.2303488254126,0,0,0,-0.0936187938934302,0.189227975430178,-0.0990978864005081,0,0.018949919740433,0,-0.0859658385077857,0,-0.169189002100838,0,0,0,0.0945832029093861,0
X600999.CH.EQUITY,0.0798453496219829,0,0,0,0.12167499054528,0,0.13955565092093,0,1.73472347597681e-18,0,0,0,0,0.338444239553552,-0.107833151757406,0,0,0,0.0208280254230098,0,0,0,0,0,0,0,0.082495838303179,0,0,0.041320289768855,0,0,0,0,0,0,0,0.109709243193851,0.0434589093859951,0,0,0,0,0,0,0.07980384285773,0,-0.144221414221925,0,0
X688.HK.EQUITY,0,-0.0479518221265972,0.217746185091459,0,0,0,0,0,0,0,-0.0197744502494638,0,-0.00730622165224881,0,0,0,0,0,0,0.170861513999499,0,0,0,-0.205336424857268,0,0,0.0509182162787421,0,0,0.482987264919938,0.314471111620837,0,0,0,0,0,0,0,0,-0.0701642184682097,0,0,0,0,0,0,0,0,-0.238420741337629,0
X601688.CH.EQUITY,0,0,0,0,-0.0454823129823477,0.0732454780574931,-0.0670810808829681,0,0,0,0,-0.103757247114009,0,0.38175199292705,0,0,0,-0.0313379665423304,0,0,0,0,0,0.343529102303407,0,0,0,0,0,0.0241408787760526,0,0,0,0,0.0819741819026134,0.411764243083324,0,0,0,0,0,0,0,0,0,0,0,-0.00750312628037272,0.0140492273806921,0
X601336.CH.EQUITY,0,0,0,0,0,0.571032596432681,0.0296048076980224,0,0,0,0.113788915928188,-0.106547234380334,0,0.041093230838516,0.0124839375995119,0,0,0.107349841728014,0,0,0.0869801954635833,0,0,0,0,0,0,0.0434967114768916,0,0,-0.125635139898585,0,0,0,0,0,0,0.0146361475395134,0,0,0,0,0,0,0,0,0,0,0.134020117584787,0
X601211.CH.EQUITY,0,0,0,0,0.0455341993062447,0,0.0919717691725183,0,0,0,0,0,0,0.326992780535024,0,0,0,0.0960697178786929,0.015180481351597,0,0,0,0,0,0.0664574211379274,0,0,0,0,0.0682560770790106,0,1.73472347597681e-18,0,0.287062897784599,0,0,0,0,0.0309983507446449,0,0,0,0,0.0236731277152241,0,0,0.0283580966209878,0,0,0
X600837.CH.EQUITY,0,0,0,-0.0409894636918763,0,0,0.0921417453344949,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0308577363077953,0,0,0,0,0,-0.117544363152688,0,0,0,0,-0.0692372834111815,0,-0.142007258916854,0,0,0.0322337469078925,0.232918649349154,0.0986012896428521,0.301918248220172,0,0.090493103562991,0,0,0,0,0.120059838798563,0,0.0513692168329554,0.115078558566247,0,0,0,0
X267.HK.EQUITY,0.165152782037692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00446920808221178,0,0,0,0,0,0.0293331089104079,0,0,0.0231869955788988,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.104750587213897,0,0.431134789517981,-0.411458006652502,0,0,0,0,0,0.190291771499383,0
X002736.CH.EQUITY,0.038945538786194,0,0,0,0,-0.125169167542017,-0.0237529895451458,0,0,0,0,0,-0.0845481722002276,0,0,0.192745527421106,0,0,0.259228639276832,0,0,0.0402781317409892,-0.0889643562281186,0,0,-0.032609592482874,0,0,0,0.05438897445733,0,0.236551154035262,0,0,0,0.0422872759523151,0,0,0,0,0,0,0,0.103735615208186,0.0679326038622561,0,0,0,0,-0.325063757407023
X2882.TT.EQUITY,0,0,0,0,0,0,0.192373305692242,0,0,0,0,0,0.0465956876442109,0,0,0.0100698459990805,0,0.0146869709172261,0,0.0051580456111316,0,0,0.147331510168647,0,0,0,0.111412964533822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699253850316407,0,0.0768521554725778
X1113.HK.EQUITY,0.0982796854327601,0,0,0,0.0127702913690328,-0.0716091499501481,0.0970985558275215,0,0.0777288362894656,0,0,0,0,0,0,0,0,0,0,0.0343139618894364,0,0,0,0,0,0.152672721054387,0,0,0,0,0,0,0,0,0,0,-0.130332576089815,0.00827112488086924,0,0.0956104333528505,0,0,0.188219356075214,0,-3.46944695195361e-18,0,0,0.207786935645862,0,0
X12.HK.EQUITY,0,0.0291717731088473,0,0,0,0,0,-0.10644084974556,0,0.00444274734470219,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682325121653667,0,0,0,0,0,0.137626901552309,0,-0.267314973167169,0.122002387564828,0,0,0,0,0.115013852412458,0,0,0.514492251074695,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0.0508457845141351,0,0,0,0.0775308831517307,-0.0133691268045291,0,0,0.021560486315538,0,0,0,0,-0.0381270109040529,0,0,0,0,0,0.279984004492649,0,0,0,0,0,-0.107373729330412,0,0,0,0,-0.0628107791436902,0,0,-0.308806032249481,0,0,0.0676112933801648,0,0,0,0,0,0,0,0,0,0,0,0.519431527278654,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290444935617823,0,0.0351669878445448,0,0,0,0,0,0.100972144827701,0,0,0,0,0,0,0,-0.0650867505465545,-0.0638998421147122,0,0,0,0.0295273535354546,0.103318567989619,0.352118816902416,0,0.108468835652563,0,0,-0.0306658450077756,0,0,0.103652233318383,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,-0.0717448053490427,0,0,0,0,0,0,0.436874167928337,0,0,0.0571465855168224,0,0,0,0,0,0,-0.122105256231066,0,0,0,0,0.0316747759932823,0,0.0872614983186749,0.0209587169704328,0.0448646317510919,0,0,0,0,-0.163431731525284,0.191651503229124,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.102751480456245,0,0,0,0,0,0,0,0,-0.273152210096146,0,0,0,0,0,0,0,0.0401629268941321,0,1.73472347597681e-18,0,0,0,0,0,0.0616815592161665,0,0.461865935852535,0,0,0.449049794534616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,-0.0305532744650836,0,0,0,0,0,0,0,0.0312579546768808,0,0,0,0,0,0,0,0.0663304570577817,0,0,0.437304803778523,0,0,0,0,0,0,0,0,0,0,-0.0214735222201693,0,0,0.238308598295669,0,0,0.136236087223385,0,-0.0387510011314384,0,0,0,0,0,0,-0.0517834386347537,-0.0488001521523012,0.0323590196838581
X2881.TT.EQUITY,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.116347908768675,0,0,0,0,0,0,0,0,0.0478533675497323,-0.110611819086589,0,0,0,0,1.38777878078145e-17,0,-0.120925037258983,0,0,-0.0310205263312353,0,0,0.156856175890562,0,0.211159679432984,0,0,0.0983237120153977,0,0.876065631324588,0,0.0814394021824422,0,0,0,0,0,0,-0.144501961068642,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146348471549493,0,0,0,0,0,0,0.0069657376061657,0,0,0,0,0.0875658545216081,0,0.337386519135511,0,0,0,0,0,0.139182251663721,0,0,0,0,0,0,0,0.150979026080879,0,0,0,0,0,0,0,0.0478879285143183
X1997.HK.EQUITY,0,0,0,0.265449622586464,0,0,-0.0540492436465246,0,0,0,0.169337147558245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723383033480547,0,0,0,-0.10659686920353,0,0,0,0,-0.01654482113521,0,-0.0795064710692761,0,0,0,0,0,0.219465461685277,0,-0.426476273728878,0,0.326338459376114,0,0,0
