,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0
X601328.CH.EQUITY,0.290051663349741,0.000179284169977064,0,0.0559694849063895,0,0,0,0,0,0,0.0508178403353561,0,0,0,0,0.0153670323670188,0,0,0,0,0,0.102766293373808,-0.00805325590594191,0,0,0,0,0,0,0.282896416280715,0.129348695067326,0,0.0528156101726731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0597275656198204,0,0,0,0.167468631087244,0,0,0,0.0163582017582055,0,4.33680868994202e-19,0,0.0335837512603883,0,0,0,0,0,0,0.0196267676675138,0.213718497315766,0,0,0,0,0,0,0,0.312022428696516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144697426874342,0
X600000.CH.EQUITY,0,0,0.0943818648535056,0.170461912974902,0,0,0,0,0,0,0,0,0.231057068059505,0,0,0,0,0,0,0,0.00154951054187478,0.030019107441538,0,0,0,0.138182314281243,0,0,0.123365116527908,0,0,-0.0444832161886758,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677777683450828,0.0216825457300495,0
X000002.CH.EQUITY,0,0,0.0918452415722802,0,0,0,0,0,0,0,0.0150202380624266,0,0,0,0,0,0,0,0,0,0.115804742027273,0,0,0,-0.0298024893046892,0,0,0,0,0,0.333483953610252,0.258175969339218,0.228090593702837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.252367146494945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181782570231616,0,0.0175753232631096,0,0,0,0,0,0,0,0,0.0124841345143154,0,0,0,0.396965691565983,0,0,0,0.157921742258346,-0.0950296263173501,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,-0.0213332959518385,-0.0886485824108958,0.116526888840778,-0.0624327509855001,0,0,0,0,0,0,0.208693160070023,0,0,0,0,0,-0.0483918631191998,-0.0268029741288512,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.208388939151687,0,0,0.528789003433673,0,0.0918034787161535,-0.0990453276191686,0,0,0,0.0383896337308742,-0.069689890624748,-0.0132184328071154,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0701212687187785,0,0,0,0,0,0,0.0728981727308745,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0552950199777404,0.306509319608484,0,0,0,0,0,0,0,0,0.0657242144465184,0,0.138932902129502,0,0,0,0,0,0,0,0,0,0.21422643989163,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204184765358053,0,0,0.0777211034549595,0,0,0.321921461218672,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981457251627511,0,0,0,0,0,0,0,0,0,0,0.135172461051895,0,0.152116703107397,0.00408579609265204,0,0,0,0,0,0.378824346361226,0,0,0.0789608548805184,0,0,0,0,0,0,0,0,0.236172314682418,0,0,0
X600016.CH.EQUITY,0,0,0,0.105475887808709,0,0,0,0,0,0,0,0.34396328308313,0.116204931760899,0.0204338725971805,0,0,0.304568315388707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798779289014358,0,0,0,0.00475141594421533,0,0
X601601.CH.EQUITY,0,0,0.781520397861306,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.220366810108231,0,0.0205622215674337,0,0,0,0,0,0.119547327283162,0,0,0,0,0,0,0,0,0,0,0,0,0.25522098412213,0,-0.0471791248103928,0,0,0,-0.271663200961529,0,0,0,0,0,-0.12012042954445
X2388.HK.EQUITY,0,0,0,0,0,0,0.124608487903815,0,0,0,0.0270103270476991,0,0,0,0,0,0,0,0,0.0106429571084559,0,0,0,0,0.264455159486753,0,0.0245716291142966,0,-3.46944695195361e-18,0,0,0,0.131743513380405,0,0.0138139332888106,0,0,0,0.0106467400242891,0,0.327003769341749,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.310422195835735,0.202198079916807,0,-0.0138138092030948,0,0,-0.0463298426028261,0,0,0.086298585252726,0,0,0,0,0,0,0.188659460288951,0,0,0,0,0,0,-0.0219560764946801,0,0.0501816841758326,0,0.0829479950987586,0,0,0,0,0.131609061252639,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,-1.73472347597681e-18,0.34530802024498,0,0,0.0406883760767924,0,0,0.0461599122498818,0,0,0,0,0,0.294603638147572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108364503419321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167728466569981,0.0791272389782362,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.196105346609391,0,-0.0569640791168308,0.124010538933222,0,0,0,0,0,0,0,0.122079493188326,0.251241468723108,0,0,0,0,0,0,0,0.227379089895223,0,0,0,0,0,0,0,0.0707668786092656,0,0,0,0,-2.16840434497101e-19,0,0.00761584150056599,0,0,0,0,0,0,0
X1109.HK.EQUITY,0.249669024600404,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.220993686771103,0.0288785722220952,0,0,0,0,0,0.362579089085134,0,0,0,0,0,2.77555756156289e-17,0,0.174848239675149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.0175776974498248,0.05678637747434,0,0,0,0,0,0,0,0.126496935883852,0.0232440645411049,0,0,0,0,0,0,0,0,0,0.44446576695693,0,0,0,0,-3.46944695195361e-18,0.0359007981818832,0.0792435769240958,0,0,0,0,0,0,0.0976826200297496,0,0,0,0,0,0,0.257333225377904,0
X601818.CH.EQUITY,0.216289838614947,0,0,0.204629961650262,0,0,0,0.018517797410368,0,0,0,0,0.314073939524349,0,0,0,0,0,0,0,0,0,0,0,0,0.108065720316521,0,0,-0.0807693421255513,0,0.0623261251924184,0,0,0,0,0,0,0.00460439785711739,-0.0153280207974828,0,0,0,0.0604894912138682,0.0267048687688884,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.16091996575606,0,0,0.311423408274351,0,0,0,0,0,0,0.185041380077168,0,0,0,0.0305334182063343,0,0,0,0,0,0,0,0,0,0,0,-0.0661933148480783,0.219402443578682,0,-0.0359524470703183,0,0,0,0,0,-0.0842476451116073,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249113771595408,0,0,0,0.13368018379279,-0.126551431961183,0,0,0,0,0,0,0,0,0,0,0,-0.015975225383345,0,0,0.339639248715413,0.0978634202861905,0,0,0.0756923558962719,0,0,0,0.0171581679756597,0.136410340403915,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0649745460724497,0,0,0,-1.73472347597681e-18,0,0,0.193612404916728,0.00939582354204088,0,0,0.0374883811937446,0,0,0,0,0.199107662849657,0,0,0,0,0.221615740693011,0,0,0,0,0,0,0,0.189314363483196,0.196231045678831,0,0,0,0,0,0,0,0,0.00441479675103358,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0414957451704607,0,0,0,-0.169500778167176,0.674652122435887,0,-0.176736930177069,0,0,0,0,0,0,0,0,0,0,0.0417606487616066,0,0,0.150858502995095,0,0,0,0,0,0,0,0,0,0.131347828736384,0.0707282400961424,0.0427363460998651,0,0,0,0,0,0.0538351790354247
X002142.CH.EQUITY,-0.0706709180886334,0,0,0,0,0.60064630728319,0,0,0,0,0.252726956806081,-0.222574811758811,0,0,0.158746467983057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00763408273530115,-8.67361737988404e-19,0,0,-0.0352725785745305,0.210995097193677,0,0.212730639719803,0,-0.119692101908287,0,0,0,0
X601211.CH.EQUITY,0,0,-0.0264727065264042,0,0,0,0,0,0,0,0.0421606667649106,0,0,0,0.138237373933883,0.189227452077847,0.0514153554535254,0,0.0578143359328134,0,0,0,0,0,0,0,0,0.183092394617288,0,0,0,0.497749450263398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106016638543416,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.178128897903462,0.179393568692726,0,0,0.153087612761421,0,0.134811423834333,0,0,0.105876483769652,0,0.196237927168217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249619955202924,0,0,0.0101430849096159,0,0,0,0.267460562542384,0.121905285476792,0,0,0,-0.155666810657532,0,0.316475880400237,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,-0.131317265961062,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.113026938434279,0,0,0.302418170670605,0,0,0,-0.212725845059464,0,0,0.0513251150742921,0,0.0206750660257255,0,0,0,0,0,0,0,0,0.164815048820587,-0.280276290997518,-0.0130996001268518,-0.0505858574963524,0,0.857133191906641,0.085013277056817,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00596855785364485,0,-0.0289587572837264,0,-0.0646338159043406,0.226120846399342,0,0,0,0,0,0,0,0,0.288664297750611,0,0,8.67361737988404e-19,0,0.26719896665102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.06098880076046,0,0,0,0,0,0,0.228337069924336,0,0,0,0,0,0.0225082433266538,0.104255728707252,0,0,0,0,0,0,0,0,0,0,0.220145025199732,0,0,0,0,0.177938040917509,0,0.0011380144497823,0,0.105815999977528,-0.1400182285481,0.0897738657946651,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.146947198792203,0,0,0,0,0,0,0,0,0,0.327604611039154,-0.0800394442568235,0,0,0,0,0,0.269818811502716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875379413821678,0,0,0,0,0,-0.0641398072699348,0,0,0.264509769964854,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.129857790806249,0,0,0,0,0,0,0,0,0,0,0.209295656934837,0,0,0.0650203306505542,0.157887660055628,0.0487042077139187,0.20441794714781,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00660822309243634,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.163268997165486,0,0,0,0,0.0455110835068347,0.00178008210380231,0,0,0,0,0,0,0,0.0850456252984041,0.0359301015186919,0,0,0,0.0157012865161972,0.0687128666633675,0,0,0,0,0,0,-0.0910253884403225,0.0207959393277497,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.284013496681477,-0.0736826050467207,0,0,0,0,0.173354125337932,-0.0131985788181216,0,0.0564683776604623,0,0.0990755920430527,0,0,0,0,-0.142360635282476,0,0,0,0,0.107142339416191,0,0,0.199156782766514,0,0,0,0,-0.0542193597723913,0.435667898984367,0,0,0,0,0,0,0,-0.00130111592164536,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,-0.00851994782890393,0,0.0204050057438559,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0609471147676051,0,0.0505944480684474,0,0,0,0,0,0,0,-0.163737745099415,0,0.16420080006756,0,0,0,0,0,0,0,0.260078431890432,0.218706417781432,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.0235458832815219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421778584549813,0,0,0,0,-0.0806779004633069,0,0,0,-0.0267612982655866,0,0,0,0,0,0,0,-0.0633581863605562,0,-0.0762409462389833,0,0,0,0.56819269298487,0.0999365433022614,0,0.107431451972584,0,0,0,0,0,0,0,0.332483946509949,-0.0382092569806358
X1997.HK.EQUITY,0,0,0.0670958914932588,-0.0620273641654799,0,0,0,0.391609491484859,0,0.0992804343665347,0,0,0,0,0,0,0,0.175337385813312,-0.25437602712327,0.0728379931835717,0.105027773654539,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299414611657117,0,0,-0.0166168433723418,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.252660951676625,0,-3.46944695195361e-18,0,0,0,0,0,0.170393521563956,0,0,0,0,0,0,0.0432749653512708,0,0.182673795247425,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.332241162781929,0.00365841866925775,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0.184791529450231,0,0,-0.283401434575288,0,0,0,0,0.0717344450790381,0,0,0,0.253879485611943,0,0,-0.187407189662429,0,0,0,0,0,0,0,0,0,0.186628946549927,0,0,0.191396583668836,0,0,0,0,0.019220908701019,0,0,0,0,0,0,0,0,0,-0.0160849806549133,0,0.568916232718677,0,0.111079797978473,0,0.0560462501828059
X600918.CH.Equity,0.0584111466244348,0,0,-0.0273217723472047,0,0,0,0,0,0,0,0,0,0,0,0,5.29395592033938e-23,0,0,0,0,0,0,0,0,-8.470329472543e-22,0,0,-0.0186174723116983,-0.00284704068730053,0,0,0,0,0,0,0,0,0,0,0,-0.00947286720910993,0,0,0,0,0,0,0,0
