,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY
X600000.CH.EQUITY,0,0,0,0,0,0,0.15913477159297,-4.33680868994202e-19,0,0,0,0.435998428824428,0,0,0.0120928438818241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806782724391981,0,0,-0.0395592714743352,0,0,0,0.0434994703997355,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0470203814787066,0,0.169054698464051
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348144407311705,0.0325303799779255,-0.173260510942498,-0.01096965879555,-0.00805774009146164,0,0.214397243243801,0,0.00646682926812528,0,0,-0.166728460710976,0.290340696400658,0,0,0,0,0.11075251453882,0,3.46944695195361e-18,0,-0.0218304919465133,0.101773643725814,0,0,0.0352560060001345,0.0403359136455064,0,0,0,0,-6.93889390390723e-18
X000001.CH.EQUITY,0,0.0995778644184629,0.0899654147558637,0,0,0,0.0323637532934684,-0.0321442643312309,0,0,0.218789467051556,0,0,0,0,0.0170909510430811,0,0,0,0,0.200976379771178,0,0,0,0,0,0.201427923780008,0,0,0.0826372326474291,0,0,-0.222471719254686,0,0.105690481281182,0.0117285752384214,-0.109705902561612,0,0.019896064343885,0,0,0,0,0,0,0,-0.00753523553068033,0.308061022307274,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.255046508734976,0,0.270757631479921,0,0,0,0,0,0,0,0,0,0,0,0.373124511730869,0,0,0,0.054429305558007,0.00940719760111864,0,0.190678658662865,0,0,0,0,0,0,0.0584114595624274,8.67361737988404e-19,-0.0471044523800251,0.182748399495945,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.30765660333714,0,0,0,0,0,-0.0822131544515336,-0.0440719540084888,0,0,0,0,0,0,0.0741237988357841,-8.67361737988404e-19,0,0,0,0,0,0,0.331369916532719,0.0270135645485642,0,0,0,0,0.128556989774513,0.30294951167344,0,-0.0535398430202506,0,0,0,0,0,0.0880505105807195,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,-0.0188099835894811,0,0,0.080727478698122,0,0,0,0,0.0808798499323395,0,0,0.156475681889518,0,0.307454747244884,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.292721995974874,0,0,0,0.336389493690112,0,0,0,0,0,0,0,0,-0.143675692928948
X388.HK.EQUITY,0,0,0.186954432003602,0.000277064646969562,0,0,0,0.166801210653799,0,0,0,0,0,0,0,0,0.0244562423267211,0.0798785117702017,0,0,0,0,0,0,0,0,0,0.255064623985114,0,-0.0127818030289449,0,0,0.0828136716306136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488060738330971,0,0,0.0653111011391714
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793063378283771,0.0368257093784524,0,-0.0724392597885822,0,0,0,0,0,0,0,0.115325620448201,0,0,0,0,0.0416114752917548,0,0,0,0,-0.0962087868853452,0.28619878112315,0,0,0,0,0,0.350073477855444,-0.116799734839622,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0240367219814036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234248535397231,0,0,0,0,0,0,0.715926679575241,3.46944695195361e-18,0,0,0,0,0,-0.0204977205083695,0.167569282550337,0,0,0,0,0,-0.107078018524695,0,0,0,0,0,0,0,0,-0.0138809749173049,0.0948213950121849
X601998.CH.EQUITY,0,0,0,0,0,0,0,-0.00343886205444671,0,0,0,0,0.0768443617695292,0,0,0,0,-0.0084815509644503,0,0,0,0,0,0.475700817039362,0,0,0,0,0,0,0,-0.167266400712991,0,0,0,0.0281771405689051,0,0,0,0,0,0.141339325502177,0,0,0,0.0835136368960191,0,0,0,0
X267.HK.EQUITY,0.116784998986075,0,0.0630341245915715,0,0,0,0,0.113584418807461,0.0646713926600201,0,0,0,0,0,0.118173385415818,0.0260766418930374,0,0,0,0,0.490027861310958,0,0,0,0,0,0,0.394157687696236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283483697879191,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0509573885570352,-8.67361737988404e-19,0.313463776538175,0.185264289607792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192872582746296,0,0,0,0,0.0391073580554813,0,0,0,0,0,0,0,0.195315312101852,0,0.0838681617982488,0,0
X600030.CH.EQUITY,0,0.139819972426782,0,-0.0818972644931754,0,0,0,0,0,0,0,0,0,0.0253003998336597,0,0,1.73472347597681e-18,0,0,0,0,0.0348629059734435,0,0,0,0,0,0,0,0,0,0,0,0.3189318635458,0,0,0,0.434454735835108,0,0,0.0836996474382248,0.0799149856067345,0,0,0.00615157344904782,0,0,0.0288736292197704,0.0516826188158874,0
X2388.HK.EQUITY,0,0,0,0,0.207717589619267,0,0,0.212416387759161,0,0,1.73472347597681e-18,0,0,0,0,0,0.0207622473476797,0,0,0,0.209507863121224,0.0810142701206832,0,0,0,0,0,0,0.00143802704701447,0,0,0.191674699519845,0,0,-0.137669290130119,0,0.0602736337613498,0,0,0,0.0909516204111539,0,0,0,0,0,0,0.111441985977064,0,0.087171046418234
X1109.HK.EQUITY,-0.13702196854079,0,0,0,0,0,0.00948969956187137,0,0,-0.18850482221599,0.11346349463537,0,0,0,0.107842730898324,0,0,0.0560584076693712,0,0,0,0,0,0,0,0,0,0.557798892022518,0,0,0,0,0.198572310639602,-0.220697673958244,0,0,0,0,0,0,0,-0.144447288569687,0,0,0,0,0,0.0231664816949186,0,0
X2007.HK.EQUITY,0,0,0,0,0,0.0331531812490406,0,0.238272156028004,0,0.0143291726185664,0,0,0,0,0,0,0.0629728813239488,0,-6.93889390390723e-18,0,0,0,0.128780524904444,0,0,0,0.297889515367797,0,0,0,0,0,0,0.0252553629511754,0,0.000284906740388813,0.134912565008428,0,0,0,0.0929586203852568,0,0,0,0,0,0.086228806869069,0,0,0
X601818.CH.EQUITY,0,0.048511930060346,0,0,0,0,0,0,0,0,0,0,0.174690913912193,0,0.229405276305323,0,-0.0603201413867121,0,-0.144871610766052,0,0,0.0862476262497204,0,0,0,0,0,0,0,0,0.262575701801165,0,3.46944695195361e-18,0,0,0.0845849509955276,0,0,0,0,-0.0368544904910967,0.182221643169879,0,0,0,0.0259538192627045,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.00167424140051954,0,0.0952825748319324,0,0,0,0,0,0,0.104501661960009,0,0,0,0,0,0,0.00207607072031051,0,0,0,0,0,0,0,0,0,0,0.321160906057242,0,0,-0.311154378598664,0,0.236220642636337,0,-0.0702023994229931,0,0,1.38777878078145e-17,0,0.0417554474408985,0,0,0.0957087899917028,0
X600048.CH.EQUITY,0,0,0,0,0.208408551538106,0.00246998774769302,0,0,-0.43471198274424,0,0,0,0.0835430756387653,0.208775316536493,0,0,0,0,0,0,0,0,0,0.00949929187340097,0,0,0,0,0.103809690868924,0,0,-0.0875384580806191,0,0,0.099146016858561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,-0.0744746989726515,0,0.0518309300898193,0,0,0,0,0,0,0,0,0,0,0.145379012512465,0,0.0236286945567666,0,0.0806191778760708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162066808921771,0,0,-0.170659560511585,0.0485553429318602,0,0.524599964903391,0,-0.0285803865356877,0,0,0,0,0
X12.HK.EQUITY,0,0,0.1823616865078,0,0,0,0,0.402416391773794,0,0,0,0,0,0,-0.240744715065497,0,0.326023371213142,0.0186831163948339,0,0.0355830236858882,0,0,0,0,0,0,0.0334268381745105,0,0,0,0,0,0,0,0,0,0.126496219034031,0,0.324861007327624,0,0,0,0,0,0,0,0,0,0,-0.0256799208678386
X601688.CH.EQUITY,0,0,0,-0.0175213754706835,0,0,0.0598005766968117,0,-0.179350718790462,0,0,0,0,0,0,0,0,0,-0.117420623706221,0,0,-0.590594622975389,0,0,0.771687659882831,-0.10492754920544,0,0,0,0.110743952444081,0,0,0.0286495311307493,0,0,0.181010067966072,0,0.144779363331283,0,0,0.181448160213574,0,0,0,0,0,0,0,-0.114746951597053,-0.0926136874069508
X002142.CH.EQUITY,0,0.255084083804161,0,0,0,0,0,-0.0527703500120658,0,0,0,0,0,0,0.358343535256376,0,0,0,0,0,0,-0.105817253492759,0,0,0,0,0,0,0,0,0,0.206307194323976,0,0,0,-0.124221909817533,0,0,0,0,-0.017828977661962,0.209823219001619,0,0,0,0,0,-0.0873192085756069,0.00660330767445628,0
X001979.CH.EQUITY,0,0,0,0,0,0,-0.0792686106964426,0,-0.165134030200241,0,0,0,0,0.273030692227393,0,0,0,0,0,0.0044706279824452,0,0.404029706557763,0,0,0,0,0,0.190998646834213,0,0.192861173796626,0,0,0,0,0,0,0,0,0.0464317251228199,0,0,0,0,0,0,0,0,0.0074662504404179,0,0
X823.HK.EQUITY,0.0472312860935174,0,0,0,0,0.0442166325891856,0,0,-0.0694002969996279,-0.0374060216583927,0,0,0,0,0,0,0,0,0,0,0.439434937450024,-0.294630375766762,0,0.0727893008982662,0,0,0,0,0,0,0.00678061227272078,0.215088507615542,0.0589569493192609,0,0.00783640255913838,0,0,0,0,0,-0.17377217841473,0.131722263000543,0,-0.0820972494618614,0,0,0,0,0,5.42101086242752e-20
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0982209694984754,0,0.0654485339494505,0,0,0,0,0,0.0163542101271694,0,0,0,0,0,0,0,0,0.371961403292317,0,0,0,0,0,0,0,0,0.0707836645269086,0,0,0,0,0.107701933577514,0,0,0,0,0,0,0.00833285938531577,0,0.401452320265726,0,-0.10329974520523
X600837.CH.EQUITY,0,0,0,0,0,0.032785981459819,0,0,0,0,0,0.0607969576828222,0,0,0,0,0,0,0,0,0,0,0,0,0.024869767225347,0,0,0,0,0.0296213299328506,-0.0194969327632112,0,0.137786392416887,0,-0.0923268909140152,0,0,0.353713811740713,0,0,0,0,0,0,0.252740707807532,0,0,0,0.312861961269252,-0.241242372702072
X601229.CH.EQUITY,0,0,0.377633279553938,0.151260774849693,0,0,0,0,0,0,0,0,0,0,0,0.0648731887036648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237960140272948,0.0719659497634003,-0.0555871984755106,0,0,0,0,0,0.121121042111458,0,0,-0.126967706026794,0,0,0,0,0,0,0.0124920554336911,0.388052712122234,-0.0719013382794575
X2882.TT.EQUITY,0,0,0,0,0,-0.0667447699626976,3.46944695195361e-18,0,0.0159241768240418,0,0.0319747686881481,0,0,0,0,0.0618194403099181,0,0.0731003210994922,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.141376625406836,0,0,-0.02348591752749,0,0,0,0,0,0,0,0,0,0,0,0.380452812915466,0,0,0
X601336.CH.EQUITY,0,0,0,-0.00304389199565033,0,0,0,-0.131175278985708,-0.145987721232373,0,0,0,0,0,0,0,0,0,-0.0490692646999988,0.427045658365225,0,0,0,0,0,0,0,0,0.0603441089509214,0,0.012965179866022,0,0,0,0,0,0,0,0,0,0,0,-0.053052700286115,0,0,0.461577509630858,0.104857198370855,0,0.112664414634261,0
X1997.HK.EQUITY,0.151188534420365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045134456434675,0,0.0799372087884635,0,0,0,0.0590246677994196,0,0,0.0306931347292292,0,0,0,0,0,0.082677005054789,0.416433105155056,0,0,-0.228969283168513,0.0730963026364266,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0358241441019613,0.271663847660917,0.261754310822839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0802631437854475,0,0,0,0,0,0,0,0,0.134921289790628,0,0,-0.000249909411589932,0.296271943071059,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140436939046433,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0726863258459632,0.0772989685761666,0,0,0,0.137515910821132,0,0,0,0,0.0420236549004235,0,0,0.205959706054725,0,0.269665426423304,0,0,-0.0234587030893008,0.19977484858438,0.200787019917813,0.0238799966668081
X600015.CH.EQUITY,0,0,0.0432478757260975,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0867460873298314,0,0.0535972492997689,0.118087185967669,0,0,0,0.260504674239931,0.0643272784372736,0,0,0,0,0,0,0,0,0.0458950627354561,0,0,0.160510632496568,0,0.0712843138971132,0,0,0,0,0,0
X2881.TT.EQUITY,0.181224114271424,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166503386485004,-0.0773129965112735,0,0,0,0,0.0225680468017427,0,0,0,0,0,0,0,0,0,0,0.0716191719940867,0,-0.050642609477228,0,0,0.131719147035879,0,0,0,0.542183833598826,0.347690521500168,0,0,-0.0297663949666869,0,0,0,0,0.16094961811562
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.12693375058099,0,0,0,0,0,0,-0.0445713536772465,0,0,0,0,0,0.352071956775761,0,0,0.163597830831641,-0.105566419263022,-0.157395719634039,0.0599264369569283,0,0,0,0,-0.0296092211558693,0,0,0.746943474838296,0,0,0,0,0,-0.0544041932044164,0.00209369901900591,0,0,0,0,0.0231949259663147
X300059.CH.EQUITY,0,0,0,0.0401918611012262,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.284676788888936,0,0,0,0,0.157157255778231,0,0,0,0.0394713922133522,0.00608199422131668,-0.0886954930106511,0,0,0.269597713708223,0.0429665790321411,-0.192167731083008,0.245795008121525,0,0,0.165330808726671,0,-0.15336999610165,0,0,0
X2891.TT.EQUITY,0,0,0.503518294725843,0,0,-0.175985808885437,0,0,0,0,0,0,0.184691320804524,0,0,0,0,0,0.0448252981089574,0,0,0,0,-0.106546350572151,0,0.182770022165064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759266935563361,0,-6.93889390390723e-18,0,0,0.268358157213361,0,0,0,0,0
