,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY
X601658.CH.Equity,0,0,0,0.222423844704666,0,0,0,0,0,0,0,0,0,0.00134540972818481,0,4.33680868994202e-19,0,0.291832757958304,0,0,-0.0682734796108639,0,0,0,0,-0.045283250627953,0,0,0,0,0.0557012519086762,0,0,0,0,0,0,0,0,0,0,0.293449271174315,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0.0386893368322903,0.106712521844331,0,-0.0375937712264074,0.0292478068839235,0,0,0.0316693488438821,0,0.0845802688773912,0,0,0,0,0,0,0,0,0,0,0,0,0.0111743719173846,0.0914529662660954,0,-0.00576127764038846,0,0,0.648516405746368,0,0,0,0,0,0,-0.0664050835638098,0,-0.0174361452369272,0.0343690358677805,0,0,0.0611317305743245,0,0,0
X601328.CH.EQUITY,0,0,0,0.212751644823307,0.0103986826477774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327707258205122,0,0,0,0,0.00468609938525299,0,0,0,0,0,0,0,0,0,0,0.0256884535744665,0,0,0,0,0,0,0.248327564902251,0,0.0473270132411644,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.533139571705146,0.0108156447372506,0,0,0,0.0188232695552028,0.0694149488632498,0,0,0,0,0.0725126078862308,0.0215659391469533,0,0.0703922129766861,0,0,0.0492428973460461,0,0.0504532913615893,0,0.078577392019088,0,0,0,0,0,0.0473435369096918,0.0137732412179883,0,0,0,0,0,0,0,0,0,0,-0.0328981058685839,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.339446677685388,0,0,0,0,-0.0333938760030392,0,0,0,0,0,0,0,0,0,0,0.147007653105949,0,0,0,0,0,0.0578833466613008,0,0,0,0,0.336049623238701,0.0538582178418485,0,0,0.0719983731216998,0.0352971020305383,0,0,0,0.0449876933408532,0,0
X600000.CH.EQUITY,0,0,0.156227571631639,0.193386624161543,0,0.120911610698759,0,0,0,-0.0302396327787354,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.113699456863218,0,0,0,0,0,0,0,0,0,0,0,0.692973952010941,0,0,0.258441292345346,0,0,0,0,0,0,0,0,0.0817108560499126
X000002.CH.EQUITY,0,0,0.128221545515185,0.0733909176655465,0,0,0.0176139881343371,0,0,0,0,0,0,0.000872980302086337,0,0,0,0.145655695880159,0,0,0,0,0.0612872035971182,0,-0.021918087758051,0,0,0.0233698796808863,0,0,0.0279818199290414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151166278061594,0,0,0
X601319.CH.EQUITY,0,0,0,0.22948783154174,0,0,0,0,-0.014967175650767,0,0,0,0,0,0,0,0,0,0,0.0938186623378721,0,-0.0379832065546352,0,0.108934762851182,0,-0.0711050436843454,0,0,0,0,0,0,-0.0220473165309671,0.145845120149554,0,0,0,0,0,0.152997070120954,0,0,0,0,0,0,0,0.289476362790445,0,0
X000001.CH.EQUITY,0,0.0698067121246842,1.38777878078145e-17,0,0,0.121438709660171,0,0,0,0,0,0,0,0.129721887819001,0,0.118396098437053,0,0,0,0.0958963733011418,0,0,0,0,0.100899448212514,0,0,0,0,0,0,0,0.113795145654028,0,0,0,0.0749735512099918,0.0284484452994089,0,0,0,0,0.0101724655975197,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.607873731610081,0,0,0,0,0,0,0.107830845452155,0.0873932000724669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140423583045032,0,0,0,0,0,0,0,0,0,0,0,0.210163316354282,0,0,0,0,0,0.115242010562886,-0.122135023164658,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0840213176387366,0.290379948568254,0,-0.0252946211662019,0,0,0,0,0,0,0,0,0,0,0,0.0610392642841846,0,0,0,0,0,0,0,0.141478560550836,0,0,0.0960581380664385,0,0.0991595827291257,-0.0512557624316688,0,0,0,0,0.10221211385963,0,-0.0152067255426769,0,0.246455337505464,0,0,-0.031500918526321,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.148037111397312,0.215139172501006,0,0,0,0,0,0,0,0,0,0,0,0,0.0574936187222993,0,0,0,0.0293292220173422,0,0.154368959256492,0,0,0,0,0,0,0,0,0,-0.0444608677030222,0,0,0,-0.406941782060166,0.432962104197138,0,0
X688.HK.EQUITY,0.152811160215638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507780261780565,0,0,0,0,0,0,0,0,0,-0.134499895909508,0,0,0.615835432146624,0.0694828966455576,0,0,0,0,0,0,0,0,0,0,0.0451237797326748,0,0,0,0,0,0,0.251741093384912,0.181453697336393
X601998.CH.EQUITY,0.206715390416445,0,0,0,0.327628281643908,0,-0.0651448445784398,0,0,0,0,0,0,0.171308897664981,0,0,0.146565485932169,0,0,0,0,-0.22833174343847,0.0655048778194287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301584860830063,0,0,0,0.0354454438075229,0,0,0,0,0,0.306685926101528,0,-0.0419702727412684
X11.HK.EQUITY,-0.0188799261337347,0,0,0,0,0,0.191149231637302,0.026790121651458,0.323080609716606,-0.104062209571213,0,0,0,0,0,-0.105050845504242,0,0,0,0,0.259457775519129,0,-0.0918221321084917,-0.0622165628396161,0,0,0.198707010740457,0,0,0,0,0,0.0967494097533283,0,0,0,0.0379423976491096,0,0,0,0,0,0,0,0,0,0,0,0.0994247414854847,0
X1109.HK.EQUITY,0,0,0,0,0.0433283954245379,0.386813949942194,0,0.080565422805118,0.192159009656639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115581098053473,0,0.109063675275865,-0.00776010956116984,0,0.118070481010119,0,0,0.319886509776871,0,0,0,0,0,0,0,0,0,0,0,0,-0.0950855186724466,0
X2388.HK.EQUITY,0,0,0,0.0448133857338359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164899616423717,0,0,0,0.263933782919564,0,0,0,0,0.0273408047255305,0,0,0,0,0,0,0,0,0.0686880906208996,0,0,0,0,0.0174970431406147,0.0377678151258394,0.462216832586513,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.120837451812592,0,0.0852269868745346,0,0,0.213843718142336,0,0,0,-0.0196598404542864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154387990957858,0,-0.255027231711138,0,0,0.0312398032609118,0,0,0.0555301692617191,0,0.0182244753664335,0,0,0,0.125877254960153,0.137127276187057,0
X2007.HK.EQUITY,0.0742431559901872,0,0,0,0,0.126841163535686,0,0.301040130505741,0.0820127361239044,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0398375580264387,0,0,0,0.159744856612038,0,0.0951195290348513,0,0,0,0,0,0,0,0,0.0428601121387793,0,0,0,0,0,0,0,0.0257482516655419,0.0857174578642076,0,0,0.0420429536855893,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.188922082489342,0.143741871963206,0,0,0,0,0.0172316817593729,0,0,0,0,0,0.0585606244448443,0,0,0,0,0,0,0,0,0,0,0.117738985464368,0.0350996276560569,0,0,0,0,0,0,0,0.0526327817560135,0,0,0.0353730678260317,0,0,0,0,0.276804709214923,0
X600048.CH.EQUITY,0,0,0,-6.93889390390723e-18,4.33680868994202e-19,0,0,0,0,0,-8.67361737988404e-19,0,0.0431212832674407,0,0,0,0.660584372364994,0,0,0,0.0957555082429171,0,0,0,0,0,0,0,0,0,0,0,0.0177468975643707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0891116751423852
X601818.CH.EQUITY,0,0.0225628622338047,0.275335392133102,0.0226059582327824,0.0382396820699492,0,0,0,0,-0.0273769015280579,0,0,0.0220074614217045,0,0,0.0738002328803081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176117926348912,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.389612220170928,0,0,0,0,0,0,0,0,0,0,0,0,0.215375282915191,0,0,0.18889918806316,0,0,0,0,0,0,-0.15423906606957,-0.15517318175678,0.207777310144325,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0237540251857551,0,0,0,0,0,0,0,0.356107063626232,0
X601688.CH.EQUITY,0.0109270779989956,0,0,0,0,0,0,0,0,0,0,0.144546922191649,0,0,0,0,0,0,0,0,0,-0.0760752151009049,0.0449752048247388,0,0,0,0,0,0,0,0,0,0,0,0.238031909161449,0,0,0,0.353947854083302,0,-0.0402940183167763,0,0,0.0444578191047627,0.086767884175365,0,0.0168110216106273,0.224726921404348,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214175915088225,0,0,0,0,0.0437096625832767,0,0.071206163296262,0.0926966104346603,0,0,0,0,0,0,0,0,0,0.453362238333205,0,0.0285244209188789,0,0,0,0.084986817455315,0,0,0,0,0,0,0.0357453396747632,0.117359565182653,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33399748065079,0.28796253871133,0,0.0816179883305424,0,0,-0.138907356098625,0,0,0.0396443938102118,0,0,0,0,0,0,0,0.071968459573072,0.00806491438812247,0,0.219490075951145,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.0863922994704953,1.73472347597681e-18,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.551209646614022,0,0.127884960559333,0.0192961774910971,0,0.0332885660830517,0,0,0.00411180788579092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853050655701769,0,0.0562214862990077,0,0.0306756386891809,0,0
X001979.CH.EQUITY,0,0,0,0,0.0378193481697614,0,0,0,0,0,0,0,0.0336316638239263,0,0,0.659930050385849,0.146992748286998,0,0,0,-0.109423023589814,0,0,0,0,0,0.161777488391617,0,0,-0.140908596411641,0.255906814847636,0,-0.247308834576182,0,0,-0.029585453530146,0,0,0,0,0,0,0,0,0,0,0.0319005800784937,0,-0.00893229014149362,0
X600837.CH.EQUITY,0,0,1.73472347597681e-18,0,0,-2.16840434497101e-19,0.00477477649731939,0,0,-0.0295124688004494,0,0.146071348634838,0,0,0.0966374312398848,0,0,0,0,0,0,0,0,0,0.138666829359716,0,0,0,0,0,0,0,0,0.536017330629361,0,0.0164501317878203,0.0706556300804524,0,0,0,0.0393428947245696,0,0,0,0,0,0,0.0236927069161531,0,0
X000166.CH.EQUITY,0,0,0,0,0.0384611020334781,0,-8.67361737988404e-19,0,-0.0197176685470559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126599936809156,0,0,0,0.00674137223981693,0,0.0892113160456642,1.38777878078145e-17,0,0.163985201785924,0,0.532191098812782,0,0,0,0,0.0422735639512396,0,0.049141843874832,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,-0.429862528794771,0,0,-1.0842021724855e-19,0,0,0,0,0,0.604990747800338,0,0,0,-0.143566072744284,0,0,0.0175403656524297,0,0,0,0,0,0,0,0.175586536782188,0,0,0,0,0,0,-0.696593110655408,0,0,0,0,0,-0.0190303749437815,0,0,0,0.731708407786774,-0.100669947559895,0
X12.HK.EQUITY,-0.16903253449758,0,-0.0262290158394928,0,0,-0.0031273075502436,0,0.351176040968546,0,8.67361737988404e-19,0.503784235135886,0,0,0,0,0,0,0,0,0,0.617007264483862,0.00354042413004276,0,0,0.0227825022246498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157225230594932,0,0,0,-0.0170962560489822,-0.0965772007850234,0,0,0,0,0
X2882.TT.EQUITY,-0.188590201490697,0,0,0,0,0,0.0253868862233223,0,0.0404825535070428,0,0.159838260798456,0,-0.0440044871781344,0,0,0,-0.36125712526699,0,0.175406785141782,0.117270613542311,0,0,0.331879347765328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701820894370076,0,0,0,0,0.577072000438093
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.103650677367699,0,0,0,0,-0.0364769807151492,0,0,0,0,0,0,0,0.0402219007278405,0.00990817446751532,0,0,0,0,0,0.0187974772876788,-0.200701706295858,0.121726890237223,0,0,0.191045688936706,0,0,0,0,0,0,0,0,0,0,0.2596360558145,0.088569254057582,0
X601229.CH.EQUITY,0.891245380841126,-0.05552091924263,0,0,0,0.0419494897570225,0,-0.0446228539179351,0.445952115094727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.302842651621617,0,0,0.260062151129046,-0.250787003197937,0,0,0,0.172950852775726,0,-0.183349635149724,0,0,0,0,0,0,-0.0401553957816356,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849871360631039,0,0,0,0,0,0.43140811531239,0,0,0,0,0,-0.0176222661326825,0,0,0.20525109153865,0,0,0,0,0,0,0,0,0,0,0,0,0.39192075822611,0
X002736.CH.EQUITY,0,0,0,0,0.204340645319514,0,0,0,0,0.0301369644772525,-0.0446602669228643,0.459128525974992,0.131912466997968,0,0,0,0,0,0,0,0.0656192646723149,-0.0158769903143096,0,0,0,0.0248088299726625,0,0,0,0,0,-0.0170980336400427,0,0.312461800116703,-1.73472347597681e-18,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0148666212921383,0,-0.0466712886245284,0,0,-0.0718541103760286,-0.0127307264108931
X000776.CH.EQUITY,0,0,0,0,0,-0.0529950283583834,0,0,0,0,0,0,0,0,0,0,0,0.425142752898698,0,0,0,0.235600047812729,0.0490418075584992,0,0,0,0,0.0342548770262203,0.0238854004900156,0,0,0,-0.111420749927262,0.2615735802015,0.0698554087874316,0,0,0,0,0.0238266018832071,0.038299133734375,0.0202867508877342,0,0,0.0919653532851714,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.00351817808203682,0.17061163244662,0,0,0,0,-0.275780385927166,0,0,0,0,0,-0.139755809959072,0,0,0,0.229645632071978,0,0,0.0739023984872342,0.129468949668786,0,0,0,0.219651063474413,0,0,0,0.115207159246043,0.178151128050594,0,-0.224170513879516,0,0,0.28362828613221,0,0,0,0,0,0,0.276188402359239
X2881.TT.EQUITY,0.00442866368128467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339836500602252,0,0.0925570509591088,0,0,0.205945906689627,0,0,0.103521682803632,-0.096722110969352,0,-0.00604895443547295,0,-0.0904921879195486,0,0,0,0,-0.0594785536540674,0,0,0,0,0.0440236931229637,0,0.787441731229863,0,0,0,0,0,0.08969597109843,0
