,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY
X601166.CH.EQUITY,0.17526550981198,0,0,0.25847797786331,0,0,0,0,0,0,0,0.298079664029918,0,0,0,0,0,0,0.0958075754954149,0,0,0,0,0,0,0,0.0118256935553316,0,0,0,0,0,0.0474061113223032,0,0,0,0,0,0,-0.00898576176648953,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.129324937919181,0.746058868204503,0,0,0,0,0,0,0,0,0.161178295723931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167320920580931,0,-0.156410915413012,0,0,0,0,0,0,0,-0.0103132723254671,0,0,0,0
X601319.CH.EQUITY,-0.0045579097045292,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0265679193558594,0,0,0,0,-0.218309257820592,0,0,0,0,0,0,0,0,0.0215821619906316,0,0,0,0,-0.0346195596599411,0,0,0.318511857639424,0,0,0,0,0,0,0.418347623003714,0,-0.0565577271922398,0.105998873762895,0,0,-0.0863155053259058
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244678921029122,0.0951036541671269,0,0,0,0,0,0,0,0,0.191409545185348,0,0,0,0,0,0,0.232922415369778,0.315327528701921,0,0,0,0,0,0,0,0,0,0.182155232614043,0.13264109133628,0,0,0,0
X11.HK.EQUITY,0,0,0.100941038151064,0,0,0.0763356093264548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251012437267493,0,0,0,0,0,0,0.489858344806392,0.047528191281357,0,0,0,0,0,0.0102965907374836,-0.0827293327044049,0,0,0.241825565975887,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0399324581300452,0,0,0,0,0.0550144256698469,0,-0.0792525418562146,0,0,0,0,0,0,0,0,0,0,0,0,0.152643520395003,0,0.222605124755112,0.120397110730172,0,0,-0.196158325765005,0,0.449994304791758,0,0,0,0,0,0,0,0,0,0.254468511982378,-0.232411736750691
X601601.CH.EQUITY,0,0,0,0,0,0,0.114578833865276,0,0.26541884003482,0,0,0,0,0,0,0,0,0,0,0,-0.0892406177734055,0,0,0,0,0.20003127941028,0,0,0,0,0,0,0,0.0350055742971543,0,0,0,0,0,0,0.132644271905386,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.01557675291743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629585541632,0.0797944384273024,-6.93889390390723e-18,0,0.0422785152442427,0,0,0,0,0.150065119674661,0,0,-0.0667493708111079,0,0.0497067738093462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.13388817439642,0,-0.277051149757965,0,-0.449221268550797,0,0,0,0,0,0,-0.0297475984061498,0,0,0,0,0.901660828526887,0,0,0,0,0,0,0,0.00338359379810713,0,0,0,0,0,-0.245074161369579,0.259033758526272,-0.250406490331361,0,0,0,-0.00190210666616728,0,-0.243725194469722,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.00722812174506485,0,0,0,0,0,0.175712589636428,0,-0.0340650502010642,0,0,0,0,0.0419694668861319,0,0,4.33680868994202e-19,0,0,0.0687797221784362,0,0.122601055636268,0,0,0,0.201396117313106,0,0,0,0,0,0,0,0,0,0,0,-0.0305722186319085,0,0.340607838864048,0,0,-0.0746032772712961,-0.256137555797995,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.00819900987974233,0,0,0,0,0,0.0252841160247603,0,0.149960085228271,0,0,0,0.243419058440477,0.0467808588147372,0,0,0.0492275003660069,0,0,0,0,0.158623893310701,0,0,0,0,0,0,0,0,0.0366234039546996,-0.402000032207591,0,0,0,0,-0.283366420661791,0,0,0
X600030.CH.EQUITY,0.0314246740885204,0,0,0,0,0,0,0,0.0812137024769702,0,0,0,0,0.0321027102299716,0,0,0,0,0,0,0,0,0,0,0.00367331178929378,0,0,0,0,0,0.303888883115403,0,0,0,0.221762194032966,0,0.293952164520667,0,0,0,0,0,0,0.0505924902615685,0,0,0.0207279641214706,0,0
X601998.CH.EQUITY,0,0,0.00478042444956642,0,0,0,0,0,0,0,0.0867832321552671,0,0,0,0,0.180173415817229,0,0,0,0.125678022744436,0.233175060705266,0.143081453252803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348784845045945,0.0838840217876481,0,0,0.108749880231168,0,0.0265713950659836,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.168274084177613,0,0,0,0,0,0.177817712413517,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0793846143000241,0.0383329547412629,0,0,0.279265933917645,0,0,-0.0415174396365108,0,0,0.0558430604635999,0,0,0,0.0385596559541869,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.107693816411267,0,0,0.174296656817884,0,0.133018889220896,0,0,0,0,0,0.0461021727758834,0.0126967956333285,0,0,0,0.00649377451342157,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.176574225137969,0,0,0.161767952796303,0,0.0971809340745345,4.33680868994202e-19,0,0
X2007.HK.EQUITY,0,0,0,-0.0496064681408205,0,0,0,0,0,0,0,0.109335354647453,0,0.0224364057605763,0,0,0,0,0.0996619440371463,0,0,0,0.0866766838306076,0,0,0,0.117560617061059,0.334015149026244,0,0,0,0,0.28533129948392,0,0,0,0,0,0.00207162576758117,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0456697502387381
X1109.HK.EQUITY,0,0,0,0,0.467267529163817,0,0,0,0.198057311749503,0,0,0,0,0,0,0,0,0,0,0.428192270715148,-0.0217079915797713,0,0,0,0,0,0,0,0,0,0,0.161145136336183,0,0.228036806205425,0,0,0,0,0,0,0,0,0.0481156568917083,0,0,0,0,0,-0.0534645597209138
X1113.HK.EQUITY,0,0.216677756716551,0,0,0,0,0,0,0,0.0197567721288362,0,0,0,0,0,0,0,0.0351649658749501,0,0,0.106594258006251,0,0,0,0,0.0580914434414454,0,0,0,0,0,0,0.00102562951228879,0,0,0,0,0.197677238686647,0,0,0,0,0,0,-0.254140265620818,0,0,0.160587797306277,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.407831408766511,0,0,0,0,0,0,0,-0.171021184645904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222255477205283,0,-0.0156807262729429,0,0.376345171020934,0,0,0,0,0,0.0136641462879091,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,-0.0993539028761893,0.421941274615839,-0.405519843532079,0,0.0848664049628014,0,0,0,0,0,0,0,0,0.25958711884089,0,0,0,0,0,-0.175007469237953,0,0,0,0,0,0,0,0,0,0,0.461100409436498,0,0.276307567210474,0,0,0,0,0,0,0,0,0,0,0,0.361060050980006,-0.216863517158452
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0950363279422575,0,0,0,0,0,0,0,0,0.522934759988107,0,0,0,0,-0.0982579476796311,0,0.0348411723581504,0,0,-0.0189498324007447,0,0.0875825760460825,0,0,0.0401224137410909,0,0,0.0605292313987566,0,0,0,0,0,0.0546337207639061,0,0,-0.0496672637866889
X823.HK.EQUITY,0,0,0,0.0426539703106416,0,-0.0882266237225484,0,0,0.265776026697082,0,0,-0.152478240074227,0,0,0.107046808796421,6.93889390390723e-18,0,0.0295385975527192,0,0,0,0,0,0,0,0,0,0.132136062497996,0,0,-0.0260407116171591,0,0,0,0,0,0,0.215605956853483,0,0,-0.180979163241457,0,0,0,0,-0.0806568825322354,0,0.198007690076496,0.0159188130626904
X600048.CH.EQUITY,0,0,0,0,0,0,0,-0.161172435469354,0.0676399845059299,0,0.0553558136147268,0,0,0,0,0.0968846840169161,0,0,0,0,0,0,0,0,0.284491313811013,0,0,0.257000863164129,0,0,0,0,0,0,0,0,0.152231011782275,0,0,0,0,0,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259063166067688,0,-0.129715959705036,0,0,8.67361737988404e-19,-0.00453249517328223,0,0,0,0,0,0,0,0,0,0.058283522623291,0,-0.14224667963602,0.0392783887510928,0,0,0,0,0,0,0,0,0.475212964662974,0,0,0,0,0.045949289630026,0,-0.0744168276799388
X601211.CH.EQUITY,0,0.0534582323231677,0,0,0,0,0,0,0,0,0,0,0.0604501237108816,0,0,0,0,0,0,0,0,0.418564470577708,0,0.0292562417395915,8.67361737988404e-19,0,0,0,0.0708651313940861,0,0,0,0,0,0,0.00284603477465231,0.0707229772354559,0,0,0.00631835011950385,0,0,0.0609000906347662,0.0154402546054889,0.00472946312855572,0,0.229306662365657,0,0
X601336.CH.EQUITY,0.0155640446622872,0.200575791317079,0,0,0,0,0,0,0.0261260456704169,0,0,0,0.326031448182758,0,0,0,0,0,0,0,0,0.137158698054629,0,0,0,0,0,0,0,0.126575930159655,0,0,0,0,0,0,0,0,0,0,0.115072661910844,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.15655713909054,0,0,0,0,0.0294836587397178,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390846758488422,0,0,0.562775703999736,0,0.00171735355763367,0,0.191402166988257,0,0,0,0,0,0,0,0.00507498196352751,0,0,0,0,0.0649261772734899,0
X1997.HK.EQUITY,0,0,0.0618780970019163,0,0.0644776621673114,0,-0.125737417151304,0,0,0,0,0,0,0,0,0.217540686947827,0,0.17539491042143,0,0.0125647176078056,0,0,0,0,0,0,0,0.275150085062795,0,0.223717987940555,0,0.297360768015159,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357298811287824,0,0,0.0758248605550728,0.00446982654828748
X601229.CH.EQUITY,0.402393626285522,0,0,0,0,0,0,0,0,0,0.138103789884208,0.0251233679751368,0,0,0,0,0.137726088128439,0,0,0,0.0304908081098335,0,0,0,0,0,0,0,0.18536087315693,0,0,0,0,0,0,0,0,0,0,0,0.0751200463630288,0,-6.93889390390723e-18,0,0,0.0851956846076406,0,0,0.116036283538744
X601066.CH.EQUITY,-0.248813310373083,0,0,0,-0.029043054197237,0,0,0,0,-0.129184426339623,0,0,0,0,-0.329278707897162,0,0,0,0,-0.161193718079952,0,0,0,0,0,0,0,0,0.138915692541649,0,0.742158029869518,0.299958898078132,0,0,0,0,0,0,0,0,0,0,0.170712669148649,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.213092219851934,0.246785931362276,0,0,0.118412931339208,0.0488348121499914,0,0,0,0,0,0,0.0760655623745817,0,0,0,0,0,0.163615274478251,-0.0132287041066753,0,0,0,3.46944695195361e-18,0,-0.275518794227891,0,0,0,0,0,0,0.0816002020348486,0,0.149199072876087,0,0,0,0,0,0,0,0,-0.0336248280399629,0,0,0,0.0898007355126447
X601169.CH.EQUITY,0.0337601053269639,0,0,0,0,-0.0333175960038002,-0.174104870470918,0,0,0,0,0,0,-0.0587497039494283,0,0.00875737032468879,0,0,0,0,0,0,0.0760859922094405,0,0,0,0.0189780659667188,0,0,0,0,0.146028653056764,0,0.593241930405728,0,0,0,0.0253310362394592,-2.16840434497101e-19,0,0,0,0,0.970062240950208,0.0894349105747428,-0.19687397512626,0,0,0
X000166.CH.EQUITY,0,-0.255956554689007,0,0.060751475082655,0.0197228610857955,0,0,0,0,0,0,0,0.264575899004888,0,0.168894809354697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512242365952267,0,0,0,0.329338141052896,0,0.207570762660897,0,0,0.00808578201758538,0,0,0,0,0,0.242483758711271,0.106637864170107,0,0
X600015.CH.EQUITY,0.248488099288398,0,0,0,-0.308491493833325,0,0.32461748085518,0,0,0,0,-0.384125570609104,-0.0822025829098077,0,0,0,0,0,0,0,0,0,0.145392795831901,0,0.499213927302993,0,0,0,0,0,0.0766146635994667,0,0,0.185707267944757,0,0,0,0,0,0,0,0.103422692275524,0,0,0,0,0,-0.212133684712655,0
X2882.TT.EQUITY,0.00436019783391566,0,0,0,0,0,0,0,0,0,0,0,0.0358471969541268,0,0,0,0,0,-0.035077238657924,-0.0919879062435048,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0228570869802299,0,0,0,0,-0.0988647539515199,0,0,0.127693637848514,0,0,0,0,0,0,1.08714802037849
X002736.CH.EQUITY,-0.0825566420673182,0,0.109826969698454,0,0,0.0699498670912419,0,0,-0.0422802503991667,-0.170093668075304,0,0,0,0,0,0,0,0,0,0.0644241646936747,0,0.451798094721837,0.0393551699422865,0,0,0,0,0,0.117868342064178,0,0,0,0,-0.0258252759811097,0,0,0,-0.0187994410501601,0,0,1.73472347597681e-18,0,0.430799292508856,0.0349310587910177,0.0463953223104544,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363452179957143,0,0,0.219687601927085,0,0,0,0,0.0122757746850593,0,0,0,0,0,0,0,0.50133825607164,0,0,0,0,0.071164787357289,0,0,0.087541665399613,0,0,0.0535616590580876,0,0,0
X17.HK.EQUITY,0,0,0,0,0,0,0,0.266909274764364,0,0,0,0,0,0,0.0339784463723468,0.215793397726089,0,0,0.0695412828851251,0,0,0,0,0,0,0,0,0,0,0,0,0.227017742259529,0,0,0,0,0.0946773300193046,0.206385859537918,0,0,0,0,0,0,0,0.16434058918155,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.0790026661105128,-0.0561024892602648,0,0.149153332198978,0,0,0,0,0,0,0,-0.343999966956008,0,0,0,-0.0557355628421414,-1.73472347597681e-18,0,0,0,0,-0.078075942709509,0,0,0,0,0,0,-0.273573818188314,0,0,0,0,0,0.125708844589462,0,0.135993027679183,0,0,0,0.52471323818678,0,0,0,0
