,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY
X12.HK.EQUITY,0,0,0,0,0,-0.128723786469607,0,0,0,0.252398168986072,0,0,0,0,0.207399316596716,0,0.414498203364464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211759311871313,0,0,0,0.264111128087919,0,0,0,0.0278700689198889,0,0,-0.00969065314155582,0,0,0,0
X2882.TT.EQUITY,0,0.0165465101865085,0,0,0,0,-0.0899794624209198,0,0,0,0,0,0,0,0,0,0,-0.00692963062021029,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0142813058649384,0,0,0,0,0.131876122945771,0,0,0.0766673455977745,0,0.537854993766911,-0.0936816637322734,0,0,0.2474799029107,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.281708229427934,0.0143643707538323,-0.114321984511439,0,0,-0.128654906615306,0.0918292408773945,0,0,0,0,0,0,0,0.141798303587062,0,0,0,0,0,0.38583422512099,0,0,2.16840434497101e-19,0,0,0,0,-0.00413765067938223,0,0,0,0.0618677455421335,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0.329286351462492,-0.0418625236142837,-0.0579133622601739,0,0.0692323117170155,0,0,0,0,0,0,-0.00825489038247096,0,0,0.743304331937319,0,0,0,0,0,0.0827410080621955,0,0.010864153086341,0,0,0,0,-0.00118445639407404,0,0,0,0,0,0,0,0,0,0,0,-0.287329358545843,3.46944695195361e-18,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270757942480564,1.07385838309758,0,0,0,0,0,0,0,0,-0.313518711528728,0,0,0,0.103945596163579,0,0,0,0,0,0,0,0,-0.0344869119076024,0,0,0.197860007020916,0,0,0,0.0530505416061192,0,0,0,0,-0.105958701135861
X601336.CH.EQUITY,0,0,0,0,0,0.421498396468562,0,0,0,0,0,0,0,0,0,0,0,0.139944970422627,0,0.0621161209095493,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.035239001455598,0,0,0,0,0,0,0,0,0.0930451197901139,0,0,0,0.0974736606306136,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0732627796769887,0,0,0,0,0,0.0558089546467732,0,0,0,0,0.304091443463644,0,0,0,0,0,0.085268273332107,0,0,0,0.00290456354585137,0,0.288759284094112,0,0,0,0.174487334321312,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.132706045216033,0,0,0,0,0,0,0,0,0,0,0.0633076596052242,0.0622877421348193,0.301642802787039,0,0,0,0,0,0,0,0,0.419374724863833,0.127727859189809,0.0163180952490251,0,0,0.0583817439386872,0,0.0518028993750905,0,0,0,0,0.0240393831299339,0.0336453526931218,0,-0.106453740371619,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130936345139308,0,0,0.0403405971277313,3.46944695195361e-18,0.0501414353029416,0,0,-0.00218715348351517,0,-0.189552117675201,0,0,0,0,0,0,-0.0838888904091866,0,0,0,0,0.568058415630532,0.0457370570188647,0,0,0,0,0,0,0,0,0,0.300081336484842,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00085139383750151,0.0328099265209469,0,0,0,0,0,0,0.108395483591479,0,0,0,0,0,0,0,0,0,0.138614104083919,0.00292588082767294,0.0525763990705971,0.0980818188544513,0,0.232950826175609,0,0,0,-0.290401534232205,0,0,0,0,0,0,0,0.180783628341342,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.201846336316759,0,0,0,0,0,0,0,0,0,0,0.080702896906601,0,0,0,0,0,0,-0.152655329256503,0,0,0,0,0,0,0,0,0,0,0,0,0.778046883571722,0,0,0,0,0.0100934611026796,0,0
X601169.CH.EQUITY,0,0.0542804703118324,0,0,0,0,0,0,0,0.0921060972725966,0,0,0,0,0,0,0,0.0320810012629582,0,0,0.0345036897238546,0,0,0,0,0,0,0,0,0,0,0.0970589714407558,0,0,0,-0.0256874854538525,-0.0353402884904369,0,0,0,0,0,0.259065623564679,0,0,0,0,0.104477898738108,0,0.505930552419095
X2886.TT.EQUITY,0,0,0,-0.20264393311392,0,0,0,0,0,0,0,0,0,0,0,-0.141381593631761,0,0,0,0,0,0,0,0,0,0,0,0,0.152436101702332,0,-0.020595029973203,0.252479348820217,0,0,0,0,0.0108443343324943,0,0,-0.00673368522756322,0,0,0,0.300137085593211,0,0,0.125211749457485,0,0.275402226755386,0.179361583028783
X2891.TT.EQUITY,0.255638691872267,0,0.0324297452513579,0,0,0,0,0,0.0509437122232677,-0.0886107340203112,0,0,0,-0.143477686928305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120873786319843,0,0,0,-0.0455146947421249,0,0,0,0,0,0,0,0.573728854495974,0,0.164987230185614
X600015.CH.EQUITY,0,0.161186520576889,0,0,0,0,0,-0.076263548708985,0,0,0,0,0.3744800235371,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.047818251218214,0,0.105006893122123,0,0,0,0.310597703731276,-0.0710455048844773,0,0,0,0,0,0,0,0,0,0.1449540119557,0,0,0
