,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity
X601319.CH.EQUITY,0,0,0,0.0807107914087896,0,0,0,-0.109593179760426,0,0,0,0,0,0,0.194704557440696,0.291921610403803,0,0,0.0934657815925097,0,0,0,-0.0032118115119172,0,0,-0.0132135815709853,0,0,0,0,0,0,0.0748060656978133,0,0,0,0,0,0,0,-0.0521925376997417,0,0,0,0,0,0.299200639941341,0,0,-0.0625749226998983
X16.HK.EQUITY,0,-0.0397635561877956,0,0,0,0,0,0,0,0,0,-0.125653382253476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312398129968706,0,0,0,0,0,0.17424905157749,0,0,-3.46944695195361e-18,0,0.0201162961598354,0,0.021161552059935,0.26631192124337,0,0,0,0.221495761484939,0,0,0,3.46944695195361e-18
X600016.CH.EQUITY,0,0,0.028779689610398,0.0162894129390656,0,0,0,0,0,0,0,0,0.100734609238796,0,0,0,0.10846561866383,0,0,0,0,0,0,0,0,0.152097066165847,0,0,0.0631761801866086,0,0.0476609461807637,0.0919992799950893,0,0,0.0825557872239863,0,0,0,0,0,0,0,0,-0.029969996889573,0.0362072511437399,0.0169238456962328,0.0882957954252724,0,0,0
X1109.HK.EQUITY,0,0,0,0,0.23559637759363,0,0,0.0922061249602839,0,0.0339362494003143,0,0,0,0,0,0,0,0,0.0869472739724408,0,0.183949116042956,0,0,0,0,0,0,0.138650607145646,0,0,0,0,0,0.0339173940151076,0,0,0,0,-0.00716211907017045,0.0905545905975801,0,0.185681104412853,0,0,0,0,0,-0.0186156054332786,0,0
X601998.CH.EQUITY,0.222709660818065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894737706247319,0,0,0,0.0417436714584063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496705423214447,0,0,0,0,0.0860173981964975,0.312629823914546,0,0.444097144596224,-0.0978641493117114
X300059.CH.EQUITY,0,0,0,0,0,-0.038555901103383,0,0,0,0.231783070345544,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624691591251136,0,0,0,0.0151314995204311,4.33680868994202e-19,0,0,-0.020340040927816,0,0.226083712249124,0,0.0431760020114342,0.0708724871727397,0.0234958874158267,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.217578040493275,0.00939629882867932,0.0382449317922468,0.151741121565297
X002142.CH.EQUITY,0,0,0,0,0,0.426428202853921,0,-0.334684249320607,0,0.193913670923528,0,0,0,0,0,0.20999492261465,0,0,0,0,0,0.15199061851661,0,0,0,0,0,0,0,0.0991578631583006,0,0,0,0,0,0,0,0,0,0.177015836114277,0.17256963763506,0,-0.161925847394597,0,0,0,0,0.0515350005055994,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.112470090378434,0.520804846947448,0,0,0.136437762604016,0,0,0.0614024420757902,0,0,0,0,0.00573380543059,0.0737536362476666,0.0217381232934677,0,-0.20776905891207,0,0,0,0.0146782275581639,0.194345398148743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442866087747824,0,0,0,0.0635660635929345
X688.HK.EQUITY,0.343032576100209,0,0,0,0,0,0,0,0,0,0,0,-0.232211342803111,0.00071362824570867,0,0,0,0,0,0,0.437033219605174,0,0.182243486728692,0.147360218337254,0,0,0.0275118087715171,0,-0.053232023293388,0,0.140562981085814,0,0,0.0423411833290315,0,0,0,0,0,0,0,0,0,-0.0199813001346276,0,0,0,0,0,-0.00899368957411011
X2388.HK.EQUITY,0,0,0,0,0,0,0.0814986619657244,0,0.0792387818820049,0,0,-0.00386883035455757,0,0,0,0,0,0,0,0,0.453926971246081,0,-0.407808461625607,0,-0.00700953449816561,0,0,0,0,0,-0.125006300514716,0,0,0.531083050317863,0,0,0,0,0,0,0,0.115293903698037,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0.0558058809470832,0,0,0,0,0,0,0,0,0,0,0,0,0.651052265732685,0,0,0,0,0,0,0,0,0,0,0.106136685248885,0,0,0.127691101902733,0,0,0,0,0,0,0,0,0,-0.0756431451310233,0,0.0934509930529888,0,0,0,0,0.0445254341648814,0,0,0,0
X2007.HK.EQUITY,0,0.237467875141738,0,0,0,0,0,0.228149919551885,0.00924413800557404,0.0695170176796397,0,0,0,0,0,0,-0.14817020757373,0,0,0,-0.186195834827283,0,0,0,0,0,0,0.381969412581904,0,0,0,0,0,0.435514063061213,0,0,-0.0830410482067073,0,0.0535702416447714,0,0.122430462230959,0,0,0,0,0,0,-0.0138793247298136,0,0
X601818.CH.EQUITY,0,0.139169294328224,0,0.153891255838039,0,0,0.0693194316068412,0,0,0,0,0,0,0,0,0,0.00176833041200407,0.0698162109160806,0.0716303510087272,0.088902353339856,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0211821125422349,-0.0277531740241658,0,0,0,0,0,0,0.0492789780527122,0.11264573675598,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.229669693625425,0,0,0,0,0,0,0,0,0.0151573105457293,0,0,0,0.152086926899995,0,0.00745142666464696,0.0174023762413651,0,0,0,0,0,0,0,0.231899462894153,0,0.137571803866151,0.0706757329299403,0,0,0,0,0,0,0,0.136683532959056,0,0,2.16840434497101e-19
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0495314959537776,0.0244852255637014,0,0,0,-0.294308719149159,0,0,0,0,0,0,0,0,0,0,0,0,0.0951344811815153,3.46944695195361e-18,0.0223828235326622,0.123042592875079,0,0.249101615297061,0.200301237326269,0,0,0,0,0.0970043247828826,0,0,0.188449592407978,0,0.243933043109234,0,0,0,0.0572053874683862,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0354770895695079,-0.0241015145974801,0,0,0,0.197939566947795,-0.264107010365239,0,0,0,0,0,0.111776788413698,0,0,0,0.235676173910516,0,0,-0.0830143602793653,0,0,0,0,0,0,0,0.39969162078872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0.0147621007338851,0,0,0,0,0,0,0,0.237177274236899,0,0,0,0,0,0,0.0586774097816641,0,0.0096748107016019,0,0,0,0,0,0,0,0,0,0,0,0.46699666230205,0,0,0,0,0,0,0,0,0,0,0,0,0.0169373686187797,0,0,0,0.107023162237566
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425531332726437,0,0,0,-0.152610650026615,0,0,0,0,0,0,0,0,0,0.294194510932963,0.0630131711364865,0,0,0,0,0.0754369241301007,0,0,0,0.00138929699916147,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0438038294019553,0.0903126913887741,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.150366753777641,0,0,0,0,0.0893293434262685,0,-0.122394821490859,0,0,0,0,0,0.219131750987845,0,0.126404694719367,0,0,0,0,0.0852240149837843,0,0,0.0506001290475151,0,0,-0.0133729303056168,0.0287879747389601,0,0,0.0143981389105645
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.383879435119624,0,0,0,0,-0.163880216068659,0,0,0,0,0,0,3.46944695195361e-18,0,0.289472624495591,0,0.0355721601114682,-0.13485816819873,0,0.0169522129151955,0,0,0,0,0.424041200617247,0,0.341798728843511,0,0.130196415312478,0,0,-0.504468287326575,0,0,0,0.169577973053322,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.303045543896612,0,0,0,0.164696188444528,0.0282845185015316,0,0,0,-0.0886918745543206,0,0.0980391723909468,0,0,0.0651710529452201,0,0,0,0,0,0,0,0,0.0655376423634253,0,0,0,0,0,0,0,0.25830318716371,0,0,0,0,0,0.0342930750247899,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.030680721433257,0,0,0,0,0,0,0.0501360392143254,0.721141955167309,0,0,0,0,-0.030306083800268,0,0,-0.121289350732482,0,0.0408470256044945,-0.0444257281117154,0,0,0,0,0,0,0.0163462577701154,-0.0222698513388436,0,0,0,0,0,0,0,0,0,0,0,0.152364725757862,0
X12.HK.EQUITY,0,0,0,0,0,0,0.108229751504984,0.0266248692232701,0.016665082327168,0,0,0,0,0,0,0,0,0,0,0,0.526147104126905,0,-0.00194553113891756,0,0,0,0.190113102099539,0,0,0,0.160604733506335,0,0,0.169785914285289,0,0,0,0,0,0,0,0,0,0,0,-0.170792397580157,0,0,0,0
X000166.CH.EQUITY,0,0,0.0579793212830985,0,0,0,0,0.0994596729786322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,2.47436001828378e-05,0.0320333418229746,0,0.0173471943319231,0.23367882813489,0,0.252158346513584,0,0,0,0,0,0,0,0,0.146861011679313,0,0,0.0454784809709703
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0245779247143545,0,0,0,0.312561522673786,-0.0814375689900302,0,0,0,-0.0799439169616031,0,-0.0680101960530205,0,0,0,0,0,0,0,0,0,0.112100488165762,-0.131615330226048,0,-0.0456579885193246,0,0,0,0,0.0518687467329434,0,0,0,0,0,0,0,0,0.765064150515665,0,0
X601229.CH.EQUITY,0,0,0,0,0,0.33643092597848,0,0,0.26299239471781,0,0,0,0,0,0.0514872328524896,0,0,0,0,0,0,0,0,0,-0.0100650365644121,0,0,0.0964891206115818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059481841788837,0,0,0,-0.0113167922659227
X823.HK.EQUITY,0,0.148998523384955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338339202543694,0,0,0,-0.135138975342821,0,0,-0.0921365502091966,0.130923795246661,0.0161470612865243,0,0,0,0.0760747508848179,0,0,0,0,0.454384876772819,0,0,1.38777878078145e-17,0,0,0.234211133033861,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526572081923311,0,0.136870660443464,0,0,0,0,0,0.0475071925519642,0,0,0,0,0.0578486014537629,0,0.0370847448259286,0.135255862623495,0,0,0,0,0,0,0.116705553636985,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.0692437195059259,0,0,0,0,0,0,0,0,0,0,0,-0.304104663630423,-0.0363553721037522,0,0,0,0,0.0502410732922274,0,0,0,0,0,0,0,0.0150752019331549,0.120373109503235,0,0,0,-0.0786619787533179,0.109844146260898,0,0,0.155981074416622,0.600526427984479,0,-0.0564703796133637,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.771927869583967,0.0305104553737238,0,0,0,0,0,0,0.0999572801372045,0,0,0,0,0,0.00646010024741068,0,0,0.0657691747086673,0,-0.0218645284211146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384773503102898,0.0380855069431294,0,0,0,0.0033310081236164,0,0,0
X600918.CH.Equity,-0.0188606879494791,0,0,0,0,0,0,0.0599668235136222,0,-0.0482580569000777,0,0.179273578889297,0,-0.149301071942997,0,0,0,0,0,0,0.0546296178692888,0,0,0,0.183699419602766,-0.163106115241013,0,0,0,0,0,0.0207916907896063,6.93889390390723e-18,0,0,0.13364592210907,0,0,0,0,0,0,0.0898029323128972,0,0,0,0.567733616693121,0,0,0
