,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY
X600837.CH.EQUITY,0,0,0.117858436998384,0,-0.105808039497343,0.0639270132636708,0,0,0,-0.0224872730033812,0,0,0,-0.0135201826395857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647789007972504,0.0299532478015261,0,0.713828782366292,0,0,0,0,0,0,0,0.0854967815459323,0,0,0,0,0,0.0672821147855633
X823.HK.EQUITY,0.330166589907537,0,-0.0718346069748478,0,0,0,0,0,0,0,0,0.0712141307038486,-8.67361737988404e-19,0,0,0,0,1.73472347597681e-18,0,-0.000319094980746086,0,0.181102138919412,-1.73472347597681e-18,-0.144268449310074,0,0,0,0,0,0,0,0.0815248451381214,0,0.209347702019272,0,0,-0.0126289792705436,0,0,0,0,0,0.22476720256571,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0.0317187098308598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150115044305172,0.149026959675676,0,0,0,0,0,-0.0379497145169393,0,-0.0666141196050689,0.074894285400318,0,0,0,0,-0.0188022725509984,0,0,0,0,0,0,0,0,0,0,0,0.46555713850987,0,0.172926595140656,0.273015545404777,0
X601229.CH.EQUITY,0,0,0.395751830609733,0.142754978439935,0,0,0,0,0,0,0,0,0,0,0,0.0215898564551357,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.185441913851814,0,0,0,0,0,-0.134599541049461,0,0,0,0,0,0,0.427636666723818,0
X2882.TT.EQUITY,0,0,0,0,0,-0.0372287624346327,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0990854410058846,0,0,0,0.0613933306230819,0,0,0,0,0,0,0,0,0,0,0,0.129915361190221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357403413425936,0,0
X1997.HK.EQUITY,0,0.064054158735789,0.0632223329902396,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.103033735616473,0,0,0,0,0,0.194381546936217,0,0.592154003584883,0,-0.175551096487609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.00438115119618031,0,0,0,0,0,0,0,0,0,0.248803494760081,0.352812337213932,-0.0419175267849649,0,0.257048472067645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024883544364556,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.328947329381817,0,0,0,0.0287922419569762
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0602851051039169,0.0234619287368283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313436460131994,0,0,0,0.110518456034557,0,0,0,0.0433120551403694,0,0,0.0162109436989595,0,0,0.477643892882252
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496886946005282,0.14158178860807,0.037140973193037,0.0139711110558412,0,0,0,0.264289655788399,0.0825710157339949,0,0,0,0,-0.0387618317478456,0,0,0,0,0.231558030875495,0.0693992309400762,0,0,0.0877970719806639,0,0,0,0,0.0628885478175451,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0915791032132825,0,0.00838846153542735,0,0,0,0,0,0,-0.0697727097894685,0,0,0.233815137114415,-0.0433494766780591,0,0,0,0.141877089341262,-0.178521615840157,0.190301091789607,0,0,0,0,-0.0302885490235633,0.549699545607374,0.0231738510602499,0,0,0,0,0,0,0,0.195059708830136,0,0,0,0,0.0282979822542039
X2881.TT.EQUITY,0.342243428675092,0,0,0,0,0,0,0,0,-0.0138333716088128,0,0,0,-0.0373644429109642,0,0,-0.104743800459777,0,0,0,0,0,0,0,0,0,0,0,0,-0.163196619445608,0,0,0,0,0,0,0,0,0,0.317556496636506,0,0.417518164560691,0,-0.00860095476199929,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0.0184474357930759,0.116599534858853,0,0,0,0,0,0,0,0,0,-0.116830972391896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925498273590113,0,0,0,0,0.0741844128471369,0,-0.0284225899993664,0.570976212689951,0,0.183480033459497,0.0824235115682921,-0.0276314030654205,0,0,0,0,0,-0.162432000245077,0,0
X000776.CH.EQUITY,0,-0.0875550851803541,0,0,0,0,0,0,0,0,0,0,0,0.0016254245551648,0,0,0,0.0381343254701416,0,0,0.572782395350738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141441010392914,0,0,0,0,0,0,0.193528626782437,0.207264438397577,0,0,-0.0388210280958402,0,0
