,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X601166.CH.EQUITY,0.0833252112783679,0,0,0.237391803728245,0,0,0,0,0.0531739939686962,0.0526567400733228,0,0,0,0.244931537753992,0,0,0,0,0.0210875487654339,0,0,0.115108493824104,0,0,0.104600934913878,0,0,0,0,0,0,0,0,0.073840797394534,0,0,0,-0.229552665347602,0,0.0320594298123655,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.0953340323517259,0,0,-0.297267950470881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369765125695874,0,0,0,0,0,0,-0.0189985115333928,0,0,0.00156455167308293,0,0,0,0,0,0.0266717737226012,0,0,-0.137281279379382,1.73472347597681e-18,0,0,0,0.602840104229965,0,0.0404262341441579,0,0,0
X16.HK.EQUITY,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0466237670321371,0,0,0,0,-0.0420778887420027,0.0807147993562581,0,-0.306594987972876,0,0,0,0,0,0,0,0,0,0,0,0.215622706525446,0.107839133364191,0,-0.0779447037415195,0.164711230500955,0,0,0.543065108387809,0,0,0,0,0,0,0,0,0.335112026856959,0,-0.104911963994815,-0.085828496462059
X600000.CH.EQUITY,0.0417495321498439,0,0.206040331313149,0,0.0250625750357223,0,0,0,0,0.165003274517658,0.310405276939586,0,0,0,0,0,0,0,0,0.0425758772604343,0.0491870112126549,0,0,0,0,0,0.235054454659668,0,0,0,0,-0.117768009994184,0,0,-0.098771712649433,0,0,0,-0.14095261675635,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0.0281954395989615,0,0.0772189944781365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251549674652621,0,0,0,0,0.0753315894357775,0,0,0,0,0,0.615478241595792,0,0,0,0,0.246808603468526,0,-0.076350143975714,0,0,0,0.0472263919253274,0,0,0,-6.93889390390723e-18
X11.HK.EQUITY,0,0,0.226202368637608,0,0,0.187863026019563,0,0,0,0,0,0.0490608939741465,0,0,0,0,0,0,0.0996135965023122,0,0,0,0,0,0,0,0,0,0,0,0.469979169865668,0,0,0,0,0,0,-0.0624971351520311,0,0.0242788393371644,0.0603265256782736,0,0,0.300886342850054,0,0.0539028182176015,-0.101963061305448,0,0
X388.HK.EQUITY,0,0,0,0,0.117998455742836,0.00630916301444385,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.276359608245144,0.579111858356113,0.114473661366587,0,0,0,0,0,0,0,0,0,0,0,-0.0907660062021958,0.00710497887013921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.0509327952553728,0.205372511128498,0,3.46944695195361e-18,0,0,0.0281620549161317,0,0,4.33680868994202e-19,0,0.0415186030979231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149408505535582,0,0,0.294866729639703,0,0,0,0.0174720412753178,0,0,0,0,0,0,0,0,0.000608763163307255
X2388.HK.EQUITY,0,0.654766057361073,0,-0.06075047349315,0.382603798781442,-0.468950452337789,0,0,0,0,0,0,0,0,0,0,0.734583440854967,0,0,0,0,0,0,0,0,0.111060598313701,0,-0.187992754970697,0,0,-0.0881075441505579,0,-0.243661473161592,0,0,0,-0.213972278298509,-0.0633592491613039,0,0,0,0,0,0,-0.12580777845334,0,-0.0371613526246075,0,-0.125012559503725
X267.HK.EQUITY,0,0,0,0,0,-0.296105275055699,0,0,0,0,0,0,0.00764400569023602,0,0,-0.286588508091015,0.132766115142387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430511559035139,0,0,0,0,-0.0373426361724327,0,0,0,0,0.493031218689398,0,0,0,0,0.526666818559517,-0.00430234223752855,0,-0.256002628384471
X688.HK.EQUITY,0,0.0907181639552072,0.0542110831538528,0,0,0,0,0,0,0,0,0,0,-0.0583163768967095,0,0,0.0233669046443184,0,0,0.0837285757396945,0,0.0856227772900099,0,0,0,0,0.122980858771282,0.108932340647983,0,0,0,0,0,0.201524212848563,0,0,0,0,0,0.20977425953019,0,0,-0.280297173166607,0,-0.289050201792359,0,0.134301832057957,0,0
X601998.CH.EQUITY,0,0,0.302103152705889,0,0.0914559782194835,0,0,0,0,0,0,0,0,0,0,0,0,0.211172010249042,0,0,0,0,0,0,0.0658688369397693,0,0,0,0,0,0,0,0,0.0545192992177506,0,0,0,0,0,0,0,0.063634910688809,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.000226859316845168,0.0826922442407803,0,0,-0.0379808310731718,0,0,0,0,0,0,0.0501517571695172,0,0,0.0423013610810236,0,0,0,0,0.0598927638327236,0,0,0,0,0,0,0,0,0,0,0,0.27772796018972,0,0.0873348271065632,0.222489076654775,0,0,0,0.291120886007122,0,0,-0.0442600665457706,0,0.0289056142515345,0.0453199689527104,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.365769565452748,0,0,0,0.0832064071568099,0,0,0,0,0,0,-0.00792781545651658,0,0,0,0.0384299053461789,0,0,0,0.0346184846359493,0,-0.0258755482066205,0,0,0,0,0,0,0,0,0.0718430629669581,0,0,0.263563586659234,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.0927701039438615,0,0,0.0725814906616546,0,0,0,0,0,0,0,0.0562839755991552,6.93889390390723e-18,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0444718000428583,0,0,0,0,0,0,0.187393759807291,0,0.133126788327289,0.158622628080392,0,0,0,0,0.0758406508759109,0
X2007.HK.EQUITY,0,0.314903848327691,0,-0.0933053920810193,0.0568957489288324,0,0,0,0,0,0,0,0,0,0,0.0962432524634488,0,0,0.109388176830287,0.0590816085553894,0,0,0,0.000818756754223817,0,0,0,0.260327865978605,0,0,0,0,0.177764222484309,0,0,0,-0.0686671850188189,0,0,0,0,0,0,-6.93889390390723e-18,-0.0394336861449985,0,0,0,0
X1109.HK.EQUITY,0.156285917972042,-0.117079151481078,0,0,0.0640304783788083,0,0,0.00269333938897651,0.169971037644632,0,0,0,0,0,0,0,0,0,0.14295422323591,-0.0210921193536237,0.233321143042462,0,0,0,0,0,0,0,0,-0.0820412050568272,0,0,0.50400596476997,0,0,0,0.0650322829898656,0,0.0907985654520436,0,-0.259102709872047,-0.017431890397021,0,0,-0.140058046701944,0,0.159478886419218,0,0
X1113.HK.EQUITY,-0.253556123497288,0,0,-0.0270161658551372,0,0,0.182678505408393,0,0,0,-0.0347277845720058,0,0,0,0.102649232622259,0,0,0,0,0,0.0947500134964292,0,0,0,0,0.140749053142126,0,0,0,0,0,0,0.0641463080317328,0,0,0,0.00402208746211093,0,0,6.93889390390723e-18,0,0,-0.0423900353146752,0,-0.0672381578044074,0.331337913570563,0,0,0
X601818.CH.EQUITY,0,0,0,0.102997052519145,0,0,0,0.439790959118724,0,0,0,0,0.06933003224387,0,0,-0.0876917592102605,0,0,-0.0244926204083443,0,0,0,0,0,0,0,0,0.0185613371392857,0,0,-0.00912590285213484,0,0.21437243752007,0,0,0,0,0.379158060204168,0,0,0,0,0,0,0,0,0,-0.195053106096655,-0.211896288985465
X12.HK.EQUITY,0,0,0,0,0.00153861197009592,-0.308269006045528,0.436755109431505,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,-0.335957311848137,0,0,0,0,0,0,0,0,0,0,0,0,0.437335691222485,0,0,0.307285163496674,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.430870454103989,0,0,-0.0479018391079088
X823.HK.EQUITY,0,0,-0.038490446845052,0.0377919126630665,0,0,0,0,0,0,0,0,0.202823685831875,-0.214556254566968,0,0,0.113894306956491,0,0,0,-0.0409907900550331,0,0,0,0,0,0.0565805651499627,0.104299898419608,0,0,0,0,0,0,0,0,0.0905855929071964,0,0,-0.00689226630012971,0,0,0,0,0,0.112789954546958,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453269490782068,0,0,0,-0.0532535981168399,0,0.0300923963779585,0,0,0,0.0362211993059133,0,0,0,0,0,0.212205027843061,0,0,0,0,0.0938681095668238,0,0,0.0624152551535223,0,-0.0787819911137462
X001979.CH.EQUITY,0.0520512802803378,0,0.0777535681411655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695764425114945,0,0,0.313062477431476,0,0,0,0,0.0965825674077436,0,0,0,0,0,-0.0365128678425093,0,0.135865600819691,0.181632587054472,-0.0372317185834146
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.207926701127991,0.0928621639233593,0,0.26137297419345,0,0.309546560489134,0,-0.168019717834437,0,0,-0.0383190043333764,0,0.296092494942692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199874449235329,0,0,0,0,0,0.126572185953564,0,0,0,0
X601211.CH.EQUITY,0,-8.67361737988404e-19,0,0,0,0.0059920585635164,0,0,0.0122406369181088,0,0,0.063780767189695,0.0308818406949335,-0.0252683593762798,0,0,0,0,0,0,0.0463194434535394,0,0.458759895826729,0.0394964354928989,0,0,0,0,0.0589718569195973,0.0407887257425841,0,0,0,0,0,0,0,0.0299259610929391,0,0,0,0,0,0.149483057138531,0.0559057371775087,0,0,0.197404055224226,0
X601336.CH.EQUITY,0,0.0127329050202575,0,0,0,0,0.12086974507796,0,0.0521360839444389,0,0,0.17918936711016,0,0,0,0,0,0.260933691323233,0,0,0,0,0.142162982678831,0,0,0,0,0,0,0,0,0,0,0.052685320316562,0,0,0,0,0,0.156612774552949,0,0,0,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0,0,0,0.0141690303424148,-0.029186654190319,0,0,0,-0.366045357235327,0.314305482579017,-0.00153360267021539,0,0,0,0,0,0,0.0113650840755938,0,0,0,0,0.188962134025787,0,0.0394362511303864,0,0.16026113169443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408557936044072,0.0660246889002936,0,0.0215931365684111
X601066.CH.EQUITY,-0.221513119144571,0,0,0,-0.0654425102784162,0,0,0,0,0,-0.0747871999587659,0.0768883257263911,0,0,0,-0.334283672054089,0,0,0,0,-0.105187765462798,0,0,0,0,0,0,0,0.181806644080567,0,0.256980371704607,0.396698052233262,0,0,0,0,0,0,0,0,0,0,0,0.309191206549976,0,0,0,0,-0.00414348140163945
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.030433913201068,0,0,0,0,0,0,0,0,0,0,0,0.5406009332285,0,0,-0.0068240352193384,0,0,0,0,0,0.196076978018532,0,0.0292398741400426,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0
X002142.CH.EQUITY,0,0,0.0434412311390194,0,0,0.0709415662299034,0,0.191915988033557,0.114414903467783,0,0,0.0481548937557033,0,0,0,0,0,0,0,0,0.162656991814262,0,0,0,0.214632179839543,0,0,0,0,0.00997270878113937,0,0,0,0,0,0.147472742532589,0,0,0,0,0,0,0,0,0,0,0,0,0.102116653670352
X601229.CH.EQUITY,0.344704059756636,0,0,0,0,0,0,0.261332331900101,0,0,0,0,0,0.160550979151875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839762347490706,0,0,0,0,0,0,0,0.0671722263669635,0,0,0,0,0,0,0,0.148942237072717,0.0989073903997364
X601169.CH.EQUITY,0,0,0,0.0540696123625723,0,0,0.0347384265555281,0.123640399057901,0.0308895909419134,0,0.0232714004875632,0,0.0379932279298607,0,0,0,0,0,0,0,0,0.286361479182707,0,0,0,0,0,0,0,0,0,0,0,0,0.0930817738098155,0,0,0,0,0,0.259526178493384,0,0,0,0.0484833854959313,0,0,0,0
X600015.CH.EQUITY,0,0,0.311145814530277,0,-0.240496005467149,0,0,0.446003580195487,-0.125920391179441,0,0,0.0286719024356609,0,-0.344861565565593,0,0,0,0,0,0,0,0.58778367770873,0,0,0,0,0,0,0.123008455920311,0,0,0,0,0,0.107210588875507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,-0.0897581171584714,-0.0850609012109922,0,0.0136539280971843,0,0,0,0,0,0,0,0.124492989578266,0,0,0.00894003412966787,0.167481506663154,0,0,0,0,0,0,0,-0.017428133813357,0,0,-0.169865456193082,0,0,-0.00445604365566101,0,0,0,0,0.486332853077809,0,0,0.0217099555865409,0.292340869718552,0,0,0,0,0,0,0,0.27802609084192,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0734992148347648,0,0,0,0,0,0,0,0,0,-0.0563317752014027,0,-0.0642129119648948,0,0,0,0,0,0,-0.184968498819007,0,0,0,0,-0.0634686588220753,0,0,0,0,0,0,0,0,0.312722925969151,0,0,0,0,0,0,0.881861391295163
X17.HK.EQUITY,0,0,0,0,0.179819100115212,0,0,0,0,0,0,0,0.51187005720416,0,0,0.0862312470325389,0,0,0.0535638589426985,0.119600444566173,0,0,0,0,0,0,0,0,0,0.0464775738994403,0,0,0,0,0,0,0.274710455393772,0.139320204936035,0,0,0,0,0,0,0,0,0.0043549888420486,0,0
X002736.CH.EQUITY,0,0,0,0,0,0.0683581542275255,0,0,0,0,0,0,0,0,0,0,0.0242024148056766,0,0,0,0.0127264167663834,0,0.406470628082321,0,0,0,0,0,0.00724416466407082,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.110531449225354,0.432175726538993,0.0635459372014691,0.00335648313936025,0,0,0
X600999.CH.EQUITY,0,0.00171066105997591,0,0,0,0,0,0,0,0,0,0.00490428871688628,0,0,0,0,0,0,0.0561915101254777,0,0,0.0132064417178473,0,0,0,0,0,0,0,0,0,0,0,0,0.483405601900367,0.0201094958414976,0,0.0615963538112258,0,0,0,0.0421231358100954,0,0.0557364831409966,0,0,0.343793985191321,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.0948825827921388,0.00892901259848533,0,0,0,0,0,-0.465840944845509,-0.0986448550562011,0,0,0,0.0138190940567476,0,0,0,0,0,0,0,-0.105623686610368,0,0,0,0,0,0,0,-0.14003320093923,0,0,0.137869685310639,0,0,0.220506078989804,0.0910162044675587,0,-0.12503068490271,0,0.55515459742016,0,0.126370875923805,0,0
