,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY
X601166.CH.EQUITY,0,0,0.196984471315321,0,0,0,0.482820943859566,0.0699027539914938,0,0,0,0,0,0,0.0592769626984934,1.0842021724855e-19,0,0,0,0.0589171403699201,-0.0178278804138439,0,0,0.00313479239469771,0,0,0,0,0.123080589770798,0,0,0,0,0,0,0,0,0,0,0,0,0.123021566023102,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.0414562163523065,0,0,0,0,0,0,0.557384690772326,0,0,0,0,0,0,0,0,0,0.215392833444299,0,0,0,0,0,0.0306239594628707,0,0,0,0,0.0264637227515311,0,0,0,0,0,0.109339454118325,0.0098249478725645,0,0,0,0.0118926681169308,0,0,0,0,0
X600000.CH.EQUITY,0,0.0566730000698544,0,0,0,0.0187315531782932,0.285383928853608,-0.0378159242066817,0.0187651594328706,0,0,0.286846462175749,0,0,0.127013772679914,0,0,0,0,0,0,0,0,-0.112262416198553,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13367069516684,0.059373483147308,0.0632666565368367,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592221709138255,0.126099343468988,0,0,0,0,0,0.0396817867568107,0,0,-0.108273886537155,0.479110783321045,0,0,0,0,0.0946515659052551,0,0,0,-0.0157385743369698,0,0.0630423251867962,0,0,0,0,0,0,0,0.140862124316941
X000001.CH.EQUITY,0,0.0461173857714361,0.0480881826605185,0,0,0,0.172758849074611,0,0,0,0.172477195855827,0,0,0,0,0,0,0,0,0.131832022602589,0,0.00339321915272749,0,0.0686792002691008,0,0,0.155155568361437,0,0,0,0,0,0,-0.141704460950343,0,0,0,-0.187590408421316,0,0,0,0,0,0,0,0,0.21855928143838,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.292076259019175,-0.012144550212606,0.270594043790769,0,0,0,0,0,0,0.0169747168146054,0,0,0,0,0,0.231309681416872,0,0,0.00393278363896902,0.174523122007102,0,0.251745919373056,0,0,0,0,0,0,0,0,0,0.0919088878929889,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.296440090870133,0,0,0,0,0,-0.0857081261286691,-0.0320940610668378,0,0,0,0,0,0,0.0649795574708986,0,0,0,0,0,0,0,0.332914748786218,0.0301158746920268,0,0,0,0,0.169694595160144,0,0.234483025524185,-0.0541286836784919,0,0,0,0,0,0,0.0659149698962012,0.0229012622593158,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.201695697495133,0,-0.242433968944077,0,0,0.0311452001833269,0,0,0,0,0.327613610695039,0,0,0.387684231644646,0,0,0.102475760048679,0,0,0,0,0,0,0.0126146941753805,0,0,0,0.0325338887759832,0,0,0,0,0,0,-0.286149703443935,0,0,0,0.435788655940002,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07193617733388,0.0336865309014985,0,-0.215876084988356,0,0,0,0,0,0,0,0,0,0.0108200281486686,0,0,0,0,0,0,0,-0.0949181295710079,0.276629712131957,0,0,0,0,0.261717696877289,0,0,0.0694897481929524,0,0,0,0,0,0.216433272982853
X388.HK.EQUITY,0,0,0.10150368386395,0.216761249080601,0,0,0,0.256874655621011,0,0,0,0,0,0,0,0.0319080712273154,0,0.0815264908598476,0,0,0,0.0307668844171969,0,0,0,0,0,0.230602033821854,0,0,0,0,0,0,0,0.00207451898941298,0,0,0,0,0,0,0,0,0,0,0,0.0304103720319665,0,0
X600030.CH.EQUITY,0,0.00851084272771143,0,0,0,0,0.00823469245118233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866810154638619,0,0,0,0,0,-0.0357082970707545,0,0,0,0,0.0329481265577506,0,0,0,0.19212924936792,0,0,0,0,0.0457266754088098,0,0,0,0,0,0,0,0.307855024548106
X11.HK.EQUITY,0,0,0,0,0.147803651709934,0,0,0,0,0,0,0,0,0,0,0,0,0.0581927847927826,0,0,0,0,0,0,0,0.474476852532598,-0.0746972856329065,0,0,0,-0.0974645193427506,0,0.290358593974528,0,0,0,0,0.171600949272147,0,-0.0432687642754157,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0896504123219187,0.175345477958221,0,0,0,0,-0.033883164528143,0,0,0,0,0,-0.00227877144340193,0.281294160382669,0,-0.0535546688579369,0,0,0,0,0,0,0,0,0.158690262634188,0,-0.0975286175265429,0,0,0.0569666442041971,0,0,0,0,0.219080213591856,0,0,0,0
X267.HK.EQUITY,0.133505043012289,0,0.0652677845408023,0,0,0,0,0,0.0651199008672377,0,0,0,0,0,0.0760197983955767,0,0,0,0,0,0,0.447830769864981,0,0,0,0,0,0.476817798457674,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.00820508109583248,0,0,0,0,0,0,0,0.0642735812755774,-8.67361737988404e-19,0.356970589762391,0.169595926563522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125172717883472,0,0,0,0,0,0,0,0,0,0,0,0.186582135240333,0.153278925174942,0,0,0
X2388.HK.EQUITY,0,0,0,0.0333506990782551,0.306578991253967,0,0,0.235529308782403,0,0,0,0,0,0,0,0,0.0060779659538405,0.0600878833485681,0,0,-0.000712882738204442,0.223332260670221,0,0,0,0,0,0,0,0,0,0.142944396290821,0,0,-0.104323942551927,0,0,0,0,0,0,0.106211382835078,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,-0.12273309626039,0,0,0,0,0,0.00605746119688985,0,0,-0.193716571723297,0.0728814711435622,0,0,0,0.122462060444348,0.0677726867851807,0,0.0250082970426778,0,0,0,0,0,0,0,0,0,0.56303697986632,0,0,0.00786224713319273,0,-0.22063916401822,0.22348945474723,0,0,0,0,0,0,-0.188453818944451,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0.0343332679422324,0,0.348389399205756,0,0.0111949486396968,0,0,0,0,0,0,0,0.0210112839013854,0,0,0,0,-0.00939283143141074,0.0799677143882375,0,0,0.397161764549589,0,0,0,0,0,0.0111299621595268,0,0,0,0,0.124460290204245,0,0,0,0,0,0,0,0,0,0.101411059483299,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,-0.104702298598447,0,0,0,0,0,0.240624327282615,0,0,0,0,-0.0547270281989359,0,0,0.196878973588896,0,0,0,0,0,0,0,0.171627413864806,0,-0.0768181767117678,-0.0869837279060107,0,0.198745517771221,0,0,0,0,0.0376732942922417,-0.0125102073672297,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,-0.0345315896799983,0,0,0,0,0.0145071812779986,-0.0830977010698688,0,0,0,0,0,0,-0.203437407639141,0.085219260205624,0,0,0.150672881249517,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432499399905479,0,0,0,-0.10845714718925,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.464648214428641,0.317856666346854
X600048.CH.EQUITY,0,0,0,0,0.273528894172646,0,0,-0.0942505886468223,-0.329223701674623,0,0,0,0,0.210859130272059,0,0,0.021473493490633,0,0,0,0,0,0,-0.0232367545209669,0.0246316133498651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181084683106784,0,-0.0588857239340233,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,-0.0511833853305662,0,8.67361737988404e-19,0,0,0,0,0,0.0103666302877667,0,0,0,0,0,0,0,0,0,0.0961826831477371,0,0,0.140854072160691,0,0,0,0,0,0,0,0,0,0,0.182489565058488,0,-0.286268869367769,0,0.0901127379711294,0.551614374697442,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,-0.163260245316203,0,0,0.264705850715769,0,-0.231860724825849,0,0,0,0,0,0,0,0,0.120474453111717,0,-0.225272600373004,0.560060768862437,0,-0.438356282214653,0,0,0,0,0,0,0.230591365773042,1.0842021724855e-19,0,0,0.118319761147708,0,0.141145857797113,0.171394112350327,0,0,-0.0322467305183841,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.019448308447562
X12.HK.EQUITY,0,0,0.108890024891943,0.127149690882214,0,0.042929156267921,0,0.366265297223914,0,0,0.0758912257754128,0,0,0,-0.200803302108474,0,0.121714232639653,0.17846426719864,0,0.0750007890369766,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.194658817973552,0.170218323360603,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.217876979902387,0,0,0,0,0.193929452317535,-0.0139115559110846,0,0,0,0,0,0,0.358688190064925,0,0,-0.00115889066138429,0,0,0,0,0,0,0,-0.0898128055270892,0,0,0,0,0,0.0307533937472019,0,0,0,-0.179145377804093,0,0,0,0,0.312327248259951,-0.0408900531085635,0,0,0,-0.103877747231173,-0.17724602058789,0,0.0500060658568347,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,-0.127135523076511,0,0,0,0,0.415611328518402,0,0,0,0,0.0424381653472155,0,0,0,0.366573854262574,0.0524414186275169,0,0,0,0.0498995026307885,0,0,0,0,0,0,0,0,0,0,0.269622993543534,0,0,0,0,0,0,0,0.000214555606766477,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0442142098126985,0.0424804445503484,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289993858678584,0.119994945148238,0,0,0,0,0.269571486148948,0,0,0,0,0,0,0.0458948718515697,0.401373267054104,0,0,0
X823.HK.EQUITY,0.143776572158384,0,0,0,0,0.0385122658176599,0,0,0,-0.0420139744506668,0,0,0,0,0,0,0,0,0,0,0,0.379875366721847,-0.334669982254512,0,0,0,0,0,-0.0444289847831306,0,0.0330181154640722,0.254717584550145,0,0.066365531062157,0,0,0,0,0,0,0.228981168988898,-0.203131719561899,0,0,-0.081869367819318,0,0,0,0,0
X600837.CH.EQUITY,0,-0.0428485138907301,0,0,-0.147757022448597,0.0129481865869849,0,0,0,0,0,0.210864084287097,0,-0.00246086851550517,0,0,0,0,0,-0.224141240724864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953716329852793,-0.0888152504645987,0,0.449627291676477,0,0,0,0,0.0729166716807436,0,0,0,0,0,0,0.196421412001543,0.346586093214258
X601229.CH.EQUITY,0.12044680674441,0,0.346409382635317,0.098081673782545,0.0406255910054712,0,0,0,0,0,0,0,0,0,0,0.055834448793444,0,0,0,0,0,0,0,0,0,0,0.028326680849881,0,0,1.38777878078145e-17,0,-0.139743741918985,0,0,0,0,0.0356344303282604,0,0,0,0,-0.0776028417202483,0.0808833506953553,0,0,0,0,0,0.532612019068508,0
X601336.CH.EQUITY,0,0,0,-0.19992087841785,-0.167171292231252,0,0,0,-0.0298174898794656,0,0,0,0,0,0,0,0,0,0.394452442205862,-0.0525430731319402,0,-0.0086395455349209,0,0,0,0,0,0,0.170379446930463,0,0.0680353823022622,0,0,0,0.037319601403202,0,0,0,0,0,0,0,0,0,0,0.472412388029528,0,0.0681468256871013,0.145917260129534,0
X2882.TT.EQUITY,0,0,0,0,0,-0.0685722893894303,0,0,0.0164438721056512,0,0.0325843309591352,0,0,0,0,0.0663806160404947,0,0.073142586092124,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.140680981403489,0,0,-0.0236173254314802,0,0,0,0,0,0,0,0,0,0,0,0,0.383272783984883,0,0
X1997.HK.EQUITY,0.144689546110777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703119590867926,0,0,0.0842719356224377,0,0,0,0.0704245796561703,0,0,0,0,0,0,0,0.123473217268057,0,0.381238706994792,0,-0.240925407498279,0,0.0510654792044881,0,0,0,0,0,-0.0248458039597083,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.0415292368261612,0,0,0,0,0,0,0,0,0,0,0,0,0.206721767411743,0,0,0,0,0,0,0,0,0,0,0.0626415934047033,0,-0.019073540493095,0,0,0,0,0,0,0,0,0.0203380071783584,0,0,0,0.0436835565763272,0,0.0846639000378339,0,0,0.535112469710504
X601169.CH.EQUITY,0,0.0695598732713159,0,0,0,0,0,0,0,0,0,0.423438168119407,0.384301746532343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464277812521217,0,0,0,-0.117304167284615,0,0,0,0,0,0,0,0,0,0,0,0.108478579146247,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00323668287999008,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0.0842922546002431,0,0.000461237835478052,0,-0.0411494782259596,0,0.242088645313277,0.0316510094842245,0,0,0,0,0,0,0.0145234472569582,0,0.0852450990832208,0.0173277953881333,0.156900694842328,0,0,0,0.282283643575142,0,0,0.0673018337857283,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.170757703752455,0,0,0,0,0,0,-0.0451205629103245,0,0,0,0,0,0,0.291791649629748,0,0.113973344757203,-0.0614762082906651,-0.113998127652417,0,0,0.00774969543915625,0,0,0,0,0.669796143452449,0,0,0,0,0,0,0.106933920734342,0,0,0,0,0,0
X2881.TT.EQUITY,0.326106990763857,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180236920500491,-0.13524757215958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00733436440125312,0,0,0,0,0.272806063826789,0,0,0.20859877040535,0.54169387862216,0,0,0,0.0370939692183763,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149278709359546,0,0,0,0,0.0116544024300192,-0.0409722203708687,0,-0.00405206913736942,0.360575513481401,0.156582904804683,0.296279776653339,-0.147713010309034,0,0.174527106315185,0,0,0,-0.123594742575832,0,0
X000776.CH.EQUITY,0,-0.0086609674689035,0,0,0,0,0,0,0,0,0,0,0,0.099332575810672,-0.0425238950410029,0,0.0561152387538073,0,0,0,0.49129567158157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708210465402128,0,0,0,0,0,0,0,0.265046454713811,0.0396797776224295,0.00585526409868314,0,0,0,0
