,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY
X601658.CH.Equity,0,-3.46944695195361e-18,0.241717317677344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291243996898245,0,-0.0750723364897128,0,0,0,-0.105549481707423,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342114200907444,0,0,0,0.522291251728001,0,0,-0.098826697034184,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0454410202792671,0,0,-0.11326432620488,0,0.0883170994074238,0,0,0.238754039911631,0,0,0.0659587793977237,0,0,0,0,0,0,0,0,-0.0418515330705379,0.0760862566479233,0,0,0,0,0,0,0,0.0701615153225215,0,0.216229055543539,0,0,0,0.179445839027432,0,0.052700878961867,0,0.0862898478483607,0,0,0.0659816502149211,0,0.0590122510075143,0
X601066.CH.EQUITY,0,0,0,0,-0.0609768722062856,0,0,0.0456744085641489,0,0,0,0.732812355655699,0,0,0,0.00778159304180375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00308783279689315,0,0,0,0,0,0,-0.0557598312005931,0,0.141096616550126,0,0,0.047650226480859,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.0998775385416187,0.222298543975813,0.0378024912873219,0,0,0.0441169413527374,0,0,0,0,0,0.040421303109181,0,0,0,0,0.0725256784611469,0,0,0,0,0,0,0,0,0,0,0.127920835068984,0,0.00882117110779033,0,0,0.0415438272651903,0.00797262396123159,0,0,0,0,0,0,0,-0.0295472851112614,0,0,0.405399437527962
X601328.CH.EQUITY,0,0,0,0.0463264772502733,0,0.112017673998384,0.0205382544200286,0,0,0,0,0,0,0,0,0,0.0289564805458344,0,0,0,0,0.373201857748951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250135789232213,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.27101739964209,0,-0.051104590192441,0,0,0,0.0398358707712056,0,0,0,0.142376939460046,0.0565001694503043,0,0,0,0,0,0,0.10990333614771,0,0,0,0,0,0,-0.125388064734458,0,0,0,0,0,0,-0.00262757920867148,0.11914201156687,0,0,0,0,0,0,0,0.0164796132703468,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.330310292484904,0,0,0.207618978759824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600882530744577,-0.165062064194558,0,0,0,0,-0.0667577362819398,0,0,0.0542374535566329,0,0.310481090474647,0,0,0,0,0,0.644596838793911,-0.128900493240704,0,0,-0.0248131770989198,0.0807901571593097,0,0,0.191460297633127,0
X000001.CH.EQUITY,0,0,0,0,0,0.384695762772979,0,0,0,0,0,0,0.00946610120830368,0,0,0,0.0359018962347433,0,0,0,0,0.0190370023880013,0,0,0,0,0,0,0,0,0.0773596145807939,0,0,0,0,0,0,0,0,0.250262623846998,0,0,0,0.123272592497988,0.0286354873438071,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.16958547620059,0,0,0,-0.0913539548068394,0,0,0,0,0.0238690236750205,0,0,0.186065887862815,0,0.219247267548604,0,0.074802078802103,0,0,0,0.0141911892774902,-0.10627463125012,0,0,0,-0.150180283028385,0,0,0,0,0.0211497669573976,0,0,0.0473991995856252,0,0,0,0,0,0,0,0,0,0,0.351745576346409,0,0
X601601.CH.EQUITY,0,0,0,0,0.371884405093691,0.0998594863921236,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.295036880053735,0,0,0,0.0664534228401935,0,0,0,0,0.0569637283475315,0.0815381766711086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337276777574606,0,0,-0.182468831445501,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.28285366924579,0.0430990196247201,-0.0468170290112153,0,0,0,0,0,0,0.0356837282426099,0,0,0,0,0,0.0490801565532749,0,0,0,0.00102121638889179,0.0210156837887807,0,0,0.0604940301564111,0,0,0,0,0,0,0,0.113700609131727,0,-5.42101086242752e-20,0,0.455889907954707,-0.0356082722080326,0,0,-0.043335295316777,0,0,0
X600016.CH.EQUITY,0,0,0,0.0322405526423921,0,0,0,0,0,0,0,0,0,0.102800955192373,0.109808762520156,0,0,0,0,0,0,0,0,0,0,0,0.132725339196345,0,0.210315941983068,0,0.0159938234539314,0,0.0153667359356387,0,0.0883851486417573,0,0,0,0,-0.0571334644832699,0,0,0,-0.0757164960894378,0.0525185094230362,0.00485484114639139,0,0.186863525725024,-0.0202496324004265,0
X688.HK.EQUITY,0.336503118058336,0,0,0,0,-0.0522201690752916,0,0,0,0,0,0,0.0414740793526094,0,0,0,0,0,0,0.0726296190355639,0.485069392860667,0,0,0,0.240766636655858,0,-0.0175323512088277,0.000290267899154836,0,0,0,0,0,0,0,0,0,-0.0521343197710627,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.215923246147107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165077284182323,0.134516732979737,0,0,0,0.019045297743527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159266433119581,0,0.514060914443396
X1109.HK.EQUITY,0,0,0,0,0,0.17496551483015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421660017523274,0,0,-0.0825794141119205,0,0,0,0,0,0.153834611703176,0,0,0,0,0,0,0,0,0,0,0.26369401781002,0,0,0,0,0,-0.0383585399286427,0.0400434385303078
X300059.CH.EQUITY,0,0,0,0.0472255188577895,0,0,0,-0.140677316969738,0,0.231640224617139,0,0,0,0,0,0,0.055503415732422,-0.0480578171608893,0,0,0,0,0,0,0,0,0,0,0,-0.105434755218337,0,0.0637070051743274,0,0.588554148822438,0,0.00177359723506864,0,0,0,0.0400045857303132,0,-8.67361737988404e-19,0,0,0,0,0.0930002247227612,0,0.0267674831585707,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.104620018946971,0,0,0,0,0,0,0,0,0,0,0,0.246430097430971,0,0,0,0,0,0,0.243911150915871,0,0,0,0.101615316896212,0,0,0,0,0,0,0.125783197926657,0,-0.0249192825936019,0,0,0,0.00610323817618644,0.372076941755849,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0758686558428856,0.415599538716772,0,0,0.0489237604816134,0,0,0,0,0,0,0,0.0282445614433885,0,0,0.0845696697342621,-0.172118458260555,0,0,0.202497816945495,0,0,0,0.0783219985791127,0,-0.0144060907685453,0,0,0.032091578792792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.419330833398097,0,-0.287086866332988,0,0.251808862513149,0,0,0.143685735521413,0,0,0,0,0.0184213043002864,0,0,0,0.179414354721311,0,0,0,0,0,0,0,0,0.0866247840976914,-0.213429754235755,0,0,0,0,0,0.360755896885244,0,0,0,-0.242869130999003,0,0,0,0,0,0,0.271611018766713,0
X2007.HK.EQUITY,0,0,0,0,0,0.169765944087524,0,0,0,0.000293215131105902,0,0,0.0499058435086807,0,0,0,0,0,0,0,0.0686021762963279,0,0.027714281603493,0,0.356735044798574,0,0,0,0,0,0,0.0634668778459064,0,0,0,0,0,0,0,0,0,0,0,0,0.0714885951947829,0.171367909630169,0,0,-0.0329173147345085,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0.077671974009156,0,0,0.00804841561882543,0,0,0,0.0336075380246739,0.741075048612779,0,0,0,0,0.0945559096798301,0,0,0,-0.0303942940830562,0,0,0.0487888557275406,0.104961644368564,0,0,0,0,0,0,0,0,0,-0.144133128566544,0,0,0,0,-0.00306126529257878,0,-0.0150309457817414,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0990803822236699,0,0,0.0447829651789804,0,0,0,0,0,0,0,0,0,0.24013590800431,0,0,0,0.304438964660434,0,0,0,0,0,0.154046440670528,0,0,0,0,0,0,0,0,0,0,0,0,0.185331934082001,0,0,0,0
X601818.CH.EQUITY,0,0,0.104473356889539,0.0344787444063663,0,0,0.115962507447589,0,0,0,0,0,0,0,0,0,0.0697116292605545,0,0.235665684334296,0,0,0,0,0,0,0.0365595199681958,0,0,0,0,0,0.157614650505196,0,0,0,0,0,0,0,0,0,0.0136641523667941,0,0,0,0,0.00129068892760549,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0242535133960245,0,0,0,0.247058803258508,0,0,0,0,0,0,0,0,0.0271752010173163,0,0,0,0,0.124847551284372,0,0,0,0.0204373531793626,0,0,0,0,0,0.165573384808852,0.203960059757006,0,0.0895190811217794,0,0,0,0,0,0,0,0,0.155446804786837,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00409099208095796,0,0,0,0,0,0,0.610200171066934,0,0,-0.217311459552453,0.268888369801368,0,0,0,0,0.00825925335846339,0,-0.270723777673226,0,0,0.0616376273459748,0,0,0,0,0.541182969247921,0,0,0,0,-0.849417092342379,0,0,0,0,0,0,0.161386221252087,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0076226455665614,0.0126106093423124,0.19019054969383,0,0,0,0,0,0,1.73472347597681e-18,0,0.0325138723046335,0,0,0,0,0.0815441502003713,0,0,0,0,0,0,0,0.623170464124407,0.00246252173725837,0,0,0,0,-0.033327610627701,0,0.0941074285222125,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0.0131313923459215,0.00779382640071109,0,0,0,0,0,0,0,0,0,0,0,0.119685522663602,0,0,0,0,0,0,0.0425907781030518,0,-0.198522851765254,0.0236215269097025,0,0,0,0,0.431979751880358,-6.93889390390723e-18,0,0,0,0,0.0903329365671539,0,0.124639115084256,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392678947564286,0,0,0,0,0,0.117423642328772,0,0,0,0,0,0,0,0,0,0,0,0,0.0820091099430354,0,0,0.00857330710604052,0,0,0,0,0,0.225953502079479,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.588164984321719,0,0,0,0,0,0,0,0,0,0,0,0.127286983941221,0,0,0,0.0351657460860509,0.0361415218421214,0,-6.93889390390723e-18,-0.0173591699273385,0,0,0,0,0.281816460900944,0,0,0,0,0,-0.123575399598776,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0313424110404764,0,0.290705847745361,0,0,0.0663512338531228,0,0,0,0,0,-0.0232771801198327,0,0,0.0262834771879194,0.156993776173235,0.0729897102373854,0,0,0.153749498811665,0,0,0,0,0,0,0,0,0,0,0,0,0.346228290659127,0,0,0,0,0.0245522107434379,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0396926435657753,0,0,0,0,0.0146277330940847,0,0.746855119863679,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0732183650280567,0,-0.137150689533128,-0.00907311679251523,0,0,0,0,0,0,0,0,0,0.0291243290169945,0.127488818265805
X000166.CH.EQUITY,0,0,0.0205179652861566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626446179659397,0,0,0,0,0,0,0,0,0.0534927451481911,0,0,0,0,0,0,0,0,0.271463813659517,0.153743265288757,0,0,0,0,0,0,0,0,0.0188551419079275,0.0420599573473492,0.255180556322319,0.0209306998087117,0
X12.HK.EQUITY,-0.135239373293387,0,0,-0.147088137339614,0,0,-0.00333748978645335,0.111708125962888,0,0,0.604091043308684,0,0,0,0,0,0,0,0,0,0.608846668822584,0,0,0,0,-0.0432358142589202,0,0.206398359850838,0,0,0,0,0,0,-0.0154099387486567,0,0,0,0,0,0,0,0,0,-0.127873806558552,0,-4.33680868994202e-19,0,-0.11774013876994,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.318576837070707,0,0,-0.0140622432126812,0,0,0,0.161529407483018,0,0,0.107546135449596,0,0,0,0,0.0430871874050649,0,0,0,-0.0358099840330168,-0.169604511487412,0,0,0,0,0,0.102600054961062,0,0,0,0,0,-0.148376833965851,0,0,0,0.71828703664873,0
X601229.CH.EQUITY,0.835218059543813,0,0,0,0,0.0723128101918094,0,0,0.497817478691439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212410299086757,0,0,-0.0380316717689299,0,0.0563250417922383,0,-0.13431262041469,0,0.171939980693356,0,0,0,0,-0.1266410782934,0,0.0138983967900436,0,0,-0.201964730185147,0,0.099476196156882,0,0,0,0
X823.HK.EQUITY,-0.00999405604399959,0,0,0,0,0,0,0,-0.399153473044857,0,0,0,0,0,-0.102242583511436,0,-0.236594493167013,0,0,0,0.443725509386057,0,0,0,0,3.46944695195361e-18,0.267401398902695,0,0,0.248520492050008,0,0,0,0,0,0,0,0.00244457483888561,0.181524176692904,0,0,0.128766091621039,0,0.36778243811017,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.0473326688639418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00482526845197808,0,0,-0.15932360702096,0,0,0,0.00633905388764816,0.204753709557415,0,0,0,0.0676009751866291,0,0,0,0.00570497658736814,0,0,0,-0.0342543247642356,0,0.384608074886582,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48319882686948,0,0,0.125775004908242,0.0297804001658712,0,0,0,0,0,0,0,0,0,0,0,0.0153761600876026,0.0733400574149049,0.249201924688292,0,0,0,0,0.0249571102961512,0,0,0.0159459734990796,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1349115306291,-0.404989447506098,-0.102768954013088,-0.0342614073787944,0,0,0,0.100178247812089,-0.0304147735939478,0,0,0,0,0,0.0666006657060732,0,0,0,0,0,0,-0.111759644780027,0.0421441423847891,0,0.396437426049792,0,0.704103976247473,0,0,0.0216332178729067,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.787591209327094,0.0256922523159,0,0,0,0,0,0,0,0.0119540524379506,0,0,0,0,0.0488193630333602,0,0,0.0633941258873132,0,0.00808365662683559,0,0,-0.0397553450055399,0,0,0,0,0,-0.0234346027957946,0,0,0,0,0.0360299825926841,0,0.0358753096771473,0,0,0,0,0,0.00418994596251697,0,0
