,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X000001.CH.EQUITY,0,0.0601580754042357,0,0,0,0,0,0,0.105755362521035,0,0,0,0,0,0,0,0,0.127834313873079,0,0,0,0,0.0320281204801236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211297940865936,0,0,0,0.239322552756422,0.0306375413318023,0,0,0,0,0.0207081633748171,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0.0521519893302402,0,0,0,0,0,0,0.0814709312441294,0,0,0,0,0.0330604917441544,0,0,0,0,0,0,0,0,0,0,0.357716810554491,0,0,0,0,0,0,0.0165817672808697,0.346673205006976,0,0,0,0,0,0,-0.167091591986472,0,0.0925919826122733,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,-0.0507372602704022,-1.38777878078145e-17,0.153378629006424,0,0,0.249286672959287,0,0,-0.0745842110487545,0.0882540174004993,0,0,6.93889390390723e-18,0,0,0,0,0,0.404642148528372,0,0,0,0,0,0.163060976970463,0,0,0,0,0,-0.0458083787881746,0,0,0,0,0,0,0.0768298849616927,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0.0210514063275689,-0.0073133629684098,0,-0.281645082645327,0.344840041355087,0.247278920261874,0,0,0,0,0,-0.14990513264731,0.055179203310827,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0626892983584843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577183773063145,0.164809808490499,0.0529343306916142,0,0,0,0,0
X1109.HK.EQUITY,0,-0.0678917281312941,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.0951798025852481,0,0,0,0,0,0,0,0.0674799506446067,0,0,0,0,0.0493249810300545,0,0.00328677632998374,0,0,0,0.198852063880113,0,0,0,0,0,0,0,-0.0885702946300479,0,0,0,0,0,0.373355681831848,0.0861662641903591,0,0,0,0.108204472075151
X12.HK.EQUITY,-0.209685759314162,0,0,0,0,0,0.0629871212178362,0,0,0,0,0,-0.0406480548153125,0,0,0,0,0,0,0.240789134170228,-0.174837175073238,0,0,0,0,0,0,0.459973006920931,0,0,0,0.110962942610624,0,0,0,0,0,0,0,0,0,0.165890399966766,0,0,0,0,0,0,-0.015096264229211,0,-0.324561906557857
X823.HK.EQUITY,0,0,-0.0688129053557145,0,0,0,0,0,0,0,0,0.149031574605429,0,-0.108792486065094,0,0.0639093619683486,0,0,0,0.104391360691338,0,0,0,0,0,3.46944695195361e-18,0,0.0714952967874999,0.1309624271894,0.0443890561135068,0,0,0,0,0.0777299338836793,0,0,0,0,0,0,0,0.153976104645167,0,0,0,0,0,0,0,0.194815348976205
X001979.CH.EQUITY,0,0,0,0.111550500404169,0,0.0720475190612548,0,0,0,0,0,0,0,0,0,0.439973990941882,0,0,0,0,0,0,0,0,0,0,0,0,0.120802436730697,0.136951846771702,-0.0593860228138712,0,0,0,0,0,0,0,0,0,0.0419513655107979,0.024576478991132,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0.142152115591569,0,0,0,0,0,0,0.0438307112943185,0,0.290947638279071,0,0,0,0,0,0.462103739932049,0,0,0,0,0,0,0,0,0,0.122952512523471,0,0,0,0.0490374299752475,-0.0328270488843964,0,0,0.037936212962508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0.148019988992657,0.0257359410703771,0.36972035132059,-0.0314926546246934,0,0,0,-0.347366227186271,0.325675312702913,0,0,0,0,0,0,0,0.00736407267395759,0,0,0,0,0,0,0,0,0.121228870055822,0.0686635067919259,0.180423711405236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101160616060221,0,-0.0331183046697154
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161484688571239,0.687937045770934,0,0,0,0,0.126678412498447,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0112976788294058,0,3.46944695195361e-18,0,-0.183864073734666,0.023134660087847,0,0,0,0,0,0,0,0,0,0,0.0691486943807628,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.113444622900579,0,0,0,0,0,0,0,0.0253911168872388,-0.0361113469666419,0,0,0,0,0,0,0,0,0,0,0.0665275255119529,0,0,0,-0.0271101334317604,0,0.00814596588990594,0.0282741887258717,0,0,0.0369065853730223,0,0,0,0,0,0.0532331270137947,0.142813368367526,0,0,0,0.134899039953404,0,0.118028010236997,0.405727244425282,0,0,0
X601688.CH.EQUITY,0,0,0,0.123299307460074,0,0,0,0.0176659666555248,0,0,0,0,0.011523222727996,0,0,0,0,0,0,0,0,0,0,0.493852238495871,0,0,0,0.0372256162680342,0,0,0,0,0,0,0,0,0,0,0,0,0.102714791345665,0,0,0,0.237529147970061,0,0,0,0,0,-0.0271399915841302
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.0831425743142132,0.0213136945715488,0,0,0,0,0,0,0.0867484242557596,0,0,0.0300624236670358,0,0,0,0,0,0.37090109882501,0,0,0,0,0,0,0,0,0,0,0,0.374218194350646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.169716723587122,0,0,0,0,0.00942332569791644,0.0292780596051266,0,0,0,0,0.00237048138208669,0,0.391769126868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047640918026848,0,0,0,0,0.191175985552986,0,0,0,0,0,0,0.25905278592374,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.230427271023557,0,0,0.174318391594772,0.011534783620359,0.0777603825635403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306532156410886,0,0,0,0.164549016764335,0.0193541140991009,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380526445815719,0,0.0908018995086781,0,0,0,0,0,0.203449940733053,0,-0.0105265301519866,0,0,0,0,-0.0190057625423381,0,0,0,0,0.174478816926966,0,0,0,0,0,0,0,0,0,0,0.14062693911428,0.203965309021154,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918411658429923,0,0.0129118313434895,0,0,0,0,0,0,0,0.0448385174187035,0,0.36292471968548,0,0,0,0,0,0,0.0568053209966561,0,0,0,0,0.074729065658123,3.46944695195361e-18,0.0430636896406679,0,0.207053658354045,0,0.0879855719567113,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0814863310957345,0,-0.0235727245744607,0,0.292054586021575,0,0,0,0,0,0,-0.13858673907322,0,0,0.0931930526031896,0,0,0,0,0.374943745814486,0,0.213113572166828,0,0,0,0,0,-1.73472347597681e-18,0.0905997902770662,0,0,0,0.162083975869646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167611978976438
X2882.TT.EQUITY,0,0,0,0,0,0,0.0767336353529274,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164339737106346,-0.169352555186817,0,0,0,0,-0.0205525377391394,0,0,0,0.169433164798493,-0.326765694675848,0,0,0,0,-0.0135774280021656,0,0,0,0,0,0,0,0,0,0,0,0,1.06124933737007,0,0.0586279530393911
X000166.CH.EQUITY,0,-0.0356235563414356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0780541308538145,0,0,0,0,0,0,0,-0.0264457098675242,0,-0.00524382671765879,0,0,0,0.109232912366232,0.606824067860657,0.371584142468724,0,0,0,0,0,0,0,0,0,0.0771672289597693,0,0,0,0
X17.HK.EQUITY,0,0.0718480800714185,0,0,0,0,0,0,0,0,0,0,0.199024384325036,0,-0.255017534939918,0,0,0,0,0.0979213787495652,0.277764712842492,0,0,0,0,0.0367222687250743,0,0,0.0326923845140584,0,0,0,0,0,0,0,0,0,0,0,0.0161463981595569,0,0,0,0,0,0,0,0,0,-0.0766896631426507
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0458807159012116,0,0,0.197535933229825,0,0,0,0,0.0269172857575578,0,0,0,0.00121170733676957,0,0,0,-0.0729201521679709,0,0.143487160071317,0,0,0,0.0971337709749617,0,0.108596054571346,0,0,0,0,0.486825086246703,0,0,0,0.194573038082566,0,0,0,-0.00886541674965335,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116966596571358,0,0.0332267957751376,0,0,0,0,0,0,0.40610618264323,0,0,0,-0.0451087672419969,-0.0132018224129761,-0.026846413780878,0.00853256317424858,0,0,0,0,0.369606856515247,0,0,0,0,0,0,0,0,0.190898131911458,0.0192941139412746,0.00754921472570933,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.0160898429598295,0,0,0,0,0,-0.0462297215944695,-0.0171116140422426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00436206423109531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849211062930699,0,-0.0961088284130984,0,0,0,0,0.0268564599811598
FXI.US.EQUITY,0,0,0,0,0.227803614564748,0,0,0,0,0,0,0,0,0,-0.0197018345477952,0.285723142308276,0,0,-0.313671820594951,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.241039120790418,0,-0.245561445830416,0,0,0,0,0,0,0.223177193024031,0,0,0,-0.389230859656725,0,0,0,0,0
CN210SLOPE,0,0,-0.440227197204861,0,0,0,0,0.29843654761329,0,0,0,0.0100864975597769,0,0,0,0,0,0,0,0.0679094742666648,0,0,0,0,-0.355015899755577,-0.143853550426747,0,-0.21633423462378,0.0821355648290548,-0.328036811548803,0.17185743867986,0.213963150349536,0,0,0.243754372802288,0,0,0,0,0,0,0,0,0.0552253292051738,0,0,0.0981776845762845,0,0,-0.007538850981431,0
