,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN210SLOPE
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.290020351640721,0,0,0.0562661003433803,0,0,0,0,0,0,0.0507222236284473,0,0,0,0,0.0153809332335384,0,0,0,0,0,0.102664233317451,-0.0080513151160567,0,0,3.46944695195361e-18,0,0,0,0.283077857473393,0.129103983958822,0,0.0529639686673146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4099895947535e-05
X601166.CH.EQUITY,0,0.0597175198442855,0,0,0,0.167485192820049,0,0,0,0.0163590458584239,0,-4.33680868994202e-19,0,0.0335719925630528,0,0,0,0,0,0,0.0196179013893784,0.213716597155047,0,0,0,0,0,0,0,0.312033107054253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144701613529841,0,0,0
X600000.CH.EQUITY,0,0,0.094384184880105,0.170457684591645,0,0,0,0,8.67361737988404e-19,0,0,0,0.231056064107519,0,0,0,0,0,0,0,0.00154752781660817,0.030022026549501,0,0,0,0.138192159980577,0,0,0.123362773486859,0,0,-0.0444857478191452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677779107305605,0.021678974104504,0,0,0
X000002.CH.EQUITY,0,0,0.0918423332838299,0,0,0,0,0,0,0,0.0150193813327198,0,0,0,0,0,0,0,0,0,0.11580771080533,0,0,0,-0.0297988624153417,0,0,0,0,0,0.333482886513514,0.258178525460924,0.228088581533747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.25236933621849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181780940061989,0,0.0175671774316439,0,0,0,0,3.46944695195361e-18,0,0,0,0.0124650575159204,0,0,0,0.396974805149925,0,0,0,0.157932715912379,-0.095031305259144,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0796406804219956,-0.0436200934984311,0,0,0,0,0,0,0.214295566352586,0,0,0,0,0,-0.0494810889796688,-0.0841230823689312,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.109789713558163,0,0,0.50186181282476,0,0,-0.0222602488596278,0,0,0,0.0487242698890702,-0.0499448613646518,0,0,-0.000675318939235537,0,0.0550162578887855,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0701103872334685,0,0,0,0,0,0,0.0729057744169693,0,0,0,0,0,0,0,0,0,0,0,0.0552919223199215,0.306523373283269,0,0,0,0,0,0,0,0,0.065715264908761,0,0.138930986587691,0,0,0,0,0,0,0,0,0,0.214226864919904,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.204183941100784,0,0,0.0777206449898218,0,0,0.321922403788934,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981457251627511,0,0,0,0,0,0,0,0,0,0,0.135172461051895,0,0.152116703107397,0.00408579609265204,0,0,0,0,0,0.378824346361226,0,0,0.0789608548805184,0,0,0,0,0,0,0,0,0.236172314682418,0,0,0,0,0
X600016.CH.EQUITY,0,-1.73472347597681e-18,0,0.105463285925866,-3.46944695195361e-18,0,0,0,0,0,0,0.343972556289412,0.116202004698838,0.0204331981453251,0,0,0.304570144940915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798780336585099,0,0,0,0.00475384489120889,0,0,0,0
X601601.CH.EQUITY,0,0,0.781517580820278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220372554027076,0,0.0205647851039632,0,0,0,0,0,0.119528564273932,0,0,0,0,0,0,0,0,0,0,0,0,0.255226614090519,0,-0.0471749981316687,0,0,0,-0.271659838358125,0,0,0,0,0,-0.120118281788543,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.124609636029653,0,0,0,0.0270041715860837,0,0,0,0,0,0,0,0,0.0106387929076157,0,0,0,0,0.264443575616057,0,0.0245807115907807,0,-3.46944695195361e-18,0,0,0,0.131744614589145,0,0.0138171984919687,0,0,0,0.0106459058364884,0,0.32700818201357,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.319128164640948,0.231820232899336,0,-0.0335916683078952,0,0,0,0,0,0.0151169243460074,0.0160904463534444,0,0,0,0,0,0.168089266482725,0,0,0,0,0,0,-0.0166883311316133,0,0.0663513444569543,0,0.0194144376706173,0,0,0,0,0.1818835255905,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0851749535569079
X601998.CH.EQUITY,0,0.349262057917235,0,0,0.0256812586228959,0,0,0.0476089073840251,0,0,0,0,0,0.286262634478814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121075837365225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135075703904134,0.0840798879086075,0,0,-0.0214542661987456
X267.HK.EQUITY,0,0,0,0,0,0,0,0.196105346609391,0,-0.0569640791168308,0.124010538933222,0,0,0,0,0,0,0,0.122079493188326,0.251241468723108,0,0,0,0,0,0,0,0.227379089895223,0,0,0,0,0,0,0,0.0707668786092656,0,0,0,0,-2.16840434497101e-19,0,0.00761584150056599,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0.262042388382925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781521896383135,0,0,0,0,0.228747763035995,1.73472347597681e-18,0,0,0,0,0,0.345570107705901,0,0,0,0,0,0,0,0.190767555658336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015074011394768,0
X2007.HK.EQUITY,0,0,0,0,0,0,0.135299614754075,0.0158629833594767,0,0,0,0,0,0,0,0,0,0.0706800312243703,0,0,0.0483348882153576,0,0,0,0,0.0531470627792312,0,0.371837982950535,0,0,0,0,0.0471188149320518,0.0296846764664994,0,0,0,0,0,0,0,0.0475260572435961,0,0,0,0,0,6.93889390390723e-18,0.301090837252637,0,0,-0.0566527958882975
X601818.CH.EQUITY,0.216274225512606,0,0,0.204647546197986,0,0,0,0.0185228234584854,0,0,0,0,0.314082500799002,0,0,0,0,0,0,0,0,0,0,0,0,0.108068307181857,0,0,-0.0807762742529988,0,0.06231251281502,0,0,0,0,0,0,0.00459343011601832,-0.0153195545430155,0,0,0,0.060491547291628,0.0267061261458531,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.252003541143254,0,0,0.213255217765143,0,0,0,0,0,0,0.130244464303777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358174064091314,0.221690083164825,0,0,0,0,0,0,0,-0.0653736234472931,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24911390354354,0,0,0,0.13367943671321,-0.12655182507671,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0159749271995104,0,0,0.33964234841947,0.0978634735375197,0,0,0.0756871221768846,0,0,0,0.0171573126898225,0.136411839654306,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0605801605220891,0,0,0,0,0,0,0.200967049760049,0,0,0,0.0132014342627047,0,0,0,0,0.196402010021532,0,0,0,0,0.243403321901567,0,0,0,0,0,0,0,0.183293796383419,0.198865568737931,0,0,0,0,0,0,0,0,0.00471775628539758,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133400049898008,0.419450707341756,0,0,0,0,0,0,0,0,0,0,0,0,0.0679505315202383,0,0,0.317016237021585,0,0,0,0,0,0,0,0,0,0.0406141220482699,0.0834079875664899,0,0,0,0,0,0,0.0592351145654909,0,-0.171747586375233
X002142.CH.EQUITY,0,0,0,0,0,0.494284472780102,0,0.0545306254477931,0,0,0.106103199853758,-0.251503104660388,0,0,0.363805630777839,0,0,0,0,0,0,0,0,0,0.167607270010043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0651964160601848,0.0525379047166717,0,0,0,0,0,0,0,-0.104492867192296
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261563558069889,0,0.0255971022125884,0.211789740831769,0,0,0,0,0,0,0,0,0.119978371343982,0,0,0,0.375468924137898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102587781059645,0,0,0,-0.124248144160755
X12.HK.EQUITY,0,0,0,0,0,-0.0363204527221948,0.0427229601643062,0,0,0.157349734899482,0,0,0,0,0.192135922294426,0,0.28792466839792,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223470786474183,0,0,0,0,-0.108204981314936,0,0.285776297722771,0,0,0,0.0252196239416821,-0.146549085630498
X2882.TT.EQUITY,0,0,0,0,0,0,-0.129620243214304,0,0.0210649197674699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316655131366408,0,0,0,-0.1640303031707,0,0,0.0216288866130196,0,0,0,0,0,0,0,0,0,0,0.137808346442285,-0.218914345633074,0,-0.00978536812355927,0,0.856704479309417,0.0819495869846441,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00596821346049059,0,-0.0289592459704154,0,-0.0646348128848002,0.226121527276071,0,0,0,0,0,0,0,0,0.288662921415407,0,0,0,0,0.267201582759721,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0178920592774821,0,0,0,0,0,0,0.00300711999115653,0,0,0,0,0,0,0.136753506482197,0,0,0,0,0,0,0,0,0,0,0.345467909781577,0,0,0,0,0.128826438411716,0,0,0,0.0365573752742263,0,0.0792932848985531,0,0,0,0,0.0841871425027099
X823.HK.EQUITY,0,0,0,0,0,0,0.20077140993607,0,0,0,0,0,0,0,0,0,0.361746916466061,0,0,0,0,0,0,0.18806719969081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215762631120601,-0.0600996476565989,0,0.209759618652415,0,0,0,0.0219394894991884,0.156499776281159
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.129857790806249,0,0,0,0,0,0,0,0,0,0,0.209295656934837,0,0,0.0650203306505542,0.157887660055628,0.0487042077139187,0.20441794714781,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00660822309243634,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.163268997165486,0,0,0,0,0.0455110835068347,0.00178008210380231,0,0,0,0,0,0,0,0.0850456252984041,0.0359301015186919,0,0,0,0.0157012865161972,0.0687128666633675,0,0,0,0,0,0,-0.0910253884403225,0.0207959393277497,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,-0.0757421998409963,0,0,-0.105433597102279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567664165960041,0,0,0,0,0.123623248343567,0,0,0.185469718886633,0,0,0,0,-0.123032182240619,0.412846574545075,0,0,0,0,0,0,0,-0.014444534479998,0,0.0550478740467421,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124212718721868,0,0,0,0.139067028603328,0,0,0,0.0368199046706982,0,0,0,0,0,-0.161051578628857,0,0.00924992202385869,0,0,0,0,0,0,0.0283004921192681,0.26649262932691,0.0780267886369693,0,0,0,0,0,0,0,0,0,-0.150140963418866,0.0912252832619699
X2881.TT.EQUITY,0.131316638904761,0,0,0,0,0,0,0,-0.097224484906204,0,0,0,0,0,0.0348403414182443,0,0,0,0,-0.0345959141997695,0,0,0,-0.0185668470601309,0,0,0,0,0,0,0,-0.0127598095799954,0,-0.0806572409343387,0,0,0.153222839340388,0.535176155367774,0,0,0,0,0,-0.0393046484612821,0,0,0,0,0.25405118097701,-0.0150136020248906,0.147836850003777,0
X1997.HK.EQUITY,0,0,0.0750086173746702,-0.0351089170485427,0,0,0,0.3728163365272,0,0.0917162614337072,0,-0.0114383122278074,0,0,-0.0579985114461941,0,0,0.157605958249555,-0.265918211646568,0.138577781325814,0.15115802400678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293187440665472,0,0,-0.0212921967251094,0,0,0,0,-0.0131339328717846,0,0,0
X601169.CH.EQUITY,0,0.254482840626596,0,0,0,0,0,0,0,0.206514835031874,0,0,0,0.0322701765771288,0,0,0.0715591514000041,0,0.151861687144623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299167367107858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566226153195896
X2886.TT.EQUITY,0,0.0846899971482259,0,0,0,0.0239468812979267,0,0.0923454339181746,0,0,0.0474532104073566,0,0.207592663487222,0.0659592011610673,0,-0.150917225639163,0,0,0,0,0,0,0,0,0,0,0,0,0.108433829346893,0,0,-0.0317699850392747,0.00967768118858206,0,0,0,0,0,0,0,0,0,0,0,0,0.44454358162727,0,0,0,0,0.284421688278665,-0.0279563917511144
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,-0.347282692672473,-0.445056222450033,0,0,-0.00553307463778588,0.241514074475705,0,0,-0.170991160830021,0,0,0.0806076630276294,0,0,0,0,0,0.650802687913836,0,0,0,0,0,0,0,0,0,0,0,-0.113977571390095,0,0,0,0.0168532792440832,0.228573144039418,0,0,0,0,0,0,0,0,0,0,0.29519159739886,0,0,0
CN210SLOPE,0,0,0,0,-0.0825916939164855,0,0,-0.0922148247480081,0,-0.113681743142352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139204317855346,0.171827151796202,0,0,-0.0145920584969057,0,0,-0.0872111482044266,0,0,0,0.3672630849854,0,0,0,0,0,0,0,0,-0.368440820829516,-0.331052413893103,0
