,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X11.HK.EQUITY,0,0,0,0,0.0240365778936629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234248564533296,0,0,0,0,0,0,0.715927282250848,3.46944695195361e-18,0,0,0,0,0,-0.020497494645727,0.167570531560878,0,0,0,0,0,-0.107077901978863,0,0,0,0,0,0,0,0,-0.0138796227887677,0.0948214104388199,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0827243794569149,0,0,0,0,-0.0393002522668651,0,0,0,0,0,0.428362688278598,0,0,0,0,0,0,0.0391820797650864,-0.130146417550078,0,0,0,0.0349261779110508,-0.00862551997615227,0,0,0,0,0.166759711670565,0,0,0,0.111409800961054,0,0,0,0,0,0.0150214428046776
X267.HK.EQUITY,0.186928915017057,0,0,0,0,0,0,0,0.0323031797243286,0,0,0,0,0,0.0340913883041637,0.122365927884543,0,0.0108833435209986,0,0,0.552445196474783,0,0,0,0,0,0,0.226364380930786,0,0.0395667138533042,0,0,0,0,0.0345364202189894,0,0,0,0,0,0,0,0.0651416381362857,0,0,0,0,0,0,0,0.0901202545523082,0
X600016.CH.EQUITY,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0509601926058905,0,0.313460429745746,0.185261879257224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019290973863641,0,0,0,0,0.0390913664092019,0,0,0,0,0,0,0,0.195324266114168,0,0.0838722606259255,0,0,0,0
X600030.CH.EQUITY,0,0.139819972426782,0,-0.0818972644931754,0,0,0,0,0,0,0,0,0,0.0253003998336597,0,0,1.73472347597681e-18,0,0,0,0,0.0348629059734435,0,0,0,0,0,0,0,0,0,0,0,0.3189318635458,0,0,0,0.434454735835108,0,0,0.0836996474382248,0.0799149856067345,0,0,0.00615157344904782,0,0,0.0288736292197704,0.0516826188158874,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.200330455334488,0,0,0.224651681186848,0,0,0,0,0,0,0,0,0.0268565460021209,0,0,0,0.200483260756494,0.0481788967066477,0,0,0,0,0,0,0.0159910478126177,0,0,0.184224125535951,0,0,-0.137499225443094,0,0.0591993799070181,0,0,0,0.10342961902806,0,0,0,0,0,0,0.116379561472131,0,0.0803910840760484,0,0
X1109.HK.EQUITY,-0.137023942367483,0,0,0,0,0,0.00948898253998852,0,0,-0.188507584097133,0.113464053869035,0,0,0,0.107856084483536,0,0,0.0560476331318541,0,0,0,0,0,0,0,0,0,0.557802916978418,0,0,-1.0842021724855e-19,0,0.198582197466792,-0.220694137070033,0,0,0,0,0,0,0,-0.14445753141303,0,0,0,0,0,0.0231622426612408,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.2019008125829,0.0442065720489917,0.0707973811988155,0.00934290872631678,0,0,0,0.00818319242453833,0.000284118786658423,0.205318426028844,0,0,0,0,0,0,0,0,0,0.186825544705673,0,0,0,0,0,-3.46944695195361e-18,0.0364412616280775,0,0.0512685585777651,0.0764306531686,0,0,0,0,0,0.0230131318385573,0,0,0,0,0,0,0,0.140375878122825,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.204495116233698,0,0.183849059599062,0,0,0,-0.222927252927996,0,0,0.118630035404494,0,0,0,0,0,0,0,0,0.229468460832488,0,0,0,0,0,0,0,0,0,-0.110406696995494,0.201959509048546,0,0,0,0.0972895484842213,0.0185814535069313,0,0.00181563141528921,0,0.0577583043329877,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.00167424140051954,0,0.0952825748319324,0,0,0,0,0,0,0.104501661960009,0,0,0,0,0,0,0.00207607072031051,0,0,0,0,0,0,0,0,0,0,0.321160906057242,0,0,-0.311154378598664,0,0.236220642636337,0,-0.0702023994229931,0,0,1.38777878078145e-17,0,0.0417554474408985,0,0,0.0957087899917028,0,0,0
X600048.CH.EQUITY,0,0,0,0,0.20839479433842,0.00247035884489901,0,0,-0.434761695965034,0,0,0,0.0835662601745776,0.208768341270067,0,0,0,0,0,0,0,0,0,0.00946147606634733,0,0,0,0,0.103826477148428,0,0,-0.0875239072916012,0,0,0.0991777405405398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,-0.0728231443832627,0,0.0621747232375851,0,0,0,0,0,0.0299857352490062,0,0,0,0.0165598294690907,0.134317216677996,0,0.0330015243485911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291792556492423,0,0.13313132855113,0,0,-0.186347207860065,0,0,0.541757917155543,0,0,0,0,0,0,0,0,-0.0501004219627786
X12.HK.EQUITY,0,0,0.182397772740142,0,0,0,0,0.402414553383295,0,0,0,0,0,0,-0.24077220332038,0,0.325995922992696,0.0186750004894891,0,0.0356165139792412,0,0,0,0,0,0,0.033440273210249,0,0,0,0,0,0,0,0,0,0.12648089583073,0,0.324851583547067,0,0,0,0,0,0,0,0,0,0,-0.0256914063910338,0,0
X601688.CH.EQUITY,0,0,0,-0.0175215386393465,0,0,0.0597982686107861,0,-0.179349451068494,0,0,0,0,0,0,0,0,0,-0.11742114390063,0,0,-0.590594533464638,0,0,0.77168942974449,-0.104928150741078,0,0,0,0.110742915955959,0,0,0.0286488289524881,0,0,0.181011771652214,0,0.144776321627277,0,0,0.181450892762137,0,0,0,0,0,0,0,-0.114746060226535,-0.0926139889702652,0,0
X002142.CH.EQUITY,0,0.276635258640251,0,0,0,0,0.274208109722093,0,0,0,0,0,0,0,0.291731245584379,0,0,0,0.0491301746070565,0,0,-0.122514817160223,0,0,0,-0.00953028156022728,0.0205482166763935,0,0,0,0.10467236582605,0.003037437980316,0,0,0,-0.0592064560051516,0,0,0,0,-0.128745418094916,0.158991005348407,0,0,0,-0.00780749994244282,0,-0.271006907248835,0.124316909197632,0,-0.12955801656894,0
X001979.CH.EQUITY,0,0,0,0,0,0,-0.0862723199642514,0,-0.142503356257884,0,0,0,0,0.267343812563567,0,0,0,0,0,0.0143171455302168,0,0.424825783621348,0,0,0,0,0.0769923022717461,0.0244485759562171,0,0.170886991907749,0,0,0,0,0,0,0,0,0.0388521834859205,0,0,0,0,0,0,0,0,0.0776770459942011,0,0,0,-0.0578108545570644
X823.HK.EQUITY,0.0472275929328946,0,0,0,0,0.0442144800707627,0,0,-0.0694063611818784,-0.0374024314283487,0,0,0,0,0,0,0,0,0,0,0.43943417786359,-0.294628770399813,0,0.0727885060429118,0,0,0,0,0,0,0.00678134224763937,0.215094689489149,0.058957284229987,0,0.00783884708730778,0,0,0,0,0,-0.173782491246788,0.131726334060903,0,-0.0820967974572575,0,0,0,0,0,-5.42101086242752e-20,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0982209694984754,0,0.0654485339494505,0,0,0,0,0,0.0163542101271694,0,0,0,0,0,0,0,0,0.371961403292317,0,0,0,0,0,0,0,0,0.0707836645269086,0,0,0,0,0.107701933577514,0,0,0,0,0,0,0.00833285938531577,0,0.401452320265726,0,-0.10329974520523,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.032785981459819,0,0,0,0,0,0.0607969576828222,0,0,0,0,0,0,0,0,0,0,0,0,0.024869767225347,0,0,0,0,0.0296213299328506,-0.0194969327632112,0,0.137786392416887,0,-0.0923268909140152,0,0,0.353713811740713,0,0,0,0,0,0,0.252740707807532,0,0,0,0.312861961269252,-0.241242372702072,0,0
X601229.CH.EQUITY,0,0,0.377634361297825,0.15126118458728,0,0,0,0,0,0,0,0,0,0,0,0.0648728493895317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237961186009457,0.0719672409944467,-0.0555881988550003,0,0,0,0,0,0.121122314995508,0,0,-0.126966836804648,0,0,0,0,0,0,0.01249188198874,0.388051294148432,-0.0719018045542808,0,0
X2882.TT.EQUITY,0,0,0,0,0,-0.0654671384794059,0,0,0,0,0.0324736838282768,0,0,0,0,0.0663261586589639,0,0.0688597652112917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137328739079464,0,0,-0.0257116919730332,0,0,0,0,0,0,0,0,0,0,0,0.385573114785201,0,0,0,0,-0.0037780417569837
X601336.CH.EQUITY,0,0,0,-0.00304389199565033,0,0,0,-0.131175278985708,-0.145987721232373,0,0,0,0,0,0,0,0,0,-0.0490692646999988,0.427045658365225,0,0,0,0,0,0,0,0,0.0603441089509214,0,0.012965179866022,0,0,0,0,0,0,0,0,0,0,0,-0.053052700286115,0,0,0.461577509630858,0.104857198370855,0,0.112664414634261,0,0,0
X1997.HK.EQUITY,0.151190682803796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451333838167639,0,0.0799313491279477,0,0,0,0.0590245387902484,0,0,0.0307060103961783,0,0,0,0,0,0.0826631563809782,0.416435213460179,0,0,-0.228967785271251,0.0730972155907978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0358361356123696,0.271636872176695,0.261729850609123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0802482888450735,0,0,0,0,0,0,0,0,0.134927857034625,0,0,-0.000249731150223248,0.296301119075648,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140438563976859,0,0,0,0,4.33680868994202e-19,0,0,0,-0.072683848092687,0.0772982904634188,0,0,0,0.137516266990905,0,0,0,0,0.0420273853436138,0,0,0.205961156593765,0,0.269660820845406,0,0,-0.0234579110194827,0.199772160520382,0.200786339153494,0.023880353458222,0,0
X600015.CH.EQUITY,0,0,0.0432519415479529,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0867407381866351,0,0.0536017625705078,0.118078330115277,0,0,0,0.260504626012333,0.0643262435997418,0,0,0,0,0,0,0,0,0.0459038628748433,0,0,0.16051537048097,0,0.0712786643335534,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.181229628870845,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166503942558298,-0.0773116175296691,0,0,0,0,0.022570203536194,0,0,0,0,0,0,0,0,0,0,0.0716140145382964,0,-0.0506429716879401,0,0,0.131723850008471,0,0,0,0.542184387341654,0.347687709062725,0,0,-0.0297678206057265,0,0,0,0,0.16094496932456,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.126931185495499,0,0,0,0,0,0,-0.0445704406343362,0,0,0,0,0,0.352072708353597,0,0,0.163598314842616,-0.105566575424969,-0.157401331193043,0.0599292794532404,0,0,0,0,-0.0296093305181787,0,0,0.746944507076617,0,0,0,0,0,-0.0544026095923284,0.0020915850333259,0,0,0,0,0.0231938603333542,0,0
X300059.CH.EQUITY,0,0,0,0.0401857932699685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284655569993479,0,0,0,0,0.15714859314009,0,0,0,0.0395042907175036,0.0060715042984482,-0.0887015934981489,0,0,0.26960852851299,0.042972258449519,-0.192165943176705,0.245777236937155,0,0,0.165346887630759,0,-0.153356240880505,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.503512424151534,0,0,-0.175988128371308,0,0,0,0,0,0,0.184687422075402,0,0,0,0,0,0.0448328528578613,0,0,0,0,-0.106552420805924,0,0.182771337697816,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.00762409609082532,0,-6.93889390390723e-18,0,0,0.268346377733323,0,1.38777878078145e-17,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0.0108343120014395,0,0,-0.0597695179973485,0,0,-0.18105709485952,-0.0175589479117125,0,0,0,0,0.00512367381474994,0,0,0.00344206624575931,0,0,0,0,0,0,-0.0148491362769585,0,0,0,0,0,0,0,0,0,0,0.0268614424285798,0,0,0,0,0,0.177941160336091,-0.0586724231279689,0,0,0,-0.921404198263154
VXFXI.INDEX,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0431388807259571,0,0,-0.229087680196355,-0.0462257032420106,0,0,0,0,0.0179892927612374,0,0,0,0,0,0,0,0,0,0,-0.00458803865131149,0,0,0,0,0,-0.0120437422831454,0,-0.0341882977063872,0,0.00197401373785041,0,0,0,0,0,0.210786684137419,0,0,0,-1.03490963555727,0
