,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0156472620530545,0,0,0.0222498219771787,0,0,0,0.0688488872450393,0,0,0,0.136844021453583,0,0,0,0.157512921506072,0,0,0,-0.132263190443105,0,0.214419798645138,0,0,0,0,0,0.293572843116413,0,0,0.139667377088837,0.0401156893210181,0,0,0,0,0,0,0,0,0,0,0.0455121640726227,-0.0956020483144098,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0632088786415823,0,0,0,0,0,0,0,0,0.12411744792631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019369704011358,0,0,0.0224476590004424,0,0,0,0.613158329884539,0.230869324730674,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.0385918545147024,0,0,0,0,0,0,0,0.0408777177130503,0.233391729796966,0,0.418764601660895,0,0,-0.0321264365531023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593263673810945,0.149441096368942,0.0233370888785962,0,0,0,0,-0.13115273820703,0,0,0,0.27357918264899,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.197686564526094,0,0,0,0.0754400807478763,0.142934893774076,0.0236518087717568,0,0,0,0.107156216183374,0,0,0,0.0693782674009439,0,0.0919843292702732,0,0,0,0,0,0,0.321165444185175,0,0,0,0,0,0,0,0.0266694574527356,0,0,0,0,0.0723316465093346,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.271023326479656,0.000264269816940672,-0.144304311783079,0,0,-0.17581280497583,0.169808440472536,0,0,0,0,0,0,0,0.0440195194072173,0,0,0,0,0,0.492472908798504,0,0,0,0,0,0,0,0,-0.0115049574102611,0,0,0.0762377219857223,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,-0.0837824685043092,0,0,0.0694605220912829,0,0,0,0,0,0,0,-0.0229590270874119,0,0,0,0,0,0,0,0.0350722024684085,0,-0.0118617415288213,0,0.0100472884049761,0,0,0,0.0396886617810546,0,0,0,0,0.126341761174433,0,0,0,0,0.553030496734587,0,-0.0804372212503153,0,0.222680337061403,0,0,0,0
X823.HK.EQUITY,-0.081910601886274,0,0,0,0,0,0.065935224986946,0,0,0,0,0,0.171332653958292,0,0,0.0207758984140489,0.242998344427127,0,0,0,0,0,0.292189377052055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925388728453898,0,0,0.0591643460036427,0,-0.214677718556982,0,0,0,0,0,0.260032061688247,0,0.183320356084071,-0.00596119310719652
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.345613030533765,1.12389917958492,0,0,0,0,0,0,0,0,-0.357556674472299,1.0842021724855e-19,0,0,0.108633612423875,0,0,0,0,0,0,0,-0.00116453733686649,0,0,0,0.148921185851181,0,0,-6.93889390390723e-18,0,0.051756599613805,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0.309328181233551,0,0,0,0,0,0,0,0,0,0.211177292531407,0,0.10200427780146,0,0.237231594674309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057219428180904,0.0449713369664188,0,0,0,0,0.0222876150829891,0,0,0,8.67361737988404e-19,0,0,0,-0.033452264486305,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.140235529056994,0,0,0,0,0,0,0,0,0,0,0.0520434569196128,0.274050977941291,0.0386248686401469,0,0,0,0,-0.111071663924241,0,0,0.528036059130798,0,0.210838907408509,0,-0.0377410942035058,0.142201249632891,0,0,0,0,-1.73472347597681e-18,0,0.0020781433575592,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0739725671625804,0,0,0,0,0,0.0526414101196712,6.93889390390723e-18,0,0,0.303706163173806,0,0,0,0,0,0.0898594742608784,0,0,0,0,0.00371106055591625,0,0.288295808664503,0,0,0.174634928758937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930542741552737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496986041736883,0,0,0.0239071256226026,0,0,0.485078772220209,0,0,0,0,0,0,0,0,0,0.311234080513486,0.0078796375733429,0,0.13119601921845,-0.0094357417142265
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.202178473567334,0,0,0,0,0,0,0,0,0,0.0811251056798752,0,0,0,0,0,0,-0.152711106673068,0,0,0,0,0,0,0,0,0,0,0,0.779347501462465,0,0,0,0,0,0.0101580886971081,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.030435541968924,0,0,0,0,0,0.0426894007497603,0,0,0.133880918521346,0,0,0,0,0,0,0.0698136804068479,0,8.67361737988404e-19,0.0795179880945417,0,0.197098317506697,0,0,-0.16672692086501,0,0,0,0,0,0,0,0.169912188066015,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.00883321704406569,0,0,0,0,0,0,0,0.154843289657008,0,0.131060651015709,0,0,0,0,0,0,0,0,0,0.0233754294431692,0,0,0,0.0494920737941431,0,0,0,0,0,0.101240000288959,0,0,-0.0285572784800088,0,0,-0.0753701891487202,0,0,0,0.209742854891521,0,0,0,0,0,0.0576937975511632,0,0.439261687440206,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.0201536364073676,0,0,0,0.238565125475623,0.0609265664454421,0,-0.0832248804969532,-0.0281307441391817,0,0,0,0,0,0,0,0,0,0,0,0,0.0639871358521049,0,0,0.110111997287431,0,0,0,0,0,0,0,-0.0570808880965141,0,0,0,0.505061509487805,-0.0785361973811555,0,0.159591406960564,0,0,0,0.230797073624466,0
X1997.HK.EQUITY,0,0,0.162714687732158,0,0,0,0,0.287514282533596,0,0,0,0,0,0,0,0,0,0.0772499621127742,-0.107861507107819,0,0,0,0,0,0.120411663739991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344037435877224,0,0,0,-0.117930178062355,0,0,0,0,0,0,0,0.0452355681382008,0
X600015.CH.EQUITY,0,0.153960878975576,0,0,0,0,0,-0.0712440115264449,0,0,0,0.408117486846619,0,0,1.73472347597681e-18,2.16840434497101e-19,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.102931641157356,0,0,0.308242023947221,0,0,-0.0627356474121156,0,0,0,0,0,0,0,0,0.137180029138022,0,0,0,0,0
FXI.US.EQUITY,0,0,0,-0.15852194049789,0,0,0,-0.160148900625117,0.0713989842593357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112135760519644,-0.164833382641315,0,0,0,0,0,0,0,0.0657710850774415,0,-0.00578563154639344,0,0,0,0,-0.105125948019327,0,0,0.194058276014896,0.0207320014886906,0,0,-0.786329141870627
VXFXI.INDEX,0,0,0,0,0,0,-0.0480816164881123,-0.137690974261613,0,0,0,0,0,0,0,0,0,-0.0331729675941096,0,0,0,0,0,0,-0.0440896165000959,0,0,0,0.241172719542084,-0.0807794053878742,0,0,0,0,-0.132724743817173,0,0.031025370423489,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.888816785830878,0
