,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X1997.HK.EQUITY,0,0,0,0,0.0425564419864858,0,-0.0805906116046324,0.139967984256152,0,0,0,0,0,0,0,0.203430760446064,0,0.0923184688143362,0,0.0661050063697992,0,0,0,0,0,0,0,0.117982492953408,0,0.128456214276692,-0.0159800642305638,0.16949655756402,0,0,0,0,0,0,0,0,-0.0331681522153761,0,0,0,-0.0787256680467638,0,0,0.239646059498475,0,0,-0.140894949031303
X601229.CH.EQUITY,0.366409230064994,0,0,0,0,0,0,0,0,0,0.114819650852872,0.0268143280918198,0,0,0,0,0.0811692058518634,0,0,0,0.0381314976884217,0,0.0191343782517127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240644085975913,0,0.0389148381423845,0.135281968118036,0,0,0.00667984011764847,0,0.053558064189498,0.0585311190533385,0
X601066.CH.EQUITY,-0.179312872920821,0,0,0,-0.0238193994605408,0,0,0,0,-0.0597997802497618,-0.107292507310567,0,0,0,-0.363464344698005,0,0,0,0,-0.110336400933958,0,0,0,0,0,0,0,0,0.17787810478089,0,0.375900368516373,0.269740153727854,0,0,0,0,0,0,0,0,0,0,0.407901160606003,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.261637039529809,0.255339249041781,0,0,0.098733809516691,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326216185629242,0,0,0.0565526587250106,0,0,0,0,0,0,0,0,0,0,0.241769492052709,0
X601169.CH.EQUITY,0.0337608322980384,0,0,0,0,-0.0333183419374182,-0.174110097506614,0,0,0,0,0,0,-0.0587443071563116,0,0.00875564700070188,0,0,0,0,0,0,0.0760886517821328,0,0,0,0.0189785017553607,0,0,0,0,0.146030222022234,0,0.593235892021849,0,0,0,0.0253305834012946,0,0,0,0,0,0.97006869433855,0.089432845414474,-0.196875429700885,0,0,0,0,0
X000166.CH.EQUITY,0,-0.255951857134981,0,0.060749853452293,0.0197194009815435,0,0,0,-3.46944695195361e-18,0,0,0,0.264574420081098,0,0.168892506120872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512257659599275,0,0,0,0.329341839184122,0,0.207578851196675,0,0,0.00808202557599055,0,0,0,0,0,0.242487317728194,0.106624615516882,0,0,0,0
X600015.CH.EQUITY,0.248489161901838,0,0,0,-0.308491080924241,0,0.324619129253251,0,0,0,0,-0.384125101912382,-0.0822023901984916,0,0,0,0,0,0,0,0,0,0.145391913778941,0,0.499211285024559,0,0,0,0,0,0.0766159914762804,0,0,0.185707493057904,0,0,0,0,0,0,0,0.103422532137338,0,0,0,0,0,-0.212134325848917,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0214914173663963,0,0,0,0,0.0607064631661502,0,0,0,0,-0.0920010996941418,0,0,0,0,0,-0.0296087805879903,0,0,0,0,0,0.20042799938538,0,0,-0.187948432780114,0,0,0,0,-0.207217494144074,0,0,0.292275516148071,0,0,0,0.0429866300249076,0,0,0.991919979627645,0.0259509685162514,0.142434754163849
X002736.CH.EQUITY,-0.0492617712550723,0,0.0750210453675523,0,0,0.0799531256200192,0,0,0,-0.0386132555616874,0,0,0,0,0,0,0,0,0,0.0651713646384949,0,0.400479305162794,0.0217098487465085,0,0,0,0,0,0.0689931025842546,0,0,0,0,-0.0861158579586151,0,0,0,-0.0185400027281755,0,0,0,0,0.447464081177152,0.0625025513982078,0.038630938804464,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363452179957143,0,0,0.219687601927085,0,0,0,0,0.0122757746850593,0,0,0,0,0,0,0,0.50133825607164,0,0,0,0,0.071164787357289,0,0,0.087541665399613,0,0,0.0535616590580876,0,0,0,0,0
X17.HK.EQUITY,0,0,0,0,0,0,0,0.266899183068069,0,0,0,0,0,0,0.0339710708062166,0.215775984715132,0,0,0.0695439479049544,0,0,0,0,0,0,0,0,0,0,0,0,0.227021767015546,0,0,0,0,0.0946831434838175,0.206408269255956,0,0,0,0,0,0,0,0.164335722780903,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.0790056163604827,-0.0561042078881121,0,0.149148944944335,0,0,0,0,0,0,0,-0.343997228362201,0,0,0,-0.0557347219067334,0,0,0,0,0,-0.0780762487986705,0,0,0,0,0,0,-0.273573642656708,0,0,0,0,0,0.125707816471362,0,0.135994956410971,0,0,0,0.524713516881128,0,0,0,0,0,0
CN2YR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257514700769328,0,0,0,0,0,0,0,0.366387067490276,0,0,0,0,0,0,-0.362503928374142
CN210SLOPE,0.181385179770963,0,0,-0.19283213420455,0,0,0,0,0,-0.0576549792498551,-0.200199318295797,0,0,0,0,0,0,0,0,0,0,0,0.0821896009721183,0,-0.0272735338840729,0.143358232515291,0,0,0,0.229941308905685,0,0.0144078370981226,-0.0439440423696364,0,0,0,0,0,0,0,0,0,0,-0.116073740985396,0.170235976764283,0.0723001425350543,0,0,0,-0.131740162541131,0
