,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,CN2YR,CN210SLOPE
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.290017295465331,0,0,0.056236476991596,0,0,0,0,0,0,0.0507318725031658,0,0,0,0,0.0153750814327737,0,0,0,0,0,0.102672633208823,-0.00804579297427068,0,0,0,0,0,0,0.283088050951168,0.12911617842358,0,0.0529507428683895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88970136026867e-05
X601166.CH.EQUITY,0,0.0597284414863511,0,6.93889390390723e-18,0,0.167473660811366,0,0,0,0.0163586151703818,0,0,0,0.0335791211025366,0,0,0,0,0,0,0.0196326669864752,0.213709991985001,0,0,0,0,0,0,0,0.312027261039871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144692147808758,0,0,0
X600000.CH.EQUITY,0,0,0.0720185970326378,0.156993287324583,0,0,0,0,0.0164649513251343,0,0,0,0.221220693070428,0,0,0,0,0,0,0,0.0123480037439557,0.0527794988740378,0,0,0,0.193858843760084,0,0,0.0907647923742929,0,0,-0.0598039719181657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809666482931184,0,0,0.0212506958626051,0
X000002.CH.EQUITY,0,0,0.0918459842057229,0,0,0,0,0,0,0,0.0150213762183322,0,0,0,0,0,0,0,0,0,0.115806376244646,0,0,0,-0.0298006010108464,0,0,0,0,0,0.333481613027373,0.258174792995209,0.228087582112785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.252367691819969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18178365846347,0,0.0175695289707964,0,0,0,0,0,0,0,0,0.0124791156911699,0,0,0,0.396969553916261,0,0,0,0.157927597427312,-0.0950322270795864,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,-0.0236232554919582,-0.0906072366838664,0.106223439031036,-0.0503147829990365,0,0,0,0,0,0,0.229259555565039,0,0,0,0,0,-0.0421598430920235,-0.0342213053789574,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.199742582916864,0,0,0.498299280843163,0,0.0842233310259764,-0.0854796839573048,0,0,0,0.0373485744610206,-0.0629188069712142,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0701209701688188,0,0,0,0,0,0,0.0728986123295714,0,0,0,0,0,0,0,0,0,0,0,0.0552900567716202,0.30651849842699,0,0,0,0,0,0,0,0,0.0657200437940646,0,0.138929721341786,0,0,0,0,0,0,0,0,0,0.214229961646198,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204181469204887,0,0,0.077723302787427,0,0,0.321920530753406,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981457251627511,0,0,0,0,0,0,0,0,0,0,0.135172461051895,0,0.152116703107397,0.00408579609265204,0,0,0,0,0,0.378824346361226,0,0,0.0789608548805184,0,0,0,0,0,0,0,0,0.236172314682418,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.105490876140712,0,0,0,0,0,0,0,0.343953681692914,0.116199161801934,0.0204429967325518,1.73472347597681e-18,0,0.304566214239141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798779821952506,0,0,0,0.00474992011763737,0,0,0,0
X601601.CH.EQUITY,0,0,0.769984591441687,0,0,0,0,0,0,0,0.00637149724591289,0,0,0,0,0,0.218230971888115,0,0.00148846111669998,0,0,0,0,0,0.146309868976866,0,0,0,0,0,0,0,0,0,0,0,0,0.267258470350224,0,-0.048264609668527,0,0,0,-0.264382173498032,0,0,0,0,0,-0.120734829782647,-0.0155291267942149,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.124609150525893,0,0,0,0.0270062458688204,0,0,0,0,0,0,0,0,0.0106379862715569,0,0,0,0,0.264435020966101,0,0.0245815681085896,0,-3.46944695195361e-18,0,0,0,0.131750250648499,0,0.0138180913903482,0,0,0,0.0106420320382471,0,0.327008835063161,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.31912738881909,0.231819788767197,0,-0.0335890826723939,0,0,0,0,0,0.0151199253025603,0.016086962705164,0,0,0,0,0,0.168088232519098,0,0,0,0,0,0,-0.0166883680228837,0,0.0663504287768616,0,0.0194166200089301,0,0,0,0,0.18188356931958,0,0,0,0,0,0,0,0,0,0,0,0.0851719727476453
X601998.CH.EQUITY,0,0.349268491579752,0,0,0.0256809067704076,0,0,0.0476064902651341,0,0,0,0,0,0.286260782776874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121082090729065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13506744616045,0.0840832762827846,0,0,-0.0214613893741793
X267.HK.EQUITY,0,0,0,0,0,0,0,0.196105346609391,0,-0.0569640791168308,0.124010538933222,0,0,0,0,0,0,0,0.122079493188326,0.251241468723108,0,0,0,0,0,0,0,0.227379089895223,0,0,0,0,0,0,0,0.0707668786092656,0,0,0,0,-2.16840434497101e-19,0,0.00761584150056599,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0.249678389712737,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.221006211246826,0.0288663774756565,0,0,0,0,0,0.362567974694348,0,0,0,0,0,0,0,0.174855423606846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0.106887899828819,0.0142952929766975,0,0,0,0,0,0,0,0,0,0.0643290046550889,0,0,0.0494216849027215,0,0,0,0,0.0512136518692114,0,0.374185077621086,0,0,0,0,0.0698887001582223,0.038860178970667,0,0,0,0,0,0,0,0.0447322209136934,0,0,0,0,0,0,0.300736874597258,0,0.0589180086019888,0
X601818.CH.EQUITY,0.216308194209023,0,0,0.204608573216137,0,0,0,0.0185057703458271,0,0,0,0,0.314070745508686,0,0,0,0,0,0,0,0,0,0,0,0,0.108107466203468,0,0,-0.0807565269412423,0,0.0622838434058579,0,0,0,0,0,0,0.0045905129222832,-0.0153333900504052,0,0,0,0.0604844368367046,0.0267048169330933,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.252003541143254,0,0,0.213255217765143,0,0,0,0,0,0,0.130244464303777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358174064091314,0.221690083164825,0,0,0,0,0,0,0,-0.0653736234472931,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249113709859359,0,0,0,0.133677614247996,-0.126551422633864,0,0,0,0,0,0,0,0,0,0,0,-0.0159739177077028,0,0,0.339641318301267,0.0978633263659931,0,0,0.0756885843034999,0,0,0,0.0171584051386186,0.13641065062494,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.106460582854597,0,0,-0.0133188973672943,0,0,0,0.206127324848439,0,0,0,0,0,0,0,0,0.20613838506879,0.0297157244842239,0,0,0,0.296919332738905,0,0,0,0,0,0,0,0.175844501774658,0.18287677183758,0,0,0,0,0,0,0,0,0,0,0,0.0165314974838988,-0.0552026825515214,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133422812148663,0.419443474804463,0,0,0,0,0,0,0,0,0,0,0,0,0.0679365038310734,0,0,0.317035636218127,0,0,0,0,0,0,0,0,0,0.040595763301173,0.0834022935908899,0,0,0,0,0,0,0.0592369763455092,0,-0.171750366213391
X002142.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.462587368000615,0,0.114297371435252,-8.67361737988404e-19,0,0.047805842210024,-0.28021624251318,8.67361737988404e-19,0,0.30959601241175,0,0,0,0,0,0.15556541967771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395637901192954,0.0295968272143436,0,0,0,0,0,0,0.110933035596773,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261563447311522,0,0.0255967638622609,0.211789301681681,0,0,0,0,0,0,0,0,0.119978431632864,0,0,0,0.375469371737474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102588306055425,0,0,0,-0.124247609266983
X12.HK.EQUITY,0,0,0,0,0,-0.0192867532144443,0.0809816180150428,0,0,0.164892418103682,0,0,0,0,0.168268709850301,0,0.299015102612063,0,0,0,0,0,0,0,0,0,0,0,-0.0522642778422394,0,0,0,0,0,0,0,0,0,0,0.213531099823586,0,0,0,0,-0.0860783498959214,0,0.278800238349034,0,0,0,0,-0.206392954770692
X2882.TT.EQUITY,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0504079816197914,0,0,-0.0153712039405796,0,0,0,0,0,0,0,0,0,-0.104801595073789,0.261081605842523,0,0,0,-0.0556506989148687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322178566466691,0,0,0,0,0.686424417674225,0,0,0.0664984913542235,0,-0.155424500521178,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00596888703193059,0,-0.0289585879015919,0,-0.064633346972417,0.226120953713958,0,0,0,0,0,0,0,0,0.288664923970335,0,0,0,0,0.267197586486299,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0178920592774821,0,0,0,0,0,0,0.00300711999115653,0,0,0,0,0,0,0.136753506482197,0,0,0,0,0,0,0,0,0,0,0.345467909781577,0,0,0,0,0.128826438411716,0,0,0,0.0365573752742263,0,0.0792932848985531,0,0,0,0,0.0841871425027099
X823.HK.EQUITY,0,0,0,0,0,0,0.204557384494355,0,0,0,0,0,0,0,0,0,0.322347377148627,0,0,0,0,0,0,0.211092287811314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336913191201825,-0.0538017032304612,0,0.224382088638263,0,2.77555756156289e-17,0,0,0.162162038176082
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.129857790806249,0,0,0,0,0,0,0,0,0,0,0.209295656934837,0,0,0.0650203306505542,0.157887660055628,0.0487042077139187,0.20441794714781,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00660822309243634,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.163268997165486,0,0,0,0,0.0455110835068347,0.00178008210380231,0,0,0,0,0,0,0,0.0850456252984041,0.0359301015186919,0,0,0,0.0157012865161972,0.0687128666633675,0,0,0,0,0,0,-0.0910253884403225,0.0207959393277497,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.284038724450726,-0.0736981200018893,0,0,0,0,0.173400252683797,-0.0131897280680778,0,0.0564935179194462,0,0.0990791206553464,0,0,0,0,-0.14236706512587,0,0,0,0,0.107144226378959,0,0,0.199165474808173,0,0,-6.7762635780344e-21,0,-0.0542136338590424,0.435611593630493,0,0,0,0,0,0,0,-0.00128327256442509,0,0,0
X000166.CH.EQUITY,0,0,0.00628481647833342,0,0,0,0,-0.0221874233341979,0,0,0,0,0,0,0,0.230060336361125,0,0,0,0.0596043645797989,0,0,0,0,0,0,0,0,0,-0.13075929301103,0.00549013294578726,0.0316791681965164,0,0,0,0,0,0,0,0.240222255638723,0.118660351477364,0,0,0,0,0,0,0,0,0,-0.0341027857021637,0
X2881.TT.EQUITY,0.0235653767908245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420917227402008,0,0,0,0,-0.0806842240777965,0,0,0,-0.0268015728286764,0,0,0,0,0,0,0,-0.063292296630468,0,-0.076306943695985,0,0,0,0.568139108750075,0.100016123034533,0,0.107481703486894,0,0,0,0,0,0,0,0.33250296042401,-0.0382000689201927,0,0
X1997.HK.EQUITY,0,0,0.0309784347295698,-0.0987585933348196,0,0.0996778956601058,0,0.330989272486594,0,0.116318799730947,0,0,0,0,-0.0445842797781828,0,0,0.176299621431201,-0.282079865278446,0.147775976748583,0.148654515449845,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0352648669782257,0,0,0,0,0,0,0,0,0,0.331859631276155,0,0,-0.00516377589845057,0,0,0,0,-0.0445559982189082,0,0.00208432425120828,0
X601169.CH.EQUITY,0,0.25448761146536,0,0,0,0,0,0,0,0.20650495357474,0,0,0,0.0322478522232674,0,0,0.0715474232229464,0,0.151867282273225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299183952590012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565981500551449
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.0204785243732394,0,0,0,0.0973392159373446,0,0,-0.282705746633107,0,0,0,0,0.0938155460189655,0,0,0,0,0.0747150617527694,0,0,0.298673440263551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633290269791064,0,0.131911753064717,0,0,0,-0.160984719124842
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN2YR,-0.0823800941958957,0,0,0,0,0.0248694098539913,0,0,0,0,-0.00739481315409232,0,0,0,0,0,0.0767227818892151,0.0275446714625807,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0342757201955342,0,0,0,0,0,0,0,0,0.00325530316661776,0,0,-0.0593093701939231,0,0,0,0,0,0,0,-0.880758362300682
CN210SLOPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114198879540379,0,0,0,0,0,0.0176043076690938,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0543527783083014,-0.107107849910588,-0.00326687746058858,0,0,0,0,0,-0.593697868621007,0
