,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,CN2YR,CN210SLOPE
X600030.CH.EQUITY,0,0,0,0,0,0,0.0743025192627258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00480422656862034,0.0328823073649654,0.0337879939900923,0,0,0,0.115010476010851,0,0,0,0,0,0,0,0,0,0.220999337494886,0,0.0988772800402161,0.206721545554061,-0.0892913932669432,0
X11.HK.EQUITY,0,0,0,0,0.147806329142889,0,0,0,0,0,0,0,0,0,0,0,0,0.0581952693502259,0,0,0,0,0,0,0,0.474469987026448,-0.0746968141785819,0,0,0,-0.0974669285547201,0,0.290359240151517,0,0,0,0,0.171603956413037,0,-0.0432679613422282,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.089644313592778,0.175345795031102,0,0,0,0,-0.0338836296832347,0,0,0,0,0,-0.00228134441904125,0.281304912109877,0,-0.0535551274349876,0,0,0,0,0,0,0,0,0.158688056912891,0,-0.097528405728145,0,0,0.0569638685844386,0,0,0,0,0.219079572150563,0,0,0,0,0,0
X267.HK.EQUITY,0.133505899100851,0,0.0652679261701668,0,0,0,0,0,0.0651203671027364,0,0,0,0,0,0.076019166124598,0,0,0,0,0,0,0.447831018741598,0,0,0,0,0,0.476817561320529,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.00820437342251012,0,0,0,1.38777878078145e-17,0,0,0,0.0642739029331455,0,0.356949946341764,0.169611088347265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012521576883403,0,0,0,0,0,0,0,0,0,0,0,0.186586463549395,0.153270638149852,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0215603842322504,0.194304676347099,0,0,0.232891639845993,0,0,-0.0838935754372131,0,0,0,-0.0170607700200517,0,0.0170416273568501,0,0,0,-0.035359015199429,0.298608171083713,0.119347325218607,0,0,0,0,0,0,0,0,0.220019351889215,0,0,-0.0263436937998294,0,0,0,0,0,0,0.0762575275951759,0,0,0,0,0,0.0246663265296424,0,0,0,-0.0377297855678031
X1109.HK.EQUITY,-0.0857115069932875,0,0,0,0,0,0,0,0,-0.272952158911012,0,0,0,0,0.0158524482515357,0,0,0,0,0,0,0,0,0,0,0,0,0.44146754979481,0,0,0,0,0,0.174595544867647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146537822145786,-0.220205812741536
X2007.HK.EQUITY,0,0,0,0,0,0.0343189932536991,0,0.348387699643707,0,0.0111985918501679,0,0,0,0,0,0,-3.46944695195361e-18,0.0210091241803733,0,0,0,0,-0.00939239479283169,0.0799639686647583,0,0,0.397172583573451,0,0,0,0,0,0.0111288098615225,0,0,0,0,0.124466020742281,0,0,0,0,0,0,0,0,0,0.101420499952641,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,-0.104704578357939,0,0,0,0,0,0.240618266683396,0,0,0,0,-0.0547222238832178,0,0,0.196881506232859,0,0,0,0,0,0,0,0.171627983784164,0,-0.0768183426422542,-0.0869894245716983,0,0.198742868198636,0,0,0,0,0.0376729637532998,-0.0125099540804236,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0381169202459815,-0.0563472061569385,0,0,0,0,0,0,-0.0549297708404044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425715257536012,0,0,0,-0.192256059463431,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.544374801019377,0.285536403928115,0.0923241100448962,0
X600048.CH.EQUITY,0,0,0,0,0.273515298641832,0,0,-0.0942650358437303,-0.329254032744407,0,0,0,0,0.210862128885276,0,0,0.0214690380362692,0,0,0,0,0,0,-0.0232049807914314,0.024641309463539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181101357087636,0,-0.0588878250473781,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0.0629761581819649,0,0,0,0,0,0,0,0,0.0205592872528323,0,0,0,0,0,0,0,0,0,0.12561036101923,0,0,0.0850792917557699,0,0,0,0,0,0,0,0,0,0,0.178982608472391,0,-0.141933190087595,0,0,0.4539531921,0,0,0,0,0,0,0,-0.161773346844177,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.167398774102565,0,-0.115877420601931,0,0,0,0,0,0,0,0,0,0,-0.0775244305443004,0.443518117115751,0,-0.570775337150512,0,0,-0.070023124830076,0,0,0,0.019858960436214,1.0842021724855e-19,0,0,0.0233889552932582,0,0.142359794941853,0.385110353091042,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165176895171629,0
X12.HK.EQUITY,0,0,0.108892862504087,0.127143677998474,0,0.0429341140928742,0,0.366265061864002,0,0,0.0758934897625728,0,0,0,-0.200806220178235,0,0.121712979294401,0.178464328682965,0,0.0749973375009135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194661157106674,0.170216006933146,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.305375867138804,0,0,0,0,0.113581685177575,0,0,0,0,0,0,0,0.305402767695033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789182639853127,0,0,0,-0.147168377841716,0,0.0367749271940086,0,0,0,0,0,0,0,-0.0326662904978135,-0.0893212208104437,0,0,0,-0.0932316766521711,0.161806274320607
X001979.CH.EQUITY,0,0,0,0,0,0,-0.0314583939573464,0,-0.125179065608282,0,-0.0464419682106016,0,0,0.405985175492829,0,0,0,0,0.0348609566991954,0,0,0,0.408238058580841,0.0405334036700855,0,0,0.0141821545456745,0.0935287190911385,0,0,0,0,0,0,0,0,0,0,0.279294125176341,0,0,0,0,0,0,0,0,0,0,0,-0.00159900731516489,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0442142098126985,0.0424804445503484,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289993858678584,0.119994945148238,0,0,0,0,0.269571486148948,0,0,0,0,0,0,0.0458948718515697,0.401373267054104,0,0,0,0,0
X823.HK.EQUITY,0.0968807752644509,0,0,0,0,0,0,0,-0.00169951878590684,-0.0500061990884608,0,0,0,0,0,0,0,0,0,0,0,0.467784581284934,-0.326549051201533,0,0,0,0,0,0,0,0.0664425059768698,0.132260840264682,0,0.0493901106350996,0,0,0,0,0,0,0.138534720966318,-0.165291484242239,0,0,0,0,0,0,0,0,0,0.00330697762065273
X600837.CH.EQUITY,0,-0.0428485138907301,0,0,-0.147757022448597,0.0129481865869849,0,0,0,0,0,0.210864084287097,0,-0.00246086851550517,0,0,0,0,0,-0.224141240724864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953716329852793,-0.0888152504645987,0,0.449627291676477,0,0,0,0,0.0729166716807436,0,0,0,0,0,0,0.196421412001543,0.346586093214258,0,0
X601229.CH.EQUITY,0.0710026334886135,0,0.331348308226419,0.13252654466364,0.0120856135223247,0,0,0,0,0,0,0,0,0,0,0.0668932916918136,0,0,0,0,0,0,0,0,0.0789701091804137,0,0,0,0,-1.38777878078145e-17,0,-0.165943650612983,0,0,0,0,0,0,0,0,0,-0.0902612970847187,0.156150461640903,0,0,0,0,0,0.469926889372459,0,-0.0546450134972059,0
X601336.CH.EQUITY,0,0.0745958298133982,0,-0.0399202189298317,-0.110789187614154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452358888512852,-0.0564109624563593,0,-0.0513617571576605,0,0,0,0,0,0,0,0,0.0981522752099596,0,0,0,0,0,0,0,0,0,0,0,-0.0039695717710661,0.0961676707495636,0,0.472445002980179,0,0,0,0,-0.246802100332365,0.0276481817230709
X2882.TT.EQUITY,0,0,0,0,0,-0.0685714574374184,0,0,0.0164431510652257,0,0.0325850134600228,0,0,0,0,0.0663809134106062,0,0.0731404865909136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14068203449947,0,0,-0.0236168898908934,0,0,0,0,0,0,0,0,0,0,0,0,0.383274333273294,0,0,0,0
X1997.HK.EQUITY,0.194307060945299,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221292382420659,0,0,0.10374996638768,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,-0.036938369859023,0.182059672314156,0,0.371706519826822,0,-0.175145646152679,0,0.0557437949939512,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547666759250943
X000166.CH.EQUITY,0,0,0,0,0,0.0505897964938112,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609788009042034,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116436784653158,0,0.0423180470901814,0,0.107713150145555,0,0,0.647943918319851,0.0877490347808384,0
X601169.CH.EQUITY,0,0.0695615912112564,0,0,0,0,0,0,0,0,0,0.423453921850896,0.384276724133453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046429117493628,0,0,0,-0.1173017955587,0,0,0,0,0,0,0,0,0,0,0,0.1084832609632,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0.0845345551465197,0,0.00279145915521017,0,-0.0468181500284589,0,0.233828296241352,0.0195065181546741,0,0,0,0,0,0,0,0,0.0988134108503129,0.0099643128217178,0.156779321854809,0,0,0,0.316889854379834,0,0,0.0655387900119875,0,0,-0.010686897033158,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.170757247831853,0,0,0,0,0,0,-0.0451203267015942,0,0,0,0,0,0,0.29179301874014,0,0.113973831289089,-0.06147682729859,-0.11399994057995,0,0,0.0077486130690335,0,0,0,0,0.669798308954337,0,0,0,0,0,0,0.106930442787465,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.105379998361302,0,0,0.0889261555442049,0,0,0,0,0.212895968906149,0,0.120560233085675,0,0,0,-0.0395089529896775,0,0,0,0,0,0,0,0,0,0,0.00742999687177126,0,0,0,-0.119094377107362,0,0,0,0,0,0.0291110737678535,0,0.198103744938898,0,0,0.0897025404726302,0.449975932298231,0,0,0,0,0,0,0,0,-0.386503482638941,0.11634721433841
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134548157271829,0,0,0,0,0,0,0,-0.0785419462741881,0.441618869723105,0.0912123558126372,0.0398715418544158,-0.0644437950524631,0,0.0656577302040912,0,0,0,-0.0400854769802895,0,0.136640087562155,-0.203486102671071,0.134744081023368
X000776.CH.EQUITY,0,-0.00866008375690325,0,0,0,0,0,0,0,0,0,0,0,0.0993356851768263,-0.0425234130949623,0,0.0561150447035843,0,0,0,0.491293975007751,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0708174225934055,0,0,0,0,0,0,0,0.265048267894785,0.0396745452083158,0.005859199245826,0,0,0,0,0,0
CN2YR,0.141686287115183,0,0,0,0,0,0,0,0.260299655482426,0.0864579333831674,0,0,0,0.11141632806639,0,0,0,0,0,0,0,-0.152417292117273,0,0,0,0,0,0,0.0356417966731241,0,0,0,0,0,-0.0255796486400489,0,0,-0.13028770246504,0,0,0,-0.0429784425871121,0,0,0,0,0.00125963942362651,0,0,0,0,0.0601135670128698
CN210SLOPE,0,-0.0496664165754531,0,0,0,0,0,0,0.0553611146173954,-0.131146417230821,0,0,0,0,0,0,0,0,0,0,0,-0.0606708922075493,0,0,0,0,0,0,0,0,0,0,0,-0.0528724663041054,0,-0.474337878977788,0,-0.12867774353402,0,0,0.126277715046063,0,0,0,0,0,0,0.0802363119863916,0.647611910961342,0,0.163017750864116,0
