,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.290059961460633,0.000179668982209628,0,0.0559502966902945,0,0,0,0,0,0,0.050822617595737,0,0,0,0,0.0153685851799712,0,0,0,0,0,0.102773605757108,-0.00804874497957136,0,0,0,0,0,0,0.28288827289562,0.129361302017429,0,0.0528055224800867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0597375532543946,0,0,0,0.167453187503463,0,0,0,0.0163548088691459,0,0,0,0.0335888651061984,0,0,0,0,0,0,0.0196335999496535,0.213720197496155,0,0,0,0,0,0,0,0.312021753904457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144689366149431,0,0,0
X600000.CH.EQUITY,0,0,0.0720225833587779,0.156991062626381,0,0,0,0,0.0164623502198028,0,0,0,0.221231311613106,0,0,0,0,0,0,0,0.0123418089189583,0.0527775560613347,0,0,0,0.193855800767985,0,0,0.09077142037219,0,0,-0.05980052743407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809579953549771,0,0,0,0.0212475305572901
X000002.CH.EQUITY,0,0,0.0918475445965467,0,0,0,0,0,0,0,0.015017218005322,0,0,0,0,0,0,0,0,0,0.115809441455982,0,0,0,-0.0298010036606313,0,0,0,0,-3.46944695195361e-18,0.333480921531451,0.258178906200937,0.228086627648334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.252368456614935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181782290319935,0,0.0175659273866053,0,0,0,0,0,0,0,0,0.0124772704100289,0,0,0,0.396972739144603,0,0,0,0.15792951370951,-0.0950323689908718,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0796406804219956,-0.0436200934984311,0,0,0,0,0,0,0.214295566352586,0,0,0,0,0,-0.0494810889796688,-0.0841230823689312,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.109789713558163,0,0,0.50186181282476,0,0,-0.0222602488596278,0,0,0,0.0487242698890702,-0.0499448613646518,0,0,-0.000675318939235537,0,0.0550162578887855,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0701175377797495,0,0,0,0,0,0,0.0728957855941785,0,0,0,0,0,0,0,0,0,0,0,0.0552894121677744,0.306533524224629,0,0,0,0,0,0,0,0,0.0657167336064685,0,0.13893241675673,0,0,0,0,0,0,0,0,0,0.214229446905697,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204176834135914,0,0,0.077720523636085,0,0,0.321928622811749,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981457251627511,0,0,0,0,0,0,0,0,0,0,0.135172461051895,0,0.152116703107397,0.00408579609265204,0,0,0,0,0,0.378824346361226,0,0,0.0789608548805184,0,0,0,0,0,0,0,0,0.236172314682418,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.105488227117091,0,0,0,0,0,0,0,0.343962769472999,0.116197198066878,0.0204333746778115,0,0,0.304551976414925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798936900850444,0,0,0,0.00476151373638553,0,0,0,0
X601601.CH.EQUITY,0,0,0.769982570912848,0,0,0,0,0,0,0,0.00636670741668881,0,0,0,0,0,0.218233108147759,0,0.00149771544019287,0,0,0,0,0,0.146301534895641,0,0,0,0,0,0,0,0,0,0,0,0,0.267256531051995,0,-0.0482631905552375,0,0,0,-0.264385156119931,0,0,0,0,0,-0.120732496502234,0,-0.0155287814862317
X2388.HK.EQUITY,0,0,0,0,0,0,0.124593315534898,0,0,0,0.0270095999178599,0,0,0,0,0,0,0,0,0.0106417079497235,0,0,0,0,0.264452985930282,0,0.0245810513481939,0,3.46944695195361e-18,0,0,0,0.131756922796763,0,0.0138164826315489,0,0,0,0.0106386109464798,0,0.327007142525211,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.300255484392449,0.223239075262194,0,-0.0215253099150305,0,0,0,0,0,0.063562942738445,0,0,0,0,0,0,0.205189062005245,0,0,0,0,0,0,-0.0164750117494283,0,0.0434404688115508,0,0.053642659807464,0,0,0,0,0.102474490501872,0,0,0,0,0,0,0,0,0,0,0.0342928797877697,0
X601998.CH.EQUITY,1.73472347597681e-18,0.34530195031512,0,0,0.0407012226496771,0,0,0.0461567333243114,0,0,0,0,0,0.294606669668184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108359221836895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167740302727784,0.0791243848446619,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.196105346609391,0,-0.0569640791168308,0.124010538933222,0,0,0,0,0,0,0,0.122079493188326,0.251241468723108,0,0,0,0,0,0,0,0.227379089895223,0,0,0,0,0,0,0,0.0707668786092656,0,0,0,0,-2.16840434497101e-19,0,0.00761584150056599,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0.262043617987812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781347668788443,0,0,0,0,0.228749706839236,0,0,0,0,0,0,0.34556774703571,0,0,0,0,0,-2.77555756156289e-17,0,0.190771222420454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150753902874092,0
X2007.HK.EQUITY,0,0,0,0,0,0,0.106872295746025,0.0143042171159384,0,0,0,0,0,0,0,0,0,0.06431814578142,0,0,0.0494197331008654,0,0,0,0,0.0512086991891358,0,0.374188906253928,0,0,0,0,0.0699144320366384,0.0388671774904922,0,0,0,0,0,0,0,0.0447297654659462,0,0,0,0,0,0,0.300731627604134,0,0,0.0589195238771709
X601818.CH.EQUITY,0.216298242582536,0,0,0.204594176420152,0,0,0,0.0185359634459555,0,0,0,0,0.314098981301328,0,0,0,0,0,0,0,0,0,0,0,0,0.108080727125175,0,0,-0.0807926936139561,0,0.0623306850273107,0,0,0,0,0,0,0.00459377091711057,-0.0153320350388615,0,0,0,0.0604956124561001,0.0267049445437831,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.16091996575606,0,0,0.311423408274351,0,0,0,0,0,0,0.185041380077168,0,0,0,0.0305334182063343,0,0,0,0,0,0,0,0,0,0,0,-0.0661933148480783,0.219402443578682,0,-0.0359524470703183,0,0,0,0,0,-0.0842476451116073,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249113566033076,0,0,0,0.133680601859733,-0.126551281893531,0,0,0,0,0,0,0,0,0,0,0,-0.0159735384471725,0,0,0.339638376176939,0.0978638603397151,0,0,0.0756903853868433,0,0,0,0.0171577613337314,0.136409695995941,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.103867071272042,0,0,0,0,0,0,0.178992378867998,0,0,0,0,0,0,0,0,0.250395599290065,0.0233413258026448,0,0,0,0.235940327909987,0,0,0,0,0,0,0,0.195142369557114,0.18434998727339,0,0,0,0,0,0,0,0,0,0,0.0335910921311265,0,-0.0606647246265639,-0.0427464960867571
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0415047601147878,0,0,0,-0.169494031106326,0.674648426747933,0,-0.176734813553338,0,0,0,0,0,0,0,0,0,0,0.0417664951229921,0,0,0.150857204380961,0,0,0,0,0,0,0,0,0,0.131332104927517,0.0707230456691282,0.0427356473224035,0,0,0,0,0,0.0538343420021585,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.462587368000614,0,0.114297371435252,0,0,0.0478058422100239,-0.28021624251318,0,0,0.30959601241175,0,0,0,0,0,0.15556541967771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395637901192954,0.0295968272143436,0,0,0,0,0,0,0,0.110933035596773
X601211.CH.EQUITY,0,0,-0.0264723728378067,0,0,0,0,0,0,0,0.0421606725198093,0,0,0,0.138237588602806,0.189227093489224,0.0514155033909633,0,0.0578145220020059,0,0,0,0,0,0,0,0,0.183092031048209,0,0,0,0.497749888774117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1060165519359,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.102092571715999,0.107004459899811,0,0,0.122438041920982,0,0.0870563661218674,0,0,0.146910755449257,0,0.209221909705137,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434511455673357,0,0,0,0.204771685091802,0,0,0,0,-0.160726691466912,0,0.388539541948319,0,0,0,0.0290092593326812,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.0504056380181477,0,0,-0.0153716866416551,0,0,0,0,0,0,0,0,0,-0.104796408397809,0.2610809656936,0,0,0,-0.0556535391461777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322205392326017,0,0,0,0,0.686420403998467,0,0,0.0665017999868845,0,0,-0.155424234615835
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0059670854425478,0,-0.0289602889723347,0,-0.0646356660414876,0.226122013835825,0,0,0,0,0,0,0,0,0.288661040369876,0,0,0,0,0.267205578310901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.06098880076046,0,0,0,0,0,0,0.228337069924336,0,0,0,0,0,0.0225082433266538,0.104255728707252,0,0,0,0,0,0,0,0,0,0,0.220145025199732,0,0,0,0,0.177938040917509,0,0.0011380144497823,0,0.105815999977528,-0.1400182285481,0.0897738657946651,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.236820100135608,0,0,0,0,0,0,0,0,0,0.492975865344499,0,0,0,0,0,0,0.106861617091702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495539596301463,0,0,0.13347485606511,0,0,0,0,-0.0122679896580577
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.129857790806249,0,0,0,0,0,0,0,0,0,0,0.209295656934837,0,0,0.0650203306505542,0.157887660055628,0.0487042077139187,0.20441794714781,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00660822309243634,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.163268997165486,0,0,0,0,0.0455110835068347,0.00178008210380231,0,0,0,0,0,0,0,0.0850456252984041,0.0359301015186919,0,0,0,0.0157012865161972,0.0687128666633675,0,0,0,0,0,0,-0.0910253884403225,0.0207959393277497,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,-0.0757411457887623,0,0,-0.105425606852821,8.67361737988404e-19,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0567690273453761,0,0,0,0,0.123629422673308,0,0,0.185476361660592,0,0,0,0,-0.123047475451832,0.412835095382193,0,0,0,0,0,0,0,-0.0144357802507974,0,0.0550505631732666,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219186262946915,0,0,0,0.0714070300724484,0,0,0,0.0769526375159594,0,0,0,0,0,-0.0397355397934554,0,0.0238393072528211,0,0,0,-4.33680868994202e-19,0,0,0,0.161265983367779,0.00259772646516565,0.0349645087011144,0,0,0,0,0,0,0,0,-0.0750353170529043,-0.0594352743517634
X2881.TT.EQUITY,0.131314158062944,0,0,0,0,0,0,0,-0.0972213977305077,0,0,0,0,0,0.034832846127279,0,0,0,0,-0.0345940601485762,0,0,0,-0.0185612764523637,0,0,0,0,0,0,0,-0.0127687365569103,0,-0.0806477253587795,0,0,0.153222761442521,0.535186502714329,0,0,0,0,0,-0.0393099965551242,0,0,0,0,0.254047628972141,-0.0150219912259883,0.147839538599244,0
X1997.HK.EQUITY,0,0,0.111906565176563,0,0,0,0,0.393806971993308,0,0.0877314817765988,0,0,0,0,0,0,0,0.170265330455902,-0.247694664192546,0,0.0851823153374141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274065943476628,0,0,-0.00164216848582316,0,0,0,0,0,0,0.0336599905819678,0
X601169.CH.EQUITY,0,0.252656251127895,0,3.46944695195361e-18,0,0,0,0,0,0.170397074332127,0,0,0,4.33680868994202e-19,0,0,0.0432843427078837,0,0.182672775225768,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.332233039147737,0.00364147233438596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0.0921527408968007,0,0,0,0.00874149304018741,0,0.091269444144276,0,0,0.0563937793114537,0,0.220768160069231,0.0562527308737688,0,-0.155561368893174,0,0,0,0,0,0,0,0,0,0,0,0,0.116247293326938,0,0,-0.0214761863944833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445455428258647,0,0,0,0,0.287371129636673,0.0270777363332389
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,-0.347282692672473,-0.445056222450033,0,0,-0.00553307463778588,0.241514074475705,0,0,-0.170991160830021,0,0,0.0806076630276294,0,0,0,0,0,0.650802687913836,0,0,0,0,0,0,0,0,0,0,0,-0.113977571390095,0,0,0,0.0168532792440832,0.228573144039418,0,0,0,0,0,0,0,0,0,0,0.29519159739886,0,0,0
CN2YR,0,0,0,0,0.0539573823369654,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0804150849418844,0,0,-0.258455726305581,0,0,0,0,0,0,0,0,-0.130469716291822,0,0,0,0.137130700740454,0,0,-0.0966399365028672,0,0,0,0.03541849705341,0,0,0,0,0.0519162805064143,0,0.158310682684155,0.128733606805851,-0.206620850363862,0
