,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719088467531913,0,0,0,0,0,0,0,0,0,0.13829217721916,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0631854610234028,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.388179168035317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354907800290748,0.0594673365275088,0,0,0,0,0,0,0,0,0,0,0.0783874006821083,0,0,0,0,-0.109031223681501,0.178587102820498,0,0.117430384137612,-0.0155878386645612,0.000526290353216
X000002.CH.EQUITY,0,0,0,0.126560792992537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032363199292616,0,0,0,0.568433927304007,0,0,0,0,0.0174929535286601,0,0,0.0968223965430809,0,0,0,-0.0668760901690605,0,0,0,0,0,0,0,0.0353412919252224,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.347104389535684,0.00797266183657537,0,0,0,0,0.171273970283747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300969867804252,0,0,0,0,0.0967341654145506,0.0755105112797382,0,0.178991504739245,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0416778106993602,0,0,0,0.092146246508879,0.0281454730810724,0,0,0,0,0,0,0.122366098212418,0,0,0,0,0,0.0557642999933528,0.355899285099211,0,0,0,0.021009319465052,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0950297126636973,0,0,0,0,0,0,0.0462148354993563,0,0,0,0,1.73472347597681e-18
X16.HK.EQUITY,0,0,0,0.0867824241434684,0,0,0,0,0,-0.12132697022608,0,0,0,0,0,0,0,0,0.0906360635025773,0,0,0,0.129169866069443,0,0,0,0,0,0,0,0.00790889081404788,0.00595591916069453,0,0.274713410727441,0,0,0,0.0364913003944804,0,0,0,0,0,0.17605141974082,0,0,0,0,0.165069381355134,0,0,0
X000001.CH.EQUITY,0,0.0327433053853595,0.00901398007125746,0,0,0.0214230092585226,0.0643286508197229,0,0,0,0,0.244720825845303,0,0,0.0979426437135654,0,0,0,0,0,0.102437134263795,0,0,0,0.194708071998387,0,0,0,0,0,0,0,0,0,0,0.190122664779476,0,0,0,0,0,0,0.0175767300831027,0,1.38777878078145e-17,0,0,1.73472347597681e-18,0.0820897370699899,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.145528727565981,0.241113617406156,0,0,0.328778982205777,0,0,0.0729755272480173,0,0,0,0,0,0,0,0,0,0,0,0.0263654372681779,0,0,0,0,0,0,0,0,0,0,0,0.232746975824295,0.0173364732527453,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.126518381490414,0,0,0,0,0,0,0.0253769874319879,0.0417495279388652,0,0,0,0,0,0,0.583470444518795,0,0,0,0,0.0598690711209813,0,0,0,0,0,0,0,-0.126838254508859,0,0.0307282692409111,0,0,0,0,0,0.160605291187318,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0362761362932621,0,0,0,0,0.171781584103033,0,0.0491485025119678,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.674321127657471,0,0,0.0434884561152631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0900158900166566,0,0,0,0.210564654573829,0,0,0,0,0,0,0,0,0,0,0.195710309813667,0,0,0,0,0.0603063193379027,0,0,0,0,0,0,0,0.380791008938181,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117616570500916,0,0,0,0,0,0,0,0,0.152924056457204,0,0.523393720937946,0,0.0466693749607578,0,0,0,0,0,-1.38777878078145e-17,0.0216672115115807,6.93889390390723e-18,0.141467416244899,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0704543823433341,0,0,0,0,0,0,0.101826178238262,0,0,0,0.074792970474058,0.0940732715182033,0,0,0.249413932674968,0,0,0,0,0,0,0.122755930954941,0,0,0,0,0,0.0454201665626098,0,0.0683417734260892,0,0,0,0,0,0,0,0,0,0.134508375426098,0,0,0,0,0,0.00821831772619447,0,0
X600016.CH.EQUITY,0,0,0.00158903780992107,0,0,0,0,0,0,0,0.484879014913289,0,0,0,0,0,0,0,0,0.0768927289957145,0,0,0,0,0.129636963694673,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.270432835981202,0,0,0,0,0,0,0.0384371767684651,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0676034112361144,0,0,0,0,-0.0313316375436999,0,0,0,0.033159791188908,0,0,0.0840318255809518,0,0,0,0,0,-0.156043580841969,0,0,0,0.193308491781566,0,0,0,0,0,0.13017078206878,-0.114456112561353,0,0,0,0,0,0,0,0.222410822644346,0,0.194690489869235,0,0,0,0,0,0,0.308158757376565,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.000372134102554266,0.0829012659288973,0,0.0516564714109709,0,0,0.0450029471929587,0,0,0,0,0,0,0,0.167642766823858,0,0,0.126121494379106,0,0,0,0,0,0.115840759930662,0,0,0.0827111672752631,0,0,0,0,0,0.242943721421623,0,0.0684875987704947,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.261478591587905,0,0,0,0,0,0,0,0.159372811667113,0,0,0,0,0,0,0,0,0,0,0.601672211418119,0,0.068496422269309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0.169903632936051,0,0,0.0229341184726641,0.0545479522116082,-0.0577866894995519,0,0,0.0555803482712763,0,0,0,0,0,0,0,0,0.36814240601139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194580370707484,0,0,0.332650891803245,0,0,0,0,-0.278921955374332,0
X2007.HK.EQUITY,0,0,0,0,0.137177631621158,0.0969681347383494,0,0,0,0.0150281740321114,0,0,0,0,0,0,0,0,0,0.105049979748401,0,0,0.00884742929850632,0,0,0.0791331239629707,0.218008596861821,0,0,0.0839718506576264,0,0,0,0,0,0,0,0,0.091255941938239,0,0,0.0677904027543297,0,0.109245499795052,0,0,0,0,0,0,0.0298103701754403,0
X601818.CH.EQUITY,0,0,0,0.134366373337795,0,0,0,0,0,0,0,0,0,0,0,0.00320917304308781,0.229127157556503,0,0,0,0,-0.03877281156407,0,0,0.0970829895299989,0,0,0,0,0,0,0,0,0,0,0.096110925779376,0,0,0,0,0,0,0,0,0,0,0,0.355103465483957,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.302968187166911,0,0,0.0482066545165584,0,0,0,0.117193082745442,0,0,0,0,0,-0.0481969295811625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117300059922719,0,0.284021125096157,0,0.0316152544775616,0,0,0.0140751042131739,0,0,0,0,-0.0393977393260403
X1113.HK.EQUITY,0,0,0,0,0,0,0.0930573830308964,0,0,0,0,0,0.142888950655764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635520553338474,0.0809009616175266,0,0,0,0.188206092297624,0,0.182157616312507,0,0,0,0.126101377606562,0,0,0.12136959752059,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.00803535040395918,0,0,0,0,0.0370969066647799,0,0,0,0,0.00428193986070616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234546932937011,0,0,0,0.314970765224508,0.0147256122210706,0,0,0,0,0,0.0732844966637786,0.12874108390517,0,0.10636100943387,0,0,0,0.00429240951685541,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.0512497411219292,0,0,0,0,0,0,0,0,0.0785957274454809,0.126756113242374,0.00741847857557293,0,0,0.133801164523902,0,0,0,0,0,0,0,0,0.48272580349462,0,0,0,0,0,0,0,0,0,0.0282798268507246,0,0.0601068894035115,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00721760934135941,0,0,0,0,0,0,0,0,0,0,0,0.113373313014651,0,0.242882799816554,0,0,0,0,0,0,0,0,0,0.0728559889878066,0,0,0.0334985042273733,0,0,0,0,0,0.190047557592281,0,0.149298348587961,0,0,0,0.20575468106449,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.38287418600448,0,0.234997758562811,0.178575026789167,0,0,0,-0.0994664414977256,0,0,0.29840124414625,0,0,0,0,0,0,0,-0.0281003117313019,0,0,0,0,0,0,0,0,0,-0.0490770853223897,0,0,0,0,-0.131436448583996,0.223438828709766,0,-0.131609797730447,0,0,0,0,0,0,0,-0.0821103822141379,-0.237902083022157
X600837.CH.EQUITY,0,0,0.0053795202114033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28542593729545,0,0.0104295733491831,0,0,0,0.0674975073485869,0.128681050570687,0,0,0.0122423408775873,0,0.0238527294816412,0.206505097667497,0,0,0.245490234010159,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0653003839307996,0,0,0,0,0.0432303118801393,0,0,0,0.302792961779916,-0.0613442573664374,0,0,0,0,0,0.0476094869521347,0,0,0,0,0,0.086374667386813,0,0,0,0,0,0,-0.137376543474205,0,0,0,0,0.564062679691646,0,0,0,0,0,0.0398170466380608,0.092334704646707,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.248805898141616,0,0,0,0,0,0,0,0.0260454761968538,0,0,0,0.00905358118286962,0,0,0,2.77555756156289e-17,0,0.119309655081216,0,0,0,0,0,0,0,0,0,0,0,0.132982590762213,0,0,0.11565060380656,0,0.302721011764672,0,0,0,0.00563730209997601
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0458523243227592,0.0621434125777249,0,0.111597218416441,0,0,0,0,0,0.342355972641692,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33597756902452,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,3.14745015092084e-05,0,0,0,0,0.0665131544868851,0,0,0,0,0,0,0.0850377102240652,0,0,0.0423787041445376,0,0,0.0297688591390765,0,0,0,0,0,0.0247405657367017,0,0,0,0,0,0.114336953515524,0,0,0.0275876323328587,0,0,0,0,0,0,0.0967397146486946,0,0.320731312656442,0.157359843219067,0,0,0
X601229.CH.EQUITY,0,0,0.0597660703733611,0,0,0,0,0,0,0.103587023070219,0.158894176134869,0.14465250378133,0,0.0595396033194753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106066657158599,0.0179707766544853,0,0,0.229368553948735,0,0,0,0,0.175744367697552,0,0,0,0,0,-0.110591182912457,0,0
X600999.CH.EQUITY,0,0,0,0.026080324467232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246872470396463,0.116279614474716,0,0,0,0,0,0,0.320142704338858,0,0.208495110211083,0,0.0360644029159366,0,0.0909228301059693,0,0,0,0,0.173504186284577,0,0.0376660290862285,0,0,0,0
X1997.HK.EQUITY,0,0.0462866878529014,0.00580708254967246,0,0,0,0,0,0,0.0879843953585322,0,0,0,0,-0.0185048146880689,0,0,0,0.147866670062201,0,0,0,0,0,0,0,0,-0.13320579929946,0,0,0,0.396778217989031,0,0.282049324764235,0,0,0,0,0,0.0504479891311437,0,0,0,0,0,0,0,0,0,0.0470831636578817,0,0
X601169.CH.EQUITY,0.101762812421614,0,0,0,0.0995652281531765,0,0,0,0,0,0.0075933880353845,0,0,0.200823075502203,0,0,0.132488082549812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142983399813672,0,0.0630175923203534,0,0,0,0.0924081571467652,0,0,0,0,0.0439127893900303,0,0.127198337915782,0.0151425080259576,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220351432851621,0,0,0,0,-0.0121797007207732,0,0.0320968101247017,0,0,0,0,0,0,0.0197077388994697,0,0,0,-0.0251481219900318,0.0790614046389125,0,0.135774959628536,0.0363730788325467,0.270939526411928,0,0,0,0,0,0.108418941579493,0,0.101394909196739,0,0,0,0.0390802255920568,0,0,0.0837125520966001
X2881.TT.EQUITY,0,0,0.318779706604066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552007527891697,0,0,0,0,-0.0502681382544942,0,0,0.0311749187357795,0,0,0,0,0.131569172872321,0,0,0,0.312616115608778,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0720783978951707,0,0,0.0676359241464641,0,0,0,0,0,0,0,0.372527195145726,0,0.022594620704531,0.0283367990828793,0,0,0,0,0,0,0,0.166406221774116,0,0,0,0,0.0149853792312933,0,0,0,0,0.0461529301018364,0,0,0,0.0585102481312934,0,0,0,0.108736196493846,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,-0.121626685586643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512590665446748,0,0,0.0103301305876164,0,0,0.00546946858612804,0,0,0,0,0,0.081877492377079,0,0,0,0,0,0,0,0,0.531743149244959,0,0,0,0.236139149369899,0,0,0,0,0.121618502028664,-0.0135823395238886,0,0,0,0,0.0360041337622379
X2886.TT.EQUITY,0.0721647904365957,0,0,0,0.124117564199026,0,0,0,0,0.0762313731002384,0,-0.12763094558518,0,0,0.105042320272116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17902307718995,0,0,0,0,-0.11199457099123,0,0,0.565267030531054,0,0,0,0.0435985826831769,0
FXI.US.EQUITY,0,0,0,0,0.906950214587816,0,0,0.162060923738073,0,-0.0437186005848995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00979073152889074,-0.581149638340545,0,0,-0.275948737208616,0,0.118269406248005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205107237127446,0,0
CN2YR,0.103092452490429,0,-0.757533277919376,0,0,-0.160403169374568,0,0.456069986232889,-0.43277148527029,0,0,0,-0.841113960991748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250963093480446,0,0,0,0,0,0,0,-0.404590223694804,0,0,0,0.121254238339869,0,0,0,0,0,1.48430547205494,0,0,0,0.278935757502937,0,0
